,ARSI (340075)
ACH-000221,-0.1649768971392897
ACH-000222,-0.35709429746961074
ACH-000223,-0.2360001126111603
ACH-000226,-0.23197100993662306
ACH-000227,-0.2360818302179841
ACH-000228,-0.2038412633670238
ACH-000231,-0.2660434134217932
ACH-000232,-0.23509718004725136
ACH-000233,-0.41376011226360176
ACH-000234,-0.3096529942020011
ACH-000235,-0.22828415677947936
ACH-000237,-0.15533027773195554
ACH-000238,-0.3051794384247485
ACH-000242,-0.04633121701946629
ACH-000243,-0.1793549838330574
ACH-000244,-0.2568542658517731
ACH-000246,-0.22214275469415426
ACH-000248,-0.20457332413459192
ACH-000250,-0.17465741979550975
ACH-000251,-0.4149971984852808
ACH-000252,-0.3074693114892691
ACH-000253,-0.16465818909484886
ACH-000255,-0.2492944640852542
ACH-000256,-0.13393327258341914
ACH-000257,-0.2502283117528383
ACH-000258,-0.22445351154308302
ACH-000259,-0.14451302288960832
ACH-000260,-0.1514711488644513
ACH-000261,-0.1551371972314176
ACH-000262,-0.1246829571715462
ACH-000263,0.12238437843015065
ACH-000264,-0.21852805220427826
ACH-000265,-0.15336419852144412
ACH-000266,-0.2036216618970234
ACH-000272,-0.133960469758179
ACH-000274,-0.2478999762003461
ACH-000277,-0.19551317513371816
ACH-000278,-0.26600119248631543
ACH-000279,-0.3628537475600646
ACH-000280,-0.13941831861579196
ACH-000281,-0.4089550702716301
ACH-000288,-0.23873611464536834
ACH-000291,-0.23793304541564145
ACH-000293,-0.22817597208806914
ACH-000294,-0.22696274299008684
ACH-000295,-0.18247127029304208
ACH-000296,-0.17830247348404424
ACH-000302,-0.19307693622567831
ACH-000304,-0.06032228336550668
ACH-000307,-0.3328181473868037
ACH-000308,-0.19643789814474336
ACH-000310,-0.3049393514077452
ACH-000311,-0.2594930130366789
ACH-000312,-0.29769380828317266
ACH-000315,-0.6320384491624352
ACH-000316,-0.15934345755908952
ACH-000317,-0.2736158421669821
ACH-000318,-0.0699930728162468
ACH-000319,-0.2658727903145248
ACH-000320,-0.15368122177355853
ACH-000322,-0.046651205811462815
ACH-000323,-0.2597967529230437
ACH-000324,-0.3013701720401955
ACH-000329,-0.18139427486337573
ACH-000330,-0.15431693286651024
ACH-000331,-0.16218823377300087
ACH-000332,-0.29108418360185223
ACH-000334,-0.25657573379216336
ACH-000335,-0.14671925230249416
ACH-000336,-0.0817029988918179
ACH-000337,-0.3717834741776028
ACH-000338,-0.25681104000957417
ACH-000339,-0.23227796771258824
ACH-000341,-0.30230049724034663
ACH-000348,-0.19373549076526025
ACH-000350,-0.40502299628255145
ACH-000352,-0.15450790061074274
ACH-000356,-0.217025763312418
ACH-000361,-0.3004737831208885
ACH-000362,-0.284406551109495
ACH-000363,-0.09559001650184633
ACH-000364,-0.16822852962638815
ACH-000365,-0.2927624003149156
ACH-000366,-0.1565500442351271
ACH-000368,-0.3472024153899846
ACH-000374,-0.1254069131323014
ACH-000375,-0.15557508199652306
ACH-000376,-0.29599636920807804
ACH-000381,-0.17761843819771006
ACH-000383,-0.19039860827639005
ACH-000387,-0.1949874802951485
ACH-000389,-0.18427825740656292
ACH-000390,-0.21263739055436207
ACH-000393,-0.19772340055119594
ACH-000395,-0.1481798372632395
ACH-000396,-0.194229751942614
ACH-000397,-0.2782955466031072
ACH-000401,-0.3701582116257098
ACH-000402,-0.1896002069715249
ACH-000403,-0.29638799758727896
ACH-000404,0.03215329564188143
ACH-000406,-0.2154154330217803
ACH-000407,-0.1907098419336611
ACH-000408,-0.06853403005596109
ACH-000410,-0.17301395903719674
ACH-000411,-0.2939142208927769
ACH-000414,-0.1364824890768888
ACH-000415,-0.15182681302931342
ACH-000416,-0.18194419652564864
ACH-000420,-0.16461646306206873
ACH-000421,-0.1362304555418826
ACH-000424,-0.23345218978368734
ACH-000425,-0.11254966089657187
ACH-000426,-0.036667608130557916
ACH-000427,-0.18787280246816465
ACH-000433,0.06398596447962074
ACH-000435,-0.33862680485650004
ACH-000436,-0.24082165910116735
ACH-000444,-0.17805642950798656
ACH-000445,-0.07998968963643084
ACH-000448,-0.2435982353881401
ACH-000450,0.3425493540370165
ACH-000452,-0.2090997770805488
ACH-000454,-0.21184709883765315
ACH-000458,-0.1798399218240882
ACH-000459,-0.20793901288919805
ACH-000460,-0.16716522366456898
ACH-000461,-0.23479661482498065
ACH-000463,-0.24844184709231945
ACH-000464,-0.14741835577512524
ACH-000466,-0.243627346168784
ACH-000467,-0.4079968262158421
ACH-000468,-0.1697982729180774
ACH-000469,-0.14180389117780284
ACH-000470,-0.18192545494589374
ACH-000471,-0.2071402730097774
ACH-000472,-0.15976348414181024
ACH-000473,-0.0641464505415767
ACH-000475,-0.17514302892478234
ACH-000476,-0.29547661219661125
ACH-000477,-0.2972265220185173
ACH-000479,-0.4034412504633424
ACH-000480,-0.13522204414020506
ACH-000481,-0.32228014065284466
ACH-000483,-0.023372124552435217
ACH-000484,-0.14524082760798912
ACH-000485,-0.301440356362713
ACH-000486,-0.06795627853019202
ACH-000487,-0.2986172038426144
ACH-000488,-0.2337525552180914
ACH-000490,-0.16497107379118955
ACH-000491,-0.2456183169618907
ACH-000495,-0.20381227917694
ACH-000496,0.008818327412163186
ACH-000499,-0.09882561454041086
ACH-000500,-0.4703891088301786
ACH-000502,-0.179624286587004
ACH-000503,-0.27922044177324895
ACH-000505,-0.2344140639049778
ACH-000507,-0.27514913109918604
ACH-000510,-0.1613883318635452
ACH-000511,-0.20271154442968184
ACH-000512,-0.03159788672011925
ACH-000516,-0.05693925865423444
ACH-000517,-0.25657345075016824
ACH-000518,-0.3714433683634064
ACH-000520,-0.1615287460856102
ACH-000521,-0.09481396279453644
ACH-000522,-0.2526019445679372
ACH-000524,-0.2805953455078111
ACH-000527,-0.13333153697572056
ACH-000528,-0.17296541669304094
ACH-000537,-0.2013033453055049
ACH-000541,-0.07729523465510453
ACH-000542,-0.2702965511637758
ACH-000544,-0.4217616150323125
ACH-000545,-0.332666755634779
ACH-000547,-0.2437663973327508
ACH-000548,-0.18414175079767656
ACH-000549,-0.2441909325745758
ACH-000550,-0.3267283985927931
ACH-000552,-0.3553925751553355
ACH-000556,-0.0533759317352105
ACH-000557,-0.3696251457642456
ACH-000569,-0.2513103053194817
ACH-000570,-0.2040276437574276
ACH-000571,-0.2575622648597314
ACH-000573,-0.23423358759849144
ACH-000576,-0.16718595829424224
ACH-000579,-0.17617503397084402
ACH-000580,-0.15383927749404594
ACH-000584,-0.3370658636164217
ACH-000585,-0.2394491886560162
ACH-000588,-0.05821290387871057
ACH-000589,-0.12525418999562402
ACH-000591,-0.228686084347441
ACH-000593,-0.2814491906983235
ACH-000600,-0.1774180501244555
ACH-000601,-0.24964968853490235
ACH-000605,-0.2655207906301309
ACH-000606,-0.053187832855766295
ACH-000608,-0.1862254577385194
ACH-000614,-0.36019473843875793
ACH-000616,-0.24237144059318236
ACH-000618,-0.18961276402764596
ACH-000619,-0.17360814084252638
ACH-000620,-0.3501333564652979
ACH-000621,-0.18347226840576256
ACH-000622,-0.18205674071515704
ACH-000623,-0.16186142476422605
ACH-000624,-0.2572281865927664
ACH-000627,-0.24925372305677815
ACH-000630,-0.16774594685823824
ACH-000631,-0.1383105135336153
ACH-000632,-0.17622527654586015
ACH-000633,-0.3529896100071324
ACH-000637,-0.03685632879704897
ACH-000638,-0.12617459938526726
ACH-000646,-0.12853426938355025
ACH-000647,-0.1963343335012669
ACH-000648,-0.2308214626148149
ACH-000649,-0.2226759535878056
ACH-000651,-0.4943702816196949
ACH-000652,-0.21361553023239244
ACH-000653,-0.1843489723698963
ACH-000657,-0.17484057582061865
ACH-000658,-0.2560018251266495
ACH-000661,-0.15379220795135268
ACH-000662,-0.048548377298106064
ACH-000663,-0.31061909469159005
ACH-000665,-0.18755946793638226
ACH-000671,-0.3194055157818885
ACH-000672,-0.29976999712003033
ACH-000673,-0.1514870348576046
ACH-000676,-0.2825540896579325
ACH-000677,-0.20717685844769534
ACH-000681,-0.2582665986802037
ACH-000683,-0.29227647358043823
ACH-000684,-0.10571370889962736
ACH-000688,-0.3039109195450753
ACH-000693,-0.17926767155002135
ACH-000694,-0.16612207318875305
ACH-000695,-0.3065431646237375
ACH-000696,-0.18830724264068072
ACH-000697,-0.21693262633625354
ACH-000699,-0.20704191263072447
ACH-000701,-0.2683276909560491
ACH-000706,-0.21122754898880905
ACH-000711,-0.11112560634755016
ACH-000713,-0.070155426126526
ACH-000714,0.051210044870970715
ACH-000718,-0.09301734540847552
ACH-000720,-0.1884476587056288
ACH-000721,-0.15606512523295096
ACH-000724,-0.35662891340406283
ACH-000725,-0.2461521140562052
ACH-000732,0.057612366037013314
ACH-000734,-0.15870057625278058
ACH-000735,-0.15538401917257835
ACH-000736,-0.1978117488362176
ACH-000738,-0.16545708542810506
ACH-000746,-0.16091881893594376
ACH-000747,-0.10793301653835767
ACH-000748,-0.2008361523095157
ACH-000753,-0.24313221930401946
ACH-000756,-0.3167728557190462
ACH-000757,-0.2607925153667261
ACH-000758,-0.39845414838982335
ACH-000760,-0.18916650312577832
ACH-000762,-0.12696414846745852
ACH-000763,-0.3684335884767501
ACH-000764,-0.33423579968830514
ACH-000765,-0.24758783268589035
ACH-000766,-0.05887515064194013
ACH-000767,-0.3418347494305873
ACH-000768,-0.14764558440913006
ACH-000769,-0.395607215167578
ACH-000770,-0.3034382324060075
ACH-000771,-0.16130050548182953
ACH-000773,-0.2523913233635313
ACH-000776,-0.2005429750153189
ACH-000777,-0.20640781266220495
ACH-000778,-0.2860415249917249
ACH-000781,-0.1698942898648017
ACH-000782,-0.29909378176741064
ACH-000783,-0.31560412495967216
ACH-000784,-0.2825266064975646
ACH-000785,-0.1216488962945823
ACH-000787,-0.28211908374371125
ACH-000788,-0.16985360113844156
ACH-000791,-0.05287391846514662
ACH-000792,-0.14243536201734536
ACH-000794,-0.17809844223534527
ACH-000796,-0.15144201894822742
ACH-000798,-0.2689356922555767
ACH-000799,-0.16689073030193466
ACH-000800,-0.35007664995002663
ACH-000802,-0.3215400849889419
ACH-000804,-0.295961292936866
ACH-000805,-0.13560786683498682
ACH-000809,-0.20569925124144448
ACH-000810,-0.2817133306502028
ACH-000811,-0.26549367203815266
ACH-000817,-0.053524601209145616
ACH-000819,-0.35586854653691874
ACH-000820,-0.1055151533467678
ACH-000821,-0.06996236296538444
ACH-000822,-0.2348045351795752
ACH-000823,-0.21565650888661092
ACH-000824,-0.22968967392439946
ACH-000827,-0.2330080956993883
ACH-000829,-0.2487743538874029
ACH-000831,-0.283187353514699
ACH-000832,-0.09293162796395836
ACH-000833,-0.3191186369832157
ACH-000834,-0.10783653160810233
ACH-000835,-0.256350088491622
ACH-000836,0.030824259871685026
ACH-000837,-0.180631208633898
ACH-000838,-0.1569645072543729
ACH-000839,-0.16106186587579668
ACH-000840,-0.2685647118749736
ACH-000841,-0.36366859146557534
ACH-000843,-0.268517820834933
ACH-000846,-0.1787233001745486
ACH-000847,-0.08453600934568695
ACH-000848,-0.057930313436052434
ACH-000849,-0.25384632485504205
ACH-000851,-0.129493555551389
ACH-000855,-0.23503231930740856
ACH-000856,-0.34233767582054075
ACH-000858,-0.17103087449343848
ACH-000859,-0.21669380374942898
ACH-000861,-0.27915060103746336
ACH-000862,-0.3046007327442895
ACH-000865,-0.23594175081379395
ACH-000866,-0.15736455273606295
ACH-000867,-0.079439159887328
ACH-000869,-0.3091548851943913
ACH-000872,-0.02737053163065989
ACH-000873,-0.2536323237279245
ACH-000876,-0.10487725955337708
ACH-000878,-0.09087620624991324
ACH-000880,-0.2787444672797715
ACH-000881,-0.2257773117116945
ACH-000882,-0.31667668962783097
ACH-000884,-0.05295107956717958
ACH-000885,-0.124012342215298
ACH-000887,-0.17710857517158954
ACH-000889,-0.2249675973858088
ACH-000896,-0.22231776859342706
ACH-000898,-0.29136632405790475
ACH-000900,-0.1754552542410708
ACH-000901,-0.20158937485964346
ACH-000905,-0.1614194605077977
ACH-000906,-0.2535237187461432
ACH-000907,-0.3567454811905919
ACH-000910,-0.17641096778047774
ACH-000911,-0.1476507017982107
ACH-000912,-0.2242986805774581
ACH-000913,-0.3348150517072214
ACH-000915,-0.23380959478006014
ACH-000916,-0.2667202725627933
ACH-000917,-0.3216513141435373
ACH-000920,-0.2284463134345128
ACH-000921,-0.21278190354362198
ACH-000924,-0.0823166698852001
ACH-000926,-0.2257139068989321
ACH-000928,-0.17505423086893954
ACH-000929,-0.15413710204261982
ACH-000932,-0.17502382035393366
ACH-000935,-0.1920615111316165
ACH-000936,-0.1615782099263873
ACH-000937,-0.265469847507562
ACH-000938,-0.10174594453734348
ACH-000939,-0.1501241485103669
ACH-000941,-0.27679546736487154
ACH-000943,-0.21189015608647294
ACH-000946,-0.096557593185368
ACH-000947,-0.3059651135682569
ACH-000948,-0.13032903043014168
ACH-000950,-0.11040039055531524
ACH-000953,-0.10404707901139942
ACH-000954,-0.06752107435094161
ACH-000957,-0.2215068634878922
ACH-000958,-0.3852509172418422
ACH-000960,-0.10378732239889232
ACH-000963,-0.0392017330929521
ACH-000968,-0.06795838552911364
ACH-000969,-0.36946714344828
ACH-000972,-0.17779121856157706
ACH-000973,-0.1852550843074204
ACH-000974,-0.253775525437011
ACH-000978,-0.2467430901294937
ACH-000984,-0.22477193119566996
ACH-000986,-0.20391666951263115
ACH-000988,-0.13290550847493668
ACH-000993,-0.10047385888033801
ACH-000994,-0.13859814620764527
ACH-000996,-0.3152777488621243
ACH-001001,-0.1844219915230052
ACH-001020,-0.4050319507664676
ACH-001028,-0.21504919330320915
ACH-001031,-0.2972125016957157
ACH-001038,-0.23192169614023786
ACH-001048,-0.1857827365835493
ACH-001050,-0.2449925549417893
ACH-001053,-0.385846942041733
ACH-001054,-0.3427391943447657
ACH-001061,-0.2255927360951357
ACH-001067,-0.2906518272286427
ACH-001075,0.033614758131658644
ACH-001096,-0.16132654297613752
ACH-001111,-0.08257985815391121
ACH-001119,-0.28743130520738364
ACH-001128,-0.051678288801668894
ACH-001134,-0.2249725466732779
ACH-001151,-0.235231318025974
ACH-001163,-0.13099258026753527
ACH-001164,-0.2279962820145409
ACH-001183,-0.2643523402907241
ACH-001192,-0.1817185919564427
ACH-001193,-0.04452508351674261
ACH-001196,-0.3875962715644348
ACH-001197,-0.0328391749747868
ACH-001205,-0.061267659039940935
ACH-001211,-0.2350335583730364
ACH-001212,-0.13056061344928502
ACH-001228,-0.04205734649524705
ACH-001232,-0.2195851803794125
ACH-001239,-0.2981313010755018
ACH-001270,-0.18067458533176772
ACH-001274,-0.19718510104947312
ACH-001275,-0.19548164838493304
ACH-001277,-0.1518979475298231
ACH-001278,-0.21317153734259486
ACH-001280,-0.2505831970109429
ACH-001283,-0.3361376397418131
ACH-001289,-0.05156757283420862
ACH-001300,-0.25952852074176197
ACH-001301,-0.19980046767777748
ACH-001302,-0.3040055127651696
ACH-001306,-0.1926345211227024
ACH-001318,-0.3151707972760793
ACH-001322,-0.15303515717267355
ACH-001328,-0.21995376289464
ACH-001332,-0.05653308399775558
ACH-001336,-0.17033137383689914
ACH-001346,-0.2238985628826134
ACH-001353,-0.22309130091543494
ACH-001354,-0.2391698224796251
ACH-001367,-0.30700082888386143
ACH-001368,-0.22223703409053366
ACH-001374,-0.34084956099210084
ACH-001377,-0.2849217365136523
ACH-001380,-0.1762909514235945
ACH-001391,-0.292169019197814
ACH-001408,-0.1943639882405284
ACH-001430,-0.4413193419751497
ACH-001431,-0.2285160229889821
ACH-001450,-0.21040056834766
ACH-001496,-0.31510760548399736
ACH-001500,-0.08006423376297178
ACH-001523,-0.2435360369960294
ACH-001532,-0.15877036909769354
ACH-001550,-0.13339192815655493
ACH-001552,-0.23800048256945214
ACH-001554,-0.27158216021553283
ACH-001654,-0.17304276327450469
ACH-001735,-0.2520681912062237
ACH-001736,-0.2293434485745224
ACH-001737,-0.005764591515805379
ACH-001740,-0.17963499557496845
ACH-001745,-0.1238407031272148
ACH-001765,-0.1448784273649676
