,CABP7 (164633)
ACH-000004,-0.1948981858132845
ACH-000005,-0.08231786217960027
ACH-000007,-0.2911608695146429
ACH-000009,0.06197029985685861
ACH-000011,-0.08959311305706301
ACH-000012,-0.17220366606891047
ACH-000013,-0.12881130366329807
ACH-000014,-0.2886555924216352
ACH-000015,-0.17351075578015776
ACH-000017,-0.20336325001202088
ACH-000018,0.03251449688988501
ACH-000019,-0.2801076980216158
ACH-000021,-0.13167857309317885
ACH-000022,-0.11246389109921326
ACH-000025,-0.2727675288579185
ACH-000028,-0.154676019095335
ACH-000030,-0.10003573705777112
ACH-000035,0.05438045254182342
ACH-000036,-0.0650394275533601
ACH-000037,-0.10123410556012252
ACH-000039,-0.14552220038990707
ACH-000040,-0.2305154445620032
ACH-000041,-0.24007907616182156
ACH-000042,-0.10423557798680054
ACH-000045,-0.2699525126345941
ACH-000047,-0.22020592507601486
ACH-000052,-0.10636081145683546
ACH-000053,-0.1152886341666397
ACH-000054,-0.06330832645375761
ACH-000055,-0.168722267561633
ACH-000060,-0.3688924018298071
ACH-000067,-0.14926569304371934
ACH-000070,-0.31449139722296793
ACH-000075,-0.07982409847373724
ACH-000078,0.09363935816220297
ACH-000082,-0.028005864130072108
ACH-000085,-0.096781211803858
ACH-000086,0.09500796011738392
ACH-000087,-0.08052118727903468
ACH-000092,-0.07879429091417224
ACH-000095,-0.11441265517504365
ACH-000097,-0.1725838703118611
ACH-000098,-0.06941481489266961
ACH-000099,-0.04059214220981705
ACH-000108,0.006517831331545356
ACH-000113,-0.1634443317981264
ACH-000116,-0.14862258031369344
ACH-000118,-0.14659802477452755
ACH-000120,-0.10280667260768472
ACH-000123,-0.1568184697224239
ACH-000127,-0.03243504720283208
ACH-000128,-0.2414001470974006
ACH-000132,-0.048568471648953455
ACH-000133,-0.08557612127676564
ACH-000137,-0.06781382540606916
ACH-000138,0.10507699089440674
ACH-000142,-0.10617944876264647
ACH-000143,-0.2112759101297736
ACH-000146,-0.12161837809667078
ACH-000148,-0.030332566931784537
ACH-000150,0.06210969529278396
ACH-000152,0.03402757834375951
ACH-000153,-0.04741628672069675
ACH-000159,0.07975161202018134
ACH-000160,-0.0808103090109961
ACH-000163,-0.0982299596459057
ACH-000167,-0.0688138940464468
ACH-000168,-0.08458206508433141
ACH-000169,-0.1963652367527391
ACH-000178,-0.03884240814913235
ACH-000183,-0.05641496419216309
ACH-000188,-0.10273427634889584
ACH-000189,-0.1247420732025538
ACH-000190,-0.185049608873004
ACH-000198,-0.10264027308073416
ACH-000203,-0.02707205510391888
ACH-000204,-0.007632196352425383
ACH-000206,0.006420659386967349
ACH-000207,-0.2158895766465303
ACH-000208,-0.21166981421856754
ACH-000210,-0.2612120392128948
ACH-000211,-0.05020910008593203
ACH-000215,-0.1615752310763168
ACH-000221,-0.030594120995304355
ACH-000222,-0.044539413383682
ACH-000223,-0.08865099454757894
ACH-000226,-0.23886127736387236
ACH-000227,-0.13214519041706302
ACH-000228,-0.14448374468566988
ACH-000231,-0.043497078074336094
ACH-000232,-0.13809153086045234
ACH-000233,-0.06811813565716382
ACH-000234,-0.021953159728149253
ACH-000235,-0.11864375043090368
ACH-000237,-0.1586906706636173
ACH-000238,-0.0901701081010862
ACH-000242,-0.2732412386626429
ACH-000243,-0.14799282280982354
ACH-000244,-0.049738130020142775
ACH-000246,-0.10851810486020373
ACH-000248,0.030629969431104506
ACH-000250,-0.10179806496992204
ACH-000251,-0.046307643822385884
ACH-000252,-0.14775662713628515
ACH-000253,-0.11644733419245624
ACH-000255,-0.22130808703971025
ACH-000256,-0.13164164913550547
ACH-000257,0.04401831569533565
ACH-000258,-0.21296491926822886
ACH-000259,-0.035511622079269216
ACH-000260,-0.04474164235143188
ACH-000261,-0.19407962587075536
ACH-000262,-0.1489097252664542
ACH-000263,0.2471249247015275
ACH-000264,-0.10239425853071298
ACH-000265,-0.03062068639922255
ACH-000266,-0.08935267181892062
ACH-000272,-0.08183929253235543
ACH-000274,-0.015057629343217381
ACH-000277,-0.10723768894115293
ACH-000278,-0.06924911259580471
ACH-000279,-0.10058276498319103
ACH-000280,-0.1228579817356013
ACH-000281,0.08583954319177453
ACH-000288,-0.10521778962972188
ACH-000291,-0.05756501392685599
ACH-000293,-0.1795287479485612
ACH-000294,-0.02353546146811825
ACH-000295,0.06612805686276432
ACH-000296,-0.16302167711650345
ACH-000302,-0.21032579197133847
ACH-000304,-0.08308440247555546
ACH-000307,-0.09650006813284503
ACH-000308,-0.08833735588153606
ACH-000310,-0.14617782416503172
