,SH3TC2 (79628)
ACH-000004,-0.07290897295700746
ACH-000005,-0.2218585187508928
ACH-000007,0.0019059856190458504
ACH-000009,0.01377391709761124
ACH-000011,0.13983456369758976
ACH-000012,-0.012893114987964041
ACH-000013,0.03979855294436562
ACH-000014,-0.07047956876760507
ACH-000015,-0.16730914319946802
ACH-000017,0.133344975356762
ACH-000018,0.1229302383334022
ACH-000019,0.07768373659520425
ACH-000021,0.017784219660790763
ACH-000022,-0.09800614042949768
ACH-000025,0.16371724013882025
ACH-000028,-0.003784202116465304
ACH-000030,0.03558054734041948
ACH-000035,-0.1044246254584314
ACH-000036,-0.03884956250392254
ACH-000037,0.05006655871272775
ACH-000039,0.048662355698992577
ACH-000040,-0.01353078757089735
ACH-000041,0.059020769883554584
ACH-000042,0.05543055170346185
ACH-000045,-0.05119721686075997
ACH-000047,0.15152392463517286
ACH-000052,0.12643147010989805
ACH-000053,-0.029879036524864337
ACH-000054,-0.08254127496154254
ACH-000055,0.07397060067601974
ACH-000060,0.0751111996049888
ACH-000067,-0.04068295520477555
ACH-000070,-0.03985880097087716
ACH-000075,-0.11551879211571993
ACH-000078,0.08414032742276333
ACH-000082,0.220716940370266
ACH-000085,-0.1074019083071444
ACH-000086,0.09203007525916553
ACH-000087,-0.13556793328024402
ACH-000092,0.06819638979100699
ACH-000095,0.058645774622298176
ACH-000097,0.03541149363263757
ACH-000098,0.04147877046513188
ACH-000099,0.07294483557519266
ACH-000108,-0.01620363827794588
ACH-000113,-0.10943596352791148
ACH-000116,0.037747039602288666
ACH-000118,0.010936915358713748
ACH-000120,-0.006376966961762746
ACH-000123,0.09577824822383027
ACH-000127,-0.024103860039312714
ACH-000128,-0.02835973094101349
ACH-000132,-0.030886408204481224
ACH-000133,0.14074074225465505
ACH-000137,0.010615307922262935
ACH-000138,-0.01850541175810251
ACH-000142,-0.08619768349895589
ACH-000143,0.01206677003796676
ACH-000146,0.02198383002510721
ACH-000148,0.0101114625568844
ACH-000150,0.03745270121149431
ACH-000152,-0.05882545215057864
ACH-000153,-0.07321276472632322
ACH-000159,-0.009228986867536976
ACH-000160,-0.15108467396117614
ACH-000163,0.04693649433738503
ACH-000167,0.0931668862482849
ACH-000168,0.05527597317769873
ACH-000169,0.04674019119278981
ACH-000178,-0.04289965917652056
ACH-000183,-0.034736564621591214
ACH-000188,0.009928930696731113
ACH-000189,0.12876462989940962
ACH-000190,-0.03431982948740238
ACH-000198,0.12795237385423672
ACH-000203,0.1439103607625019
ACH-000204,0.07102672106213978
ACH-000206,0.11535600386405095
ACH-000207,0.010064646723305915
ACH-000208,-0.06447928944911929
ACH-000210,-0.29462401099855823
ACH-000211,0.002136413404992942
ACH-000215,0.0453076071947607
ACH-000221,0.04934141902022053
ACH-000222,0.007960206769776261
ACH-000223,-0.05383660204181251
ACH-000226,-0.007292913978933559
ACH-000227,0.04448340295096143
ACH-000228,-0.021693784638349863
ACH-000231,0.007421523567733764
ACH-000232,-0.060182605685669785
ACH-000233,0.023177878408560167
ACH-000234,0.02843398906996821
ACH-000235,0.010535958706749044
ACH-000237,-0.027865508970125085
ACH-000238,-0.0163161907851487
ACH-000242,-0.07503331041215294
ACH-000243,0.024869377756087024
ACH-000244,0.14209791375451716
ACH-000246,-0.05824811925807598
ACH-000248,-0.1877075359931695
ACH-000250,-0.02354741008101154
ACH-000251,-0.07187760463186099
ACH-000252,0.1243472948138741
ACH-000253,0.07031420622330538
ACH-000255,-0.01891831934762814
ACH-000256,-0.055502340452265264
ACH-000257,-0.06125570790428458
ACH-000258,-0.0740101163382309
ACH-000259,-0.03338197512688042
ACH-000260,0.01475417751355761
ACH-000261,-0.024121365478668142
ACH-000262,-0.044699678956973
ACH-000263,0.09901209406983408
ACH-000264,0.04180451491243251
ACH-000265,0.0186840532616507
ACH-000266,-0.02552091558021526
ACH-000272,-0.08072693588878346
ACH-000274,0.06908395717672253
ACH-000277,0.0750041453295472
ACH-000278,0.0421815614052803
ACH-000279,0.09291037286680863
ACH-000280,-0.05404176557471794
ACH-000281,0.00740456805730372
ACH-000288,-0.03171553999810238
ACH-000291,-0.05143246092260502
ACH-000293,0.11715653892781865
ACH-000294,0.16940948792836305
ACH-000295,0.013860628975232056
ACH-000296,0.0992209522920367
ACH-000302,0.06704583549649472
ACH-000304,-0.10263109477459127
ACH-000307,0.10081701420221847
ACH-000308,0.0032950783187888828
ACH-000310,-0.00012606516424193176
ACH-000311,-0.007292500093003309
ACH-000312,-0.07634847431699829
ACH-000315,0.03915277345289901
ACH-000316,-0.07005892707056065
ACH-000317,0.05913296244817075
ACH-000318,-0.07448738218335803
ACH-000319,0.06797182528286043
ACH-000320,0.001945915986978932
ACH-000322,0.019895781803507432
ACH-000323,-0.012818585430142243
ACH-000324,0.01690973696887911
ACH-000329,0.006444734747210186
ACH-000330,-0.08117042653931977
ACH-000331,0.049505790206048235
ACH-000332,-0.026295857372755516
ACH-000334,0.029004188250692637
ACH-000335,0.06718066499847239
ACH-000336,0.06437736590879191
ACH-000337,-0.11066967783007103
ACH-000338,0.045132535163386785
ACH-000339,-0.03120636644420632
ACH-000341,0.07813041087451768
ACH-000348,-0.00648997318833528
ACH-000350,0.05835980076081211
ACH-000352,-0.018123258138596828
ACH-000356,0.029207912749869717
ACH-000361,-0.08509874388118235
ACH-000362,0.07306428765219983
ACH-000363,-0.0448999286430455
ACH-000364,0.056032693267861665
ACH-000365,0.10603156982260588
ACH-000366,-0.02574784964169969
ACH-000368,0.10779863545630368
ACH-000374,-0.0035370590526970524
ACH-000375,-0.2288952478356426
ACH-000376,-0.010523355051817613
ACH-000381,-0.02325717622189974
ACH-000383,-0.0047689348763899995
ACH-000387,0.06647583865149076
ACH-000389,-0.13080084934547107
ACH-000390,-0.08862089022190668
ACH-000393,-0.2183963780263432
ACH-000395,-0.15652438099352647
ACH-000396,0.0350255810097897
ACH-000397,0.04182180314219305
ACH-000401,-0.07938944159104484
ACH-000402,-0.000953569173077466
ACH-000403,0.06941396753236583
ACH-000404,0.004542099371150104
ACH-000406,0.00737995861950701
ACH-000407,-0.03425314270200689
ACH-000408,-0.034072723085981284
ACH-000410,-0.0004267892699665989
ACH-000411,-0.07075899913366107
ACH-000414,0.0036110563708735494
ACH-000415,-0.04707816348590775
ACH-000416,0.0056161540975068714
ACH-000420,0.0501591161903154
ACH-000421,0.09843722786485004
ACH-000424,0.06717794991607345
ACH-000425,0.04211051725999072
ACH-000426,0.08600556029017914
ACH-000427,-0.0804463314397515
ACH-000433,-0.008924824773138067
ACH-000435,-0.22253151033386692
ACH-000436,-0.08076086711346403
ACH-000444,0.07424036134973361
ACH-000445,-0.07339440095532164
ACH-000448,-0.01037234356318154
ACH-000450,0.4034276065594608
ACH-000452,0.039944563846588385
ACH-000454,-0.02003288170356133
ACH-000458,-0.021641631107873475
ACH-000459,-0.10537827439247853
ACH-000460,-0.07055361816320062
ACH-000461,-0.04153131545170512
ACH-000463,-0.09368841688134588
ACH-000464,-0.08700136826605624
ACH-000466,-0.01355414915996558
ACH-000467,0.2071315951737228
ACH-000468,-0.026281047834037164
