,AGPAT4 (56895)
ACH-000004,-0.2802091560822739
ACH-000005,-0.13838900881029856
ACH-000007,0.07542015880832596
ACH-000009,0.0011376728382943575
ACH-000011,0.0986586350933134
ACH-000012,-0.0737741335101546
ACH-000013,-0.009504953021311026
ACH-000014,-0.12220332630298912
ACH-000015,-0.0008669330370587817
ACH-000017,0.025351614172125603
ACH-000018,-0.029811907354362493
ACH-000019,0.047069860943564835
ACH-000021,-0.15452370838451546
ACH-000022,-0.11792434602533768
ACH-000025,-0.04847836219744015
ACH-000028,0.05101344741387469
ACH-000030,0.028646476535198244
ACH-000035,0.09732517472300678
ACH-000036,0.028035039736793898
ACH-000037,0.1640275892344759
ACH-000039,-0.20656392596012774
ACH-000040,-0.07433948821604539
ACH-000041,0.017478775432726915
ACH-000042,-0.10268116093746184
ACH-000045,0.039112256717154265
ACH-000047,-0.04944156969659096
ACH-000052,-0.08310329816722581
ACH-000053,0.017374449484875553
ACH-000054,-0.06657973038906494
ACH-000055,-0.1789167604170886
ACH-000060,-0.11268497616878692
ACH-000067,0.08315520501502789
ACH-000070,-0.05423720822271008
ACH-000075,0.17202852344346115
ACH-000078,-0.1606428502421955
ACH-000082,-0.08029063989443809
ACH-000085,0.06815485929005671
ACH-000086,0.04828060324459209
ACH-000087,-0.10881565288685767
ACH-000092,-0.11029001390903433
ACH-000095,-0.07723860173483746
ACH-000097,-0.18531424328606694
ACH-000098,-0.25410565911155497
ACH-000099,0.03878225656131566
ACH-000108,-0.0511122176646432
ACH-000113,0.035062006759486834
ACH-000116,-0.016668486390165983
ACH-000118,-0.08636666761848118
ACH-000120,-0.050875777346585764
ACH-000123,-0.012056471997921946
ACH-000127,-0.04247015753032764
ACH-000128,-0.08829570507041973
ACH-000132,-0.1753074232965902
ACH-000133,-0.07704496100013272
ACH-000137,0.030423299600537607
ACH-000138,0.12156331624969025
ACH-000142,0.10578821454669278
ACH-000143,-0.19767997259265646
ACH-000146,0.00425398260338198
ACH-000148,-0.05171146422075737
ACH-000150,0.014513757587840848
ACH-000152,-0.015386581507364838
ACH-000153,-0.0975083177476441
ACH-000159,0.09235007848484446
ACH-000160,0.06113506090109085
ACH-000163,-0.22466979504029747
ACH-000167,-0.03802974019469348
ACH-000168,0.04702265317397773
ACH-000169,0.12010177284752305
ACH-000178,-0.11026083805861388
ACH-000183,0.03484671354224357
ACH-000188,-0.02114297121193071
ACH-000189,0.2049688958133504
ACH-000190,-0.11878613360000274
ACH-000198,-0.09456887336504956
ACH-000203,0.6517065608969257
ACH-000204,-0.24719977383909095
ACH-000206,-0.2488233185340334
ACH-000207,-0.08388978766711673
ACH-000208,-0.3563993697169732
ACH-000210,-0.21150592435469467
ACH-000211,-0.04904793954326592
ACH-000215,-0.016411157171535237
ACH-000221,-0.17579960636686046
ACH-000222,-0.18783554316490067
ACH-000223,0.013687811048424843
ACH-000226,0.0979272568270289
ACH-000227,-0.010368271717220616
ACH-000228,-0.057792888585881386
ACH-000231,-0.07089027406785668
ACH-000232,-0.1518346997059778
ACH-000233,-0.0684809630399467
ACH-000234,-0.08282297889829697
ACH-000235,-0.00529920403774214
ACH-000237,0.08197125883846466
ACH-000238,-0.030887297939812455
ACH-000242,0.12387244052340557
ACH-000243,0.008208241641521449
ACH-000244,-0.2910693311084166
ACH-000246,-0.04020698255536742
ACH-000248,-0.030538182535131183
ACH-000250,-0.08429198366508073
ACH-000251,0.039887758898427
ACH-000252,0.12385429040266488
ACH-000253,-0.054997142503281214
ACH-000255,-0.0042316832750022345
ACH-000256,-0.0534786575665053
ACH-000257,-0.1254694864170629
ACH-000258,-0.1611137405309141
ACH-000259,-0.08842277710994696
ACH-000260,0.0015599326394818427
ACH-000261,-0.08419034995011687
ACH-000262,-0.01292743582897986
ACH-000263,0.2650882584640083
ACH-000264,0.017502650999255773
ACH-000265,0.05213812101300688
ACH-000266,-0.07773523625064402
ACH-000272,-0.09631554459928557
ACH-000274,-0.02146153626030884
ACH-000277,0.09207807656260936
ACH-000278,0.12604424387555033
ACH-000279,-0.0208324108009112
ACH-000280,-0.10142649436979652
ACH-000281,-0.11050201770706994
ACH-000288,-0.14994162213586987
ACH-000291,-0.004461669074103085
ACH-000293,0.02824160915496865
ACH-000294,0.07969963063053684
ACH-000295,-0.23832756557841656
ACH-000296,0.04671493841832517
ACH-000302,-0.03613895062783925
ACH-000304,-0.03279120957877131
ACH-000307,-0.052172020643564083
ACH-000308,-0.05282787874951395
ACH-000310,0.029012501812144438
ACH-000311,0.0284305940425488
ACH-000312,-0.0698343085988447
ACH-000315,-0.1422082148402094
ACH-000316,-0.07202547204373543
ACH-000317,-0.09073622631493557
ACH-000318,0.020203311949941027
ACH-000319,-0.008174246403544387
ACH-000320,-0.11040027626500776
ACH-000322,-0.04810693326907008
ACH-000323,0.06848235092192505
ACH-000324,-0.05320971473502111
ACH-000329,-0.016392315427631875
ACH-000330,-0.03333894067460146
ACH-000331,-0.1266196954811951
ACH-000332,-0.07718405148755766
ACH-000334,-0.02287978879703665
ACH-000335,-0.09937003122492401
ACH-000336,-0.0604284465753977
ACH-000337,-0.12896026697421945
ACH-000338,-0.2442629429301123
ACH-000339,-0.04280333200132152
ACH-000341,-0.17952524057327707
ACH-000348,-0.045902768086011535
ACH-000350,-0.15213602445810104
ACH-000352,-0.08781894809393899
ACH-000356,-0.09607520451577464
ACH-000361,0.15778752928329864
ACH-000362,0.06273972325713009
ACH-000363,-0.05049943048461422
ACH-000364,-0.003598018841085161
ACH-000365,-0.010645937014029577
ACH-000366,-0.13386101835473774
ACH-000368,-0.03580670993058869
ACH-000374,0.02011888602410316
ACH-000375,0.13073118456024976
ACH-000376,-0.1487108488734036
ACH-000381,-0.12694342496052707
ACH-000383,-0.056282084003035165
ACH-000387,-0.108469381919463
ACH-000389,-0.0516340115557714
ACH-000390,-0.0007961659047953883
ACH-000393,-0.2652076345599551
ACH-000395,0.016025248913074545
ACH-000396,0.17196238508988412
ACH-000397,0.033044916850593915
ACH-000401,0.09049430201631774
ACH-000402,-0.03750340262015674
ACH-000403,-0.10146332203941544
ACH-000404,-0.376246642473537
ACH-000406,0.03164451083297283
ACH-000407,-0.09552994784485662
ACH-000408,0.3503155051893009
ACH-000410,-0.04104997159351171
ACH-000411,-0.2620839290234037
ACH-000414,-0.05573393140256412
ACH-000415,-0.09998397961370592
ACH-000416,-0.011418242495660787
ACH-000420,-0.0773741434734794
ACH-000421,-0.05566813879475719
ACH-000424,0.05545590300689672
ACH-000425,-0.131457814429081
ACH-000426,0.057778289756791376
ACH-000427,0.016527369391494424
ACH-000433,0.02858578332146625
ACH-000435,-0.05312721676354289
ACH-000436,0.11642676538268495
ACH-000444,-0.021184901143266543
ACH-000445,-0.2269572670257635
ACH-000448,0.07280384235886429
ACH-000450,-0.2923356230171891
ACH-000452,-0.08410758049370542
ACH-000454,-0.009662149888541123
ACH-000458,-0.10490507986905792
