,PTPRB (5787)
ACH-000207,0.02170148574845369
ACH-000208,0.029117810831854444
ACH-000210,-0.10393392423512082
ACH-000211,-0.050420264041157264
ACH-000215,-0.11726465023484026
ACH-000221,-0.07456619067789352
ACH-000222,-0.08060909407344917
ACH-000223,-0.11200649401061366
ACH-000226,-0.14457955392443772
ACH-000227,-0.12737013523136967
ACH-000228,0.03451682995713984
ACH-000231,-0.0905377862622987
ACH-000232,-0.23099994161068305
ACH-000233,0.04611712170047571
ACH-000234,-0.04444684795039548
ACH-000235,-0.20159219672338147
ACH-000237,-0.13668283460335853
ACH-000238,0.03792896020198356
ACH-000242,0.0077880410573576515
ACH-000243,-0.048692214643128166
ACH-000244,0.21570548861040945
ACH-000246,-0.15146517989637198
ACH-000248,-0.13096194476132436
ACH-000250,0.016637284851700497
ACH-000251,-0.4074029270101812
ACH-000252,-0.10232510582140797
ACH-000253,-0.07913534000613415
ACH-000255,0.02816131839485408
ACH-000256,-0.2317100247719655
ACH-000257,-0.15289510559866934
ACH-000258,-0.15652419114560934
ACH-000259,-0.12731099091381026
ACH-000260,-0.03441359084064533
ACH-000261,-0.05004254174985605
ACH-000262,-0.30401786254686664
ACH-000263,-0.03896229459520395
ACH-000264,-0.06278729582093931
ACH-000265,-0.052194917721356905
ACH-000266,-0.12344216705265552
ACH-000272,0.058818365302354375
ACH-000274,-0.02600187719505871
ACH-000277,-0.08729392069484906
ACH-000278,-0.29067894965791746
ACH-000279,-0.0668645889535887
ACH-000280,-0.1721732532299408
ACH-000281,-0.2475532997599533
ACH-000288,-0.05313831137634329
ACH-000291,0.0007844935535532365
ACH-000293,0.1429295281198365
ACH-000294,0.00524776682825933
ACH-000295,0.1574187600615629
ACH-000296,0.016306987643739116
ACH-000302,-0.11427836800795355
ACH-000304,-0.014779358899023291
ACH-000307,-0.007720178901154994
ACH-000308,-0.02948770462283825
ACH-000310,-0.1825659130142318
ACH-000311,-0.0666602981310206
ACH-000312,-0.12519352559453698
ACH-000315,-0.1345797396297259
ACH-000316,-0.03990503369435462
ACH-000317,-0.11438399527765587
ACH-000318,0.04751453838101311
ACH-000319,-0.04819850746520043
ACH-000320,-0.16828433222518824
ACH-000322,-0.16367196028220105
ACH-000323,-0.03924753032370916
ACH-000324,-0.08927650294862195
ACH-000329,0.05056913144060205
ACH-000330,-0.08436394383235182
ACH-000331,-0.055694851527018016
ACH-000332,0.021687953660325242
ACH-000334,-0.035610280118430856
ACH-000335,-0.21489098438765075
ACH-000336,0.2433231257283449
ACH-000337,-0.1957996523203609
ACH-000338,-0.5115624392906565
ACH-000339,-0.11107988672037344
ACH-000341,-0.24522399233424605
ACH-000348,-0.04812885273601816
ACH-000350,0.19542579963628265
ACH-000352,0.07053703993581978
ACH-000356,-0.36296565032178746
ACH-000361,-0.016143775176129502
ACH-000362,-0.016148238298153598
ACH-000363,0.07308969475644263
ACH-000364,-0.1943565061030436
ACH-000365,-0.04325317448347712
ACH-000366,-0.03913830713809534
ACH-000368,-0.34539070267479977
ACH-000374,-0.13348716399895064
ACH-000375,-0.02131410508180909
ACH-000376,0.029420977038560805
ACH-000381,-0.087872870564245
ACH-000383,-0.06923042376447949
ACH-000387,-0.13556972740602355
ACH-000389,0.12857086233148154
ACH-000390,-0.03541656306449705
ACH-000393,0.021578999682865512
ACH-000395,-0.05919949127466216
ACH-000396,-0.25231237171261284
ACH-000397,-0.06553484053602797
ACH-000401,-0.017296256396729846
ACH-000402,-0.19939023906796374
ACH-000403,-0.0013516587037447642
ACH-000404,-0.244324315175874
ACH-000406,-0.104042122188151
ACH-000407,0.030990297072171324
ACH-000408,-0.12616734528150894
ACH-000410,-0.08467237126255289
ACH-000411,0.05330523415913345
ACH-000414,-0.1773914173328707
ACH-000415,-0.038146740551079264
ACH-000416,-0.08060062026796548
ACH-000420,-0.017162267791403375
ACH-000421,-0.19617402650496465
ACH-000424,-0.17642075714316086
ACH-000425,-0.034862216362501044
ACH-000426,-0.35512187364341274
ACH-000427,-0.09811642205531218
ACH-000433,-0.03580665347149208
ACH-000435,-0.2141887129246884
ACH-000436,-0.2597391317968034
ACH-000444,0.10272562591153553
ACH-000445,-0.08870623484416003
ACH-000448,-0.029400185564361393
ACH-000450,0.17628299198806546
ACH-000452,-0.0668281706075076
ACH-000454,-0.15170590901725967
ACH-000458,-0.011330921293260136
ACH-000459,0.054109109487837884
ACH-000460,-0.198274704074381
ACH-000461,-0.040271729788870184
ACH-000463,0.05998529308051592
ACH-000464,-0.2529906904973395
ACH-000466,-0.05023317887469063
ACH-000467,0.020065284755653067
ACH-000468,-0.05058883275949472
ACH-000469,0.03154681887886032
ACH-000470,-0.1381922523953104
ACH-000471,-0.014059294049537851
ACH-000472,-0.113797725146352
ACH-000473,0.07019605285344481
ACH-000475,-0.10195693577207904
ACH-000476,-0.05280751129264461
ACH-000477,-0.1742470213597036
ACH-000479,0.09116231383709897
ACH-000480,-0.0035032534700220946
ACH-000481,-0.15475724740897698
ACH-000483,-0.24851441714739514
ACH-000484,0.005088792056494205
ACH-000485,-0.2786796602026358
ACH-000486,-0.04369017409560058
ACH-000487,-0.04300307282585377
ACH-000488,-0.046177506134641166
ACH-000490,-0.03693192402216585
ACH-000491,-0.02822366477557795
ACH-000495,0.10379861205208367
ACH-000496,-0.1038591185875066
ACH-000499,-0.18725231540177256
ACH-000500,0.4591492679912654
ACH-000502,-0.06447093344005687
ACH-000503,-0.24923698735686564
ACH-000505,-0.08457888103597506
ACH-000507,-0.1370487283517473
ACH-000510,-0.060332764569200885
ACH-000511,-0.10346330644743096
ACH-000512,0.05222560333996017
ACH-000516,-0.12974488798414313
ACH-000517,-0.08657129282309478
ACH-000518,0.030922310004722463
ACH-000520,-0.2302365621471833
ACH-000521,0.06199810972256373
ACH-000522,-0.039006868162842434
ACH-000524,-0.05705645978805124
ACH-000527,-0.19819266604021968
ACH-000528,-0.030857346338021056
ACH-000537,-0.049902149241329706
ACH-000541,-0.1910758387248853
ACH-000542,-0.05628173348416638
ACH-000544,0.027640143065148767
ACH-000545,-0.2278416150282158
ACH-000547,0.05279976116774539
ACH-000548,0.04794684968575733
ACH-000549,-0.06547269605659832
ACH-000550,-0.2193928493464477
ACH-000552,-0.015236826645218337
ACH-000556,-0.09382181291655446
ACH-000557,0.0884923258508435
ACH-000569,0.2970062020453063
ACH-000570,0.0026192660806819987
ACH-000571,-0.12494953600032373
ACH-000573,-0.15601903748262827
ACH-000576,-0.05595424184360784
ACH-000579,0.0552645642516006
ACH-000580,-0.1357619468867251
ACH-000584,-0.14184438184147916
ACH-000585,-0.06381423252538045
ACH-000588,-0.012428722200604913
ACH-000589,-0.06235639369056421
ACH-000591,-0.23487549217445275
ACH-000593,-0.058700861275969324
ACH-000600,0.005315541966163691
ACH-000601,-0.047878367477562606
ACH-000605,-0.2891178123940278
ACH-000606,-0.016732771776207394
ACH-000608,-0.20113440360541573
ACH-000614,0.14845349722795484
ACH-000616,0.011275630682387692
ACH-000618,-0.11751831356429533
ACH-000619,0.10087279514910337
ACH-000620,-0.057516827640980685
ACH-000621,-0.2154296619022273
ACH-000622,0.02205663676220044
ACH-000623,-0.2209516635924889
ACH-000624,-0.0013914713441635536
ACH-000627,-0.0810083105232295
ACH-000630,-0.07877781705880019
ACH-000631,-0.35503824783711035
ACH-000632,-0.051313656838413546
ACH-000633,-0.02482591857471821
ACH-000637,-0.19168909549586668
ACH-000638,-0.0568537235233737
ACH-000646,-0.0052749423576930994
ACH-000647,-0.10877806943438294
ACH-000648,-0.03238906205788762
ACH-000649,-0.04950612976439159
ACH-000651,-0.15743302831844164
ACH-000652,-0.14288254419788296
ACH-000653,-0.03219104984148763
ACH-000657,-0.08597530025055543
ACH-000658,-0.017499797144707625
ACH-000661,-0.08563542721134894
ACH-000662,-0.2975659256470311
ACH-000663,0.024078433643438292
ACH-000665,-0.09164172612739792
ACH-000671,-0.04829803242156858
ACH-000672,-0.00038069803869584726
ACH-000673,-0.10043360700425512
ACH-000676,-0.15928352300032156
ACH-000677,-0.17355527120272854
ACH-000681,0.09490298605489324
ACH-000683,-0.10405256953775212
ACH-000684,0.17150582258632127
ACH-000688,-0.1191873043887817
ACH-000693,-0.08124284640286704
ACH-000694,-0.061548605324718376
ACH-000695,-0.07441744281926553
ACH-000696,-0.1659622437639107
ACH-000697,0.05736774684767487
ACH-000699,-0.07851138661078064
ACH-000701,-0.08519215026461666
ACH-000706,-0.14564366395281095
ACH-000711,-0.14491874431762305
ACH-000713,0.18223239018067175
ACH-000714,-0.46654130899198293
ACH-000718,-0.08409385732933003
ACH-000720,-0.11778068989807658
ACH-000721,-0.06414314276158706
ACH-000724,-0.0026306616212520904
ACH-000725,-0.01625905456163726
ACH-000732,0.005574422854039951
ACH-000734,-0.05284440165562872
ACH-000735,0.0005068454948033655
ACH-000736,-0.14947740494097358
ACH-000738,-0.03357951052218724
ACH-000746,-0.14750428726911774
ACH-000747,-0.11480668408406705
ACH-000748,0.028362856770228408
ACH-000753,-0.22123916330413407
ACH-000756,-0.057405488764399
ACH-000757,-0.10598556227429773
ACH-000758,0.0495055974644428
ACH-000760,-0.1483693597139159
ACH-000762,0.014513039852388871
ACH-000763,-0.2052786037053177
ACH-000764,-0.024857709815151768
ACH-000765,-0.05895197595648339
ACH-000766,-0.12613712542844852
ACH-000767,-0.011515169623913956
ACH-000768,-0.15339520062081596
ACH-000769,0.017021164373609638
ACH-000770,-0.03562853196979444
ACH-000771,-0.10953729927357964
ACH-000773,-0.07296492091147679
ACH-000776,-0.19348963302894964
ACH-000777,-0.19696838125616006
ACH-000778,0.01013044484878133
ACH-000781,0.04741479509124155
ACH-000782,-0.10291048018748693
ACH-000783,-0.01174959603942481
ACH-000784,-0.02211090239874009
ACH-000785,0.04964442623551653
ACH-000787,-0.09701933094103304
ACH-000788,-0.08224516601784851
ACH-000791,-0.026321159160406896
ACH-000792,-0.0040717967345761455
ACH-000794,-0.012762864767492398
ACH-000796,-0.10433786110577163
ACH-000798,-0.08536269137182945
ACH-000799,-0.0762681324267593
ACH-000800,0.07339646873833765
ACH-000802,0.06618972374623852
ACH-000804,-0.24632086189516145
ACH-000805,-0.36027750582200424
ACH-000809,-0.07139961583110523
ACH-000810,-0.08464774352349096
ACH-000811,0.008145591045020164
ACH-000817,-0.08043273978289793
ACH-000819,-0.1079839546770162
ACH-000820,0.1713845941881748
ACH-000821,-0.1756938201729131
ACH-000822,-0.05527355491368143
ACH-000823,-0.20210746723633485
ACH-000824,-0.04275356953784561
ACH-000827,-0.1137352902318289
ACH-000829,-0.1407131211046222
ACH-000831,-0.11045673425333803
ACH-000832,-0.09969196883302447
ACH-000833,-0.15792277485991238
ACH-000834,-0.14964471523871914
ACH-000835,0.01759794448053292
ACH-000836,-0.06293508063281035
ACH-000837,-0.11000065181976784
ACH-000838,0.09188984399317372
ACH-000839,-0.11054544581471422
ACH-000840,0.07969724086815201
ACH-000841,-0.1141958397952976
ACH-000843,0.10352410710454063
ACH-000846,0.0004235520384358093
ACH-000847,-0.0010680857642090813
ACH-000848,-0.08345079777837551
ACH-000849,-0.11948789803315693
ACH-000851,-0.060819310169956474
ACH-000855,0.08207577806085488
ACH-000856,-0.06961622675310432
ACH-000858,-0.1215029901341312
ACH-000859,0.011566231404147594
ACH-000861,-0.07664842610379917
ACH-000862,-0.07110225606318903
ACH-000865,-0.06543103590624222
ACH-000866,-0.03886711329536457
ACH-000867,-0.0657996389843312
ACH-000869,0.0009435349265337252
ACH-000872,-0.028631403839656563
ACH-000873,-0.2891138460074286
ACH-000876,-0.22466931451576605
ACH-000878,-0.15380568193790886
ACH-000880,-0.1301460802233854
ACH-000881,0.08907761701013238
ACH-000882,-0.14989110987283702
ACH-000884,0.004679420875730834
ACH-000885,0.01075973129875834
ACH-000887,-0.08636152460807013
ACH-000889,-0.2668714502290724
ACH-000896,-0.012501912815232885
ACH-000898,0.06544286992142183
ACH-000900,0.07166197681378589
ACH-000901,-0.15829635094811978
ACH-000905,0.19846838101364514
ACH-000906,-0.1186077547504579
ACH-000907,-0.0999866426745888
ACH-000910,-0.02661137050754006
ACH-000911,-0.04847983735304562
ACH-000912,-0.10867776508114284
ACH-000913,-0.1427227911283107
ACH-000915,-0.1540424370515686
ACH-000916,0.09434892944639788
ACH-000917,0.011306729533212372
ACH-000920,-0.02066612994094668
ACH-000921,-0.09440585877972177
ACH-000924,-0.10714635312132126
ACH-000926,-0.06805358159180698
ACH-000928,-0.1534925487845461
ACH-000929,-0.219542237649144
ACH-000932,-0.10438832306670842
ACH-000935,-0.0639995658736642
ACH-000936,-0.040359159347874415
ACH-000937,-0.060502660573061785
ACH-000938,0.04153527758993707
ACH-000939,0.0042096970426839415
ACH-000941,-0.016994391225040338
ACH-000943,0.013178476922944634
ACH-000946,-0.11116133860516103
ACH-000947,0.029443511049855594
ACH-000948,0.06518114101471455
ACH-000950,-0.1620706372499508
ACH-000953,0.07513120774299052
ACH-000954,0.14928392540430865
ACH-000957,-0.06710203926908083
ACH-000958,0.02816982049652426
ACH-000960,-0.09010303499151913
ACH-000963,0.0771382632373242
ACH-000968,-0.019736399598752383
ACH-000969,-0.1321196406552811
ACH-000972,-0.018751078929233916
ACH-000973,-0.08002409743305543
ACH-000974,-0.09408565669866772
ACH-000978,-0.37110439026311737
ACH-000984,-0.010723504395958332
ACH-000986,-0.02736457214305733
ACH-000988,-0.2279078255485065
ACH-000993,-0.2854452471105461
ACH-000994,-0.11871682372817198
ACH-000996,-0.07569052734988828
ACH-001001,-0.10656184322303898
ACH-001020,0.08779774825259486
ACH-001028,-0.28442812804514056
ACH-001031,-0.1500659140267917
ACH-001038,-0.12303316457715376
ACH-001048,-0.05886975010650219
ACH-001050,-0.14659336815282534
ACH-001053,-0.2288015603651112
ACH-001054,-0.014396668135106653
ACH-001061,-0.03798150964196995
ACH-001067,0.002757987934139395
ACH-001075,0.016053083445259096
ACH-001096,-0.0074977871918571705
ACH-001111,-0.15773866408074194
ACH-001119,-0.319891780930928
ACH-001128,-0.09327727105741147
ACH-001134,-0.027833516949253054
ACH-001151,-0.027840692006127068
ACH-001163,-0.012740218715901268
ACH-001164,-0.09063918909653296
ACH-001183,-0.1518551141946587
ACH-001192,0.09860099110452887
ACH-001193,-0.10617041439061213
ACH-001196,-0.20432906787619076
ACH-001197,-0.2428886853028947
ACH-001205,-0.2222223031641536
ACH-001211,-0.03698416284257282
ACH-001212,0.1186782086486032
ACH-001228,-0.07115002401021046
ACH-001232,-0.1664382044303057
ACH-001239,-0.1797084803346411
ACH-001270,-0.31364063652993673
ACH-001274,-0.12735232343436842
ACH-001275,-0.08303372959447107
ACH-001277,-0.2299144316330719
ACH-001278,-0.1723933476544108
ACH-001280,-0.2615605030746245
ACH-001283,-0.09206632103873776
ACH-001289,-0.0750966005003301
ACH-001300,-0.1426242289098189
ACH-001301,-0.22576412884582386
ACH-001302,-0.2588444428825655
ACH-001306,0.005050320574890647
ACH-001318,-0.1788216423591507
ACH-001322,-0.1973543058870394
ACH-001328,0.04283700787759686
ACH-001332,0.08941794228010355
ACH-001336,-0.17570918181074188
ACH-001346,0.048491681163615775
ACH-001353,-0.04277382179540775
ACH-001354,-0.11312979205321085
ACH-001367,-0.0026878073477906413
ACH-001368,-0.0693301099531682
ACH-001374,0.024365019192719203
ACH-001377,-0.17811937558711882
ACH-001380,-0.13143560667957305
ACH-001391,0.09329551912362552
ACH-001408,-0.07635803076666045
ACH-001430,-0.12226031836167475
ACH-001431,-0.049952424420280084
ACH-001450,-0.09108838592377816
ACH-001496,-0.08257449491195541
ACH-001500,-0.08095270924383907
ACH-001523,0.02031496166229109
ACH-001532,-0.1935881815146868
ACH-001550,-0.03866638892925346
ACH-001552,-0.30347096801838186
ACH-001554,0.03828066068467522
ACH-001654,-0.05764320654225213
ACH-001735,-0.05187938951554962
ACH-001736,-0.09688391177239107
ACH-001737,0.6498383789905302
ACH-001740,-0.13960148826815472
ACH-001745,-0.04492029605139244
ACH-001765,-0.15218586046419702
