,ITIH4 (3700)
ACH-000004,-0.391930999812927
ACH-000005,-0.3002075984910875
ACH-000007,-0.18557452984462908
ACH-000009,-0.17554176267114913
ACH-000011,-0.2873033219429624
ACH-000012,-0.31562885173977645
ACH-000013,-0.2019587549505801
ACH-000014,-0.1858422374728176
ACH-000015,-0.3101678891708218
ACH-000017,-0.23258159606544376
ACH-000018,-0.3925074977466167
ACH-000019,-0.2074160114546085
ACH-000021,-0.20780216330900306
ACH-000022,-0.1474963297959071
ACH-000025,-0.2705645941377035
ACH-000028,-0.14230859753244662
ACH-000030,-0.27850394227420816
ACH-000035,-0.19916912983425952
ACH-000036,-0.2963763896214364
ACH-000037,-0.28619350729554505
ACH-000039,-0.26554278990636776
ACH-000040,-0.18060409928361915
ACH-000041,-0.1979886248721957
ACH-000042,-0.2977385988416985
ACH-000045,-0.20195857910111886
ACH-000047,-0.4176828280886665
ACH-000052,-0.24527574433986604
ACH-000053,-0.3138088254845424
ACH-000054,-0.2052752591003328
ACH-000055,-0.09986569453073424
ACH-000060,-0.37856666158411495
ACH-000067,-0.2809502988854594
ACH-000070,-0.3833237423970142
ACH-000075,-0.30023545116822714
ACH-000078,-0.2380099392523673
ACH-000082,-0.12320028359829928
ACH-000085,-0.3273204290543349
ACH-000086,-0.30263275124549355
ACH-000087,-0.2145905845777614
ACH-000092,-0.15786839522007307
ACH-000095,-0.16057773899657987
ACH-000097,-0.27171774908376434
ACH-000098,-0.19548021816759356
ACH-000099,-0.20456408369021994
ACH-000108,-0.3828190262342768
ACH-000113,-0.20332286515051984
ACH-000116,-0.2309647899408625
ACH-000118,-0.288154503076659
ACH-000120,-0.15154618937886175
ACH-000123,-0.12950735161094032
ACH-000127,-0.239369597551869
ACH-000128,-0.2599421778630746
ACH-000132,-0.1340460748550466
ACH-000133,-0.13380710964853948
ACH-000137,-0.17527229901930766
ACH-000138,-0.17101058908975253
ACH-000142,-0.26504893600222823
ACH-000143,-0.20300906289672585
ACH-000146,-0.2139830884115531
ACH-000148,-0.16729419189265055
ACH-000150,-0.4563565189594441
ACH-000152,-0.31420524909308617
ACH-000153,0.02316362238678512
ACH-000159,-0.30317028989331235
ACH-000160,-0.2131294032816016
ACH-000163,-0.21025802961392892
ACH-000167,-0.26642688710540435
ACH-000168,-0.4048501528668532
ACH-000169,-0.286190893499988
ACH-000178,-0.2449301939923831
ACH-000183,-0.2243220264850422
ACH-000188,-0.35835320872597626
ACH-000189,-0.3880762012990445
ACH-000190,-0.13940104959137045
ACH-000198,-0.07325381344503293
ACH-000203,-0.4591883525440858
ACH-000204,-0.12962918517526126
ACH-000206,-0.1509170816336635
ACH-000207,-0.5752597129382744
ACH-000208,-0.07473962380593054
ACH-000210,-0.10730910918742838
ACH-000211,-0.2812650980223151
ACH-000215,-0.09669729102570553
ACH-000221,-0.4654761528063638
ACH-000222,-0.2227822414885485
ACH-000223,-0.17851145078573227
ACH-000226,-0.08165481746819556
ACH-000227,-0.2372514690906529
ACH-000228,-0.29201527821916234
ACH-000231,-0.2311331924886154
ACH-000232,-0.2954885445041827
ACH-000233,-0.2629123310163684
ACH-000234,-0.2521296835538145
ACH-000235,-0.18806074474865728
ACH-000237,-0.2752919391032937
ACH-000238,-0.3112850717708847
ACH-000242,-0.3638052617477308
ACH-000243,-0.1753588294262266
ACH-000244,-0.2645460569044237
ACH-000246,-0.2161378406071899
ACH-000248,-0.4007937140568594
ACH-000250,-0.197617641094998
ACH-000251,-0.3536194436022633
ACH-000252,-0.2851080141130625
ACH-000253,-0.20620250252692945
ACH-000255,-0.2509785611031175
ACH-000256,-0.15980486502430238
ACH-000257,-0.19685500227589284
ACH-000258,-0.22845434366364206
ACH-000259,-0.3488682235392017
ACH-000260,-0.2738673428306833
ACH-000261,-0.17077175043188986
ACH-000262,-0.28053040377475275
ACH-000263,-0.2693866569816209
ACH-000264,-0.29932745516848164
ACH-000265,-0.3022362795479169
ACH-000266,-0.20599451157402285
ACH-000272,-0.1405859193451447
ACH-000274,-0.2790802637996669
ACH-000277,-0.16424285176663828
ACH-000278,-0.27655405251015025
ACH-000279,-0.2404401909921387
ACH-000280,-0.4418235276912301
ACH-000281,-0.3023370626299469
ACH-000288,-0.22519829246374906
ACH-000291,-0.2691287551567239
ACH-000293,-0.2145728329544524
ACH-000294,-0.2883362951121074
ACH-000295,-0.4024546888960204
ACH-000296,-0.08817948589645665
ACH-000302,-0.2707880970958717
ACH-000304,-0.15599998447784558
ACH-000307,-0.33849341275391936
ACH-000308,-0.2119795222072848
ACH-000310,-0.2261948231154613
ACH-000311,-0.22435854620609588
ACH-000312,-0.13532632685489762
ACH-000315,-0.22073585343367932
ACH-000316,-0.25312736861182145
ACH-000317,-0.29163820147950936
ACH-000318,-0.09494274545069406
ACH-000319,-0.08263080516635378
ACH-000320,-0.20616553542797808
ACH-000322,-0.14906519347501807
ACH-000323,-0.3388978699587411
ACH-000324,-0.2312896860617895
ACH-000329,-0.22077763166791065
ACH-000330,-0.2361482882338268
ACH-000331,-0.11040152949681832
ACH-000332,-0.18124846206411
ACH-000334,-0.289417501494731
