,ATPAF2 (91647)
ACH-000336,-0.12183107687553173
ACH-000337,-0.16448517509616212
ACH-000338,-0.5528876825832066
ACH-000339,-0.1630517511074008
ACH-000341,-0.23973023403817456
ACH-000348,-0.19776414861248973
ACH-000350,-0.2908437840079437
ACH-000352,-0.018125740501008108
ACH-000356,-0.2579795522894481
ACH-000361,-0.19021218425972272
ACH-000362,-0.15402413351729385
ACH-000363,-0.15396396121309555
ACH-000364,-0.4679957040147553
ACH-000365,-0.15209562182029202
ACH-000366,-0.0006209186904322402
ACH-000368,-0.19165933713215072
ACH-000374,-0.3705587100909111
ACH-000375,-0.11270159448009928
ACH-000376,-0.21206214258030606
ACH-000381,-0.2408273343263172
ACH-000383,-0.22454062095069846
ACH-000387,-0.15597928711240444
ACH-000389,-0.1324057915767268
ACH-000390,-0.02662319346203261
ACH-000393,-0.12452885611568452
ACH-000395,-0.10891900214785163
ACH-000396,-0.2804008397550105
ACH-000397,-0.12142897217185833
ACH-000401,-0.2991680256904942
ACH-000402,0.3594122621397518
ACH-000403,-0.22152216838622346
ACH-000404,0.2002324455165228
ACH-000406,-0.3205297418789873
ACH-000407,-0.21751478283684206
ACH-000408,-0.30549793498183897
ACH-000410,-0.10680361098953488
ACH-000411,-0.03966845006752067
ACH-000414,-0.10117125746353672
ACH-000415,-0.204166581288949
ACH-000416,-0.052706692193852135
ACH-000420,-0.22667467664443175
ACH-000421,-0.1409228313671926
ACH-000424,-0.455334564739362
ACH-000425,-0.010754259518539071
ACH-000426,-0.08708928445970686
ACH-000427,-0.2746683950075448
ACH-000433,-0.09525665058927298
ACH-000435,-0.23042030292864496
ACH-000436,0.15276631172282476
ACH-000444,-0.20499774795032047
ACH-000445,-0.4758503829684476
ACH-000448,-0.0954247137405798
ACH-000450,-0.23763400075361985
ACH-000452,-0.21624598341342932
ACH-000454,-0.4343454663648507
ACH-000458,-0.10253238942201284
ACH-000459,-0.5393411275004553
ACH-000460,-0.3936329684275389
ACH-000461,-0.2704442671425561
ACH-000463,-0.07861961056621808
ACH-000464,-0.2717170590803644
ACH-000466,-0.04840243781531855
ACH-000467,-0.2062918556942729
ACH-000468,-0.3382365861077916
ACH-000469,-0.4003297383099633
ACH-000470,-0.2666251724315311
ACH-000471,-0.14302607734655118
ACH-000472,-0.10476470607677124
ACH-000473,-0.08872259411914361
ACH-000475,-0.15470352117256805
ACH-000476,-0.18025572337743886
ACH-000477,-0.1957620671848956
ACH-000479,-0.1852795616656723
ACH-000480,-0.22121988991359626
ACH-000481,-0.0906009617335307
ACH-000483,-0.2971154475169032
ACH-000484,-0.08664554400008112
ACH-000485,-0.13430818548771395
ACH-000486,-0.13012626722829376
ACH-000487,0.07691477511526745
ACH-000488,-0.2945562889070313
ACH-000490,-0.11781286301858783
ACH-000491,-0.02197645826911893
ACH-000495,0.1958962569917386
ACH-000496,-0.2730962430399289
ACH-000499,-0.2426261060220066
ACH-000500,-0.1407488564556689
ACH-000502,-0.19418143397643514
ACH-000503,0.0436265853660848
ACH-000505,-0.2092007089510592
ACH-000507,-0.401740870108685
ACH-000510,-0.3966516001148628
ACH-000511,-0.16821562724542025
ACH-000512,-0.15680417162084362
ACH-000516,-0.056393622574036316
ACH-000517,-0.4711894070229073
ACH-000518,-0.16775202369324405
ACH-000520,-0.11245153322086993
ACH-000521,-0.14357518520979112
ACH-000522,-0.09268066974411296
ACH-000524,-0.14404501926759386
ACH-000527,-0.30452352015953715
ACH-000528,-0.08741003491061917
ACH-000537,-0.14876876502581554
ACH-000541,-0.013480646558672735
ACH-000542,-0.15611797613116124
ACH-000544,-0.3894919547506413
ACH-000545,-0.21160075452729174
ACH-000547,-0.39242715649598814
ACH-000548,-0.2665293758915196
ACH-000549,-0.07250588022479988
ACH-000550,-0.2796055601331056
ACH-000552,-0.2970846120076219
ACH-000556,-0.22094395771316186
ACH-000557,-0.22231882363706731
ACH-000569,-0.32569387471136724
ACH-000570,-0.22359189863777934
ACH-000571,-0.13046120664872676
ACH-000573,-0.3148299746311626
ACH-000576,-0.11789241438364548
ACH-000579,-0.14130373137940236
ACH-000580,-0.32625140875118913
ACH-000584,-0.1526490189846703
ACH-000585,-0.203812639534088
ACH-000588,-0.14028985869487007
ACH-000589,-0.25249012036878565
ACH-000591,-0.450657813255728
ACH-000593,-0.24426247746419666
ACH-000600,-0.014627079435116085
ACH-000601,-0.11804134106942706
ACH-000605,-0.10536528553532544
ACH-000606,-0.5467238914367348
ACH-000608,-0.2463861183501436
ACH-000614,-0.07323706383882256
ACH-000616,-0.10329608997085944
ACH-000618,-0.1744908330311311
ACH-000619,-0.3173694845870102
ACH-000620,-0.06548241215494846
ACH-000621,-0.22647607036268816
ACH-000622,-0.16371451489817546
ACH-000623,-0.1564220906992365
ACH-000624,-0.2635680504990712
ACH-000627,-0.14768388409524133
ACH-000630,-0.5162662851842028
ACH-000631,-0.11196226842070273
ACH-000632,-0.0754170442309918
ACH-000633,-0.2770838324748018
ACH-000637,-0.2437679473971484
ACH-000638,-0.05055928667485023
ACH-000646,-0.2906996818874093
ACH-000647,-0.309760697528981
ACH-000648,-0.1828115599580081
ACH-000649,-0.15208316762548024
ACH-000651,-0.8494740884150628
ACH-000652,-0.20472347598616766
ACH-000653,-0.16661082104331662
ACH-000657,-0.241284809509038
ACH-000658,-0.06577783878881936
ACH-000661,0.09388349836028913
ACH-000662,-0.4291544287798236
ACH-000663,-0.08261601538768484
ACH-000665,-0.15786556559959636
ACH-000671,-0.32682240856903033
ACH-000672,-0.3400877325352596
ACH-000673,-0.1167446341898226
ACH-000676,-0.30956503129548363
ACH-000677,-0.13726697586308842
ACH-000681,-0.1831435657206108
ACH-000683,-0.05615458039274431
ACH-000684,-0.18084073025924405
ACH-000688,-0.2402669950924567
ACH-000693,-0.3690157918874564
ACH-000694,-0.14709063060246486
ACH-000695,-0.21447654987187925
ACH-000696,-0.3760512380878917
ACH-000697,-0.6348396889071467
ACH-000699,-0.07172457871948425
ACH-000701,-0.10138100105292708
ACH-000706,-0.4300042723223628
ACH-000711,-0.133510207295996
ACH-000713,-0.4131420428432506
ACH-000714,0.03362210121123841
ACH-000718,-0.28035697390092995
ACH-000720,-0.25987598997726963
ACH-000721,-0.1225925910337992
ACH-000724,-0.21525737307815535
ACH-000725,-0.05830367472916534
ACH-000732,-0.14830055104569595
ACH-000734,-0.37914068219270813
ACH-000735,-0.2008787569658845
ACH-000736,-0.16095586849720206
ACH-000738,-0.3071702680936197
ACH-000746,-0.2446622204988517
ACH-000747,0.04319095341011656
ACH-000748,-0.02678020222790974
ACH-000753,-0.4827062321078506
ACH-000756,-0.11880429115360808
ACH-000757,-0.2143265831078687
ACH-000758,-0.4961074674967047
ACH-000760,-0.11367126555941855
ACH-000762,-0.09903791751894434
ACH-000763,-0.05412077212082567
ACH-000764,-0.1676218913894472
ACH-000765,-0.16587037293896864
ACH-000766,-0.1308642184207773
ACH-000767,-0.2276114194965745
ACH-000768,-0.20837847792509204
ACH-000769,-0.39310713268072733
ACH-000770,-0.045458040620782916
ACH-000771,-0.2687510960252715
ACH-000773,-0.2418953079147785
ACH-000776,-0.21103971778994784
ACH-000777,-0.1768683307802018
ACH-000778,-0.2108314996832228
ACH-000781,-0.2563741921684779
ACH-000782,-0.3706661153557692
ACH-000783,-0.1265386915036893
ACH-000784,-0.2104759352790336
ACH-000785,-0.1574385159070806
ACH-000787,-0.2824983451074595
ACH-000788,-0.16616878111491867
ACH-000791,-0.3296019891978928
ACH-000792,-0.22124917637820987
ACH-000794,-0.035674295014231534
ACH-000796,-0.21154063169845014
ACH-000798,0.09019733959525554
ACH-000799,-0.2280894464609409
ACH-000800,-0.13875988238136674
ACH-000802,-0.2959469150275583
ACH-000804,-0.26206611007759983
ACH-000805,0.10097992500759052
ACH-000809,-0.13098711518723508
ACH-000810,-0.5108943643042463
ACH-000811,-0.21027451365628846
ACH-000817,-0.3736973128443389
ACH-000819,-0.11556189453928188
ACH-000820,-0.08940244254697294
ACH-000821,-0.10430510832594866
ACH-000822,-0.14755709840540332
ACH-000823,-0.15490896798261775
ACH-000824,-0.012803419736778072
ACH-000827,-0.08048390299304074
ACH-000829,-0.1767859587583165
ACH-000831,-0.4589869616031798
ACH-000832,-0.13548401225207496
ACH-000833,-0.19633710589296804
ACH-000834,-0.4679634382667486
ACH-000835,-0.12563175786057248
ACH-000836,-0.03258934236344083
ACH-000837,-0.05018215308361837
ACH-000838,-0.016608303018711825
ACH-000839,-0.2132065492701836
ACH-000840,-0.374107479417798
ACH-000841,-0.04416722292218154
ACH-000843,-0.2698759111290802
ACH-000846,-0.2943873154646394
ACH-000847,-0.12244743144393035
ACH-000848,-0.4200440946023898
ACH-000849,-0.4001293449230124
ACH-000851,-0.3716744733204316
ACH-000855,-0.3972346484223862
ACH-000856,-0.14999684048887835
ACH-000858,-0.7680212514283784
ACH-000859,-0.2142374509758571
ACH-000861,-0.4282596310885076
ACH-000862,-0.14402047540976134
ACH-000865,-0.32745336620811905
ACH-000866,-0.39834091371104857
ACH-000867,-0.1646876125920297
ACH-000869,-0.3253126379518915
ACH-000872,-0.13814242514207006
ACH-000873,-0.12036548257061745
ACH-000876,-0.0541227198422124
ACH-000878,-0.1430693471937362
ACH-000880,-0.10782061003438388
ACH-000881,-0.18048406983219767
ACH-000882,-0.15135703890966418
ACH-000884,-0.2445990098848497
ACH-000885,-0.4260303209571509
ACH-000887,-0.24392313337343355
ACH-000889,-0.21896815110601975
ACH-000896,-0.2600078354740809
ACH-000898,-0.004091348258918493
ACH-000900,-0.29215698390854344
ACH-000901,-0.15089542820482746
ACH-000905,-0.5508390141594072
ACH-000906,-0.1483695364143828
ACH-000907,-0.20143815094186748
ACH-000910,-0.2752989372429144
ACH-000911,-0.32583934946117
ACH-000912,-0.06451100453552466
ACH-000913,-0.32985016387699284
ACH-000915,-0.3341162809910858
ACH-000916,-0.20440805228614112
ACH-000917,-0.2859843981426217
ACH-000920,-0.2007198973410984
ACH-000921,-0.18190934605503856
ACH-000924,-0.4285678274525972
ACH-000926,-0.19850682968656985
ACH-000928,-0.08192758514449981
ACH-000929,-0.11413450272117635
ACH-000932,-0.2798588212790009
ACH-000935,-0.1907816344648854
ACH-000936,-0.25679381324656586
ACH-000937,-0.17171880920383312
ACH-000938,-0.30872222763999985
ACH-000939,-0.363423849802975
ACH-000941,-0.1812548075708664
ACH-000943,-0.4228542005131974
ACH-000946,-0.1702223316422364
ACH-000947,-0.21962859434507434
ACH-000948,-0.10687627094975218
ACH-000950,-0.2772902616983864
ACH-000953,-0.09134932942226084
ACH-000954,-0.30787836446041456
ACH-000957,-0.21040990075395152
ACH-000958,-0.10092429038747268
ACH-000960,-0.0073532964769700265
ACH-000963,-0.4612622097709416
ACH-000968,-0.2913332788660909
ACH-000969,-0.3076938789881628
ACH-000972,-0.5526182315589678
ACH-000973,-0.08477052217841646
ACH-000974,-0.08974991269616975
ACH-000978,-0.2429501480538745
ACH-000984,-0.2979958955751086
ACH-000986,-0.05170667079631423
ACH-000988,-0.1806662930948084
ACH-000993,0.0547918361956895
ACH-000994,-0.2867696038574119
ACH-000996,0.019834562166127948
ACH-001001,-0.5029016863226649
ACH-001020,-0.1663805213295188
ACH-001028,-0.2865716820652235
ACH-001031,-0.16104022357204084
ACH-001038,-0.20726438137829664
ACH-001048,-0.08654041305271988
ACH-001050,-0.10205051728962714
ACH-001053,-0.14714161468589246
ACH-001054,-0.15959854584065955
ACH-001061,-0.32625004624635123
ACH-001067,-0.3757126477044256
ACH-001075,-0.2723503987859035
ACH-001096,-0.207490280168674
ACH-001111,-0.40659037855308705
ACH-001119,-0.21508054106066965
ACH-001128,-0.30665513676409234
ACH-001134,0.017206756738068138
ACH-001151,-0.09611977385404348
ACH-001163,-0.4317229535118424
ACH-001164,-0.30819108279375124
ACH-001183,-0.11155419317464986
ACH-001192,-0.3881474706633384
ACH-001193,-0.4440951561566781
ACH-001196,-0.2316542443226217
ACH-001197,-0.2702017901337957
ACH-001205,-0.07572294628751558
ACH-001211,-0.04203178902609889
ACH-001212,-0.2642121771110284
ACH-001228,-0.16515648103651626
ACH-001232,-0.3522553626108639
ACH-001239,-0.10377622518804884
ACH-001270,-0.2674716848731028
ACH-001274,-0.06306866715739863
ACH-001275,0.014079194380074916
ACH-001277,-0.14736175676163155
ACH-001278,-0.3275052875082425
ACH-001280,-0.14872640959045544
ACH-001283,0.0647439027240632
ACH-001289,0.1355150652928757
ACH-001300,-0.2231724197198608
ACH-001301,-0.06164306511174807
ACH-001302,-0.3242555393796124
ACH-001306,-0.13818357468555795
ACH-001318,-0.2530854505550873
ACH-001322,-0.27407402735671843
ACH-001328,-0.14061338913159746
ACH-001332,-0.23166430502167645
ACH-001336,-0.13301829970064816
ACH-001346,-0.35143651213910226
ACH-001353,-0.07278030979099134
ACH-001354,-0.13485479100594253
ACH-001367,-0.34156562220833153
ACH-001368,-0.17589234825935818
ACH-001374,-0.34318822074159244
ACH-001377,-0.12303022322597265
ACH-001380,-0.3514466979788856
ACH-001391,-0.1602619163449813
ACH-001408,-0.01904697880645148
ACH-001430,-0.17870167261100214
ACH-001431,0.0030222782340188084
ACH-001450,-0.34974418232551474
ACH-001496,-0.2692713105148846
ACH-001500,-0.2401982050579228
ACH-001523,-0.4613186106502519
ACH-001532,-0.15531407420365725
ACH-001550,-0.171939640536024
ACH-001552,-0.1796978285808477
ACH-001554,-0.13904912672155548
ACH-001654,-0.20433494892649426
ACH-001735,-0.05496737669091538
ACH-001736,-0.16924143913339582
ACH-001737,-0.3398113709435037
ACH-001740,-0.11656931203203964
ACH-001745,-0.11845706063940913
ACH-001765,-0.08312407167051412
