,VEPH1 (79674)
ACH-000004,0.015471030142575068
ACH-000005,-0.0831904783402599
ACH-000007,0.09707943942150904
ACH-000009,-0.11646653593299874
ACH-000011,-0.005927675492041718
ACH-000012,0.03106983030680516
ACH-000013,0.08412575675724811
ACH-000014,-0.20340508636091575
ACH-000015,0.07782401039906355
ACH-000017,-0.16832706996664296
ACH-000018,-0.14884043464019386
ACH-000019,0.02767941893106992
ACH-000021,0.03765165446521567
ACH-000022,-0.16419693559586454
ACH-000025,-0.22661435979823275
ACH-000028,-0.15307187338589934
ACH-000030,0.036751623340936464
ACH-000035,-0.10908795333171817
ACH-000036,0.035485486278876245
ACH-000037,0.021534168798153668
ACH-000039,-0.1868392889558935
ACH-000040,0.0433474682439801
ACH-000041,-0.02925656425780682
ACH-000042,-0.05994983399445206
ACH-000045,-0.11497497276166732
ACH-000047,0.05546184026770391
ACH-000052,-0.12194371790081017
ACH-000053,-0.026868006811912492
ACH-000054,-0.13003242289448588
ACH-000055,0.08404027783069064
ACH-000060,-0.1908547861677008
ACH-000067,-0.07582911882158981
ACH-000070,0.0030026118776730697
ACH-000075,-0.08085067052236829
ACH-000078,-0.001982992175519977
ACH-000082,-0.06062220227418099
ACH-000085,0.11588676436632843
ACH-000086,0.02564845673345906
ACH-000087,0.0016726941677618595
ACH-000092,-0.07516434672123974
ACH-000095,0.08057575893975354
ACH-000097,-0.035724874531299716
ACH-000098,0.07479911631834912
ACH-000099,-0.0789461783801206
ACH-000108,0.03289731853364018
ACH-000113,0.05402668994158162
ACH-000116,-0.12754105019018833
ACH-000118,0.08787721997510232
ACH-000120,0.048313422805495734
ACH-000123,0.1088842246887997
ACH-000127,-0.004878905915723603
ACH-000128,0.07442862471449725
ACH-000132,0.07547829905971941
ACH-000133,-0.07195006801544229
ACH-000137,-0.023904626134281938
ACH-000138,-0.02463242431990035
ACH-000142,0.028321472197502407
ACH-000143,-0.11484882056248827
ACH-000146,0.08873147587223051
ACH-000148,0.044304019873937416
ACH-000150,0.1429660258071246
ACH-000152,0.14543290349640148
ACH-000153,-0.013468139498230756
ACH-000159,-0.0384133448214633
ACH-000160,0.026386297078025308
ACH-000163,0.030414870365300776
ACH-000167,-0.19001213538300235
ACH-000168,-0.14496275392114516
ACH-000169,0.02330734492445192
ACH-000178,0.06290852118998283
ACH-000183,-0.02238718687999901
ACH-000188,0.0369278556489152
ACH-000189,0.0543770688573235
ACH-000190,0.113802502263072
ACH-000198,-0.0728137846919919
ACH-000203,-0.2807128394228598
ACH-000204,-0.14078007395281064
ACH-000206,0.0607729927776058
ACH-000207,-0.07736011976145964
ACH-000208,0.4128027390320012
ACH-000210,0.006450816340508572
ACH-000211,-0.021498925679654408
ACH-000215,0.012857227624925478
ACH-000221,0.0052110364267762745
ACH-000222,0.2303274573019872
ACH-000223,-0.05205896720036002
ACH-000226,0.03697263863562656
ACH-000227,-0.16361264566633407
ACH-000228,-0.13901339985415478
ACH-000231,0.0068958785055926565
ACH-000232,0.006711607669804082
ACH-000233,0.049114039157714416
ACH-000234,-0.08778487338157483
ACH-000235,0.016434848701605397
ACH-000237,-0.05134276186271168
ACH-000238,-0.022656535281895363
ACH-000242,0.14225145015891147
ACH-000243,0.058198164772010626
ACH-000244,-0.1120450278736385
ACH-000246,-0.053249518753171736
ACH-000248,-0.14224591335726286
ACH-000250,-0.0055262509722945686
ACH-000251,-0.14586550136064408
ACH-000252,-0.17242562379275805
ACH-000253,-0.014548480122546266
ACH-000255,-0.004477845755733028
ACH-000256,-0.016335931315277642
ACH-000257,0.026071949777173486
ACH-000258,0.04608762681706187
ACH-000259,-0.033471504077189566
ACH-000260,-0.057422175736941285
ACH-000261,-0.11195284086339102
ACH-000262,0.015251177977351437
ACH-000263,0.14169940223827954
ACH-000264,0.01102121075615847
ACH-000265,-0.030013910815527997
ACH-000266,-0.024368578715809792
ACH-000272,-0.11163163993525163
ACH-000274,-0.021418151518462467
ACH-000277,0.0182686323073822
ACH-000278,-0.04379712640012976
ACH-000279,0.021012976800899717
ACH-000280,-0.016422158213442273
ACH-000281,0.07476625786617061
ACH-000288,0.09284284291720303
ACH-000291,-0.015417007848974944
ACH-000293,0.03520254666289219
ACH-000294,0.05024038592494332
ACH-000295,-0.04075166641677185
ACH-000296,0.17170069605509586
ACH-000302,-0.0216845919313164
ACH-000304,0.04688329411848925
ACH-000307,-0.051999526564404576
ACH-000308,0.05370630669787034
ACH-000310,-0.01611810416256706
ACH-000311,0.02228582122219095
ACH-000312,0.07082114380771969
ACH-000315,0.17831591763456178
ACH-000316,0.018357605740961836
ACH-000317,-0.015695490162546934
ACH-000318,0.1619559976093373
ACH-000319,0.05124548881752821
ACH-000320,0.11714775436717235
ACH-000322,-0.058170637899395014
ACH-000323,-0.16660585131882905
ACH-000324,-0.06179272433115896
ACH-000329,0.0358332434985435
ACH-000330,0.036394677044271184
ACH-000331,-0.052949434434423334
ACH-000332,0.048104898518549065
ACH-000334,0.017266817414172957
ACH-000335,0.2671925787240628
ACH-000336,-0.19157637469731106
ACH-000337,0.01815517192800384
ACH-000338,0.28842538072244994
ACH-000339,-0.01287756306639092
ACH-000341,-0.06082491690282394
ACH-000348,0.05268536699752669
ACH-000350,-0.08404301062406419
ACH-000352,-0.12134251901697915
ACH-000356,-0.02683169821553681
ACH-000361,0.041401583500758704
ACH-000362,-0.09149036220143072
ACH-000363,-0.035681177936221435
ACH-000364,0.2559817586390099
ACH-000365,-0.015111098923625232
ACH-000366,-0.08214937479142645
ACH-000368,0.015810178998273125
ACH-000374,0.026828739709594318
ACH-000375,-0.04643366267780522
ACH-000376,-0.13421676585878198
ACH-000381,0.07058600472480178
ACH-000383,-0.013935363789240957
ACH-000387,-0.051978902496187855
ACH-000389,-0.1637633678075867
ACH-000390,-0.0050310589064325026
ACH-000393,-0.025442903770545318
ACH-000395,0.0344622769368601
ACH-000396,0.008674243527832165
ACH-000397,-0.06957339898067948
ACH-000401,-0.005335797918729832
ACH-000402,-0.08333239438683153
ACH-000403,0.039266209529764284
ACH-000404,0.03881130438348036
ACH-000406,0.03020640839424508
ACH-000407,-0.007961435501400651
ACH-000408,0.1327258006497962
ACH-000410,-0.12078288943351027
ACH-000411,-0.06508237261161882
ACH-000414,0.021196433353535358
ACH-000415,0.08379639234566877
ACH-000416,0.031485198875700365
ACH-000420,-0.030167742895527486
ACH-000421,-0.021449748218667068
ACH-000424,0.08377353888186775
ACH-000425,-0.002835210249603808
ACH-000426,-0.19502600606358186
ACH-000427,-0.03761065688832392
ACH-000433,0.05516730041067964
ACH-000435,-0.02277611108466183
ACH-000436,-0.11483177593717706
ACH-000444,-0.06929663943938742
ACH-000445,-0.09582155423003633
ACH-000448,-0.03184381580313572
ACH-000450,-0.018425339876848086
ACH-000452,-0.11236943461014297
ACH-000454,-0.00925325957842584
ACH-000458,-0.058917498061771274
ACH-000459,0.011551446719333086
ACH-000460,-0.13021509151765626
ACH-000461,-0.004731985708381304
ACH-000463,0.016032573204426984
ACH-000464,0.0018268356751446509
ACH-000466,-0.20346434116336007
ACH-000467,0.0035182831064447307
ACH-000468,-0.03276530083577125
ACH-000469,0.1262002066326694
ACH-000470,0.011288926374841394
ACH-000471,0.023238095036775302
ACH-000472,-0.02078686014702713
ACH-000473,0.03472021824944513
ACH-000475,-0.04745527836794651
ACH-000476,-0.02976726935040882
ACH-000477,-0.004154550290501582
ACH-000479,-0.029519816386411383
ACH-000480,0.04115912452773416
ACH-000481,-0.03834011969987563
ACH-000483,0.06962744417887869
ACH-000484,-0.04025019596792742
ACH-000485,0.028874370768162263
ACH-000486,0.035235754146229745
ACH-000487,0.21989777125668006
ACH-000488,0.02609099701440148
ACH-000490,-0.004390573064281003
ACH-000491,-0.07123094446282707
ACH-000495,-0.10337969043490863
ACH-000496,-0.046783063015663484
ACH-000499,0.10250177871270164
ACH-000500,-0.4360938977898942
ACH-000502,-0.019022018457182082
ACH-000503,-0.041942629984343935
ACH-000505,0.01672182642275779
ACH-000507,0.05844639023135315
ACH-000510,-0.12755002214344588
ACH-000511,0.0536639162453673
ACH-000512,0.1176854969150672
ACH-000516,0.030597523074698683
ACH-000517,-0.10178354687234688
