,PEG3 (5178)
ACH-000004,0.060249296385697274
ACH-000005,0.07229525424245194
ACH-000007,0.2837995867435269
ACH-000009,0.06740831930155003
ACH-000011,0.043907624834869236
ACH-000012,0.05371925420223627
ACH-000013,0.019979650541629656
ACH-000014,0.05062491699754995
ACH-000015,-0.08381789564945823
ACH-000017,0.1111128252070712
ACH-000018,-0.031107516803600587
ACH-000019,0.0922417399870772
ACH-000021,0.04133492718651712
ACH-000022,-0.026213162902585508
ACH-000025,0.13879353316847026
ACH-000028,0.054360851256680484
ACH-000030,-0.16521000125389332
ACH-000035,-0.059984207413396363
ACH-000036,0.04856487999195153
ACH-000037,0.2035588715227988
ACH-000039,0.15859766341488032
ACH-000040,-0.05646512334330257
ACH-000041,0.17076435627007175
ACH-000042,0.16311356794966314
ACH-000045,0.08016844052148879
ACH-000047,0.06199788918058975
ACH-000052,0.23011252221440806
ACH-000053,0.047610236657767084
ACH-000054,0.10155325461402323
ACH-000055,0.2626797185418678
ACH-000060,0.18437266099422456
ACH-000067,-0.09074296012303562
ACH-000070,0.04770626679973955
ACH-000075,0.1774263752923972
ACH-000078,-0.0307387266291077
ACH-000082,0.0959528787097353
ACH-000085,0.057872702780389376
ACH-000086,0.03663621707687136
ACH-000087,0.26291654063582026
ACH-000092,0.11799206951803268
ACH-000095,0.07574404932742576
ACH-000097,0.09015286923185624
ACH-000098,0.11556842431484753
ACH-000099,-0.029609327347060926
ACH-000108,-0.03162238876485246
ACH-000113,-0.0030086775056337714
ACH-000116,-0.02877222518565338
ACH-000118,0.07361877491620654
ACH-000120,0.11585224846149095
ACH-000123,-0.08247928801970887
ACH-000127,0.017641258446412518
ACH-000128,0.15863017620924394
ACH-000132,0.17752277627201227
ACH-000133,0.08993771722848667
ACH-000137,0.1625057397459581
ACH-000138,0.06373661295503562
ACH-000142,0.06392905962104073
ACH-000143,-0.06323189289046849
ACH-000146,0.10112722939333936
ACH-000148,0.08955904690878949
ACH-000150,0.033735667967837925
ACH-000152,-0.1032831842276138
ACH-000153,-0.11489801114137092
ACH-000159,-0.015489826097576787
ACH-000160,0.10639976358730438
ACH-000163,0.05221857949341928
ACH-000167,0.2781913608164654
ACH-000168,0.14075071998318436
ACH-000169,0.057874335989043624
ACH-000178,0.06269258121392822
ACH-000183,0.013073824566197514
ACH-000188,0.09548583118561124
ACH-000189,0.0022021773387119283
ACH-000190,-0.08536029725843249
ACH-000198,0.1318277917379062
ACH-000203,0.8587392646545153
ACH-000204,0.09993299796392734
ACH-000206,0.09116200410520832
ACH-000207,0.14010137973884065
ACH-000208,0.08434947005348703
ACH-000210,-0.07439933880841793
ACH-000211,0.0730559274444958
ACH-000215,0.02913168047303028
ACH-000221,-0.05711363259557036
ACH-000222,0.14852801880096844
ACH-000223,0.13405677466194446
ACH-000226,0.16582853672965422
ACH-000227,-0.04194554706649774
ACH-000228,0.11500025610232505
ACH-000231,0.16063925995835046
ACH-000232,0.03119221538208778
ACH-000233,-0.0840536003826763
ACH-000234,0.15248508508279074
ACH-000235,0.07030818146482923
ACH-000237,0.05688238026023285
ACH-000238,-0.004199069839209004
ACH-000242,-0.09095270805310017
ACH-000243,0.09388727824052892
ACH-000244,-0.04920741627052517
ACH-000246,0.04360434175254601
ACH-000248,-0.056678935131845624
ACH-000250,0.08996145899732219
ACH-000251,0.1628216562144566
ACH-000252,0.01886756635568931
ACH-000253,0.052994496193442105
ACH-000255,-0.03374452057131412
ACH-000256,-0.029884095855929063
ACH-000257,0.2687885503184257
ACH-000258,0.11705716824593786
ACH-000259,0.006635995616321469
ACH-000260,0.1007122683470138
ACH-000261,0.0812944441716326
ACH-000262,0.12131337757293405
ACH-000263,0.08267721794381537
ACH-000264,0.11118649343444152
ACH-000265,0.10523785912892562
ACH-000266,0.10986981073880962
ACH-000272,0.036114655227945165
ACH-000274,0.1032447140099576
ACH-000277,0.1909416165680075
ACH-000278,0.15826648200117527
ACH-000279,0.1222346550176841
ACH-000280,0.15406684090797296
ACH-000281,0.19824882299878266
ACH-000288,0.1906297400761168
ACH-000291,-0.01834934096579681
ACH-000293,0.10605558268618802
ACH-000294,-0.030104111991655393
ACH-000295,-0.11906365152109533
ACH-000296,-0.04245092882348015
ACH-000302,-0.17938135584208734
ACH-000304,0.13717282257431318
ACH-000307,0.07143265093404935
ACH-000308,0.1023624673037974
ACH-000310,0.01810143140357855
ACH-000311,0.034354169336513696
ACH-000312,0.09636395414278533
ACH-000315,0.025615121689814464
ACH-000316,0.20174678279493694
ACH-000317,0.2146241440604004
ACH-000318,0.1367565305478597
ACH-000319,-0.007658063183727693
ACH-000320,0.13361764367952322
ACH-000322,0.12668669774263552
ACH-000323,0.06896280810844849
ACH-000324,-0.00792606633684182
ACH-000329,-0.03486281910611203
ACH-000330,0.12063470296587295
ACH-000331,0.15400943753020233
ACH-000332,0.010327644455736472
ACH-000334,0.07899260907740177
ACH-000335,-0.003363993791737242
ACH-000336,0.12460014073981192
ACH-000337,0.054351980716164726
ACH-000338,-0.07922555862391853
ACH-000339,0.009911125545670677
ACH-000341,-0.20486074448318545
ACH-000348,0.011634823228514429
ACH-000350,0.1147357144004226
ACH-000352,0.09928812322505699
ACH-000356,0.12971536270532388
ACH-000361,-0.052364478318733136
ACH-000362,-0.010350201166776991
ACH-000363,0.059895482669704965
ACH-000364,0.09999864257125933
ACH-000365,-0.005625955172527206
ACH-000366,0.0005235439587336231
ACH-000368,0.038272223976235295
ACH-000374,0.22271503322836875
ACH-000375,-0.0511112858210165
ACH-000376,0.1131794584293792
ACH-000381,0.11347552884548685
ACH-000383,0.05567854345131225
ACH-000387,0.1631953906724041
ACH-000389,-0.17436424460718195
ACH-000390,0.13640226613673193
ACH-000393,0.05362778178309678
ACH-000395,-0.11367560479006047
ACH-000396,0.3220879996622898
ACH-000397,0.08812763170750976
ACH-000401,0.06245628714727763
ACH-000402,0.017847975015506806
ACH-000403,0.056554386442527874
ACH-000404,0.3286698051948139
ACH-000406,0.1062775536127293
ACH-000407,0.14520587843441055
ACH-000408,0.14797924370798746
ACH-000410,-0.04016487385412092
ACH-000411,0.0956507005922306
ACH-000414,0.06421707299008711
ACH-000415,0.12748215380436942
ACH-000416,0.05571044240125714
ACH-000420,0.08016198509584609
ACH-000421,0.07772100064642101
ACH-000424,0.09311789289266026
ACH-000425,0.10024763927353553
ACH-000426,0.0810844589297718
ACH-000427,0.181547798812592
ACH-000433,0.058801936472690976
ACH-000435,0.05217556724917157
ACH-000436,0.11337052275551487
ACH-000444,0.019040648270069925
ACH-000445,-0.09049150773298877
ACH-000448,0.11802567001905642
ACH-000450,0.005833119216670518
ACH-000452,0.08556556165883697
ACH-000454,0.15568170199404474
ACH-000458,0.12480232364735512
ACH-000459,0.09013925470084767
ACH-000460,0.05302761627000043
ACH-000461,0.13980426394264125
ACH-000463,0.13351424594484418
ACH-000464,0.3115719741916365
ACH-000466,0.06232838368800892
ACH-000467,0.06092754978649303
ACH-000468,-0.03457295814244825
ACH-000469,0.01934068062330847
ACH-000470,0.043979153512290384
ACH-000471,-0.023638739623455945
ACH-000472,0.023995219898113138
ACH-000473,0.031645686835423736
ACH-000475,0.05471271098410258
ACH-000476,0.010565025557686555
ACH-000477,0.14447615512204715
ACH-000479,0.21784369462015185
ACH-000480,0.035743878878708765
ACH-000481,0.11466420386039937
ACH-000483,0.0925194740176053
ACH-000484,0.07548969134115427
ACH-000485,-0.008115287421539576
ACH-000486,0.10294003824085884
ACH-000487,0.10647498702864112
ACH-000488,0.06392581032763127
ACH-000490,0.03866471986600541
ACH-000491,0.05189613065825797
ACH-000495,0.16923960149373565
ACH-000496,0.06943306639775078
ACH-000499,-0.12318237098399602
ACH-000500,-0.2369183750494052
ACH-000502,0.11253739385160798
ACH-000503,0.059095037657154174
ACH-000505,0.08770390251148588
ACH-000507,0.1332642644209437
ACH-000510,-0.07606734984575815
ACH-000511,0.0688962162713904
ACH-000512,0.046362871309355284
ACH-000516,-0.013560186188764391
ACH-000517,0.06885931892548099
ACH-000518,0.07161079542457438
ACH-000520,-0.03320918803473096
ACH-000521,0.18892655225894286
ACH-000522,0.04355889853114107
ACH-000524,0.1020805895602514
ACH-000527,0.07502174716565314
ACH-000528,0.04898935407182529
ACH-000537,-0.09319075826062118
ACH-000541,-0.07196939209985531
ACH-000542,-0.0062681246825433455
ACH-000544,0.11715813312566578
ACH-000545,0.13410321549686746
ACH-000547,-0.010782126539699096
ACH-000548,0.11986676481875785
ACH-000549,-0.10239970735106596
ACH-000550,0.11405568111118987
ACH-000552,0.07209716025770245
ACH-000556,0.05288149042624305
ACH-000557,0.07250245629768268
ACH-000569,0.22078037675361664
ACH-000570,0.09690980137657758
ACH-000571,-0.02250242882049153
ACH-000573,0.09659755083934364
ACH-000576,0.06657245466118067
ACH-000579,0.16895474730904306
ACH-000580,0.19893768832515024
ACH-000584,-0.017574596249874657
ACH-000585,0.07590731400338033
ACH-000588,0.128150220263274
ACH-000589,-0.0238677253442495
ACH-000591,0.09105167196816932
ACH-000593,0.08252914621428868
ACH-000600,0.16569361782220832
ACH-000601,0.0924522216459373
ACH-000605,0.11030618973147152
ACH-000606,0.22004041991958373
ACH-000608,0.055329555263274766
ACH-000614,0.20580131351252612
ACH-000616,0.04712742473474454
ACH-000618,0.11189246940387224
ACH-000619,0.13420251319050086
ACH-000620,0.008770389339534791
ACH-000621,-0.011705183170103594
ACH-000622,0.038461123477521855
ACH-000623,0.1476928350680997
ACH-000624,0.0051914913342296426
ACH-000627,-0.002508084664189466
ACH-000630,0.17382074268557796
ACH-000631,0.11884016546465133
ACH-000632,0.10975816291617968
ACH-000633,0.13772519136722414
ACH-000637,-0.03448061821214492
ACH-000638,0.15726780117691638
ACH-000646,-0.07126473300473236
ACH-000647,0.07677097035615127
ACH-000648,0.0390744688131116
ACH-000649,0.055026472563957735
ACH-000651,0.11011693504615412
ACH-000652,0.12044901242540446
ACH-000653,0.11001689390235413
ACH-000657,0.07011730941899343
ACH-000658,0.053354085458771384
ACH-000661,0.12103327699641858
ACH-000662,0.08359044244239583
ACH-000663,-0.0009098913419459475
ACH-000665,0.13583862394915253
ACH-000671,-0.08857317906586111
ACH-000672,-0.2493436181717251
ACH-000673,0.09191322791279584
ACH-000676,0.06529777334531278
ACH-000677,0.06453744700286093
ACH-000681,0.022774768762090128
ACH-000683,0.0559407082581451
ACH-000684,0.1918129433368727
ACH-000688,-0.14746177785032874
ACH-000693,0.09591680508877752
ACH-000694,0.09913150673065443
ACH-000695,0.18227285142331015
ACH-000696,0.15083446751552687
ACH-000697,0.0273042351278614
ACH-000699,0.109718674294163
ACH-000701,-0.04898576307127129
ACH-000706,0.11718259788651515
ACH-000711,0.0988113223668549
ACH-000713,0.2063374518647643
ACH-000714,0.13196196190994566
ACH-000718,0.16029259004477195
ACH-000720,0.07312997940619002
ACH-000721,0.09876980174007068
ACH-000724,0.09572767793580038
ACH-000725,0.03406623819827306
ACH-000732,0.1996416087178395
