,EXOC5 (10640)
ACH-000004,-0.32265773001975595
ACH-000005,-0.23517573412753345
ACH-000007,-0.6964200558619554
ACH-000009,-0.5114668644989651
ACH-000011,-0.5625186052105402
ACH-000012,-0.4591474929456983
ACH-000013,-0.36784412661480376
ACH-000014,-0.4278689061193681
ACH-000015,-0.3176204389299912
ACH-000017,-0.6099926896482706
ACH-000018,-0.4066567917179271
ACH-000019,-0.322164282222112
ACH-000021,-0.31742367021851103
ACH-000022,-0.20259696297331906
ACH-000025,-0.4676605104157981
ACH-000028,-0.3948523097058929
ACH-000030,-0.4807434006242885
ACH-000035,-0.5221296640247778
ACH-000036,-0.495101663190841
ACH-000037,-0.346685271348805
ACH-000039,-0.3319044648929458
ACH-000040,-0.5111837412380493
ACH-000041,-0.4821071702840833
ACH-000042,-0.4207280736699469
ACH-000045,-0.29053972232846914
ACH-000047,-0.5179103614841554
ACH-000052,-0.638421909600515
ACH-000053,-0.3748501961624646
ACH-000054,-0.5253061007155599
ACH-000055,-0.3404575338001107
ACH-000060,-0.5499043292190942
ACH-000067,-0.5469282394876152
ACH-000070,-0.5373952745068759
ACH-000075,-0.1580603630490708
ACH-000078,-0.37365079804525453
ACH-000082,-0.5362445605718265
ACH-000085,-0.4879070473053398
ACH-000086,-0.5997176461699599
ACH-000087,-0.6166030409227439
ACH-000092,-0.8982369449870652
ACH-000095,-0.4208018782777579
ACH-000097,-0.4930362225815996
ACH-000098,-0.5921932087005392
ACH-000099,-0.3264509707026675
ACH-000108,-0.5382658068062178
ACH-000113,-0.3524371849918825
ACH-000116,-0.5604583756805593
ACH-000118,-0.54972333095821
ACH-000120,-0.3718320855957284
ACH-000123,-0.3722196714813562
ACH-000127,-0.4189474867382888
ACH-000128,-0.3076722280746932
ACH-000132,-0.5752434787021221
ACH-000133,-0.5891745654185794
ACH-000137,-0.3919991762802152
ACH-000138,-0.33099941836450897
ACH-000142,-0.4721654364059028
ACH-000143,-0.5081608448017307
ACH-000146,-0.3820802076136853
ACH-000148,-0.5866694880464683
ACH-000150,-0.4705730995411698
ACH-000152,-0.5971925114623475
ACH-000153,-0.5492054655902984
ACH-000159,-0.3988964532475142
ACH-000160,-0.41427897804400254
ACH-000163,-0.3859795474342416
ACH-000167,-0.7983037405325899
ACH-000168,-0.4041204090099021
ACH-000169,-0.3885769796220087
ACH-000178,-0.4368300366998704
ACH-000183,-0.408929089732345
ACH-000188,-0.24199802462898465
ACH-000189,-0.854104399578398
ACH-000190,-0.4663808341277744
ACH-000198,-0.3469729699233303
ACH-000203,-0.16561061679376254
ACH-000204,-0.5225946557482369
ACH-000206,-0.33362522166097025
ACH-000207,-0.34410183118464605
ACH-000208,-0.4630729378829291
ACH-000210,-0.2414867640470013
ACH-000211,-0.3509440232671136
ACH-000215,-0.3341438079733746
ACH-000221,-0.15724248599528615
ACH-000222,-0.3892666726214429
ACH-000223,-0.5859577023125787
ACH-000226,-0.3805148394816341
ACH-000227,-0.3898573779427992
ACH-000228,-0.3979743202521857
ACH-000231,-0.4789835657965499
ACH-000232,-0.4484571970137649
ACH-000233,-0.2540198024351584
ACH-000234,-0.3935006045078722
ACH-000235,-0.3981710763574641
ACH-000237,-0.3850740438483459
ACH-000238,-0.383535512490025
ACH-000242,-0.5134606811652338
ACH-000243,-0.5085861682375376
ACH-000244,-0.3022650150233309
ACH-000246,-0.7662539063277328
ACH-000248,-0.4400080648957346
ACH-000250,-0.5069967548745776
ACH-000251,-0.38313696115523255
ACH-000252,-0.5325518436087648
ACH-000253,-0.5775645107904834
ACH-000255,-0.38429246728681465
ACH-000256,-0.31374083657695384
