,HTATIP2 (10553)
ACH-000004,0.10025046042362636
ACH-000005,-0.0021017117455103228
ACH-000007,0.17963021807202506
ACH-000009,0.0498537782906784
ACH-000011,0.046048275489653206
ACH-000012,0.017607815617308304
ACH-000013,0.10474354138655592
ACH-000014,-0.04468254279255456
ACH-000015,0.1503452566099309
ACH-000017,-0.019033309782784277
ACH-000018,-0.06300314137895154
ACH-000019,-0.021529306324771052
ACH-000021,0.06969454839602668
ACH-000022,0.13258136603144025
ACH-000025,0.029127883458815906
ACH-000028,-0.05473235703829235
ACH-000030,-0.04932730507786326
ACH-000035,0.04875182815593282
ACH-000036,0.12860382378666707
ACH-000037,0.13451176206672774
ACH-000039,0.14393318814998432
ACH-000040,-0.0037287049768025093
ACH-000041,0.11152238411720967
ACH-000042,0.13973564095542468
ACH-000045,-0.02392950987790025
ACH-000047,0.07289868111391955
ACH-000052,0.4300395026935656
ACH-000053,0.06337747674228164
ACH-000054,0.1633690638562315
ACH-000055,-0.09438774674776056
ACH-000060,-0.08863418237982508
ACH-000067,-0.006597375520509689
ACH-000070,-0.20883854731722315
ACH-000075,-0.02396807895717001
ACH-000078,0.15352371589583916
ACH-000082,0.032924217727652805
ACH-000085,0.0902975999476198
ACH-000086,0.14363141777077834
ACH-000087,0.12134230700164407
ACH-000092,0.05636895406917392
ACH-000095,-0.023050406335282467
ACH-000097,-0.028366418276949294
ACH-000098,-0.09177048736703952
ACH-000099,0.0672716779945992
ACH-000108,0.07243000769904526
ACH-000113,0.12514740499945093
ACH-000116,0.027030270019069318
ACH-000118,0.034788560721777835
ACH-000120,0.10816384236651108
ACH-000123,0.1238047741599438
ACH-000127,0.090988585376492
ACH-000128,0.10559683334509072
ACH-000132,0.09859696737541954
ACH-000133,-0.14596063372297555
ACH-000137,-0.033239895566769456
ACH-000138,0.06537625952047743
ACH-000142,0.19662836456768756
ACH-000143,0.05775664335779914
ACH-000146,0.13520658905758712
ACH-000148,0.059193337398616125
ACH-000150,0.16136316597983535
ACH-000152,0.08885722218646963
ACH-000153,-0.14763821799898993
ACH-000159,-0.07217501295998985
ACH-000160,0.3110232798942392
ACH-000163,0.03611276492525616
ACH-000167,0.15082467025253452
ACH-000168,-0.13502383049147687
ACH-000169,0.07808948933216864
ACH-000178,0.009118837135343377
ACH-000183,0.08646072525099148
ACH-000188,0.02021195725653513
ACH-000189,-0.059118073410081816
ACH-000190,0.5098535620248038
ACH-000198,0.1279547886985846
ACH-000203,0.13708731908189492
ACH-000204,-0.01873827205189753
ACH-000206,0.1969284233641689
ACH-000207,-0.22474109601941752
ACH-000208,-0.04501420144584052
ACH-000210,0.11932363040025845
ACH-000211,0.1659768237262703
ACH-000215,-0.011403364439921465
ACH-000221,0.023110653953321653
ACH-000222,0.20770976695023788
ACH-000223,-0.015402779353909813
ACH-000226,-0.1482054571215588
ACH-000227,-0.011437810181565216
ACH-000228,0.16522711962089298
ACH-000231,0.01132690367800686
ACH-000232,0.13469670713199836
ACH-000233,-0.008644246517552877
ACH-000234,0.02961371029751545
ACH-000235,0.1103102472606108
ACH-000237,0.017070941370124163
ACH-000238,0.04167907232630419
ACH-000242,-0.02759731705990396
ACH-000243,0.054973350085724966
ACH-000244,-0.14204758966261405
ACH-000246,-0.02156236306863667
ACH-000248,0.10553997077463853
ACH-000250,0.07124894683318915
ACH-000251,-0.013790879146494314
ACH-000252,-0.11703279832368416
ACH-000253,-0.08451672521532376
ACH-000255,-0.08158828695518486
ACH-000256,-0.12179206403366068
ACH-000257,0.18870591571872844
ACH-000258,-0.13277790795025318
ACH-000259,0.0704412548679676
ACH-000260,-0.009884981403533326
ACH-000261,0.07025839431046141
ACH-000262,-0.06157678550567323
ACH-000263,0.2561861355811389
ACH-000264,0.16989045760999608
ACH-000265,0.026518684472063462
ACH-000266,0.01839347575041128
ACH-000272,0.05591885781752881
ACH-000274,-0.013101559501405268
ACH-000277,0.11784930789831613
ACH-000278,0.02620187486468611
ACH-000279,0.1230028912579922
ACH-000280,0.2365233889239255
ACH-000281,0.07777222301455511
ACH-000288,0.01790887241846346
ACH-000291,0.04997158297720236
ACH-000293,-0.16243493106028467
ACH-000294,0.13564504109679065
ACH-000295,0.15667568187853734
ACH-000296,-0.12282752621576787
ACH-000302,0.1456570819045123
ACH-000304,0.08914106278976269
ACH-000307,0.11850653780327625
ACH-000308,0.06081416136488546
ACH-000310,0.025971482105331758
ACH-000311,0.08671780541649278
ACH-000312,0.007469439021912878
ACH-000315,-0.0955201020305427
ACH-000316,-0.08690890092766483
ACH-000317,0.03809075514991845
ACH-000318,-0.012268926711970921
ACH-000319,-0.07957456463726817
ACH-000320,0.10585945652355863
ACH-000322,-0.11407932265560175
ACH-000323,0.03540725160506725
ACH-000324,0.06159238790922954
ACH-000329,0.04832984893758753
ACH-000330,-0.08900820147051622
ACH-000331,-0.1157827925204886
ACH-000332,0.017852824634617504
ACH-000334,0.1868419962877603
ACH-000335,0.0269425145340598
ACH-000336,0.13491370909666914
ACH-000337,0.13660922294054378
ACH-000338,0.13308908842098835
ACH-000339,-0.03037122780049224
ACH-000341,0.13435620398716214
ACH-000348,0.11009900564627396
ACH-000350,0.0531780975666049
ACH-000352,0.0949142791928498
ACH-000356,0.11186551037224474
ACH-000361,0.07048121201927265
ACH-000362,0.06971135464408537
ACH-000363,0.11861698082237572
ACH-000364,-0.16776931071743453
ACH-000365,0.0907265933193332
ACH-000366,0.03139906980990144
ACH-000368,-0.048142657638934
ACH-000374,0.024678237757915843
ACH-000375,0.3817608760924286
ACH-000376,-0.0542813719328842
ACH-000381,0.07253361493067675
ACH-000383,0.12493698353406682
ACH-000387,0.0030626366323535034
ACH-000389,0.04448669066084535
ACH-000390,0.07773505209822583
ACH-000393,-0.0588862612709072
ACH-000395,0.09523484406957644
ACH-000396,0.22494053019357133
ACH-000397,0.1209462124039867
ACH-000401,0.14869914388015867
ACH-000402,-0.16413682846718436
ACH-000403,0.13877923387802368
ACH-000404,-0.06757248490799997
ACH-000406,0.11613899443824555
ACH-000407,0.06673046296524439
ACH-000408,-0.05662516946242185
ACH-000410,0.07493835877249301
ACH-000411,-0.13642588557078758
ACH-000414,-0.0981831288762244
ACH-000415,-0.009185363809007042
ACH-000416,0.03387643870486328
ACH-000420,-0.09215040735652863
ACH-000421,0.12410418333727645
ACH-000424,0.15887820871785374
ACH-000425,-0.01233438225158024
ACH-000426,0.1940742746488686
ACH-000427,-0.06825206172705954
ACH-000433,0.02250399328933191
ACH-000435,-0.025281954514320814
ACH-000436,-0.03749269340333608
ACH-000444,0.053222530277872236
ACH-000445,0.03003718091794711
ACH-000448,0.02524207673267977
ACH-000450,-0.054806471703745495
ACH-000452,0.10818503760744604
ACH-000454,0.1098088619954743
