,DOCK6 (57572)
ACH-000004,-0.5811879118265764
ACH-000005,-0.4444171180044006
ACH-000007,-0.04228167439535131
ACH-000009,-0.2734183196494289
ACH-000011,-0.25289707222260954
ACH-000012,-0.4831338310518453
ACH-000013,-0.3954776926455444
ACH-000014,-0.2909983885171421
ACH-000015,-0.3066004261151744
ACH-000017,-0.2796203003726091
ACH-000018,-0.4108770670625474
ACH-000019,-0.436107741805844
ACH-000021,-0.3333573041588765
ACH-000022,-0.3565770354349402
ACH-000025,-0.3116601411275233
ACH-000028,-0.2486679284644646
ACH-000030,-0.31094399383666804
ACH-000035,-0.2902486427205789
ACH-000036,-0.2406731828637199
ACH-000037,-0.4158886223211392
ACH-000039,-0.28182998706355544
ACH-000040,-0.3843891846846527
ACH-000041,-0.2732195262470254
ACH-000042,-0.2477985682504785
ACH-000045,-0.3294561311697964
ACH-000047,-0.34321980643390115
ACH-000052,-0.1572681612894073
ACH-000053,-0.3314681599948349
ACH-000054,-0.2802873012940909
ACH-000055,-0.4232560122118415
ACH-000060,-0.3871773657037228
ACH-000067,-0.18111932686028454
ACH-000070,-0.12167851976147452
ACH-000075,-0.3750095315996109
ACH-000078,-0.4654412120649572
ACH-000082,-0.2746690409125134
ACH-000085,-0.420689357256829
ACH-000086,-0.3173198948005817
ACH-000087,-0.32060816428994005
ACH-000092,-0.2424684519043208
ACH-000095,-0.4133187772500077
ACH-000097,-0.34307096904113105
ACH-000098,-0.33248687835547025
ACH-000099,-0.28301712532129275
ACH-000108,-0.31922533591324626
ACH-000113,-0.30227833497028844
ACH-000116,-0.34753962449305403
ACH-000118,-0.3753644711381872
ACH-000120,-0.3494591551847119
ACH-000123,-0.3192529889727995
ACH-000127,-0.42793039647888176
ACH-000128,-0.2806452007152374
ACH-000132,-0.3543701999379753
ACH-000133,-0.12935907380849448
ACH-000137,-0.2817879639310492
ACH-000138,-0.39313662445533737
ACH-000142,-0.3754942426575703
ACH-000143,-0.2829207763625271
ACH-000146,-0.3683021394647016
ACH-000148,-0.24464044849420766
ACH-000150,-0.18971068626538048
ACH-000152,-0.28121368346032616
ACH-000153,0.0032630978497874066
ACH-000159,-0.33374055863662355
ACH-000160,-0.1361814765475516
ACH-000163,-0.4496980873520512
ACH-000167,-0.1977932386724675
ACH-000168,-0.4416783126539229
ACH-000169,-0.2735988770347859
ACH-000178,-0.3623782339985432
ACH-000183,-0.2023926555399599
ACH-000188,-0.32447463333076376
ACH-000189,-0.09997004898334767
ACH-000190,-0.3488151844362893
ACH-000198,-0.2709322653107778
ACH-000203,-1.0066110304850064
ACH-000204,-0.2451602110384216
ACH-000206,-0.22865278620343496
ACH-000207,-0.3880611912757415
ACH-000208,-0.08417853657609874
ACH-000210,-0.23386052734828594
ACH-000211,-0.3655483531465207
ACH-000215,-0.2649336498144969
ACH-000221,-0.35812726410067364
ACH-000222,-0.30077266286928483
ACH-000223,-0.3771213006268643
ACH-000226,-0.3524014244740103
ACH-000227,-0.276806972959859
ACH-000228,-0.3218821503580927
ACH-000231,-0.31601732947719074
ACH-000232,-0.19961608584783552
ACH-000233,-0.20711238102052726
ACH-000234,-0.481927142237307
ACH-000235,-0.3806342304605699
ACH-000237,-0.2957065458269949
ACH-000238,-0.3421437422828432
ACH-000242,-0.568816830110636
ACH-000243,-0.23231467100192044
ACH-000244,-0.4223708228712532
ACH-000246,-0.28305405630110586
ACH-000248,-0.5569486582732257
ACH-000250,-0.3578253549558892
ACH-000251,-0.4438082208862862
ACH-000252,-0.29076141720068915
ACH-000253,-0.3745581313850277
ACH-000255,-0.29664772899844355
ACH-000256,-0.3324286545430796
ACH-000257,-0.3004133120217904
ACH-000258,-0.22374280578213215
ACH-000259,-0.3431259391143873
ACH-000260,-0.3819907019823959
ACH-000261,-0.2610453055659848
ACH-000262,-0.4873595562222902
ACH-000263,-0.20846306485158286
ACH-000264,-0.3287807072878515
ACH-000265,-0.2232992066879848
ACH-000266,-0.2579963011833841
ACH-000272,-0.3547156215764634
ACH-000274,-0.24629706176842325
ACH-000277,-0.22944476206564665
ACH-000278,-0.3193082156213997
ACH-000279,-0.17514326331809002
ACH-000280,-0.35646366214909386
ACH-000281,-0.28483059480266465
ACH-000288,-0.1691381336253547
ACH-000291,-0.31257486524334754
ACH-000293,-0.25832089758984
ACH-000294,-0.3580383677059053
ACH-000295,-0.14084864981495082
ACH-000296,-0.5299614840763779
ACH-000302,-0.4163125599417356
ACH-000304,-0.27461792332324525
ACH-000307,-0.3775375125946521
ACH-000308,-0.2462646488155773
ACH-000310,-0.26691287642836914
ACH-000311,-0.2752218483987732
ACH-000312,-0.15134415479314867
ACH-000315,-0.4098324885625266
ACH-000316,-0.24456472118698466
ACH-000317,-0.22596008141665866
ACH-000318,-0.3077432716488457
ACH-000319,-0.6223294809243525
ACH-000320,-0.2275362442846313
ACH-000322,-0.1748295176320327
ACH-000323,-0.26505793372121506
ACH-000324,-0.3307573310213852
ACH-000329,-0.3079528314548677
ACH-000330,-0.20659790534299569
ACH-000331,-0.2179932161108928
ACH-000332,-0.3949400426541743
ACH-000334,-0.28407031675968303
ACH-000335,-0.2379751770407353
ACH-000336,-0.3955485482310275
ACH-000337,-0.14889818560932733
ACH-000338,-0.5602312019255261
ACH-000339,-0.3051585881784809
ACH-000341,-0.4678362175066188
ACH-000348,-0.2869839722745467
ACH-000350,-0.2104503787285183
ACH-000352,-0.33366096060689066
ACH-000356,-0.29739767720488364
ACH-000361,-0.31110987100244736
ACH-000362,-0.2272299638883613
ACH-000363,-0.3336321906240094
ACH-000364,-0.1857333906946075
ACH-000365,-0.2800659442103517
ACH-000366,-0.2742798418696213
ACH-000368,-0.36031138233957255
ACH-000374,-0.2219852041163565
ACH-000375,-0.13999797408460432
ACH-000376,-0.069212290833857
ACH-000381,-0.1573814429289934
ACH-000383,-0.3311550899488958
ACH-000387,-0.25998674895268314
ACH-000389,-0.1802845040076042
ACH-000390,-0.2650957854401715
ACH-000393,-0.2632773346696
ACH-000395,-0.3248824452911073
ACH-000396,-0.16971460742358518
ACH-000397,-0.38841892134054795
ACH-000401,-0.3724058039644711
ACH-000402,-0.03896222147867075
ACH-000403,-0.390542294636488
ACH-000404,-0.38220623502153656
ACH-000406,-0.2148118758896442
ACH-000407,-0.2037860533757819
ACH-000408,-0.16544710205852775
ACH-000410,-0.3125534549913754
ACH-000411,-0.3976048143831821
ACH-000414,-0.2575416914559262
ACH-000415,-0.3133862838090348
ACH-000416,-0.4063710676037823
ACH-000420,-0.25575095131792397
ACH-000421,-0.2438211878947204
ACH-000424,-0.052496566284677436
ACH-000425,-0.2532036424422576
ACH-000426,-0.5413360084827128
ACH-000427,-0.2473788635113812
ACH-000433,-0.4584251217998849
ACH-000435,-0.5033765992882548
ACH-000436,-0.21410604040019127
ACH-000444,-0.25992171345013354
ACH-000445,-0.3967270394157691
ACH-000448,-0.19391564284327545
ACH-000450,-0.18992016178282528
ACH-000452,-0.25911018537336555
ACH-000454,-0.5027048592962728
ACH-000458,-0.5516163963874
ACH-000459,-0.2821803492772725
ACH-000460,-0.3802242458001408
ACH-000461,-0.3304265412067125
ACH-000463,-0.26536526689727363
ACH-000464,-0.3694247685211369
ACH-000466,-0.357532836577978
ACH-000467,-0.3095268433998154
ACH-000468,-0.2795485099566068
ACH-000469,-0.34178668365028425
ACH-000470,-0.3729724835970869
ACH-000471,-0.3648459986401519
ACH-000472,-0.2866890644077147
ACH-000473,-0.2429190084510273
ACH-000475,-0.3688247653652469
ACH-000476,-0.28103763981016106
ACH-000477,-0.2773937579883507
ACH-000479,-0.5784662588834538
ACH-000480,-0.38672203669805744
ACH-000481,-0.3211548988891355
ACH-000483,-0.2457270882341328
ACH-000484,-0.40552175578494176
ACH-000485,-0.3694315403900861
ACH-000486,-0.19158182757937006
ACH-000487,-0.3585995233519846
ACH-000488,-0.2309057897613408
ACH-000490,-0.3559118186053817
ACH-000491,-0.1464014341466727
ACH-000495,-0.3173068836729541
ACH-000496,-0.4015132786716171
ACH-000499,-0.3298016046666314
ACH-000500,0.05453827640661734
ACH-000502,-0.4837436188954088
ACH-000503,-0.2342555265236685
ACH-000505,-0.3871632075647609
ACH-000507,-0.24080615949529066
ACH-000510,-0.34982688447097177
ACH-000511,-0.4012170292963447
ACH-000512,-0.2803605121150932
ACH-000516,-0.2873311044153531
ACH-000517,-0.2634031136304668
ACH-000518,-0.17909695889465027
ACH-000520,-0.4929125818109523
ACH-000521,-0.2465733468022398
ACH-000522,-0.2904081942350156
ACH-000524,-0.30992490325658834
ACH-000527,-0.3471805736070884
ACH-000528,-0.20397764757004688
ACH-000537,-0.37487064244338536
ACH-000541,-0.1546016192261113
ACH-000542,-0.2888717057998429
ACH-000544,-0.3907897783831247
ACH-000545,-0.399631423453057
ACH-000547,-0.5105335939267421
ACH-000548,-0.40018377715251297
ACH-000549,-0.2278472556898301
ACH-000550,-0.2110350379428709
ACH-000552,-0.35766449049557797
ACH-000556,-0.3586798764118889
ACH-000557,-0.33771292520905305
ACH-000569,-0.2666848111185624
ACH-000570,-0.12541163832573374
ACH-000571,-0.2758634182686531
ACH-000573,-0.2433991977745657
ACH-000576,-0.3017613055832387
ACH-000579,-0.19807286046552613
ACH-000580,-0.2307955046005889
ACH-000584,-0.2674149166715148
ACH-000585,-0.2927758658483612
ACH-000588,-0.41422171420281617
ACH-000589,-0.2964824523473066
ACH-000591,-0.3218014922717484
ACH-000593,-0.29150035694671056
ACH-000600,-0.3270240171633607
ACH-000601,-0.2897613398263479
ACH-000605,-0.2896857210091163
ACH-000606,-0.3084442029657606
ACH-000608,-0.36857708711814796
ACH-000614,-0.12011721090960024
ACH-000616,-0.2438090830848936
ACH-000618,-0.31951480876776195
ACH-000619,-0.2768589393216485
ACH-000620,-0.2325443669191088
ACH-000621,-0.32618551402075874
ACH-000622,-0.22407056162053354
ACH-000623,-0.2403354622689598
ACH-000624,-0.3217252586298777
ACH-000627,-0.4325846910645431
ACH-000630,-0.2368893915729059
ACH-000631,-0.6396775320409394
ACH-000632,-0.17768139946299755
ACH-000633,-0.33462325128763304
ACH-000637,-0.3110195774732005
ACH-000638,-0.3580644514229443
ACH-000646,-0.24872963037872395
ACH-000647,-0.25651736522265384
ACH-000648,-0.4614511422574536
ACH-000649,-0.22147444107238287
