,MCCC2 (64087)
ACH-000004,0.0008660395986394945
ACH-000005,0.15357288364478594
ACH-000007,-0.07334547174453092
ACH-000009,0.11830462672679225
ACH-000011,0.1462030949274726
ACH-000012,0.006018968113078364
ACH-000013,0.038367911974604055
ACH-000014,0.08631755317510859
ACH-000015,0.01467416397859549
ACH-000017,0.11173587377414801
ACH-000018,0.11944350550076566
ACH-000019,-0.10394774512754733
ACH-000021,-0.04891859513835913
ACH-000022,-0.008276836065325505
ACH-000025,0.07236991567816871
ACH-000028,0.09501094161632524
ACH-000030,-0.02797410216568346
ACH-000035,0.13100581779357634
ACH-000036,-0.08733281808991937
ACH-000037,-0.09785129692131037
ACH-000039,0.06097045278002745
ACH-000040,0.049039535267791576
ACH-000041,-0.04970582889767166
ACH-000042,0.02706770660441141
ACH-000045,0.08090319344822962
ACH-000047,0.053435578470517206
ACH-000052,-0.08457961160527577
ACH-000053,0.017518636546547738
ACH-000054,0.06644523759365259
ACH-000055,0.006811571032895783
ACH-000060,0.061232566324777964
ACH-000067,-0.07281035204821998
ACH-000070,-0.06810275883402804
ACH-000075,0.2269626628490819
ACH-000078,0.09511484257927312
ACH-000082,0.036552508067479325
ACH-000085,0.1789100901039429
ACH-000086,-0.04192024189317717
ACH-000087,-0.1592122297325824
ACH-000092,0.110836946760286
ACH-000095,0.0942118579097644
ACH-000097,0.0039057714653819076
ACH-000098,-0.06509292217072893
ACH-000099,0.0082574382419837
ACH-000108,-0.039695503317658414
ACH-000113,0.0418538055175854
ACH-000116,0.17696184975500562
ACH-000118,0.011616069533817242
ACH-000120,-0.05585895440574522
ACH-000123,0.0903584355491742
ACH-000127,0.08678143373416929
ACH-000128,0.05691121055109821
ACH-000132,0.0071449775730695565
ACH-000133,0.00016949334436175084
ACH-000137,-0.028493723224662957
ACH-000138,-0.014173323597144
ACH-000142,0.19687382849067134
ACH-000143,-0.06709930618573795
ACH-000146,0.03924770061107272
ACH-000148,-0.034799370371160425
ACH-000150,0.00847517973148008
ACH-000152,-0.061607511855273474
ACH-000153,0.1890120352843717
ACH-000159,0.00352758339730264
ACH-000160,0.040158296079723696
ACH-000163,-0.10983467139881092
ACH-000167,0.19578122108517046
ACH-000168,0.15283916355209165
ACH-000169,-0.005782676801441101
ACH-000178,-0.03875802056063562
ACH-000183,-0.14008337759029288
ACH-000188,-0.10225685304897926
ACH-000189,-0.10197872445087962
ACH-000190,-0.022728197048419246
ACH-000198,0.023668173493365408
ACH-000203,0.4806136260633885
ACH-000204,-0.05052323488059113
ACH-000206,-0.046548322836114084
ACH-000207,0.2376077246846788
ACH-000208,-0.012287496925199716
ACH-000210,0.12912764954459155
ACH-000211,0.028052513969591745
ACH-000215,0.0250828172050742
ACH-000221,0.27514677943716764
ACH-000222,-0.10056593483929177
ACH-000223,0.11663831470442647
ACH-000226,0.04508589865519454
ACH-000227,-0.035085776688269905
ACH-000228,0.038853046841743184
ACH-000231,-0.038251181174535666
ACH-000232,0.005450447292253893
ACH-000233,0.07422225764884963
ACH-000234,0.08811247459968806
ACH-000235,0.014335720931432122
ACH-000237,0.10184925127340597
ACH-000238,-0.2062200647324538
ACH-000242,-0.21012040727159065
ACH-000243,-0.04510193349308702
ACH-000244,0.057069043310806936
ACH-000246,0.05573405613732664
ACH-000248,-0.033438929282870296
ACH-000250,0.06560764151586901
ACH-000251,0.01490705219897192
