,PIK3IP1 (113791)
ACH-000004,0.21687574215275568
ACH-000005,0.006189694162538796
ACH-000007,0.01795439684485961
ACH-000009,-0.042306019428647
ACH-000011,-0.00472898240102983
ACH-000012,-0.032543055089027134
ACH-000013,0.019468848579687004
ACH-000014,-0.06287894247667382
ACH-000015,-0.10750406064136668
ACH-000017,0.05440117137037538
ACH-000018,0.07497500660443042
ACH-000019,0.19959098587865715
ACH-000021,-0.0012579228221564318
ACH-000022,-0.23463974916070904
ACH-000025,-0.20420936790896804
ACH-000028,-0.08728728069730715
ACH-000030,-0.07242021804133761
ACH-000035,-0.2260676913030521
ACH-000036,0.03624771028810999
ACH-000037,-0.17813819741173176
ACH-000039,-0.02729580424050732
ACH-000040,-0.1092314861905202
ACH-000041,0.08013314711279962
ACH-000042,-0.15884793132141245
ACH-000045,0.09389928898607296
ACH-000047,-0.05440205961799256
ACH-000052,-0.04747920763080492
ACH-000053,-0.12238840146039826
ACH-000054,-0.036244242219839816
ACH-000055,-0.2905950293323017
ACH-000060,-0.006707804001616157
ACH-000067,-0.099077316667339
ACH-000070,-0.007435109133000781
ACH-000075,0.09857624145017384
ACH-000078,0.06817230496139333
ACH-000082,0.028868027690589236
ACH-000085,0.0187567309014342
ACH-000086,0.07371896885131995
ACH-000087,-0.1113251084229082
ACH-000092,-0.05082844358064925
ACH-000095,-0.09111543916770418
ACH-000097,-0.053087088315068566
ACH-000098,-0.15294797387234635
ACH-000099,0.06722440416185617
ACH-000108,-0.1377309992886491
ACH-000113,0.03304757820015645
ACH-000116,-0.051325899492456736
ACH-000118,-0.060181870262677135
ACH-000120,-0.036885269378843386
ACH-000123,-0.229983178846134
ACH-000127,0.11131376542999663
ACH-000128,-0.07194247653438543
ACH-000132,-0.04667122299826941
ACH-000133,-0.11648303744463535
ACH-000137,-0.1666871796544689
ACH-000138,-0.016142422651809096
ACH-000142,0.010443306103472856
ACH-000143,-0.19242658713628732
ACH-000146,-0.03537479471538325
ACH-000148,0.057608382713745576
ACH-000150,-0.04983665500908832
ACH-000152,0.04936611963939837
ACH-000153,0.09312484408472484
ACH-000159,0.06619920731071106
ACH-000160,-0.01635680982708845
ACH-000163,-0.010336591855680321
ACH-000167,0.035246770961987486
ACH-000168,0.1938708046489299
ACH-000169,-0.1329105545361099
ACH-000178,0.2144008843921112
ACH-000183,-0.2413210891508333
ACH-000188,-0.006769561285422896
ACH-000189,-0.024174665310849962
ACH-000190,0.07738064071104875
ACH-000198,0.04118696616575733
ACH-000203,0.11526632997609434
ACH-000204,0.03855008665392968
ACH-000206,-0.2163552856643852
ACH-000207,-0.07561046362290705
ACH-000208,0.15636946537111435
ACH-000210,-0.3398154334908627
ACH-000211,-0.02246024867897407
ACH-000215,-0.02671719131687775
ACH-000221,-0.06152412301977728
ACH-000222,0.03514321062834135
ACH-000223,-0.07597990867800451
ACH-000226,-0.03331056945778898
ACH-000227,-0.06098241040996288
ACH-000228,0.009633761173241205
ACH-000231,-0.04510519940006525
ACH-000232,-0.12999511479526002
ACH-000233,0.11060139586385384
ACH-000234,0.11659067689734852
ACH-000235,-0.006176216917212955
ACH-000237,-0.09407705888491018
ACH-000238,0.05064691184452865
ACH-000242,0.10427849546400178
ACH-000243,0.007749503321243692
ACH-000244,-0.035559415797506974
ACH-000246,0.09224022171123544
ACH-000248,0.12922436455291497
ACH-000250,0.04157660011605596
ACH-000251,0.00815355341881536
ACH-000252,-0.3150732677373425
ACH-000253,0.0795922700776711
ACH-000255,-0.17681979654271027
ACH-000256,-0.08275395819735656
ACH-000257,0.107658734793639
ACH-000258,0.16335839247357342
ACH-000259,-0.033065624064468765
ACH-000260,-0.08698279048155698
ACH-000261,-0.051793182305220765
ACH-000262,-0.029087724609860564
ACH-000263,0.0778530567852848
ACH-000264,-0.15148561481496398
ACH-000265,-0.0757284529498928
ACH-000266,0.03445711325279418
ACH-000272,0.008331139170301028
ACH-000274,-0.018014052881314416
ACH-000277,0.07657305721614457
ACH-000278,-0.04140495128409925
ACH-000279,0.015786271266363297
ACH-000280,-0.0010341455020744764
ACH-000281,0.15628945246339945
ACH-000288,0.06872176843021965
ACH-000291,0.10482650471955547
ACH-000293,-0.02720085614520909
ACH-000294,-0.000556304673960018
ACH-000295,0.09317736590337923
ACH-000296,-0.09877914465330682
ACH-000302,-0.047648228607487186
ACH-000304,0.17339443271653338
ACH-000307,-0.12297592820767105
ACH-000308,0.0054999722828910965
ACH-000310,0.20495091703954005
ACH-000311,-0.03908238255208848
ACH-000312,0.10300415431848817
ACH-000315,0.2829838071218606
ACH-000316,-0.13036690692527705
ACH-000317,0.14127169372383774
ACH-000318,0.1084324589293622
ACH-000319,-0.015233780412024788
ACH-000320,0.020855220142480688
ACH-000322,-0.013671122861150522
ACH-000323,-0.14755999550470966
ACH-000324,-0.08681961860246212
ACH-000329,-0.11407907107869145
ACH-000330,-0.11315339180597107
ACH-000331,0.13566345478108915
ACH-000332,-0.0006477328051270688
ACH-000334,0.12832932955665435
ACH-000335,-0.2488882603411211
ACH-000336,0.13316124681446656
ACH-000337,0.034126986823654164
ACH-000338,0.1378501060303483
ACH-000339,0.10916047592181766
ACH-000341,-0.11885683462730742
ACH-000348,0.07200890200925665
ACH-000350,-0.013109829868133884
ACH-000352,0.18784632097755194
ACH-000356,0.04602607841127207
ACH-000361,0.012833934016465957
ACH-000362,0.07040686095612017
ACH-000363,-0.09017777469517796
ACH-000364,-0.0527659112684277
ACH-000365,0.055364975895277065
ACH-000366,0.002040717157908446
ACH-000368,0.004334320123355311
ACH-000374,0.07510476780640289
ACH-000375,-0.07190027386172225
ACH-000376,0.10180136023798618
ACH-000381,0.009714523892762115
ACH-000383,-0.012170769892978113
ACH-000387,0.13980289724287198
ACH-000389,-0.08128173538501303
ACH-000390,-0.015129458543260569
ACH-000393,-0.04412909329765108
ACH-000395,0.056242431859282405
ACH-000396,0.16493035164049313
ACH-000397,-0.03058483633794081
ACH-000401,0.08520371786820596
ACH-000402,-0.2573493475653941
ACH-000403,-0.07405078074486159
ACH-000404,-0.12222594770595463
ACH-000406,-0.028270630844730426
ACH-000407,0.03685331554919866
ACH-000408,-0.1231724135265838
ACH-000410,0.041540367743388484
ACH-000411,0.19952952161931897
ACH-000414,-0.015613994921600031
ACH-000415,0.04849584240891985
ACH-000416,-0.11453600801189888
ACH-000420,-0.05300191956111744
