,CCER1 (196477)
ACH-000004,0.14138265049192567
ACH-000005,0.537359739668954
ACH-000007,0.16400460189857086
ACH-000009,0.20752597557663868
ACH-000011,0.17836745045257713
ACH-000012,0.06405878961473528
ACH-000013,0.06272064675905657
ACH-000014,0.204070192675512
ACH-000015,0.058686190531172536
ACH-000017,0.1450869038994823
ACH-000018,0.02221019002740473
ACH-000019,0.21911618619194626
ACH-000021,0.07860387228822684
ACH-000022,0.16027857668646098
ACH-000025,-0.09100107403447948
ACH-000028,0.18993613358790826
ACH-000030,0.10467086669399432
ACH-000035,0.16118062467872754
ACH-000036,0.2608439014520313
ACH-000037,0.12293218391253015
ACH-000039,-0.14437590205936582
ACH-000040,0.12795668433402874
ACH-000041,-0.032272683910490874
ACH-000042,0.0939007210981153
ACH-000045,0.2737008430177699
ACH-000047,0.09957929507285
ACH-000052,0.4556161359541545
ACH-000053,0.04880089612970703
ACH-000054,0.21603590453176288
ACH-000055,0.16262331878840394
ACH-000060,0.14280487019718105
ACH-000067,0.06692610404799168
ACH-000070,0.20311427529585935
ACH-000075,0.4237008898621325
ACH-000078,0.058396961164329526
ACH-000082,0.10914603817392772
ACH-000085,0.1584225354256432
ACH-000086,0.0698053976261973
ACH-000087,0.0718318956766006
ACH-000092,0.09643055107158716
ACH-000095,0.15733124017607406
ACH-000097,0.1996934569675482
ACH-000098,0.15061684736585726
ACH-000099,0.1386774326721177
ACH-000108,0.19060370970802804
ACH-000113,0.07294391023714297
ACH-000116,0.04793544993828643
ACH-000118,0.038354818453806235
ACH-000120,0.14824552721164078
ACH-000123,0.08545705831473717
ACH-000127,0.09253331909815604
ACH-000128,0.18999503477692067
ACH-000132,0.2622416385806067
ACH-000133,-0.0985574371215798
ACH-000137,0.2056968934066679
ACH-000138,0.08079635118628077
ACH-000142,0.14953544183670414
ACH-000143,-0.0020576478144934077
ACH-000146,0.15935399022642413
ACH-000148,0.05527479129826245
ACH-000150,0.0899624821718288
ACH-000152,0.0007332466786264359
ACH-000153,0.11814974889571593
ACH-000159,0.25941770931310426
ACH-000160,0.024063519512242292
ACH-000163,0.11912314685582745
ACH-000167,-0.10964726491600242
ACH-000168,0.1050953321801006
ACH-000169,0.2030756954359679
ACH-000178,0.10946428016938964
ACH-000183,0.03408821808755527
ACH-000188,0.014284215304998968
ACH-000189,0.03794728842310727
ACH-000190,0.0966940940792773
ACH-000198,0.1688974782922075
ACH-000203,0.31394418707987354
ACH-000204,0.40363067123265794
ACH-000206,0.07763036380640713
ACH-000207,0.10704266480475058
ACH-000208,0.08255467068847157
ACH-000210,-0.060431245524974926
ACH-000211,0.1604096202135561
ACH-000215,0.03672554267548914
ACH-000221,0.21252840285338293
ACH-000222,0.11735630257231805
ACH-000223,0.1380820438237763
ACH-000226,0.12384206850399615
ACH-000227,0.0461970764476024
ACH-000228,0.05719503069841594
ACH-000231,-0.028053261673436983
ACH-000232,0.056575337284898476
ACH-000233,0.12730392872199442
ACH-000234,0.15184143373131825
ACH-000235,0.0938048256411668
ACH-000237,0.06559170010349556
ACH-000238,0.012727379807092591
ACH-000242,0.058636558208766634
ACH-000243,0.17492352065651764
ACH-000244,0.2239954272923722
ACH-000246,0.16994452267658874
ACH-000248,0.16324013052136274
ACH-000250,0.1340271929493034
ACH-000251,0.05525506150454841
ACH-000252,0.08925111263537057
ACH-000253,0.1635707308579434
ACH-000255,0.1752261731735974
ACH-000256,0.000803327518885704
ACH-000257,0.06465568474390139
ACH-000258,0.23305949492762626
ACH-000259,0.06498313579859033
ACH-000260,-0.0010360384406214909
ACH-000261,0.14956567996389988
ACH-000262,0.2197025173636032
ACH-000263,-0.004919689939004637
ACH-000264,0.01865269550844756
ACH-000265,0.18023648994088656
ACH-000266,0.0956868683467796
ACH-000272,0.16140185378379154
ACH-000274,0.15939430314801967
ACH-000277,0.17265475577968775
ACH-000278,0.03121717733379545
ACH-000279,0.143517287539961
ACH-000280,0.1929871746134473
ACH-000281,0.06769898150627554
ACH-000288,0.13682390778207196
ACH-000291,0.24942328805804603
ACH-000293,0.28641677599783005
ACH-000294,0.08670367105976894
ACH-000295,0.01455135567947161
ACH-000296,0.20629685457822072
ACH-000302,0.10924818437116957
ACH-000304,0.11233661032407373
ACH-000307,0.1323957181790439
ACH-000308,0.15226525922707976
ACH-000310,0.19633320296098505
ACH-000311,0.2307200217779917
ACH-000312,0.062021270813359224
ACH-000315,0.18589273708375093
ACH-000316,0.15573464239649618
ACH-000317,0.19845596667601897
ACH-000318,0.1328146671554675
ACH-000319,0.027488259389417853
ACH-000320,0.12036936221422953
ACH-000322,0.11403805928715773
ACH-000323,0.14150206761585707
ACH-000324,0.16419279393466532
ACH-000329,0.1686454619930135
ACH-000330,0.06304512112663893
ACH-000331,0.015858937572822782
ACH-000332,0.12538176262997894
ACH-000334,0.13236268876787272
ACH-000335,-0.006853041299063467
ACH-000336,0.007867746623602446
ACH-000337,0.14242793982087495
ACH-000338,0.2649560240041244
ACH-000339,0.04366196131555941
ACH-000341,0.18803476187388285
ACH-000348,0.0869417732440634
ACH-000350,0.15734274997976544
ACH-000352,0.2742211353691045
ACH-000356,0.1660926890925533
ACH-000361,0.3276597681555781
ACH-000362,0.17809103312722002
ACH-000363,0.15265006449004012
ACH-000364,0.21073476528975488
ACH-000365,0.06461294352232673
ACH-000366,0.14416068919719613
ACH-000368,0.10011725860789554
ACH-000374,0.1024101965332919
ACH-000375,0.034626567243417984
ACH-000376,0.2059838161037296
ACH-000381,0.18017272843061288
ACH-000383,0.1425992353664871
ACH-000387,0.10012401702721256
ACH-000389,0.2310800351670965
ACH-000390,0.15541962921750466
ACH-000393,0.20263583340371089
ACH-000395,0.002498764422631877
ACH-000396,0.10240415533017704
ACH-000397,0.22973653558649645
ACH-000401,-0.04006775121105125
ACH-000402,0.2848397686040349
ACH-000403,0.08871263287062221
ACH-000404,0.08061530517674201
ACH-000406,0.036946394163950735
ACH-000407,0.11504942949088195
ACH-000408,0.2535240594447487
ACH-000410,0.014232523504060178
ACH-000411,0.1340591564332452
ACH-000414,0.05573928564629504
ACH-000415,0.07833044944682271
ACH-000416,-0.03921501944685317
ACH-000420,0.18370055157390355
ACH-000421,0.11021862163362343
ACH-000424,0.02140475620074459
ACH-000425,0.17547594168293326
ACH-000426,0.09027516652532837
ACH-000427,0.05380030071397287
ACH-000433,0.2031099712703628
ACH-000435,-0.06791036724244405
ACH-000436,0.304541178070534
ACH-000444,0.21507747852433348
ACH-000445,0.1853630831680486
ACH-000448,0.07128048957567099
ACH-000450,0.1338228250434485
ACH-000452,0.11432856099864665
ACH-000454,0.05990523566609405
ACH-000458,0.09365549628013227
ACH-000459,0.18992252087657135
ACH-000460,0.19345664136432336
ACH-000461,0.15907049311321056
ACH-000463,0.3189152613382329
ACH-000464,0.1502743018741232
ACH-000466,0.1251124236410727
ACH-000467,0.042685765760212616
ACH-000468,0.06969308833722386
ACH-000469,0.16769482891157922
ACH-000470,0.18982202078670665
ACH-000471,0.1909281401878312
ACH-000472,0.05241785830434759
ACH-000473,0.18445514815663072
ACH-000475,0.13743497683684378
ACH-000476,0.12169990863777487
ACH-000477,0.20873373483660188
ACH-000479,0.13314920814147718
ACH-000480,-0.046209497938503465
ACH-000481,0.08395938133157042
ACH-000483,0.08960813783457257
ACH-000484,0.14154994008657404
ACH-000485,0.15170746328929133
ACH-000486,0.10733519359409874
ACH-000487,0.2070497238955636
ACH-000488,0.10568477279484932
ACH-000490,0.011194491830113352
ACH-000491,0.05778271903732275
ACH-000495,0.140322550789417
ACH-000496,0.1807733284720868
ACH-000499,0.04636126204122977
ACH-000500,-0.2002715884501003
ACH-000502,0.0442231730890863
ACH-000503,-0.10183468840221226
ACH-000505,0.1645853923693878
ACH-000507,0.14214252587167514
ACH-000510,0.1637738204253855
ACH-000511,0.0692816554310687
ACH-000512,0.019507700623286956
ACH-000516,0.07904863756746774
ACH-000517,0.20343300826323665
ACH-000518,0.052821705043375834
ACH-000520,0.2195285799875899
ACH-000521,0.12534868186189246
ACH-000522,0.14349237345672206
ACH-000524,0.17193547799986916
ACH-000527,0.18358827060999666
ACH-000528,0.1566706594896352
ACH-000537,0.19270711980375546
ACH-000541,0.07156880151669558
ACH-000542,0.11868061134686204
ACH-000544,0.08350699070013178
ACH-000545,0.11005204397460057
ACH-000547,0.19740339112884212
ACH-000548,-0.001544463446960533
ACH-000549,0.012937587780760963
ACH-000550,0.118203999846881
ACH-000552,0.08675178706227248
ACH-000556,0.04404803608208878
ACH-000557,0.1155017628374125
ACH-000569,0.09168964206927713
ACH-000570,0.0461276288559605
ACH-000571,0.16158487130885274
ACH-000573,0.1318270236801225
ACH-000576,0.2863067524717859
ACH-000579,0.17769733627287654
ACH-000580,0.1883135607414639
ACH-000584,0.13532239723387504
ACH-000585,0.16406222683543098
ACH-000588,0.12673041756228468
ACH-000589,0.04839714119893841
ACH-000591,-0.1318180092321593
ACH-000593,0.027404566589356347
ACH-000600,0.15242757055410994
ACH-000601,0.11234390422508507
ACH-000605,0.09562577845140983
ACH-000606,-0.11603752532819753
ACH-000608,0.1664481501327025
ACH-000614,0.04086523762203687
ACH-000616,0.1498032845499465
ACH-000618,0.09936893438466393
ACH-000619,0.12180818149434115
ACH-000620,0.07695764670259664
ACH-000621,0.12005393124510108
ACH-000622,0.11776168016627846
ACH-000623,0.14918176829595858
ACH-000624,0.027027764635880587
ACH-000627,0.1895667646240752
ACH-000630,0.1232456563721204
ACH-000631,0.05155965158336638
ACH-000632,0.15208504032675668
ACH-000633,0.13608963178487726
ACH-000637,0.13692333511044766
ACH-000638,0.059858845644751024
ACH-000646,0.2698247071554957
ACH-000647,0.1340328269695799
ACH-000648,0.07394542116504703
ACH-000649,0.05439318820344567
ACH-000651,0.2029659563494413
ACH-000652,0.15746139187034353
ACH-000653,0.2632405422703286
ACH-000657,0.16104812186920847
ACH-000658,0.23758784959480506
ACH-000661,0.14884532924039226
ACH-000662,0.07064588205457077
ACH-000663,0.2750159809363693
ACH-000665,0.10091826393199388
ACH-000671,0.13680763755272712
ACH-000672,0.16057841710777385
ACH-000673,0.11623907309081853
ACH-000676,0.045060395142821084
ACH-000677,0.11986688985181125
ACH-000681,0.15188979317046222
ACH-000683,0.0802471504728857
ACH-000684,0.05179625406261437
ACH-000688,0.12832382997319736
ACH-000693,0.040080620923652
ACH-000694,0.08285060909152837
ACH-000695,0.08540289042242898
ACH-000696,0.08496186996410858
ACH-000697,0.23003149274470375
ACH-000699,0.08429663174105491
ACH-000701,0.12484270341004522
ACH-000706,0.18394999630302855
ACH-000711,0.16204258036370262
ACH-000713,-0.031240050345400013
ACH-000714,0.1977193018452085
ACH-000718,0.1076648955843574
ACH-000720,0.10228604564003622
ACH-000721,0.1280938556007716
ACH-000724,0.17809489389703062
ACH-000725,0.021494584166311413
ACH-000732,0.20735487529499247
ACH-000734,0.16910894197683302
ACH-000735,-0.008177955048719028
ACH-000736,-0.027959215807681456
ACH-000738,0.18195829395059065
ACH-000746,0.17203501287559947
ACH-000747,0.09631841217187256
ACH-000748,0.0024511064323430873
ACH-000753,0.12894015859872784
ACH-000756,0.08718346520064704
ACH-000757,0.1880438045587114
ACH-000758,0.16879546487516905
ACH-000760,0.08745610552138909
ACH-000762,0.22267981375943047
ACH-000763,0.19658829761273044
ACH-000764,0.0812589716312847
ACH-000765,0.12036609928150108
ACH-000766,0.1718295153505211
ACH-000767,0.034236707019960955
ACH-000768,-0.062258866289045374
ACH-000769,0.2034723033157748
ACH-000770,0.0251247890065976
ACH-000771,0.08498382384681308
ACH-000773,0.12366289243229432
ACH-000776,0.08656186077020465
ACH-000777,0.12239395364368115
ACH-000778,0.06967952128369664
ACH-000781,0.09581422985626993
ACH-000782,0.2676868129587631
ACH-000783,0.0999312371157378
ACH-000784,0.0775492916813632
ACH-000785,-0.004545627195547009
ACH-000787,0.09410488827925352
ACH-000788,0.12123132472227532
ACH-000791,0.17126753247872284
ACH-000792,0.061659044906561176
ACH-000794,0.03893343345106783
ACH-000796,0.11780794180240832
ACH-000798,0.2976282305176912
ACH-000799,0.10125621113796857
