,CNOT6 (57472)
ACH-000004,-0.22685722579351206
ACH-000005,0.30705982737477955
ACH-000007,0.09954533523333953
ACH-000009,-0.13725290778388632
ACH-000011,-0.021185352510857302
ACH-000012,-0.1650832627645813
ACH-000013,-0.019724564712763504
ACH-000014,-0.15193079628337566
ACH-000015,-0.09064110128522547
ACH-000017,-0.24937251115371475
ACH-000018,-0.2133507818719276
ACH-000019,-0.2310371234623857
ACH-000021,-0.29048340217918583
ACH-000022,-0.10170028377848814
ACH-000025,-0.07587706906164399
ACH-000028,-0.12194458167880907
ACH-000030,-0.09203706649313398
ACH-000035,0.06705653989039688
ACH-000036,-0.2492279439315957
ACH-000037,-0.15640520404682942
ACH-000039,-0.2603042238485536
ACH-000040,-0.1755054720882396
ACH-000041,-0.1654798376997205
ACH-000042,-0.11621253145462125
ACH-000045,0.03041656682543567
ACH-000047,-0.008875616289311003
ACH-000052,-0.1384955571004317
ACH-000053,-0.04326592000925213
ACH-000054,-0.3095942970353743
ACH-000055,-0.003548985245919478
ACH-000060,0.008265378452643751
ACH-000067,-0.04860243784569405
ACH-000070,-0.08374210851347437
ACH-000075,-0.0738101478578318
ACH-000078,-0.1941469360735147
ACH-000082,-0.062461526521418564
ACH-000085,-0.25021699041889106
ACH-000086,-0.21036336653133988
ACH-000087,-0.22016244909643864
ACH-000092,-0.18172990727102487
ACH-000095,-0.10039802642399047
ACH-000097,-0.16565408756264532
ACH-000098,-0.04489696483086671
ACH-000099,-0.051877711717829365
ACH-000108,-0.17766174090085493
ACH-000113,-0.058770448675103615
ACH-000116,-0.1817763721390394
ACH-000118,0.0012094835606381415
ACH-000120,-0.07934942474725823
ACH-000123,-0.2660754696463469
ACH-000127,-0.1749915135296027
ACH-000128,-0.1087493181111901
ACH-000132,-0.014691752443170296
ACH-000133,-0.09254827001619728
ACH-000137,-0.05666063615575185
ACH-000138,-0.1921559048531233
ACH-000142,-0.009280700733567213
ACH-000143,-0.1131819816657355
ACH-000146,-0.1833025380807297
ACH-000148,-0.21166940394756886
ACH-000150,-0.4281562419468868
ACH-000152,-0.1707609034729493
ACH-000153,-0.1054109984120285
ACH-000159,-0.01611076205650909
ACH-000160,-0.22488919067456994
ACH-000163,-0.06994599454636465
ACH-000167,-0.2935292908956374
ACH-000168,0.05546658344555822
ACH-000169,-0.1731824440921787
ACH-000178,-0.21852653484126366
ACH-000183,-0.04957900199550413
ACH-000188,-0.13949586487047486
ACH-000189,-0.007844061105655976
ACH-000190,-0.1504080436588666
ACH-000198,-0.16970392077390808
ACH-000203,-0.27838998879975324
ACH-000204,0.0002220558025776563
ACH-000206,-0.06389884969963762
ACH-000207,-0.12916121132629524
ACH-000208,-0.2708051314799471
ACH-000210,0.3083835798435029
ACH-000211,-0.16707314431880807
ACH-000215,-0.06915822977944089
ACH-000221,-0.04551340017226209
ACH-000222,-0.33725676988815484
ACH-000223,-0.17819207790554362
ACH-000226,-0.2233688482157664
ACH-000227,-0.09001869257212237
ACH-000228,-0.1359095629499778
ACH-000231,-0.12420559936946594
ACH-000232,-0.17584013900449338
ACH-000233,-0.08650359914045658
ACH-000234,-0.14552520800050933
ACH-000235,-0.1277246550808456
ACH-000237,-0.4869460736562502
ACH-000238,-0.3761337770988557
ACH-000242,-0.4937759407949755
