,KRAS (3845)
ACH-000260,-0.11492715123731005
ACH-000261,-0.2270726481480981
ACH-000262,-0.5472041048598987
ACH-000263,-0.3677582058015489
ACH-000264,-1.4049497172421488
ACH-000265,-0.7380099956893978
ACH-000266,-1.0464926355519888
ACH-000272,-0.22921244291492102
ACH-000274,-0.2585689838766848
ACH-000277,-0.8963340938204826
ACH-000278,-0.12846143392129208
ACH-000279,-0.388689761833724
ACH-000280,-0.4084185195082578
ACH-000281,-0.9164665095287606
ACH-000288,-0.20824057860951484
ACH-000291,-0.2934613906880543
ACH-000293,-0.20734302684609834
ACH-000294,-1.03258821731804
ACH-000295,-0.3598079133101179
ACH-000296,-0.3604870493904754
ACH-000302,-0.2556245534148053
ACH-000304,-0.4870470142170876
ACH-000307,-1.104586505705085
ACH-000308,-0.03323492343613785
ACH-000310,-0.08703030556484137
ACH-000311,-0.32763059100708863
ACH-000312,-0.4062930000379701
ACH-000315,-0.2229888346261388
ACH-000316,-0.2218442389368973
ACH-000317,-0.3217596743307371
ACH-000318,-0.5168739808323451
ACH-000319,-0.2624108916109486
ACH-000320,-0.40969680677244186
ACH-000322,-0.15047040131089293
ACH-000323,-0.3871910289657376
ACH-000324,-0.16915329370827187
ACH-000329,-0.2845833065207067
ACH-000330,-0.17491421902971685
ACH-000331,-0.3526895585157109
ACH-000332,-0.759544000151687
ACH-000334,-0.3987675060545737
ACH-000335,-0.32443690360721883
ACH-000336,-0.4763193831088579
ACH-000337,-0.4575602092970566
ACH-000338,-0.5919555706621191
ACH-000339,-1.0588869608889655
ACH-000341,-0.105478830884756
ACH-000348,-0.3017968042865126
ACH-000350,-0.7771429644658978
ACH-000352,-0.21821983223936087
ACH-000356,-0.7119855339708363
ACH-000361,-0.41351348060696297
ACH-000362,-0.347841924992475
ACH-000363,-0.2558482794741276
ACH-000364,-0.08580852755816834
ACH-000365,-0.34299122226032985
ACH-000366,-0.22400663722865288
ACH-000368,-0.29830736013066983
ACH-000374,-0.2779746637895388
ACH-000375,-0.30430083058507257
ACH-000376,-0.5436862926814159
ACH-000381,-0.8090186869987221
ACH-000383,-0.4170385905208502
ACH-000387,-0.7387145643710743
ACH-000389,-0.4567884004222006
ACH-000390,-0.3363572907317994
ACH-000393,-0.29945017642997795
ACH-000395,-0.9801826053466112
ACH-000396,-0.40038298408074224
ACH-000397,-0.4842778175798509
ACH-000401,-0.40009038737998004
ACH-000402,-0.6632739912435075
ACH-000403,-1.1531610862074413
ACH-000404,-0.15791222161953486
ACH-000406,-0.06920116650801941
ACH-000407,-0.6245794080733494
ACH-000408,-0.20139192366041295
ACH-000410,-0.3117530404018642
ACH-000411,-0.23880105430694604
ACH-000414,-0.4032714233988838
ACH-000415,-0.4054396901602499
ACH-000416,-0.5238242024635956
ACH-000420,-0.23203063795241746
ACH-000421,-0.9816935155502006
ACH-000424,-0.5751821806848325
ACH-000425,-0.16600958919357653
ACH-000426,-1.1186946114886602
ACH-000427,-0.3916857820633923
ACH-000433,-0.14745170347138434
ACH-000435,-0.5246103762334926
ACH-000436,-0.25044657663723424
ACH-000444,-1.0255480325346085
ACH-000445,-0.2820893786596772
ACH-000448,-0.19858555337410488
ACH-000450,-0.6385399327599456
ACH-000452,-0.603772349025048
ACH-000454,-0.440950322650235
ACH-000458,-0.21641900074129075
ACH-000459,-0.05832696445550515
ACH-000460,-1.0484019240918176
ACH-000461,-0.5357116453611089
ACH-000463,-0.9975820338774984
ACH-000464,-0.4913242391246817
ACH-000466,-0.5573099443448718
ACH-000467,-1.0140946475303747
ACH-000468,-1.3381227790187895
ACH-000469,-0.39029508477914654
ACH-000470,-1.0342662555654538
ACH-000471,-0.7584404630928326
ACH-000472,-0.3296295137603896
ACH-000473,-0.5908050937313386
ACH-000475,-0.25773433706025417
ACH-000476,-0.28921910041670656
ACH-000477,-0.4929468054989632
ACH-000479,-0.3311131930238804
ACH-000480,-0.3379654188804563
ACH-000481,-0.21519944187849527
ACH-000483,-0.3066282154603201
ACH-000484,-0.11163715740821477
ACH-000485,-1.1223864017745622
ACH-000486,-0.28136430693157705
ACH-000487,-0.19736800861672948
ACH-000488,-0.24546946909295603
ACH-000490,-0.22184482751797094
ACH-000491,-0.7842588834015963
ACH-000495,-0.1383322182486434
ACH-000496,-0.9733070739995452
ACH-000499,-0.5681800169508346
ACH-000500,-0.4599663719657407
ACH-000502,-0.9018504714147648
ACH-000503,-0.4090890110671616
ACH-000505,-0.9234619584509544
ACH-000507,-0.6463753871821918
ACH-000510,-0.4618359455830248
ACH-000511,-1.0097558191604044
ACH-000512,-0.3687894420510781
ACH-000516,-0.18015592377863046
ACH-000517,-1.403898774481576
ACH-000518,-0.4203861245658517
ACH-000520,-0.3133921410593747
ACH-000521,-0.807359358853448
ACH-000522,-1.0664616273729266
ACH-000524,-0.3825165596982905
ACH-000527,-0.24263377743537706
ACH-000528,-0.3427440333381693
ACH-000537,-0.3476675446932771
ACH-000541,-0.3546413977411688
ACH-000542,-0.9307768921611196
ACH-000544,-0.43878101449265
ACH-000545,-0.37976200609267
ACH-000547,-0.5345912446711414
ACH-000548,-0.25944164720308804
ACH-000549,-0.2120128572130183
ACH-000550,-0.393908433477522
ACH-000552,-0.3858516876415259
ACH-000556,-0.4102498419540153
ACH-000557,-0.04994254375182793
ACH-000569,-0.5108458971487222
ACH-000570,-0.16037648753964884
ACH-000571,-0.4237599535361937
ACH-000573,-0.3649108094078821
ACH-000576,-0.20110559335370834
ACH-000579,-0.21596511531194604
ACH-000580,-0.4232717853038144
ACH-000584,-0.3505857755633585
ACH-000585,-0.9679029549612668
ACH-000588,-0.5283722510412217
ACH-000589,-0.234040957325552
ACH-000591,-0.30463984674460504
ACH-000593,-0.4111465514820301
ACH-000600,-0.13891537503268267
ACH-000601,-1.1369386726885826
ACH-000605,-0.420357959681204
ACH-000606,-0.21234234897886672
ACH-000608,-0.4190369752742825
ACH-000614,-0.4272668253068336
ACH-000616,-0.5382844253037559
ACH-000618,-0.2908005359127612
ACH-000619,-0.12522045137934493
ACH-000620,-0.373413453946079
ACH-000621,-0.3272029672357562
ACH-000622,-0.3968408600035892
ACH-000623,-0.18461772397648946
ACH-000624,-0.2202349127983474
ACH-000627,-0.2931074647187061
ACH-000630,-0.2312698331496311
ACH-000631,0.11687839862960672
ACH-000632,-0.2550964549795447
ACH-000633,-0.26491247060579576
ACH-000637,-0.3545110103627468
ACH-000638,-0.5481571917358077
ACH-000646,-0.3529750907675131
ACH-000647,-0.3114839378385728
ACH-000648,-0.21508881072426989
ACH-000649,-0.12081788077824596
ACH-000651,-0.9176248723683564
ACH-000652,-1.3285570685732997
ACH-000653,-0.3081985219673216
ACH-000657,-0.2713800089783804
ACH-000658,-0.1224930082019796
ACH-000661,-0.3314675352775756
ACH-000662,-0.7431684825679633
ACH-000663,-0.27941449026261833
ACH-000665,-0.24548528301851102
ACH-000671,-0.2760013655618849
ACH-000672,-0.6445764949105923
ACH-000673,-0.2498891949707201
ACH-000676,-0.26110298315137714
ACH-000677,-0.9034213037002896
ACH-000681,-0.6795485649749842
ACH-000683,-0.2697510195378338
ACH-000684,-0.20463490183487476
ACH-000688,-1.4275647178956752
ACH-000693,-0.29319302765387845
ACH-000694,-0.3824587380674075
ACH-000695,-0.31151210683033226
ACH-000696,-0.21466156295726996
ACH-000697,-0.3927502262689445
ACH-000699,-0.21355784598880867
ACH-000701,-0.12714416129125453
ACH-000706,-0.3580245298391457
ACH-000711,-0.2870799220863962
ACH-000713,0.07540658829878258
ACH-000714,-0.2257660118071893
ACH-000718,-1.2886508763519038
ACH-000720,-0.3192590685504683
ACH-000721,-1.3915083081039683
ACH-000724,-0.37840714005702253
ACH-000725,-0.44042142568053744
ACH-000732,-0.2784822599978619
ACH-000734,-0.3515709370105867
ACH-000735,-0.16564701585988142
ACH-000736,-1.3719690999649552
ACH-000738,-0.36832318821510623
ACH-000746,-0.3040540758196617
ACH-000747,-0.24097504081613486
ACH-000748,-0.6547169224455472
ACH-000753,-0.43734154758903176
ACH-000756,-0.2122013375133765
ACH-000757,-0.750905470742416
ACH-000758,-0.3349807504810734
ACH-000760,-0.3683801170053024
ACH-000762,-0.4860952685038827
ACH-000763,-1.0727459370879144
ACH-000764,-0.8905309469706502
ACH-000765,-0.31559231323821085
ACH-000766,-0.19434013365521813
ACH-000767,-0.3607920854141416
ACH-000768,-0.9506338891869928
ACH-000769,-0.013331558404799037
ACH-000770,-0.0988872922971518
ACH-000771,-0.1152336461804804
ACH-000773,-0.7860148482822142
ACH-000776,-0.2800256577948993
ACH-000777,-0.4344540849745252
ACH-000778,-0.1038635430144991
ACH-000781,-0.1196093355238444
ACH-000782,-0.4937849035757006
ACH-000783,-0.3217501870076699
ACH-000784,-0.18906551046420111
ACH-000785,-0.2489851825946249
ACH-000787,-0.6658397047356852
ACH-000788,-0.19841320026719625
ACH-000791,-0.7604351352045354
ACH-000792,-0.3652631487585993
ACH-000794,-0.3709222426234207
ACH-000796,-1.2327336582282642
ACH-000798,-1.3992298649025827
ACH-000799,-0.36520564130061933
ACH-000800,-0.3968873696961784
ACH-000802,-0.29908427941838106
ACH-000804,-0.02929800182385477
ACH-000805,-0.2772186897124532
ACH-000809,-0.8937645108525422
ACH-000810,-0.2332040802953809
ACH-000811,-0.2515661839188126
ACH-000817,-0.9978197649636998
ACH-000819,-0.4003862503827483
ACH-000820,-0.6739144875731549
ACH-000821,-0.2289872816384168
ACH-000822,-0.31284733792643105
ACH-000823,-0.4534688636039542
ACH-000824,-0.3110734069538105
ACH-000827,-0.19443692300524015
ACH-000829,-0.3682827554039788
ACH-000831,-0.5808665741545657
ACH-000832,-0.22500119348585126
ACH-000833,-0.5179766640359617
ACH-000834,-0.5342842642487621
ACH-000835,-0.16630122897668048
ACH-000836,-0.3941282988755787
ACH-000837,-0.2475703025858879
ACH-000838,-1.0330694692283018
ACH-000839,-0.31427802274072353
ACH-000840,-0.6295759296158306
ACH-000841,0.10173277833403548
ACH-000843,-0.507736783638312
ACH-000846,-0.16901368838590672
ACH-000847,-0.30438775914749394
ACH-000848,-0.4768539358190437
ACH-000849,-0.10842908027377217
ACH-000851,-0.9341329765041732
ACH-000855,-0.3904541816780184
ACH-000856,-0.2059116313672138
ACH-000858,-0.3809922546693458
ACH-000859,-0.09349822102593124
ACH-000861,-0.8180205327639058
ACH-000862,-0.38107663983972495
ACH-000865,-0.3156151971968929
ACH-000866,-0.3543810392831691
ACH-000867,-0.2309855012535748
ACH-000869,-0.4400118198345293
ACH-000872,-0.4329135464718515
ACH-000873,-0.2592091880263237
ACH-000876,-0.9936518277151516
ACH-000878,-0.09859538561632117
ACH-000880,-0.9513789705390546
ACH-000881,-0.3652369468228393
ACH-000882,-0.3124911005856805
ACH-000884,-0.2389721462676046
ACH-000885,-0.7170348951880211
ACH-000887,-0.21705543286472526
ACH-000889,-0.12730255568727095
ACH-000896,-0.2315241769424877
ACH-000898,-0.3190800689339675
ACH-000900,-0.43972217138013336
ACH-000901,-0.3128995398489903
ACH-000905,-0.1762713697190259
ACH-000906,-0.13659982535829598
ACH-000907,-0.20113210727748773
ACH-000910,-0.20031551589211186
ACH-000911,-0.3952915354659615
ACH-000912,-0.24531437945172965
ACH-000913,-0.25678412096075004
ACH-000915,-0.038410181578257284
ACH-000916,-0.7131919065531149
ACH-000917,-0.17932819594144833
ACH-000920,-0.6420592019007869
ACH-000921,-0.6743920638143092
ACH-000924,-0.35137680297320034
ACH-000926,-0.26390675829008825
ACH-000928,-0.5009780880579597
ACH-000929,-0.3926696050552964
ACH-000932,-1.3965676781144347
ACH-000935,-0.10007305511936763
ACH-000936,-0.2953379713392933
ACH-000937,-0.257587625503085
ACH-000938,-0.14757774530355833
ACH-000939,-0.2889883047352816
ACH-000941,-0.7122127372668285
ACH-000943,-0.2773575838052102
ACH-000946,-0.2860197545480185
ACH-000947,-0.5088520659725543
ACH-000948,-0.7323027044878561
ACH-000950,-0.4827912275466809
ACH-000953,-0.3554316658223076
ACH-000954,-0.6802789365007649
ACH-000957,-0.7220044400296691
ACH-000958,-0.32674908527232793
ACH-000960,-0.33889967950667066
ACH-000963,-0.2836666569024072
ACH-000968,-0.6337494847243185
ACH-000969,-0.307397358780422
ACH-000972,-0.15187422334175113
ACH-000973,-0.1229911860082995
ACH-000974,-0.4372780752475143
ACH-000978,-0.4647683656995961
ACH-000984,-0.2741494456375461
ACH-000986,-0.5070644028484232
ACH-000988,-0.5125365524669088
ACH-000993,-0.3881825130450218
ACH-000994,-0.4724395917638112
ACH-000996,-0.37822279282615007
ACH-001001,-0.7818974169876816
ACH-001020,-0.5399700587003471
ACH-001028,-0.17560295504521045
ACH-001031,-0.339750166708286
ACH-001038,-0.3150607042518446
ACH-001048,-0.3933500175946657
ACH-001050,-0.5843840722790578
ACH-001053,-0.19364123879195672
ACH-001054,-0.21596551284904827
ACH-001061,-0.9150148156990608
ACH-001067,-0.4142984792562335
ACH-001075,-0.2540221847281064
ACH-001096,-0.5121894866000956
ACH-001111,-0.024059250099397862
ACH-001119,-0.35263768572659665
ACH-001128,-0.6039809367882845
ACH-001134,-0.20985414406505226
ACH-001151,-1.0150774470853965
ACH-001163,-0.07417552762945462
ACH-001164,-0.4075483336093484
ACH-001183,-0.467604115369014
ACH-001192,-0.33523474157869515
ACH-001193,-0.2587104928973076
ACH-001196,-0.3937867807499833
ACH-001197,-0.11483432938315967
ACH-001205,-0.33776375696660044
ACH-001211,-0.3015934163392016
ACH-001212,-0.3612413217103939
ACH-001228,-0.2959156246834469
ACH-001232,-0.4025834167860515
ACH-001239,-0.304437667936966
ACH-001270,-0.1573573682954779
ACH-001274,-0.4381905143682697
ACH-001275,-0.3013917110035273
ACH-001277,-0.5420353590398461
ACH-001278,-0.4042149745354973
ACH-001280,-0.3995385486731821
ACH-001283,-0.3729093910194271
ACH-001289,-0.21344627733820493
ACH-001300,-0.5583081306576846
ACH-001301,-0.6042750893706373
ACH-001302,-0.6457555227263766
ACH-001306,-0.3036115919875645
ACH-001318,-0.21771092867378794
ACH-001322,-0.39679757711028507
ACH-001328,-0.4241138359497192
ACH-001332,-0.4196969012979674
ACH-001336,-0.2144936497241621
ACH-001346,-0.3241070344225893
ACH-001353,-1.2232043099321877
ACH-001354,-0.19342959558654904
ACH-001367,-0.5160508223480446
ACH-001368,-0.2461440009425735
ACH-001374,-0.5618285328018167
ACH-001377,-0.6526176474087542
ACH-001380,-0.16630795026069498
ACH-001391,-0.1385897300132862
ACH-001408,-0.32870114633424163
ACH-001430,-0.5060140292547232
ACH-001431,-0.33871381723795785
ACH-001450,-0.2504930013073355
ACH-001496,-0.5026810417655025
ACH-001500,-0.3324734086548783
ACH-001523,-0.4879754693862594
ACH-001532,-0.3331892179931592
ACH-001550,-0.3689067236514723
ACH-001552,-0.16617269567331724
ACH-001554,-0.4088304506750471
ACH-001654,-1.219317598225058
ACH-001735,-0.31513382318055394
ACH-001736,-0.44158319289383613
ACH-001737,-0.4372270674921209
ACH-001740,-0.32645635665804257
ACH-001745,-0.30345170378343544
ACH-001765,-0.34801350748867865
