,MECR (51102)
ACH-000251,-0.057250548676688676
ACH-000252,-0.2739027760883795
ACH-000253,-0.06604994037745683
ACH-000255,-0.06444498335427833
ACH-000256,-0.14043736409738494
ACH-000257,-0.09854510515256194
ACH-000258,-0.22136519134482588
ACH-000259,-0.1476389890179151
ACH-000260,-0.0033869994943403962
ACH-000261,-0.1438130527406794
ACH-000262,-0.3666682585097609
ACH-000263,-0.3865739615644044
ACH-000264,-0.05379719870053711
ACH-000265,-0.7979514234616031
ACH-000266,-0.13923832377836615
ACH-000272,-0.0843384891947343
ACH-000274,-0.16411452477552468
ACH-000277,-0.12408955040574368
ACH-000278,-0.03222831027186575
ACH-000279,-0.2967796296704346
ACH-000280,-0.011565741368041673
ACH-000281,-0.182222286206478
ACH-000288,-0.3631833668689669
ACH-000291,-0.1557850603210155
ACH-000293,-0.2014337080748432
ACH-000294,-0.6249871545595238
ACH-000295,-0.12671474335187047
ACH-000296,0.051871837006007115
ACH-000302,-0.2320408493122227
ACH-000304,-0.13567462996595545
ACH-000307,-0.1360713942944166
ACH-000308,-0.028482032306643118
ACH-000310,-0.17359337521248597
ACH-000311,-0.05016322969758986
ACH-000312,-0.2253151945528449
ACH-000315,-0.03805110099373557
ACH-000316,-0.24561678863505335
ACH-000317,-0.12282844202063105
ACH-000318,-0.0601314719219736
ACH-000319,-0.24736651661275935
ACH-000320,-0.05566008382990152
ACH-000322,-0.1559826990431613
ACH-000323,-0.4272407665775866
ACH-000324,-0.1283433585505787
ACH-000329,-0.3263435967356849
ACH-000330,-0.02532967026294545
ACH-000331,-0.0473873340945308
ACH-000332,-0.0395579492147857
ACH-000334,-0.08354891088092338
ACH-000335,-0.5124564039150866
ACH-000336,0.20729059358038385
ACH-000337,-0.15498383907940008
ACH-000338,0.2077351737095185
ACH-000339,-0.131956355042185
ACH-000341,-0.2008674126133348
ACH-000348,-0.2082159209787371
ACH-000350,-0.13604156469237505
ACH-000352,-0.0902176557147908
ACH-000356,-0.14259157074323986
ACH-000361,-0.12235663420188607
ACH-000362,-0.11950914063398925
ACH-000363,-0.007026308818740467
ACH-000364,-0.18498875184388444
ACH-000365,-0.2817796829082477
ACH-000366,-0.15106781018123466
ACH-000368,-0.32951220867537284
ACH-000374,-0.2749907653358731
ACH-000375,-0.3993716074469858
ACH-000376,-0.13174378247897553
ACH-000381,-0.1093204760419455
ACH-000383,-0.15361933829697308
ACH-000387,-0.1725920250567645
ACH-000389,-0.14667415889066002
ACH-000390,-0.17583727360911147
ACH-000393,-0.19805892139512024
ACH-000395,-0.061248026596508014
ACH-000396,-0.05742540525184432
ACH-000397,-0.06565420516031589
ACH-000401,-0.6172099550575425
ACH-000402,-0.2764734015053744
ACH-000403,-0.0023118044055817273
ACH-000404,-0.2671837767584616
ACH-000406,-0.5002781764145113
ACH-000407,-0.15702160020992822
ACH-000408,-0.3105738585672165
ACH-000410,-0.1842793986522336
ACH-000411,-0.17141777323888194
ACH-000414,-0.14855790541006364
ACH-000415,-0.3592506345687813
ACH-000416,-0.05065813841385213
ACH-000420,-0.20357868376281954
ACH-000421,-0.039061689038853785
ACH-000424,-0.33388110630680884
ACH-000425,-0.18132710585736106
ACH-000426,-0.06354882785035078
ACH-000427,-0.3012749016826419
ACH-000433,-0.25136733150627705
ACH-000435,-0.3271688763095392
ACH-000436,-0.10325238180791434
ACH-000444,-0.3980995727264551
ACH-000445,-0.3811551080260403
ACH-000448,-0.09260356702508266
ACH-000450,-0.4180602244856714
ACH-000452,-0.16169514765524487
ACH-000454,-0.09445903180863854
ACH-000458,-0.15466068108849193
ACH-000459,-0.422031874242136
ACH-000460,-0.08668060758079643
ACH-000461,-0.3201313753536863
ACH-000463,-0.007438771232847134
ACH-000464,-0.2408692052034657
ACH-000466,-0.14972408357794206
ACH-000467,-0.20374439205673012
ACH-000468,-0.15038837180354908
ACH-000469,-0.2779472805259121
ACH-000470,-0.10196069391745746
ACH-000471,-0.09061518059465454
ACH-000472,-0.11848234335761534
ACH-000473,-0.1804702354717381
ACH-000475,-0.05410831673420394
ACH-000476,-0.0803716814213015
ACH-000477,-0.08171239209710973
ACH-000479,-0.15832449324238107
ACH-000480,-0.5032731650119425
ACH-000481,-0.06852540431491316
ACH-000483,-0.24743832252527234
ACH-000484,-0.12157002168286643
ACH-000485,0.023808940302514025
ACH-000486,-0.2636280651977014
ACH-000487,-0.5354291967455265
ACH-000488,-0.13947186960566876
ACH-000490,-0.2074609176658117
ACH-000491,-0.025243574497124062
ACH-000495,-0.2903842154548341
ACH-000496,-0.0817511850896254
ACH-000499,-0.5637391114649389
ACH-000500,0.11040104529653154
ACH-000502,-0.12208071493466613
ACH-000503,-0.396546118777197
ACH-000505,-0.2315240601513149
ACH-000507,-0.20013168709694404
ACH-000510,-0.11046945788786093
ACH-000511,-0.11489624821915073
ACH-000512,-0.6830404580116283
ACH-000516,-0.08346126343984457
ACH-000517,-0.0632874440884066
ACH-000518,0.06877146224678943
ACH-000520,-0.32690892947642103
ACH-000521,-0.4129829409113556
ACH-000522,-0.21309345716920206
ACH-000524,-0.03965105397483102
ACH-000527,0.008672152119658312
ACH-000528,-0.0707241846203966
ACH-000537,-0.2767623605397965
ACH-000541,-0.011064739705130569
ACH-000542,-0.1790673538892646
ACH-000544,-0.30955253317348275
ACH-000545,-0.2522903583018541
ACH-000547,-0.21837997938670367
ACH-000548,-0.1894970710436023
ACH-000549,-0.08786812054659836
ACH-000550,-0.3976635421845402
ACH-000552,-0.016229256037022653
ACH-000556,-0.013818895671188308
ACH-000557,-0.2375517219587023
ACH-000569,0.053474629983732376
ACH-000570,-0.2474272448325795
ACH-000571,-0.16222905275199562
ACH-000573,-0.24957846629409525
ACH-000576,-0.32666516158913383
ACH-000579,-0.31596629533615617
ACH-000580,-0.06649958546001697
ACH-000584,-0.0716887307060228
ACH-000585,-0.12197449705547204
ACH-000588,-0.28225599710641297
ACH-000589,-0.1591667974173773
ACH-000591,-0.17068137230936792
ACH-000593,-0.2164368547966436
ACH-000600,-0.3048995221534961
ACH-000601,-0.33377963469885624
ACH-000605,-0.08420587508984208
ACH-000606,-0.2161181008008833
ACH-000608,-0.13496337706293804
ACH-000614,-0.12324413044298688
ACH-000616,-0.1506082325075142
ACH-000618,-0.4306915429416707
ACH-000619,-0.1547784815376086
ACH-000620,-0.1932960488315352
ACH-000621,-0.22258138588980755
ACH-000622,-0.15183989145575866
ACH-000623,-0.13881588575717396
ACH-000624,-0.1476783887777964
ACH-000627,-0.232119863311868
ACH-000630,-0.14368509567975873
ACH-000631,-0.1810491267718044
ACH-000632,-0.3565976072961181
ACH-000633,-0.0944783302368443
ACH-000637,-0.2208186604287104
ACH-000638,-0.25414080602650424
ACH-000646,-0.12927111938075975
ACH-000647,-0.09938427696573164
ACH-000648,-0.24731110000690365
ACH-000649,-0.1902408592802714
ACH-000651,-0.31053359166933664
ACH-000652,-0.12080345285425866
ACH-000653,-0.18575146942503395
ACH-000657,-0.1521131884341572
ACH-000658,-0.0669085194913566
ACH-000661,-0.17557272882327826
ACH-000662,-0.14001164647981632
ACH-000663,-0.1744287507939153
ACH-000665,-0.12463511158156095
ACH-000671,-0.4317371916781663
ACH-000672,0.020168335875773432
ACH-000673,-0.20016330053150128
ACH-000676,-0.44788239937706015
ACH-000677,-0.2559437184059111
ACH-000681,-0.11714574160129325
ACH-000683,-0.1471917670155764
ACH-000684,-0.5874651695604638
ACH-000688,-0.16808409538988742
ACH-000693,-0.12853317013096874
ACH-000694,-0.13353742950755662
ACH-000695,-0.3236121998114333
ACH-000696,-0.10304352947914366
ACH-000697,-0.16945504411303178
ACH-000699,-0.3795336758555509
ACH-000701,-0.023184324398257898
ACH-000706,-0.14817291749354158
ACH-000711,-0.16048310513829864
ACH-000713,-0.06286686010105016
ACH-000714,0.022115926629051687
ACH-000718,-0.12011424626494195
ACH-000720,-0.10990293638578504
ACH-000721,-0.08918246967443566
ACH-000724,-0.25891403068554725
ACH-000725,-0.09865031447567196
ACH-000732,-0.10519097569270744
ACH-000734,-0.2664447184922477
ACH-000735,-0.1999883602525861
ACH-000736,0.08972096447417048
ACH-000738,-0.3400641696741091
ACH-000746,-0.11973754179089803
ACH-000747,-0.2451900209745227
ACH-000748,0.0750395397432439
ACH-000753,-0.2908324407931254
ACH-000756,-0.2488720320075251
ACH-000757,-0.3070519437336046
ACH-000758,-0.1796761580180114
ACH-000760,-0.16977864363689413
ACH-000762,-0.03649104766217413
ACH-000763,-0.022541968070223524
ACH-000764,-0.2431183335025492
ACH-000765,-0.5635827444444985
ACH-000766,-0.16315121993188675
ACH-000767,0.010658506125554126
ACH-000768,-0.24151332445786014
ACH-000769,-0.3648425145942467
ACH-000770,0.0004205506200371273
ACH-000771,-0.07530434850910521
ACH-000773,-0.004086520350057259
ACH-000776,-0.1501865511182267
ACH-000777,-0.050427401053786416
ACH-000778,-0.12073767573350312
ACH-000781,-0.12002547235475973
ACH-000782,-0.6982672459881067
ACH-000783,-0.09315498265479703
ACH-000784,-0.08763885657301082
ACH-000785,-0.16688472718735997
ACH-000787,-0.3864097063860457
ACH-000788,-0.05766843435189847
ACH-000791,-0.2330548746590014
ACH-000792,-0.3806866691527483
ACH-000794,-0.3379748047194076
ACH-000796,-0.057288828769799974
ACH-000798,0.1300210574494498
ACH-000799,-0.05916539102226125
ACH-000800,-0.10997128311797033
ACH-000802,-0.30164181220441044
ACH-000804,-0.029929860332166963
ACH-000805,-0.2959636020665658
ACH-000809,0.00037440861852241217
ACH-000810,-0.5070272323076142
ACH-000811,-0.18642916500521303
ACH-000817,-0.2149415907053102
ACH-000819,-0.13908388458916465
ACH-000820,-0.3997227236661739
ACH-000821,-0.0423904143141791
ACH-000822,-0.003563026779754124
ACH-000823,-0.18039639236165494
ACH-000824,-0.05308250694408561
ACH-000827,-0.13267479204632224
ACH-000829,0.046262463106731926
ACH-000831,-0.5334511420132265
ACH-000832,-0.3981430879900307
ACH-000833,-0.29037232937270985
ACH-000834,-0.3658037978262345
ACH-000835,-0.27866976822276873
ACH-000836,0.08380949690308262
ACH-000837,-0.4856277810697397
ACH-000838,-0.3261056179671918
ACH-000839,-0.2776620714886364
ACH-000840,0.11670416325065172
ACH-000841,-0.2563047796737208
ACH-000843,-0.5499180972723203
ACH-000846,-0.27867317380340184
ACH-000847,-0.17422261953767193
ACH-000848,-0.23848060344194386
ACH-000849,-0.10698186714500073
ACH-000851,-0.18950370925589752
ACH-000855,-0.1182073787987951
ACH-000856,-0.4770023862491958
ACH-000858,-0.2454652734961931
ACH-000859,-0.14935271090826474
ACH-000861,-0.0648894973749899
ACH-000862,-0.1097154335441115
ACH-000865,-0.1818886524479385
ACH-000866,-0.04768161138865408
ACH-000867,-0.062467530456989814
ACH-000869,0.02509223995189249
ACH-000872,-0.22607248126734655
ACH-000873,-0.16165635284758806
ACH-000876,-0.1722113435989622
ACH-000878,-0.3090278568239787
ACH-000880,-0.005874329919804698
ACH-000881,-0.5151985859038213
ACH-000882,-0.3210305922057326
ACH-000884,-0.5067199168530695
ACH-000885,-0.2549563815611651
ACH-000887,-0.22162879992541634
ACH-000889,-0.20132840862221726
ACH-000896,-0.12335555206862238
ACH-000898,-0.16185805530953526
ACH-000900,-0.1488356250832804
ACH-000901,-0.2276994645627568
ACH-000905,-0.17669433594699496
ACH-000906,-0.2496610689397196
ACH-000907,-0.3905386937329088
ACH-000910,-0.2284200741815078
ACH-000911,-0.16654927955070936
ACH-000912,-0.13231281727625788
ACH-000913,-0.2576240044305811
ACH-000915,-0.22664600226952264
ACH-000916,-0.02741195704234944
ACH-000917,-0.188034341518972
ACH-000920,0.18506978572349084
ACH-000921,-0.3336499858213525
ACH-000924,-0.17633612516947392
ACH-000926,-0.14759154478362074
ACH-000928,-0.5380239328395683
ACH-000929,-0.2721002123945061
ACH-000932,-0.2531571452494379
ACH-000935,-0.4209470235904258
ACH-000936,-0.244730405363906
ACH-000937,-0.3588387366667812
ACH-000938,-0.28586755107964096
ACH-000939,-0.1969327900427013
ACH-000941,-0.07033327006189315
ACH-000943,-0.7904547479095944
ACH-000946,-0.034547975977575744
ACH-000947,-0.5144821507079058
ACH-000948,-0.02054230769962285
ACH-000950,-0.31028321865274205
ACH-000953,-0.09810964236363284
ACH-000954,-0.12764831506226998
ACH-000957,0.11685351639881485
ACH-000958,-0.3793698963447175
ACH-000960,-0.1725405747369398
ACH-000963,-0.2626558292448176
ACH-000968,-0.398238580472996
ACH-000969,0.007375256701189638
ACH-000972,-0.03112887315241718
ACH-000973,-0.17401817846702178
ACH-000974,-0.15563169565857404
ACH-000978,-0.21869992787324144
ACH-000984,-0.10480056688463578
ACH-000986,-0.11677361615452744
ACH-000988,-0.0920716612069798
ACH-000993,-0.0856549064272262
ACH-000994,0.0436381506385358
ACH-000996,-0.18889594200973825
ACH-001001,-0.21037297805015145
ACH-001020,-0.30746864421155873
ACH-001028,-0.11256038338407257
ACH-001031,-0.1234168909762831
ACH-001038,-0.10105676365237476
ACH-001048,-0.07391140564683607
ACH-001050,-0.15359913502654582
ACH-001053,-0.08302869273048423
ACH-001054,-0.36885731446067893
ACH-001061,-0.0054958814731978604
ACH-001067,-0.29019431536893353
ACH-001075,-0.02736313415788252
ACH-001096,-0.5495267413287199
ACH-001111,-0.33570416792864743
ACH-001119,-0.21184425129705275
ACH-001128,-0.4369198790498157
ACH-001134,-0.03587793940822278
ACH-001151,-0.0216876896521715
ACH-001163,-0.2098942113386721
ACH-001164,-0.05020603406046082
ACH-001183,-0.12430153520990805
ACH-001192,-0.1604507483148028
ACH-001193,-0.3925185326316856
ACH-001196,-0.30295266550829264
ACH-001197,-0.1709215290811405
ACH-001205,-0.13048664316830022
ACH-001211,-0.14022928427778686
ACH-001212,0.10360709829710413
ACH-001228,-0.122204063394538
ACH-001232,-0.07859215035488046
ACH-001239,-0.21066895744714767
ACH-001270,-0.4642007356108894
ACH-001274,-0.4830342093369367
ACH-001275,-0.2066814867296648
ACH-001277,-0.2735586683511983
ACH-001278,-0.5608661053485846
ACH-001280,-0.1754096908859918
ACH-001283,-0.004335875662247415
ACH-001289,-0.3362653971983145
ACH-001300,-0.08691900707547409
ACH-001301,-0.07752658753821381
ACH-001302,-0.11690659735053695
ACH-001306,-0.3610306263524259
ACH-001318,-0.12399914553519015
ACH-001322,-0.28706637434048443
ACH-001328,-0.03541744263339865
ACH-001332,-0.4652455119257626
ACH-001336,-0.19432378463506345
ACH-001346,-0.1852108249320942
ACH-001353,-0.03774155816850384
ACH-001354,-0.12128548375363275
ACH-001367,-0.395556543960597
ACH-001368,-0.2757698043824663
ACH-001374,-0.22905118938591265
ACH-001377,-0.10648258877491246
ACH-001380,-0.362769222981707
ACH-001391,-0.15134665685198892
ACH-001408,-0.002670755088482722
ACH-001430,-0.016082444949979777
ACH-001431,0.0886930574635129
ACH-001450,-0.5000678611439431
ACH-001496,0.02422380303832621
ACH-001500,-0.5015928956812343
ACH-001523,-0.1566344795158908
ACH-001532,-0.3157970520753544
ACH-001550,-0.09787847865196547
ACH-001552,-0.24159708442647
ACH-001554,-0.16677275893142135
ACH-001654,-0.1594318008828972
ACH-001735,-0.0728499176638379
ACH-001736,-0.31179724476090626
ACH-001737,0.22202407329741444
ACH-001740,-0.26937939178254416
ACH-001745,-0.17687703512902928
ACH-001765,-0.6151014665811873
