,GLYATL2 (219970)
ACH-000004,0.3936947557527836
ACH-000005,0.2847479140467681
ACH-000007,0.3989788314408344
ACH-000009,0.44240063775892896
ACH-000011,0.41678240910754333
ACH-000012,0.25810764836627315
ACH-000013,0.3490023404711703
ACH-000014,0.4533971393680768
ACH-000015,0.2698247844723709
ACH-000017,0.3174647139716053
ACH-000018,0.16833077407837804
ACH-000019,0.34692416748842736
ACH-000021,0.22129050806359307
ACH-000022,0.3494667351666188
ACH-000025,0.30602759013167324
ACH-000028,0.26823091105830554
ACH-000030,0.34552122867235624
ACH-000035,0.3377534106739556
ACH-000036,0.2855762140364864
ACH-000037,0.34382774546695266
ACH-000039,0.10239031485906636
ACH-000040,0.1475370064043832
ACH-000041,0.32559958578003845
ACH-000042,0.2745312498083457
ACH-000045,0.3082475032917565
ACH-000047,0.3582853777830589
ACH-000052,0.27369033612444715
ACH-000053,0.3006175535240139
ACH-000054,0.3799333374945213
ACH-000055,0.4098069855758666
ACH-000060,0.3512930167660939
ACH-000067,0.3744991352181221
ACH-000070,0.25623007716042145
ACH-000075,0.25679812091969456
ACH-000078,0.42098006259148096
ACH-000082,0.2447781084763209
ACH-000085,0.17856297859438572
ACH-000086,0.21964690630226932
ACH-000087,0.35507323132660645
ACH-000092,0.26732025931091075
ACH-000095,0.35545217341753543
ACH-000097,0.2022931581005783
ACH-000098,0.3573059210040711
ACH-000099,0.4163411707627636
ACH-000108,0.3189634410321912
ACH-000113,0.21434944635400194
ACH-000116,0.24855672619273425
ACH-000118,0.21697692406277225
ACH-000120,0.27567145376189084
ACH-000123,0.4707021885358463
ACH-000127,0.3282130092521563
ACH-000128,0.25438013789116604
ACH-000132,0.2806388065032803
ACH-000133,0.3791205884261636
ACH-000137,0.2629279471026758
ACH-000138,0.2909652046938245
ACH-000142,0.33993033156446
ACH-000143,0.2577078643689615
ACH-000146,0.28245857166623434
ACH-000148,0.3801705374570773
ACH-000150,0.34302949373675545
ACH-000152,0.2669116702335767
ACH-000153,0.13985237327410188
ACH-000159,0.2720423407275169
ACH-000160,0.2603227790678209
ACH-000163,0.3765434797529403
ACH-000167,0.3105925143058583
ACH-000168,0.3139742887885998
ACH-000169,0.2680274384019229
ACH-000178,0.1721222715250302
ACH-000183,0.308615875535595
ACH-000188,0.2943714928316028
ACH-000189,0.3615870459961517
ACH-000190,0.1309340640306718
ACH-000198,0.2763212869864595
ACH-000203,0.3924077104515949
ACH-000204,0.2478570591107785
ACH-000206,0.3896963582101839
ACH-000207,0.10032034290240403
ACH-000208,0.3583300249062701
ACH-000210,0.2530345251045695
ACH-000211,0.30022820802845096
ACH-000215,0.3911290520994368
ACH-000221,0.27115780272325835
ACH-000222,0.2662777434520367
ACH-000223,0.2838771279880323
ACH-000226,0.2812851746281813
ACH-000227,0.5765579464946664
ACH-000228,0.3663068873363133
ACH-000231,0.3290434972064819
ACH-000232,0.4205923015587487
ACH-000233,0.2751607005778152
ACH-000234,0.3557494427780917
ACH-000235,0.29288036351831004
ACH-000237,0.2955528130277261
ACH-000238,0.39075872222913294
ACH-000242,0.17971403062777827
ACH-000243,0.331337487474382
ACH-000244,0.3566549381235136
ACH-000246,0.34182317662602
ACH-000248,0.20774110173592455
ACH-000250,0.38064001037492734
ACH-000251,0.35341836642546004
ACH-000252,0.3089988488651155
ACH-000253,0.28493031326796386
ACH-000255,0.2957262859812177
ACH-000256,0.28050459758460866
ACH-000257,0.24452305417034675
ACH-000258,0.326401883331849
ACH-000259,0.2852903275375089
ACH-000260,0.330430291027428
ACH-000261,0.2389028690966249
ACH-000262,0.29782868777073807
ACH-000263,0.35287749322337153
ACH-000264,0.3228727618757124
ACH-000265,0.28374621990874943
ACH-000266,0.2728903399977754
ACH-000272,0.2953831946176932
ACH-000274,0.4231659147459699
ACH-000277,0.3259815276697697
ACH-000278,0.4818367409889471
ACH-000279,0.3448133682213463
ACH-000280,0.32872769275558994
ACH-000281,0.5329071007247396
ACH-000288,0.3597324079991145
ACH-000291,0.3411773537442622
ACH-000293,0.1926402399967627
ACH-000294,0.3653569379514048
ACH-000295,0.4462601116579567
ACH-000296,0.2746664912436743
ACH-000302,0.3423133788185357
ACH-000304,0.1793820152246954
ACH-000307,0.21839912914950652
ACH-000308,0.2592440548262276
ACH-000310,0.4037092095967525
ACH-000311,0.2865320170377343
ACH-000312,0.4610201323337946
ACH-000315,0.35718895318324456
ACH-000316,0.24084787247578254
ACH-000317,0.18564725140123003
ACH-000318,0.2989839682102273
ACH-000319,0.3097128370603621
ACH-000320,0.39489161966251707
ACH-000322,0.22273201471419116
ACH-000323,0.36748591221996
ACH-000324,0.3802962388790654
ACH-000329,0.3604737175051667
ACH-000330,0.2342316793052793
ACH-000331,0.33055718640579745
ACH-000332,0.31759158868559995
ACH-000334,0.2903448053552526
ACH-000335,-0.05091600579858531
ACH-000336,0.41838727231703604
ACH-000337,0.2712832072085046
ACH-000338,0.09223851968399192
ACH-000339,0.2613570913700043
ACH-000341,0.33470645910281216
ACH-000348,0.44021795157835386
ACH-000350,0.4114811058777997
ACH-000352,0.3505733500803012
ACH-000356,0.2432968842379621
