,NUPL1 (9818)
ACH-000152,-0.6973227181769832
ACH-000153,-0.30045234344170474
ACH-000159,-0.23821676587237925
ACH-000160,-0.2453509443259913
ACH-000163,-0.727809096218071
ACH-000167,-0.3504875486956207
ACH-000168,-0.37447313744257377
ACH-000169,-0.5418346726104857
ACH-000178,-0.35087677685598073
ACH-000183,-0.2959830746136444
ACH-000188,-0.3492063688040413
ACH-000189,-0.2472379401043154
ACH-000190,-0.5301851519845435
ACH-000198,-0.3007866645257544
ACH-000203,-0.4613404799274609
ACH-000204,-0.6662088615664207
ACH-000206,-0.3730272347072588
ACH-000207,-0.23456324712529045
ACH-000208,-0.09842141596062877
ACH-000210,-0.3334433385553916
ACH-000211,-0.7145536822072109
ACH-000215,-0.1020887554731848
ACH-000221,-0.4539999886436196
ACH-000222,-0.19818322172771452
ACH-000223,-0.4775073024218839
ACH-000226,-0.2778909391283817
ACH-000227,-0.06132254232759605
ACH-000228,-0.5536626197546101
ACH-000231,-0.23666852177218425
ACH-000232,-0.2695157461854963
ACH-000233,-0.03711806931252782
ACH-000234,-0.267191306238039
ACH-000235,-0.25378438076959264
ACH-000237,-0.4682522159746551
ACH-000238,-0.31026391120588204
ACH-000242,-0.4086580817861724
ACH-000243,-0.4141394950947177
ACH-000244,-0.5240856475777724
ACH-000246,-0.096080192609034
ACH-000248,-0.5084606855172213
ACH-000250,-0.17774206546912558
ACH-000251,-0.5411699564919811
ACH-000252,-0.4588109753310593
ACH-000253,-0.01699891767024945
ACH-000255,-0.2885202419709148
ACH-000256,-0.3163145627882987
ACH-000257,-0.38134068800659227
ACH-000258,-0.20926539092771648
ACH-000259,-0.3873519025949868
ACH-000260,-0.3091879776816516
ACH-000261,-0.33798632255324296
ACH-000262,-0.4829541822033423
ACH-000263,-0.28836972125233434
ACH-000264,-0.3032593749669621
ACH-000265,-0.5966007957847849
ACH-000266,-0.65793226599342
ACH-000272,-0.4164210977201048
ACH-000274,-0.01873739116358468
ACH-000277,-0.4088171750308759
ACH-000278,-0.6317471859811012
ACH-000279,-0.4296006101521098
ACH-000280,-0.3394233372813293
ACH-000281,-0.3785314306366209
ACH-000288,-0.3034727730062835
ACH-000291,-0.20960425350973025
ACH-000293,-0.5637209787444118
ACH-000294,-0.05108185055091391
ACH-000295,-0.20139926166318764
ACH-000296,-0.3697196421922562
ACH-000302,-0.3464115948151744
ACH-000304,-0.0947150413786927
ACH-000307,-0.3649825056974287
ACH-000308,-0.4000780666387795
ACH-000310,-0.2906961306866939
ACH-000311,-0.4357484837074813
ACH-000312,-0.3788879943206375
ACH-000315,-0.3992456763825729
ACH-000316,-0.2853053812390028
ACH-000317,-0.08435522985194009
ACH-000318,-0.3978584819611168
ACH-000319,-0.32874066934371143
ACH-000320,-0.31293550582314245
ACH-000322,-0.3633058942849876
ACH-000323,-0.6967694754985654
ACH-000324,-0.2087600685057074
ACH-000329,-0.2446505864000877
ACH-000330,-0.2817150703767405
ACH-000331,-0.4763459059062878
ACH-000332,-0.34195775604331546
ACH-000334,-0.5945500652065878
ACH-000335,0.008215029176515641
ACH-000336,-0.21308238075222413
ACH-000337,-0.16519704516951633
ACH-000338,-0.7375743440145279
ACH-000339,-0.2485497774792215
ACH-000341,-0.14826642106198473
ACH-000348,-0.3803106111340481
ACH-000350,-0.2178003790971492
ACH-000352,-0.5969800658082337
ACH-000356,-0.17021022198905322
ACH-000361,-0.25133740172519364
ACH-000362,-0.14736667862538794
ACH-000363,-0.4589256968333459
ACH-000364,-0.5016838855007703
ACH-000365,-0.1304355087003132
ACH-000366,-0.1053021810197562
ACH-000368,-0.4102977138948632
ACH-000374,-0.5367798229943168
ACH-000375,-0.2611634779847973
ACH-000376,-0.19189486383359772
ACH-000381,-0.1684954032755357
ACH-000383,-0.09652789172581257
ACH-000387,-0.4673727335871825
ACH-000389,-0.6803420709651902
ACH-000390,-0.1675584751287488
ACH-000393,-0.4174869666751529
ACH-000395,-0.44430206662395905
ACH-000396,-0.2621610500763571
ACH-000397,-0.5499197320162923
ACH-000401,-0.27987597867456154
ACH-000402,-0.14961315324073268
ACH-000403,-0.29756830080950664
ACH-000404,-0.4255728914914385
ACH-000406,-0.4411737966453409
ACH-000407,-0.2553422901833455
ACH-000408,-0.4195180206030759
ACH-000410,-0.3242879959171707
ACH-000411,-0.22102185971011667
ACH-000414,-0.3890823791359919
ACH-000415,-0.4500989365941847
ACH-000416,-0.40278445042594857
ACH-000420,-0.5150448259726036
ACH-000421,-0.5325780789235179
ACH-000424,-0.2711840828906661
ACH-000425,-0.347519677671808
ACH-000426,-0.5571638507519883
ACH-000427,-0.20420285799884733
ACH-000433,-0.5391229596177538
ACH-000435,-0.6348699732997105
ACH-000436,-0.18759220731424853
ACH-000444,-0.4019821075848735
ACH-000445,-0.7416241104926654
ACH-000448,-0.151163816832104
ACH-000450,-0.17947790017335566
ACH-000452,-0.4526738010639588
ACH-000454,-0.5171184138137418
ACH-000458,-0.3993352271089129
ACH-000459,-0.4976089268366306
ACH-000460,-0.4286219213640546
ACH-000461,-0.3549723707463449
ACH-000463,-0.32366987264693275
ACH-000464,-0.2731753291649655
ACH-000466,-0.5493328073110407
ACH-000467,-0.3001827191533582
ACH-000468,-0.2402026798625284
ACH-000469,-0.3197948985601881
ACH-000470,0.004011708477599375
ACH-000471,-0.4294926128031673
ACH-000472,-0.2572016898264424
ACH-000473,-0.3092583363389802
ACH-000475,-0.4354037711161977
ACH-000476,-0.4216516551751708
ACH-000477,-0.2982973708891463
ACH-000479,-0.20665636111040364
ACH-000480,-0.4648674277692849
ACH-000481,-0.15596143742221513
ACH-000483,-0.4058772731073073
ACH-000484,-0.6976031446532304
ACH-000485,-0.2306956927265631
ACH-000486,-0.2573369852455895
ACH-000487,-0.4476544424419903
ACH-000488,-0.434085299320828
ACH-000490,-0.447370520439496
ACH-000491,0.03848460542817927
ACH-000495,-0.05602750325147746
ACH-000496,-0.6868968655378879
ACH-000499,-0.4084761086280645
ACH-000500,-0.3146807145333169
ACH-000502,-0.6750751720108563
ACH-000503,-0.4640968428188387
ACH-000505,-0.3318598550828336
ACH-000507,-0.4349949822027985
ACH-000510,-0.4538833895470585
ACH-000511,-0.627585244529656
ACH-000512,-0.4587605468800774
ACH-000516,-0.6036418910310026
ACH-000517,-0.4569093562632121
ACH-000518,-0.3015272508234069
ACH-000520,-0.14804791318859814
ACH-000521,-0.4858210083577192
ACH-000522,-0.4481294339085071
ACH-000524,-0.2718605780100733
ACH-000527,-0.4370817856499083
ACH-000528,-0.2953556646895491
ACH-000537,-0.5022361904305064
ACH-000541,-0.9079634623797888
ACH-000542,-0.10746806052271714
ACH-000544,-0.3765399656919836
ACH-000545,-0.2418412053463784
ACH-000547,-0.4108416680652487
ACH-000548,-0.38148237802648416
ACH-000549,-0.5338922427957361
ACH-000550,-0.4717988055269037
ACH-000552,-0.22162210004715147
ACH-000556,-0.3177032906737485
ACH-000557,-0.15945678502060998
ACH-000569,-0.4079973215333971
ACH-000570,-0.46368012800076097
ACH-000571,-0.3030597309656972
ACH-000573,-0.5237704402667434
ACH-000576,-0.2400818823858225
ACH-000579,-0.2656968278930509
ACH-000580,-0.2990183950582613
ACH-000584,-0.26736903770748643
ACH-000585,-0.6714687297137907
ACH-000588,-0.20802366225954946
ACH-000589,-0.3002999382366662
ACH-000591,-0.28970973476403794
ACH-000593,-0.3991318670463813
ACH-000600,-0.2555726034745173
ACH-000601,-0.5786642950531053
ACH-000605,-0.2873184544657621
ACH-000606,-0.37691733127128746
ACH-000608,-0.12008380611557964
ACH-000614,-0.03269716396020448
ACH-000616,-0.4628900906526503
ACH-000618,-0.5480208672815651
ACH-000619,-0.05015181557598094
ACH-000620,-0.4564336364615022
ACH-000621,-0.5284111504383601
ACH-000622,-0.13211966549189386
ACH-000623,-0.4768857900831474
ACH-000624,-0.5728888299286103
ACH-000627,-0.5299113393215602
ACH-000630,-0.2825343128884825
ACH-000631,-0.25194308201307863
ACH-000632,-0.30389121129867785
ACH-000633,-0.7715962763707819
ACH-000637,-0.38507719029809295
ACH-000638,-0.32848488383200297
ACH-000646,-0.3855943935250823
ACH-000647,-0.3798720526090909
ACH-000648,-0.0773426541979377
ACH-000649,-0.20687462436581205
ACH-000651,-0.2752667067297428
ACH-000652,-0.2795452796490171
ACH-000653,-0.16171078678329812
ACH-000657,-0.2697483113787563
ACH-000658,-0.4178242400679749
ACH-000661,-0.15051959407990284
ACH-000662,-0.5733145446606801
ACH-000663,-0.2505668874468529
ACH-000665,-0.49445026926291796
ACH-000671,-0.5384227919964919
ACH-000672,-0.13929175265741006
ACH-000673,-0.28701049041945503
ACH-000676,-0.2000527777193116
ACH-000677,-0.1698587383405906
ACH-000681,-0.2814510317950991
ACH-000683,-0.11662772708592728
ACH-000684,-0.1855526452116529
ACH-000688,-0.3421619141483771
ACH-000693,-0.4284950853665696
ACH-000694,-0.3254604403133975
ACH-000695,-0.3660694338887964
ACH-000696,-0.5258934725074794
ACH-000697,-0.3735559722463835
ACH-000699,-0.4886739912980329
ACH-000701,-0.03828285753223805
ACH-000706,-0.5062089571246845
ACH-000711,-0.3673349504482994
ACH-000713,-0.3527502259995863
ACH-000714,-0.5502300099084461
ACH-000718,-0.3297758302600482
ACH-000720,-0.1540936806594554
ACH-000721,-0.24728416093033026
ACH-000724,-0.32599963101169244
ACH-000725,-0.4110291606127102
ACH-000732,-0.36310644270887105
ACH-000734,-0.4980984755229847
ACH-000735,-0.4483191906622637
ACH-000736,-0.31615776146616464
ACH-000738,-0.5098922951092721
ACH-000746,-0.2007605162993752
ACH-000747,-0.309697353887293
ACH-000748,-0.2136349156266529
ACH-000753,-0.3370396200354696
ACH-000756,-0.2067497397381368
ACH-000757,-0.4221184120679521
ACH-000758,-0.4334438935485201
ACH-000760,-0.6194209340453545
ACH-000762,-0.3437554405973823
ACH-000763,-0.39185359209708703
ACH-000764,-0.13871958315078506
ACH-000765,-0.289733689759728
ACH-000766,-0.3114454557397097
ACH-000767,-0.15867627534807927
ACH-000768,-0.38828694554461496
ACH-000769,-0.2275275841588881
ACH-000770,-0.09438220327479624
ACH-000771,-0.22151433583516705
ACH-000773,0.005734737889549186
ACH-000776,-0.3608355558820232
ACH-000777,-0.2918651755324487
ACH-000778,-0.26928441245620016
ACH-000781,-0.3281884452004365
ACH-000782,-0.463842406249573
ACH-000783,-0.1881149003933605
ACH-000784,-0.34921858777347764
ACH-000785,-0.16008561224775292
ACH-000787,-0.6048236097999685
ACH-000788,-0.13282407902258586
ACH-000791,-0.4380958994690864
ACH-000792,-0.3681439098875937
ACH-000794,-0.716232515865332
ACH-000796,-0.1536438321638776
ACH-000798,-0.6349742642578039
ACH-000799,-0.4591419353177319
ACH-000800,-0.3714791305021802
ACH-000802,-0.45659669988929
ACH-000804,-0.17844969721055062
ACH-000805,-0.3140412229648074
ACH-000809,-0.2846179161259632
ACH-000810,-0.2954184689458541
ACH-000811,-0.23682765045428925
ACH-000817,-0.5203360002372328
ACH-000819,-0.2643387025387605
ACH-000820,-0.5937458808473437
ACH-000821,-0.516857791827812
ACH-000822,-0.10882106052648448
ACH-000823,-0.5186801582772721
ACH-000824,-0.07695758126282372
ACH-000827,-0.3002169690901513
ACH-000829,-0.3244571298937725
ACH-000831,-0.2690383795638022
ACH-000832,-0.5635778426853636
ACH-000833,-0.3635044556071438
ACH-000834,-0.37200223141717376
ACH-000835,-0.5498279230925129
ACH-000836,-0.2491169785384281
ACH-000837,-0.4334861544429767
ACH-000838,0.15548362966283552
ACH-000839,-0.6443032509762687
ACH-000840,-0.2636449655983871
ACH-000841,-0.15046556422439225
ACH-000843,-0.18714681561921606
ACH-000846,-0.17664658065050826
ACH-000847,-0.4667126279532352
ACH-000848,-0.4983597944714664
ACH-000849,-0.4188257299543868
ACH-000851,-0.4527883016527614
ACH-000855,-0.24361927015717186
ACH-000856,-0.2972541114342801
ACH-000858,-0.24557976375848856
ACH-000859,-0.3823220524609966
ACH-000861,-0.324275352559279
ACH-000862,-0.17237041587458404
ACH-000865,-0.4811868855452195
ACH-000866,-0.304661462322788
ACH-000867,-0.37876661621600505
ACH-000869,-0.12131683756264422
ACH-000872,-0.4512263079759466
ACH-000873,-0.39718214304498267
ACH-000876,-0.4494200299752314
ACH-000878,-0.5690228420851988
ACH-000880,-0.29210057848218945
ACH-000881,-0.2453864198122635
ACH-000882,-0.2253401470202055
ACH-000884,-0.625897487719139
ACH-000885,-0.24009057540374604
ACH-000887,-0.2622265348117234
ACH-000889,-0.3324962856477455
ACH-000896,-0.2457717388775264
ACH-000898,-0.12445858167358133
ACH-000900,-0.458803833536659
ACH-000901,-0.2626151662203614
ACH-000905,-0.3854219621725757
ACH-000906,-0.2931990908661057
ACH-000907,-0.6045831095124479
ACH-000910,-0.2227100744945172
ACH-000911,-0.2403280089202024
ACH-000912,-0.4665057338556042
ACH-000913,-0.1838142112271078
ACH-000915,-0.15927990046083296
ACH-000916,-0.21015583738939514
ACH-000917,-0.4207119104867954
ACH-000920,-0.3602853127287569
ACH-000921,-0.2370762404866115
ACH-000924,-0.4308544810991933
ACH-000926,-0.12290739544542273
ACH-000928,-0.36222403903717226
ACH-000929,-0.31336682013291595
ACH-000932,-0.2535022193702662
ACH-000935,-0.2846314845101045
ACH-000936,-0.3300025008057741
ACH-000937,-0.11219614992846637
ACH-000938,-0.3681990674441078
ACH-000939,-0.4698475064433792
ACH-000941,-0.07548537412588564
ACH-000943,-0.27544274646567457
ACH-000946,-0.4259886692845937
ACH-000947,-0.2694008948059564
ACH-000948,-0.32246457899339265
ACH-000950,-0.3496586433483431
ACH-000953,-0.02369227587214608
ACH-000954,-0.44079496915570265
ACH-000957,-0.3109404592272692
ACH-000958,-0.22342955128243389
ACH-000960,-0.32262831030449746
ACH-000963,-0.4069641419542164
ACH-000968,-0.1996754584100403
ACH-000969,-0.3644410998949252
ACH-000972,-0.4900082086264778
ACH-000973,-0.32030646908022115
ACH-000974,-0.10340136440995516
ACH-000978,-0.3271878160522452
ACH-000984,-0.4075373031534424
ACH-000986,-0.2452929269399597
ACH-000988,-0.2941139127757068
ACH-000993,-0.1895986907964404
ACH-000994,-0.3834956024464733
ACH-000996,-0.4082190739352694
ACH-001001,-0.3899309363406575
ACH-001020,-0.2512474478717428
ACH-001028,-0.1780468466529054
ACH-001031,-0.2841537046673282
ACH-001038,-0.13222741170708774
ACH-001048,-0.4221269096524495
ACH-001050,-0.5119518161912778
ACH-001053,-0.3805302343797933
ACH-001054,-0.20721324757017928
ACH-001061,-0.4223073333014184
ACH-001067,-0.4501728575048386
ACH-001075,-0.16711799100212826
ACH-001096,-0.3242314770711697
ACH-001111,-0.2009871691411863
ACH-001119,-0.2153727141977608
ACH-001128,-0.18456112676883735
ACH-001134,-0.3023795397631747
ACH-001151,-0.40913791795538595
ACH-001163,-0.19506810320634213
ACH-001164,-0.6000858053664488
ACH-001183,-0.3991930672611989
ACH-001192,-0.1846074282000454
ACH-001193,-0.19492799380156114
ACH-001196,-0.4323309985146605
ACH-001197,-0.2416098339325752
ACH-001205,-0.4287239694474686
ACH-001211,-0.3375434291229026
ACH-001212,-0.32881322060725543
ACH-001228,-0.6211630578616862
ACH-001232,-0.1989434490949248
ACH-001239,-0.13847346466566182
ACH-001270,-0.2983936818434318
ACH-001274,-0.2426067665444098
ACH-001275,-0.4968495258352079
ACH-001277,-0.35453029217560045
ACH-001278,-0.2488522129435471
ACH-001280,-0.4155743874655304
ACH-001283,-0.2072456311453548
ACH-001289,-0.3423532587717114
ACH-001300,-0.18975643375787407
ACH-001301,-0.39613953175419614
ACH-001302,-0.22189089062938014
ACH-001306,-0.3626012542782636
ACH-001318,-0.20820740453210967
ACH-001322,-0.5024436704691474
ACH-001328,-0.3909748860109502
ACH-001332,-0.3470702280146876
ACH-001336,-0.4407725210142877
ACH-001346,-0.2826937424794746
ACH-001353,-0.2468921985272431
ACH-001354,-0.27269894251159504
ACH-001367,-0.2088513002579608
ACH-001368,-0.1939240413834182
ACH-001374,-0.007114726191719833
ACH-001377,-0.3091690028115431
ACH-001380,-0.542969437872995
ACH-001391,-0.303705818195247
ACH-001408,-0.26735447866842144
ACH-001430,-0.16050999351768094
ACH-001431,-0.3615193359908521
ACH-001450,-0.3226758822893205
ACH-001496,-0.2267384803044301
ACH-001500,-0.3309805007352468
ACH-001523,-0.2692168907968434
ACH-001532,-0.3706747449870745
ACH-001550,-0.2886005717491996
ACH-001552,-0.30905207741425483
ACH-001554,-0.2512850109715358
ACH-001654,-0.3810335689359673
ACH-001735,-0.4755016225426789
ACH-001736,-0.2613213161709611
ACH-001737,-0.7151517225178584
ACH-001740,-0.4741591981060215
ACH-001745,-0.3447719567436301
ACH-001765,-0.1302337552712832
