,S100A1 (6271)
ACH-000004,-0.10790106553595452
ACH-000005,-0.1499000900655066
ACH-000007,0.048570526297615296
ACH-000009,-0.2146626843325775
ACH-000011,-0.02160477363255705
ACH-000012,-0.05310471183773725
ACH-000013,-0.06739166651036793
ACH-000014,-0.30002740450196697
ACH-000015,-0.15519404201835502
ACH-000017,-0.09264561879068996
ACH-000018,-0.13618026220740775
ACH-000019,-0.1459054307589225
ACH-000021,-0.17420490379878592
ACH-000022,-0.1528674231871374
ACH-000025,-0.011324147175680609
ACH-000028,-0.14903910694573352
ACH-000030,0.013659149556203877
ACH-000035,-0.029136501437081862
ACH-000036,0.012036119780095288
ACH-000037,-0.004494903711264845
ACH-000039,0.06073309501922348
ACH-000040,-0.0048683808801164566
ACH-000041,-0.02697387805696846
ACH-000042,-0.0824274121306506
ACH-000045,-0.03746785038045487
ACH-000047,-0.172860476692189
ACH-000052,-0.17688901761385814
ACH-000053,-0.044586546213828064
ACH-000054,-0.178134765432505
ACH-000055,-0.313690948153951
ACH-000060,0.04208557949679762
ACH-000067,-0.025463044650637718
ACH-000070,-0.014391544463742098
ACH-000075,-0.1721166062882134
ACH-000078,-0.12405251633966692
ACH-000082,-0.07736074287784175
ACH-000085,-0.11271736428840833
ACH-000086,-0.2996075914075507
ACH-000087,-0.013881444003776713
ACH-000092,-0.14751597610303954
ACH-000095,-0.10236623506160274
ACH-000097,-0.2549284472928845
ACH-000098,-0.20823274186411408
ACH-000099,-0.1094494957835804
ACH-000108,-0.14025767727900965
ACH-000113,-0.07103815180758097
ACH-000116,-0.1081542626404421
ACH-000118,-0.10537278124800424
ACH-000120,-0.09478846876563199
ACH-000123,0.035228543374941884
ACH-000127,-0.15082185897452435
ACH-000128,-0.0047892762056890616
ACH-000132,-0.12552112912772567
ACH-000133,-0.2163537560072186
ACH-000137,-0.05193274431808235
ACH-000138,-0.0318264500303408
ACH-000142,-0.08952645248858979
ACH-000143,-0.1309621761573316
ACH-000146,-0.005444539127461564
ACH-000148,-0.09437660558469896
ACH-000150,-0.07063510420112636
ACH-000152,-0.2025315729941032
ACH-000153,-0.3715248724063821
ACH-000159,0.016023276950344927
ACH-000160,0.0795855089126645
ACH-000163,-0.16879060173469876
ACH-000167,-0.055930992211306166
ACH-000168,-0.059610275231884335
ACH-000169,-0.3174119720985301
ACH-000178,-0.12605109606508064
ACH-000183,-0.19462952600234146
ACH-000188,-0.04667650165907807
ACH-000189,0.06525892060229678
ACH-000190,-0.18568284741484287
ACH-000198,-0.1614241062999811
ACH-000203,-0.7332571215345023
ACH-000204,-0.3649005736495899
ACH-000206,-0.019230565424530163
ACH-000207,0.04453223273229851
ACH-000208,-0.2715542817714671
ACH-000210,-0.19632083551245802
ACH-000211,-0.07566947951561404
ACH-000215,-0.1794589586688165
ACH-000221,-0.03796822722708484
ACH-000222,-0.27754353177521873
ACH-000223,-0.19283026833027525
ACH-000226,-0.08704618117214738
ACH-000227,0.08810626383272395
ACH-000228,-0.2197097783658664
ACH-000231,-0.13877451654879094
ACH-000232,-0.143260938553918
ACH-000233,0.028916786363960518
ACH-000234,-0.04071771494269751
ACH-000235,-0.11854072526262267
ACH-000237,-0.07210205176719485
ACH-000238,-0.12210805030638973
ACH-000242,-0.07150541860649605
ACH-000243,-0.0665123521648904
ACH-000244,-0.033528452341129604
ACH-000246,-0.21764965402276165
ACH-000248,-0.20540486894688464
ACH-000250,-0.03899198236832497
ACH-000251,-0.02045103802827208
ACH-000252,0.14923574253741184
ACH-000253,-0.14773111897547914
ACH-000255,-0.07842705288270957
ACH-000256,-0.12907758339786984
ACH-000257,-0.3946095772343824
ACH-000258,-0.016413613780474453
ACH-000259,-0.2677413330358683
ACH-000260,-0.047345642284607456
ACH-000261,-0.019767545297557712
ACH-000262,0.08765905039563991
ACH-000263,-0.08947820078379752
ACH-000264,-0.2936355507643784
ACH-000265,-0.09706160977334424
ACH-000266,-0.08328619236993975
ACH-000272,-0.2243495880147381
ACH-000274,-0.04679105213338781
ACH-000277,-0.1061103666587856
ACH-000278,0.011939398677315416
ACH-000279,-0.03810016541630218
ACH-000280,-0.06315000987050047
ACH-000281,-0.17517024587054347
ACH-000288,-0.14821757021311108
ACH-000291,-0.13918712102902547
ACH-000293,0.06287946024702769
ACH-000294,-0.2572820089340789
ACH-000295,-0.023772404920258387
ACH-000296,-0.12904743988793624
ACH-000302,-0.07000424491534021
ACH-000304,0.031234637685188717
ACH-000307,-0.13863350528616755
ACH-000308,-0.08568893870395322
ACH-000310,-0.07799988564569428
ACH-000311,-0.15695377171649375
ACH-000312,-0.1339427332504146
ACH-000315,-0.290618092849643
ACH-000316,-0.08933769951645602
ACH-000317,0.03794535877401472
ACH-000318,-0.165195303932539
ACH-000319,-0.10538978839440942
ACH-000320,-0.03788345647060745
ACH-000322,-0.2230296213905836
ACH-000323,-0.02841935860174733
ACH-000324,0.03427328451767219
ACH-000329,-0.04262569613376214
ACH-000330,-0.05675824534118499
ACH-000331,-0.11215620458804612
ACH-000332,-0.16194531965239115
ACH-000334,0.049677648905838784
ACH-000335,-0.3182994935349061
ACH-000336,0.11890003445514295
ACH-000337,-0.3910022503996965
ACH-000338,0.081799932553886
ACH-000339,-0.060661581392374174
ACH-000341,-0.27529035466746754
ACH-000348,-0.11563088621359073
ACH-000350,-0.16124367231256154
ACH-000352,-0.024220173949804892
ACH-000356,-0.1606533187167377
ACH-000361,-0.05183728365743025
ACH-000362,-0.04022748370965756
ACH-000363,-0.010031547162264962
ACH-000364,-0.06790025340661962
ACH-000365,-0.07720458555754957
ACH-000366,0.06739332691617453
ACH-000368,-0.11573874080196488
ACH-000374,-0.11821182058760032
ACH-000375,0.04525079542191559
ACH-000376,-0.09324958955405137
ACH-000381,-0.2494544047716354
ACH-000383,-0.07419852155129526
ACH-000387,-0.09351845889005032
ACH-000389,-0.15415455172215126
ACH-000390,-0.1784931578232363
ACH-000393,-0.18103080222353246
ACH-000395,-0.1364372076591293
ACH-000396,-0.2238160109865317
ACH-000397,-0.07587296675339637
ACH-000401,-0.2117945856459747
ACH-000402,0.0900570385305304
ACH-000403,-0.043854274197392094
ACH-000404,-0.055297267699187434
ACH-000406,-0.1258514210019112
ACH-000407,-0.08194296387296889
ACH-000408,-0.07916824565536495
