,CCNI2 (645121)
ACH-000004,-0.08118043440384141
ACH-000005,0.11031142474195796
ACH-000007,0.1902138533257129
ACH-000009,0.05913270158049224
ACH-000011,0.2317467437923465
ACH-000012,0.016111561927074143
ACH-000013,0.09119899978687973
ACH-000014,-0.0405651775190189
ACH-000015,-0.09449363587802767
ACH-000017,-0.0006592729123540204
ACH-000018,-0.08519406995922241
ACH-000019,0.03597804059877866
ACH-000021,0.0801610946366187
ACH-000022,0.0020884777815087844
ACH-000025,0.07162512217428403
ACH-000028,0.1325022735303711
ACH-000030,0.07359598918773425
ACH-000035,0.03769241709272254
ACH-000036,0.012409621206340343
ACH-000037,-0.04172768982097804
ACH-000039,-0.08332047116479804
ACH-000040,0.052206320055484506
ACH-000041,-0.005133991887446658
ACH-000042,0.0382766916015888
ACH-000045,-0.03376041901944247
ACH-000047,0.04256107071472985
ACH-000052,0.13628397089399116
ACH-000053,0.14543913153254928
ACH-000054,-0.13735854259580485
ACH-000055,-0.1793402212876694
ACH-000060,0.012895993087179295
ACH-000067,0.0058311015938596845
ACH-000070,-0.03172484871876725
ACH-000075,0.029156536766872937
ACH-000078,0.14141525625722598
ACH-000082,-0.05492586286492522
ACH-000085,-0.038677507518444114
ACH-000086,-0.052145748369051816
ACH-000087,0.1939407965216882
ACH-000092,0.0651650515371904
ACH-000095,-0.03618106803705279
ACH-000097,0.008829645665355327
ACH-000098,0.008111186475005529
ACH-000099,0.04156065400949893
ACH-000108,-0.013428219715163572
ACH-000113,-0.20175999875351147
ACH-000116,0.06068374526919435
ACH-000118,0.09613341338839904
ACH-000120,-0.11635630044189404
ACH-000123,0.17004059237492153
ACH-000127,0.0020785684758086206
ACH-000128,-0.051119892407051566
ACH-000132,0.061023155431373426
ACH-000133,0.15801631097261454
ACH-000137,0.07362324273483489
ACH-000138,0.07831529507655859
ACH-000142,-0.035650300246601395
ACH-000143,0.17947219760769612
ACH-000146,0.03300605019754535
ACH-000148,0.09027504283263246
ACH-000150,-0.1322108793543318
ACH-000152,0.046800431315920266
ACH-000153,-0.21949829746575686
ACH-000159,-0.17201662659905612
ACH-000160,0.10422290366335266
ACH-000163,0.09110237846364057
ACH-000167,-0.0953265268706814
ACH-000168,0.1477043709327517
ACH-000169,-0.026658785563579552
ACH-000178,0.07237256227847487
ACH-000183,-0.17730414739722355
ACH-000188,-0.016734799459285032
ACH-000189,-0.11279012718332584
ACH-000190,0.03016865588650932
ACH-000198,-0.0552024731838987
ACH-000203,-0.3476981460646702
ACH-000204,0.05338064046027393
ACH-000206,0.13041585747101134
ACH-000207,0.16897700589762493
ACH-000208,-0.16722874325913792
ACH-000210,-0.1126941419658142
ACH-000211,-0.07202471896468067
ACH-000215,0.07868423320003225
ACH-000221,0.08945543668430167
ACH-000222,0.16380030794049694
ACH-000223,-0.01303515034899288
ACH-000226,-0.11477163475971006
ACH-000227,0.032392869573593365
ACH-000228,-0.02920366483584922
ACH-000231,-0.03567941194657083
ACH-000232,-0.026182072958451968
ACH-000233,0.09213408063761988
ACH-000234,0.06324738112483931
ACH-000235,0.03200738477545955
ACH-000237,0.0985215838445874
ACH-000238,-0.0683640893291237
ACH-000242,0.004771856117438866
ACH-000243,-0.01500107829618076
ACH-000244,-0.03478162843782785
ACH-000246,-0.03755214167834901
ACH-000248,0.01848809592831517
ACH-000250,-0.01200804811457613
ACH-000251,0.06204592884485077
ACH-000252,0.02936356390975565
ACH-000253,0.09074758812738984
ACH-000255,-0.06051416787888686
ACH-000256,0.06442534071363966
ACH-000257,-0.03669447033585254
ACH-000258,-0.05581035922499741
ACH-000259,0.05756395560082449
ACH-000260,0.0736553037604505
ACH-000261,0.09009186264792987
ACH-000262,0.006500425053442471
ACH-000263,0.028841164928540487
ACH-000264,-0.011896378435117216
ACH-000265,0.08768333729038354
ACH-000266,-0.005793390220334589
ACH-000272,0.09978097817649703
ACH-000274,0.0594242444983849
ACH-000277,-0.052589892186522616
ACH-000278,0.08391312446310037
ACH-000279,0.028398657318554732
ACH-000280,0.06928155628133885
ACH-000281,0.10165961615346614
ACH-000288,0.00801709724377492
ACH-000291,-0.044443162409900684
ACH-000293,-0.048004404046650566
ACH-000294,0.065514465894227
ACH-000295,-0.021493290885172867
ACH-000296,0.0449274531645065
ACH-000302,0.0919254754845092
ACH-000304,-0.1875745890846204
ACH-000307,0.03346486223216942
ACH-000308,0.10660635842009596
ACH-000310,0.09613276537595554
ACH-000311,0.10307854680358873
ACH-000312,0.03949337808375067
ACH-000315,-0.3605136963034687
ACH-000316,-0.03579653348521042
ACH-000317,0.08676882660393796
ACH-000318,0.3404653304537489
ACH-000319,0.0284237908980872
ACH-000320,-0.10734795350536104
ACH-000322,0.25454420429709146
ACH-000323,0.04298936142950202
ACH-000324,-0.005418960060637801
ACH-000329,0.03138694803078144
ACH-000330,-0.048421101793167526
ACH-000331,-0.03881235775773655
ACH-000332,0.07443097196627302
ACH-000334,0.09181721771792324
ACH-000335,-0.024658301353875662
ACH-000336,0.2378850129300819
ACH-000337,0.21283084489074866
ACH-000338,-0.6958709010094275
ACH-000339,-0.03719075935881392
ACH-000341,0.12154715336395855
ACH-000348,0.03905786512085151
ACH-000350,0.15653747881759109
ACH-000352,0.0050433979604960315
ACH-000356,0.03279912553979265
ACH-000361,-0.01730669097241646
ACH-000362,0.09532663863568434
ACH-000363,-0.06814152954096069
ACH-000364,-0.1180811105168316
ACH-000365,0.10275896085871404
ACH-000366,0.0959145951992418
ACH-000368,0.08258121549927527
ACH-000374,-0.021400169182322057
ACH-000375,0.0725796506776268
ACH-000376,0.04046819378546135
ACH-000381,-0.01282223787503045
ACH-000383,0.06121350053208045
ACH-000387,0.01305151748409802
ACH-000389,0.05364246748313925
ACH-000390,0.02583241786008179
ACH-000393,-0.036295470926210584
ACH-000395,0.06432462887072349
ACH-000396,0.1475734401414779
ACH-000397,0.0946601102121038
ACH-000401,0.051779920299622965
ACH-000402,0.7310584971490279
ACH-000403,0.12953274435735718
ACH-000404,0.049329616094549986
ACH-000406,0.11946763979455767
ACH-000407,-0.02864621254941298
ACH-000408,0.0008463905376872254
ACH-000410,-0.031141879715374358
ACH-000411,0.007693641894903226
ACH-000414,0.16569241553117076
ACH-000415,0.05971811712474737
ACH-000416,-0.0926406615838432
ACH-000420,-0.059216378944433684
ACH-000421,0.13495001644310206
ACH-000424,0.15958383184044106
ACH-000425,0.09566491786062258
ACH-000426,-0.012483601311975873
ACH-000427,0.0167525368800834
ACH-000433,0.019800891215535712
ACH-000435,0.028972948085023105
ACH-000436,-0.10655290144175956
ACH-000444,-0.04861192685596373
ACH-000445,-0.188880584418486
ACH-000448,-0.006606709133932685
ACH-000450,0.14013247921054736
ACH-000452,-0.02372969808608141
ACH-000454,-0.08221644953546338
ACH-000458,0.16976008917938978
ACH-000459,0.12772941027332116
ACH-000460,0.08060049794078931
ACH-000461,-0.004225787142562092
ACH-000463,0.2167419201562106
ACH-000464,-0.04606669657124155
ACH-000466,-0.1657133557714794
ACH-000467,0.0005014542458609123
ACH-000468,0.08113384210960455
ACH-000469,0.018581118244370916
ACH-000470,-0.12024793491432112
ACH-000471,-0.028668933351965718
ACH-000472,0.1004704312981443
ACH-000473,0.11115751271493901
ACH-000475,0.2004098762330711
ACH-000476,-0.10088223497243996
ACH-000477,-0.017208947944692778
ACH-000479,0.1293373188366654
ACH-000480,-0.0690161334514715
ACH-000481,0.05038485354615722
ACH-000483,0.04704390609903703
ACH-000484,0.014222873565313819
ACH-000485,0.0046167576218674134
ACH-000486,0.07171145615015646
ACH-000487,-0.05765711770928695
ACH-000488,0.05582073457535505
ACH-000490,0.03822927011948183
ACH-000491,-0.04945673480364428
ACH-000495,0.03700984005020908
ACH-000496,0.1620095982865081
ACH-000499,0.24899355079085986
ACH-000500,0.15790300551162773
ACH-000502,0.014410577303823762
ACH-000503,-0.23521860033196004
ACH-000505,-0.0076265148764932235
ACH-000507,-0.06274024288612974
ACH-000510,0.030681533147702462
ACH-000511,0.12570622806437096
ACH-000512,0.013201733982743387
ACH-000516,0.18487699114657968
ACH-000517,0.11187862601809004
ACH-000518,-0.0062459613708784716
ACH-000520,0.17529357424169711
ACH-000521,0.07402744640221418
ACH-000522,0.08295165675868453
ACH-000524,0.01015286078183951
ACH-000527,0.027812938622812432
ACH-000528,-0.013096148689159242
