,ZIM3 (114026)
ACH-000004,0.10629057208850366
ACH-000005,0.3165145922823441
ACH-000007,0.04674866721068785
ACH-000009,0.1182397121961644
ACH-000011,0.2226965637753939
ACH-000012,0.08508230781532168
ACH-000013,0.056555569633349935
ACH-000014,0.22575506365700584
ACH-000015,-0.0401779563336046
ACH-000017,0.1735133488334055
ACH-000018,0.20591195498030004
ACH-000019,-0.02399327274445541
ACH-000021,0.05739051047130641
ACH-000022,0.10545343388371492
ACH-000025,0.10366803438564108
ACH-000028,0.09393614288809972
ACH-000030,-0.05356280239636799
ACH-000035,0.058748996340270525
ACH-000036,0.16406457591744922
ACH-000037,0.17670000920913395
ACH-000039,0.19920643435548802
ACH-000040,0.20489467144495452
ACH-000041,0.1472278275237966
ACH-000042,0.14682433597675884
ACH-000045,0.1960906652089071
ACH-000047,0.18838375989757533
ACH-000052,0.3712790159501124
ACH-000053,0.0928280310387891
ACH-000054,0.11726017830018287
ACH-000055,0.1691750787307649
ACH-000060,0.21780531816049367
ACH-000067,0.17123955452321962
ACH-000070,0.11728592719162798
ACH-000075,0.1002560936618108
ACH-000078,0.051081752298742206
ACH-000082,0.12001090516595578
ACH-000085,0.13827505892422934
ACH-000086,0.18049577853186088
ACH-000087,0.13088866011243255
ACH-000092,0.07103358789054771
ACH-000095,0.1471004099906997
ACH-000097,0.06647721061385589
ACH-000098,0.1682232239478712
ACH-000099,0.08684215446121092
ACH-000108,0.10401071457448333
ACH-000113,0.14126656084835792
ACH-000116,0.16585366691355424
ACH-000118,0.18699378931225
ACH-000120,0.16811206294644376
ACH-000123,0.01518291359835699
ACH-000127,0.10811854110707196
ACH-000128,0.12540926179107498
ACH-000132,0.162110652168173
ACH-000133,0.13649427087580712
ACH-000137,0.1117398866976294
ACH-000138,0.10122216064610874
ACH-000142,0.06847013788960457
ACH-000143,0.2283639472670278
ACH-000146,0.16675215261654056
ACH-000148,0.1399166728803842
ACH-000150,0.13881691905788365
ACH-000152,0.15916132289991874
ACH-000153,0.10796214158031336
ACH-000159,0.10054662370655276
ACH-000160,0.09572719048252697
ACH-000163,0.08000628101846079
ACH-000167,0.21061565163028287
ACH-000168,0.1740703018219658
ACH-000169,0.2253150690060621
ACH-000178,0.22672676895580654
ACH-000183,0.11282768627039677
ACH-000188,0.12508167246736704
ACH-000189,0.039990947827118005
ACH-000190,0.09049405749142812
ACH-000198,0.13778732971818566
ACH-000203,0.16130630935931575
ACH-000204,0.14396749591920602
ACH-000206,0.18592778429891385
ACH-000207,0.09857971671768097
ACH-000208,0.4003567723617196
ACH-000210,-0.040630782121388716
ACH-000211,0.12826530287503307
ACH-000215,0.11788282403046342
ACH-000221,0.1325361354874139
