,KBTBD7 (84078)
ACH-000004,0.04082087682615392
ACH-000005,0.14453555720776273
ACH-000007,-0.16057681577155833
ACH-000009,0.07251593121093337
ACH-000011,0.02995392957286197
ACH-000012,0.010402423595487787
ACH-000013,0.07611077055469045
ACH-000014,0.1036633360350095
ACH-000015,0.05752399180345656
ACH-000017,0.002319618772856569
ACH-000018,-0.06374617981553897
ACH-000019,-0.059434616235970864
ACH-000021,0.010593973209147664
ACH-000022,-0.044847480687354
ACH-000025,0.05823108796965155
ACH-000028,-0.05773206577781233
ACH-000030,-0.043959341567879964
ACH-000035,0.07911742255430586
ACH-000036,-0.10536090923877127
ACH-000037,0.02199413538761673
ACH-000039,-0.08688924015976603
ACH-000040,0.015314215957674874
ACH-000041,0.057819768385863626
ACH-000042,-0.008996125791708536
ACH-000045,0.2050192437171709
ACH-000047,0.1379583153638301
ACH-000052,0.04106160512092885
ACH-000053,0.07243968176032776
ACH-000054,0.01914658275349885
ACH-000055,0.11438511428194673
ACH-000060,-0.10119256321003976
ACH-000067,-0.04286239729057992
ACH-000070,0.033137288891060365
ACH-000075,-0.0025878130657875638
ACH-000078,-0.04193907842610792
ACH-000082,-0.05545472735196735
ACH-000085,0.05543335610032656
ACH-000086,0.013170440351458356
ACH-000087,0.004006656578929911
ACH-000092,-0.004982218098755817
ACH-000095,-0.052706467807423135
ACH-000097,-0.045160552608342085
ACH-000098,0.06004174209131925
ACH-000099,-0.019538143570261318
ACH-000108,-0.08747535704004059
ACH-000113,-0.02022500909219354
ACH-000116,0.005493605153869634
ACH-000118,0.06443657504468507
ACH-000120,0.09309439894248288
ACH-000123,-0.09801600360176886
ACH-000127,-0.052107012472279925
ACH-000128,-0.13613016235650816
ACH-000132,-0.2060130185587237
ACH-000133,0.03760756351405708
ACH-000137,0.00959068761827296
ACH-000138,0.04044323863535591
ACH-000142,0.0009254421828296699
ACH-000143,0.004592767999617408
ACH-000146,0.021802610071885827
ACH-000148,0.11178641973615946
ACH-000150,-0.006919452115959721
ACH-000152,0.07872222430930156
ACH-000153,0.18342156325237205
ACH-000159,-0.16626749780665098
ACH-000160,0.08596151191249546
ACH-000163,-0.07609156940076213
ACH-000167,0.2990148472963972
ACH-000168,0.1082116954623456
ACH-000169,-0.07996673338772012
ACH-000178,0.08816702139271587
ACH-000183,-0.007244769747989905
ACH-000188,-0.03677875509974121
ACH-000189,-0.02935864250128122
ACH-000190,-0.03447576110916049
ACH-000198,0.012478789270551169
ACH-000203,-0.043289680335762304
ACH-000204,-0.13223311827721307
ACH-000206,0.05218337045923382
ACH-000207,-0.059321975237370685
ACH-000208,-0.08954201427623322
ACH-000210,-0.2004901984709825
ACH-000211,0.001695311506540017
ACH-000215,0.03422235042897701
ACH-000221,0.020933626607394142
ACH-000222,0.016537044707961645
ACH-000223,0.011630884708261626
ACH-000226,-0.057947674930168634
ACH-000227,0.1353110490632436
ACH-000228,-0.03921529442287695
ACH-000231,0.004249404676575756
ACH-000232,-0.004776895063521753
ACH-000233,0.05350777200376268
ACH-000234,0.06456946323630064
ACH-000235,0.012624828371000868
ACH-000237,-0.013884405259439292
ACH-000238,0.011348362354846785
ACH-000242,0.025730849037750792
ACH-000243,0.044592815812130905
ACH-000244,0.058430737198961226
ACH-000246,-0.0914271277312048
ACH-000248,0.0476299661455464
ACH-000250,-0.03745455434338835
ACH-000251,-0.02098734902510919
ACH-000252,-0.17959599178835614
ACH-000253,0.06399485847397149
ACH-000255,0.1042277316939356
ACH-000256,0.10886101389801632
ACH-000257,-0.0087297770831447
ACH-000258,-0.10222247577232216
ACH-000259,0.15261629523761105
ACH-000260,0.0993128322759769
ACH-000261,-0.028554098250282326
ACH-000262,-0.005296015299162459
ACH-000263,0.11071081716072484
ACH-000264,-0.045558265506817436
ACH-000265,-0.012272947782444678
ACH-000266,-0.009735020199915165
ACH-000272,-0.03595301416073652
ACH-000274,-0.04053772750686513
ACH-000277,-0.1777431322076022
ACH-000278,-0.047440359608692736
ACH-000279,0.05360125773271334
ACH-000280,0.05412534951081098
ACH-000281,0.16464504155019874
ACH-000288,-0.11785352671636776
ACH-000291,0.08490765384949871
ACH-000293,0.11161137036777052
ACH-000294,0.018482965184571647
ACH-000295,0.05536541709127833
ACH-000296,0.01744933829435439
ACH-000302,-0.030254419919131987
ACH-000304,0.2595477226143982
ACH-000307,0.08752430028023844
ACH-000308,0.01632535157749259
ACH-000310,0.054847047631009886
ACH-000311,-0.05187513251488495
ACH-000312,0.06698802059696297
ACH-000315,-0.1599573431754261
ACH-000316,0.0928245535692475
ACH-000317,-0.14914749089446366
ACH-000318,0.044469636529094005
ACH-000319,0.029504043780172025
ACH-000320,0.12615614852732218
ACH-000322,0.17433103750490786
ACH-000323,0.0010749102687500935
ACH-000324,0.053126828454935625
ACH-000329,-0.007164860730712035
ACH-000330,0.041773685151852966
ACH-000331,-0.06339341089618802
ACH-000332,0.07219825151267292
ACH-000334,-0.07438035176513003
ACH-000335,-0.08028654753055038
ACH-000336,0.011603479776036459
ACH-000337,0.09805088918787933
ACH-000338,0.0196765066453804
ACH-000339,0.018104731247770144
ACH-000341,0.0495776517192508
ACH-000348,0.014747508689027378
ACH-000350,0.03595097627511591
ACH-000352,0.012409924689007637
ACH-000356,0.07992155421251433
ACH-000361,0.09727690808411578
ACH-000362,0.05670835057088845
ACH-000363,0.014983901648795437
ACH-000364,0.0680208094748759
ACH-000365,-0.02785963079035188
ACH-000366,0.05620599600578143
ACH-000368,-0.08443363522644426
ACH-000374,-0.028968123327936687
ACH-000375,-0.0938058465564518
ACH-000376,0.07162654998175051
ACH-000381,0.0704769117755067
ACH-000383,0.00542387294286776
ACH-000387,-0.02909377616711365
ACH-000389,0.05483363893645591
ACH-000390,0.031142958294657908
ACH-000393,0.04425718257283102
ACH-000395,-0.11023295106832744
ACH-000396,0.022716317523260258
ACH-000397,-0.02260511649534726
ACH-000401,0.08485475138403943
ACH-000402,-0.09436771280402133
ACH-000403,0.007955073712922287
ACH-000404,-0.4875676617720434
ACH-000406,0.035524374809695766
ACH-000407,0.10806015030595732
ACH-000408,-0.13596271609872235
ACH-000410,-0.041636033089804375
ACH-000411,-0.17227966920494006
ACH-000414,-0.07675234618943662
ACH-000415,-0.000172371658268102
ACH-000416,-0.05267321428288964
ACH-000420,-0.10229358065786157
ACH-000421,0.0010861287620001882
ACH-000424,-0.10290970006950832
ACH-000425,0.005004179428031686
ACH-000426,-0.00873010798356775
ACH-000427,-0.0549129247593565
ACH-000433,-0.06462356165373956
ACH-000435,0.10963287278648574
ACH-000436,-0.07618987773211351
ACH-000444,-0.03955761952893418
ACH-000445,0.13432295620035686
ACH-000448,-0.049446833363678964
ACH-000450,0.0957089562610082
ACH-000452,-0.011684500751002129
ACH-000454,0.1439977717115756
ACH-000458,0.10970494253327594
ACH-000459,-0.049962014220319685
ACH-000460,0.007881999288364104
ACH-000461,0.08272094772298033
ACH-000463,0.011870306486584352
ACH-000464,-0.0005059756681403901
ACH-000466,-0.05229889615622818
ACH-000467,-0.09856101169577634
ACH-000468,-0.08805375388356469
ACH-000469,0.06504954595551769
ACH-000470,0.15390061917410822
ACH-000471,-0.04721492563812757
ACH-000472,0.005078843832170886
ACH-000473,0.15821938107250685
ACH-000475,4.580190516554868e-05
ACH-000476,0.014932964955816369
ACH-000477,0.21255460759580996
ACH-000479,0.08216407471728418
ACH-000480,-0.14250600618647674
ACH-000481,0.03544726222897795
ACH-000483,0.1598519230002488
ACH-000484,-0.0018878021737244468
ACH-000485,-0.006258284348738377
ACH-000486,-0.07969442326171287
ACH-000487,-0.014921602902683496
ACH-000488,0.055367959300009185
ACH-000490,-0.04889166051275993
ACH-000491,0.07381860524661278
ACH-000495,-0.0766730766328668
ACH-000496,0.022727349677537204
ACH-000499,0.03599464259483815
ACH-000500,-0.042092418778940224
ACH-000502,0.06671621554246884
ACH-000503,0.0976695041381263
ACH-000505,0.07345262802199841
ACH-000507,0.0007945295672604584
ACH-000510,-0.07800073728311736
ACH-000511,-0.0996954032529607
ACH-000512,0.037316814202592495
ACH-000516,0.010300747161090598
ACH-000517,0.003494338448275449
ACH-000518,-0.15760254277233576
ACH-000520,-0.12808715588903755
ACH-000521,-0.049067858154779584
ACH-000522,0.029409146407134244
ACH-000524,0.10610252618029742
ACH-000527,-0.03563115356268489
ACH-000528,-0.13809310997893398
ACH-000537,0.09286666972160684
ACH-000541,-0.020129162508094708
ACH-000542,-0.023799126974436962
ACH-000544,-0.04490470517828258
ACH-000545,-0.06197649412966125
ACH-000547,0.11747138368203325
ACH-000548,-0.028664746800749888
ACH-000549,-0.01626692330854013
ACH-000550,-0.005896485369770001
ACH-000552,-0.043449567616860536
ACH-000556,-0.052924387053285685
ACH-000557,-0.030198236366802127
ACH-000569,0.1799350157195743
ACH-000570,-0.10408452021296023
ACH-000571,0.04617219238979072
ACH-000573,-0.09060062356373697
ACH-000576,0.06750559343255144
ACH-000579,0.05990969319066033
ACH-000580,-0.01870871805005273
ACH-000584,0.02179040549077008
ACH-000585,-0.05423217788240085
ACH-000588,0.034072309635018845
ACH-000589,0.06541495781159319
ACH-000591,0.010848018238191722
ACH-000593,0.10541094112662908
ACH-000600,-0.12150096837933327
ACH-000601,0.009880474050587356
ACH-000605,0.020433168919245053
ACH-000606,-0.00211117132869322
ACH-000608,0.05298519504989307
ACH-000614,0.01592654047506505
ACH-000616,-0.16362806864979104
ACH-000618,0.0010542972314617376
ACH-000619,-0.06736060641348048
ACH-000620,0.005906314072598754
ACH-000621,-0.016676182003326344
ACH-000622,0.1479274488639639
ACH-000623,-0.08770937096823729
ACH-000624,0.03231626383101587
ACH-000627,-0.045932883625203855
ACH-000630,0.06119592213419689
ACH-000631,0.13152126945073547
ACH-000632,0.08871508467956334
ACH-000633,0.056199180348712775
ACH-000637,0.0376763889473901
ACH-000638,0.03489142620272415
ACH-000646,-0.06658088935361754
ACH-000647,0.00476125184511313
ACH-000648,-0.04239956044790634
ACH-000649,0.010387569135638031
ACH-000651,-0.0393255903085766
ACH-000652,-0.04331489273858991
ACH-000653,0.11149913320680732
ACH-000657,-0.005186119771807373
ACH-000658,0.04971787714201596
ACH-000661,0.07238888071723344
ACH-000662,0.14815073064639595
ACH-000663,0.020963116259146024
ACH-000665,0.002120269770758348
ACH-000671,-0.08257284588267315
ACH-000672,-0.3732723018747079
ACH-000673,0.05475402872154079
ACH-000676,0.03718712276833752
ACH-000677,0.0017771726205311046
ACH-000681,0.060096429251112776
ACH-000683,0.07768754983836362
ACH-000684,0.10270948349006694
ACH-000688,-0.011875652905493212
ACH-000693,-0.09352119545221894
ACH-000694,0.1360893840128365
ACH-000695,-0.0036829976294639405
ACH-000696,0.03270931081700602
ACH-000697,-0.0427294214033011
ACH-000699,-0.07788803639771509
ACH-000701,0.07322275353926269
ACH-000706,-0.02079464367798676
ACH-000711,-0.03394556020930204
ACH-000713,0.014623776088270871
ACH-000714,0.09555308669063628
ACH-000718,-0.008344607410634669
ACH-000720,-0.004464111983571485
ACH-000721,0.051977389834439405
ACH-000724,0.20212034985391647
ACH-000725,-0.02647735929581092
ACH-000732,0.0032690406147352713
ACH-000734,0.0680852101534154
ACH-000735,-0.04093245854081159
ACH-000736,0.011647126673104113
ACH-000738,-0.056968004537896334
ACH-000746,0.08054053701495023
ACH-000747,0.09542986922242802
ACH-000748,-0.11794860176102102
ACH-000753,0.13359158788227773
ACH-000756,-0.06593337790261639
ACH-000757,0.032440638316288385
ACH-000758,0.10115041859434744
ACH-000760,-0.0072223963170219094
ACH-000762,-0.0747706294897545
ACH-000763,0.17949068787691078
ACH-000764,0.14785741720855772
ACH-000765,0.052472946653043
ACH-000766,0.02659568832697148
ACH-000767,-0.06179491984271705
ACH-000768,0.03258825251892557
ACH-000769,0.036613534959353024
ACH-000770,-0.05928438869512475
ACH-000771,0.059459319809147225
ACH-000773,0.07384234077023602
ACH-000776,-0.2413953568345033
ACH-000777,0.09364292954332287
ACH-000778,0.09274396547995983
ACH-000781,0.05851694833697985
ACH-000782,-0.0005890671504033936
ACH-000783,0.04344805423833075
ACH-000784,0.00703950691189597
ACH-000785,-0.03408601917301075
ACH-000787,0.014546436819715059
ACH-000788,-0.0064549006388961725
ACH-000791,0.00976268063388248
ACH-000792,0.09212956114382376
ACH-000794,0.061078101713601014
ACH-000796,-0.005873089404312182
ACH-000798,0.2868623114172684
ACH-000799,-0.05636644098320748
ACH-000800,-0.14743354519735585
ACH-000802,-0.033565842863969284
ACH-000804,0.02752293360242101
ACH-000805,0.06621028128071718
ACH-000809,-0.1287275789367026
ACH-000810,-0.011241900889293834
ACH-000811,0.00026761542054792896
ACH-000817,-0.006290996301247619
ACH-000819,-0.0065934434603510655
ACH-000820,-0.08672873214778633
ACH-000821,0.1113121733950463
ACH-000822,0.03290205798283144
ACH-000823,-0.05282916396276266
ACH-000824,-0.014812611493076512
ACH-000827,-0.01800521551151259
ACH-000829,0.12072585005546008
ACH-000831,0.031116578290575306
ACH-000832,-0.175493919690696
ACH-000833,-0.14667265694675094
ACH-000834,0.1227064710556299
ACH-000835,0.01827153450847925
ACH-000836,-0.1515764249592416
ACH-000837,-0.0184081953935741
ACH-000838,-0.040161283082628486
ACH-000839,-0.08588687640539472
ACH-000840,-0.011823805576298623
ACH-000841,0.005843105373299097
ACH-000843,-0.05517765035767233
ACH-000846,0.04858508980362428
ACH-000847,0.02611898887021919
ACH-000848,0.008120761100197398
ACH-000849,0.00919018582385348
ACH-000851,0.06096641155146733
ACH-000855,0.13173812823668704
ACH-000856,0.056973311171825886
ACH-000858,-0.0942796297153901
ACH-000859,-0.17118501077102494
ACH-000861,-0.0013997246298633535
ACH-000862,-0.18260440125731486
ACH-000865,-0.014957197370015406
ACH-000866,0.02113621464619211
ACH-000867,-0.025656780094784157
ACH-000869,0.06430680207520903
ACH-000872,-0.02349351497786827
ACH-000873,-0.16904765197823887
ACH-000876,0.05375918030028262
ACH-000878,0.1890894135236213
ACH-000880,0.023967778537516072
ACH-000881,-0.051734403552328924
ACH-000882,0.06816661108656867
ACH-000884,-0.01964772280469251
ACH-000885,-0.06597287488613461
