,PUSL1 (126789)
ACH-000004,0.3971947482335407
ACH-000005,0.09160250792939388
ACH-000007,0.3314163403691973
ACH-000009,0.061941364187545214
ACH-000011,0.1956128465747756
ACH-000012,0.09987556541092668
ACH-000013,0.2769701072800749
ACH-000014,0.15369747487151936
ACH-000015,0.26974142239883303
ACH-000017,0.18396532169268973
ACH-000018,0.325876110090287
ACH-000019,0.2467519894645535
ACH-000021,0.18579325185446108
ACH-000022,0.2115571383200534
ACH-000025,0.2642358205997641
ACH-000028,0.4639800529916066
ACH-000030,0.2589885287158993
ACH-000035,0.19246779541775555
ACH-000036,0.19096412932072876
ACH-000037,0.2652945023183297
ACH-000039,0.1786923887830737
ACH-000040,0.20146662284263628
ACH-000041,0.08520412933479875
ACH-000042,0.2029593769065416
ACH-000045,0.03561594859038373
ACH-000047,-0.0016604854405869419
ACH-000052,0.3055472831195893
ACH-000053,0.2467513910421665
ACH-000054,0.2257453615158445
ACH-000055,0.16607301020477566
ACH-000060,0.1322642060119825
ACH-000067,0.1599341328532367
ACH-000070,-0.0652274503875414
ACH-000075,0.22242759849862254
ACH-000078,0.1127254533731253
ACH-000082,0.2302820442316617
ACH-000085,0.10152083135441824
ACH-000086,0.10341928396298147
ACH-000087,0.26999941198252003
ACH-000092,0.10639880391631897
ACH-000095,0.15254586178472046
ACH-000097,0.19000246479762414
ACH-000098,0.1885606303725572
ACH-000099,0.11173830064386203
ACH-000108,0.15739169606916995
ACH-000113,0.15930506856310467
ACH-000116,0.28310350943622586
ACH-000118,0.2136791214204258
ACH-000120,0.2418467364724702
ACH-000123,0.11583590835022364
ACH-000127,0.3094576812223364
ACH-000128,0.10977439106050127
ACH-000132,0.19319122614328413
ACH-000133,0.2872160911788912
ACH-000137,0.1827520890839318
ACH-000138,0.20550028085370267
ACH-000142,0.2328606270015708
ACH-000143,0.1095008227626573
ACH-000146,0.23648541647861784
ACH-000148,0.16561744056801522
ACH-000150,-0.08804298542274089
ACH-000152,0.2532827207215649
ACH-000153,0.16414128852291993
ACH-000159,0.2282479702352861
ACH-000160,0.2059517524212688
ACH-000163,0.08128988745885828
ACH-000167,0.3414362110612117
ACH-000168,0.13651773753776222
ACH-000169,0.32813644186104485
ACH-000178,0.14996674309101338
ACH-000183,0.2830050061242839
ACH-000188,0.1529315951148538
ACH-000189,-0.055806337975050524
ACH-000190,0.22799540384756395
ACH-000198,0.2937564791325241
ACH-000203,0.7284877911024441
