,MS4A6A (64231)
ACH-000706,-0.24594681850021854
ACH-000711,-0.19701774354630008
ACH-000713,-0.19288946814848976
ACH-000714,-0.2317256436078005
ACH-000718,-0.2400731041571129
ACH-000720,-0.3167091869803189
ACH-000721,-0.18284320392255224
ACH-000724,-0.30177261763339497
ACH-000725,-0.19914844793476727
ACH-000732,-0.3357949078113495
ACH-000734,-0.42982235264262897
ACH-000735,-0.2506549020760133
ACH-000736,-0.2972403954114361
ACH-000738,-0.2164409173024833
ACH-000746,-0.1674762817496269
ACH-000747,-0.19392629386968502
ACH-000748,-0.23647214423565802
ACH-000753,-0.13722399913609662
ACH-000756,-0.6378666556408575
ACH-000757,-0.3248631264521534
ACH-000758,-0.19317060372980413
ACH-000760,-0.16199432885899745
ACH-000762,-0.2981996330474339
ACH-000763,-0.17421313760331034
ACH-000764,-0.34691050869888423
ACH-000765,-0.2265450527493868
ACH-000766,-0.16387959299465046
ACH-000767,-0.13941317688836344
ACH-000768,-0.21971833114451536
ACH-000769,-0.2341655277552356
ACH-000770,-0.28406364238144344
ACH-000771,-0.2281936971306939
ACH-000773,-0.2975100488027869
ACH-000776,-0.2646703064677153
ACH-000777,-0.12596034613532092
ACH-000778,-0.18677342179603285
ACH-000781,-0.2091530529115197
ACH-000782,-0.29880655632343234
ACH-000783,-0.18699681893031772
ACH-000784,-0.13933158133261914
ACH-000785,-0.22397753812438956
ACH-000787,-0.149534892276872
ACH-000788,-0.19790362268953815
ACH-000791,-0.14158186071006135
ACH-000792,-0.1588029929322675
ACH-000794,-0.333856413114395
ACH-000796,-0.1541212333116025
ACH-000798,-0.11391620726965886
ACH-000799,-0.1853485069691265
ACH-000800,0.022769643085968273
ACH-000802,-0.20132818333241334
ACH-000804,-0.2681497824836438
ACH-000805,-0.14021096468035973
ACH-000809,-0.15485907243187524
ACH-000810,-0.19425446578421915
ACH-000811,-0.15085971071365445
ACH-000817,-0.2903879929477651
ACH-000819,-0.2188715921266984
ACH-000820,-0.23481900740323444
ACH-000821,0.043232370611353176
ACH-000822,-0.24666017603840626
ACH-000823,-0.1684210931820281
ACH-000824,-0.2919910407816235
ACH-000827,-0.21459504095039705
ACH-000829,-0.2011468192223304
ACH-000831,-0.29929399180146776
ACH-000832,-0.32182332013897363
ACH-000833,-0.2473481182768525
ACH-000834,-0.2705083594906967
ACH-000835,-0.11751467356498672
ACH-000836,-0.15095665178442108
ACH-000837,-0.2012029648024035
ACH-000838,-0.3499459329683378
ACH-000839,-0.37792634620935617
ACH-000840,-0.14311575796681225
ACH-000841,-0.18485452414604328
ACH-000843,-0.22035478709909384
ACH-000846,-0.16874372976035604
ACH-000847,-0.18810447559123689
ACH-000848,-0.2196902032133944
ACH-000849,0.004308885132673256
ACH-000851,-0.12120143516986324
ACH-000855,-0.07337767844623665
ACH-000856,-0.30152854503335924
ACH-000858,-0.11667284947383208
ACH-000859,-0.3277922695318326
ACH-000861,-0.31966845667152605
ACH-000862,-0.2446369707514095
ACH-000865,-0.18032107376093448
ACH-000866,-0.17998841860891324
ACH-000867,-0.16971013229026574
ACH-000869,-0.15548125241603938
ACH-000872,-0.3029677236494178
ACH-000873,-0.10153097157067197
ACH-000876,-0.3259211065921985
ACH-000878,-0.3174079195520951
ACH-000880,-0.16464683177326406
ACH-000881,-0.2078361711776449
ACH-000882,-0.129528901876207
ACH-000884,-0.12791716344085108
ACH-000885,-0.1938263382711496
ACH-000887,-0.24536173858465865
ACH-000889,-0.2371112022054148
ACH-000896,-0.20010650011742406
ACH-000898,-0.13113355569653268
ACH-000900,-0.2011401633839383
ACH-000901,-0.3564225047498472
ACH-000905,-0.2691203681945753
ACH-000906,-0.24853987138058806
ACH-000907,-0.10317573290641917
ACH-000910,-0.16600712738412884
ACH-000911,-0.1832085984405196
ACH-000912,-0.16212300910888924
ACH-000913,-0.1930039274104585
ACH-000915,-0.26164033503968365
ACH-000916,-0.3013058021149694
ACH-000917,-0.2755065163015977
ACH-000920,-0.14542937021206245
ACH-000921,-0.28579988885306395
ACH-000924,-0.2204671353302032
ACH-000926,-0.294262862782783
ACH-000928,-0.1467783317742924
ACH-000929,-0.16321181302360474
ACH-000932,-0.20879814025312576
ACH-000935,-0.33015666152333306
ACH-000936,-0.3579295373172481
ACH-000937,-0.18998439986666693
ACH-000938,-0.05330883896131472
ACH-000939,-0.2477370981219006
ACH-000941,-0.236595139856418
ACH-000943,-0.17878671781597996
ACH-000946,-0.2279005898417449
ACH-000947,-0.23581930820515395
ACH-000948,-0.2711859059549325
ACH-000950,-0.10853384018377488
ACH-000953,-0.3174276183597101
ACH-000954,-0.21344434938378035
ACH-000957,-0.2867694087316076
ACH-000958,-0.2496971750804935
ACH-000960,-0.2210618505710631
ACH-000963,-0.17376056785536026
ACH-000968,-0.29713260039781364
ACH-000969,-0.22054248443516208
ACH-000972,-0.08040743926955132
ACH-000973,-0.11400892396553138
ACH-000974,-0.1042182294411994
ACH-000978,-0.02037057314486048
ACH-000984,-0.16384700137579958
ACH-000986,-0.21718424768796046
ACH-000988,-0.2780265561337597
ACH-000993,-0.059961197312395235
ACH-000994,-0.20835277552083706
ACH-000996,-0.13973254444679
ACH-001001,-0.10499334967248017
ACH-001020,-0.3809942924489367
ACH-001028,-0.13531258415682584
ACH-001031,-0.21681921081876346
ACH-001038,-0.34563901870101393
ACH-001048,-0.2661252966474688
ACH-001050,-0.26439579525012125
ACH-001053,-0.06757902830964496
ACH-001054,-0.21402661033777315
ACH-001061,-0.21498438751446666
ACH-001067,-0.17170532180105896
ACH-001075,-0.1484267830072827
ACH-001096,-0.29795372476877874
ACH-001111,-0.2708570952407836
ACH-001119,-0.2983178738093339
ACH-001128,-0.17357720078882002
ACH-001134,-0.08320922806249338
ACH-001151,-0.16938918048304152
ACH-001163,-0.21642045578793956
ACH-001164,-0.3858705155456883
ACH-001183,-0.27855440398938963
ACH-001192,-0.29448725643419577
ACH-001193,-0.2406257252683335
ACH-001196,-0.044520488515517286
ACH-001197,-0.24053976569021346
ACH-001205,-0.2021735861143404
ACH-001211,-0.08747366715319438
ACH-001212,-0.15660516708264638
ACH-001228,-0.22420953409807912
ACH-001232,-0.2452454127373899
ACH-001239,-0.1324336916119233
ACH-001270,-0.4340760798082681
ACH-001274,-0.15074618854010785
ACH-001275,-0.08650163278872182
ACH-001277,-0.26043020735171235
ACH-001278,-0.036867201012443986
ACH-001280,-0.2579523048358102
ACH-001283,-0.25353815983718725
ACH-001289,-0.13351852171355494
ACH-001300,-0.21593976653931105
ACH-001301,-0.1035534074065458
ACH-001302,-0.21555440877247584
ACH-001306,-0.25481941484499204
ACH-001318,-0.3251200962039129
ACH-001322,-0.03518653348060975
ACH-001328,-0.2619264326088681
ACH-001332,-0.3389946597169364
ACH-001336,-0.2975085347774547
ACH-001346,-0.21899212938477014
ACH-001353,-0.21702439279929475
ACH-001354,-0.1877656762486976
ACH-001367,-0.19000401169774414
ACH-001368,-0.232403565993676
ACH-001374,0.10609708347972722
ACH-001377,-0.14838289581060768
ACH-001380,-0.2552535308668029
ACH-001391,-0.16821957111576594
ACH-001408,-0.21317417518181198
ACH-001430,-0.16254495682060136
ACH-001431,-0.15096288827540116
ACH-001450,-0.14005548568256532
ACH-001496,-0.1803614816956869
ACH-001500,-0.2392252139091826
ACH-001523,-0.21023922840037196
ACH-001532,-0.2570819913467255
ACH-001550,-0.2393674818678565
ACH-001552,-0.05596261991971083
ACH-001554,-0.14200789954121582
ACH-001654,-0.3878171854451029
ACH-001735,-0.2550100704694616
ACH-001736,-0.1914297400382788
ACH-001737,-0.5099639524901968
ACH-001740,-0.2896866047113555
ACH-001745,-0.14305404275839526
ACH-001765,-0.1494532325270549
