,ARHGEF16 (27237)
ACH-000004,-0.1340282925510997
ACH-000005,0.1211395926853885
ACH-000007,0.03092661588485134
ACH-000009,-0.20040154506688548
ACH-000011,-0.17299039635898433
ACH-000012,-0.03914416451217971
ACH-000013,-0.14826658850390378
ACH-000014,-0.124686107484906
ACH-000015,-0.14340094557534144
ACH-000017,-0.23886748840958885
ACH-000018,-0.03543682429996324
ACH-000019,0.048898262946039495
ACH-000021,-0.06084298107112718
ACH-000022,-0.022887655499178112
ACH-000025,-0.17276704635601908
ACH-000028,-0.11071131779988468
ACH-000030,-0.02605577434359848
ACH-000035,-0.2010525364414128
ACH-000036,-0.19411124925969472
ACH-000037,-0.07237348345583787
ACH-000039,-0.3530229176539381
ACH-000040,-0.16894287508604466
ACH-000041,-0.10921447151796253
ACH-000042,-0.13440159599975482
ACH-000045,-0.27154833262118594
ACH-000047,-0.2315874688487543
ACH-000052,-0.03827112194666352
ACH-000053,-0.1422235478319979
ACH-000054,-0.08958437607484643
ACH-000055,-0.1643025783613101
ACH-000060,-0.21969979034131756
ACH-000067,-0.10232383134074456
ACH-000070,-0.14198725489997893
ACH-000075,-0.14667067631411
ACH-000078,-0.043530996242649306
ACH-000082,-0.0627704917246715
ACH-000085,-0.2437641532383738
ACH-000086,-0.1867348157721373
ACH-000087,-0.2717872395154327
ACH-000092,-0.11601902251083365
ACH-000095,-0.006261073670779929
ACH-000097,-0.06846269417264028
ACH-000098,-0.04093697679730926
ACH-000099,-0.09237305136210897
ACH-000108,-0.17365837913633306
ACH-000113,-0.10615920802407104
ACH-000116,-0.02552268802472454
ACH-000118,-0.2528514736329375
ACH-000120,-0.17536012215119476
ACH-000123,-1.4789158032633966e-05
ACH-000127,-0.06743064439801577
ACH-000128,-0.378136352620164
ACH-000132,-0.023774051600012072
ACH-000133,-0.012832073195580343
ACH-000137,-0.1601688443328205
ACH-000138,-0.13052037289449148
ACH-000142,-0.009542719717834177
ACH-000143,-0.032123465498512464
ACH-000146,-0.01930117923961576
ACH-000148,-0.21527700197608665
ACH-000150,-0.4527225071829598
ACH-000152,0.11441838994201972
ACH-000153,-0.2345135515428785
ACH-000159,-0.08147902586046908
ACH-000160,-0.04707988413704997
ACH-000163,-0.0986072641301166
ACH-000167,-0.3295215468009147
ACH-000168,-0.11308341620223206
ACH-000169,-0.11164269900018103
ACH-000178,-0.0840871495500415
ACH-000183,0.06841952647628259
ACH-000188,-0.09728704053084307
ACH-000189,-0.06064240100964394
ACH-000190,-0.0677551833373266
ACH-000198,-0.11792285721865182
ACH-000203,0.5050267952121108
ACH-000204,-0.4029577015592255
ACH-000206,-0.050256065484987865
ACH-000207,-0.15177341244584186
ACH-000208,-0.36895407576432937
ACH-000210,0.05804775621461102
ACH-000211,-0.1620697090496561
ACH-000215,-0.22089572063789573
ACH-000221,-0.209027568586762
ACH-000222,-0.12566826174747295
ACH-000223,-0.17004623307678451
ACH-000226,-0.13715562694133707
ACH-000227,-0.10876724381831517
ACH-000228,-0.11738648218753975
ACH-000231,-0.07473722687793391
ACH-000232,-0.0957797277840864
ACH-000233,-0.2153403175406265
ACH-000234,-0.2056745082617655
ACH-000235,-0.06344336971815595
ACH-000237,-0.09843335625660364
ACH-000238,-0.22387363075678565
ACH-000242,-0.11626876904178265
ACH-000243,-0.044656996966051625
ACH-000244,-0.2496093554588302
ACH-000246,-0.19852685551258475
ACH-000248,-0.15378238824520615
ACH-000250,-0.2016895204777238
ACH-000251,-0.14082105327378142
ACH-000252,0.004436730051441565
ACH-000253,-0.1699644747064146
ACH-000255,-0.10765996090258724
ACH-000256,-0.15050872718528713
ACH-000257,-0.31215088632883503
ACH-000258,-0.22332308099103548
ACH-000259,-0.248406075598044
ACH-000260,-0.10407330526830087
ACH-000261,-0.10778050787271592
ACH-000262,-0.17120544624644074
ACH-000263,-0.10944207550656684
ACH-000264,-0.03018720736880476
ACH-000265,-0.10817706076438496
ACH-000266,-0.16382050182965885
ACH-000272,-0.10336077159669373
ACH-000274,-0.04487525419485368
ACH-000277,-0.09476292841983287
ACH-000278,-0.13749624383896752
ACH-000279,-0.21673434362177055
ACH-000280,-0.08152841686719169
ACH-000281,-0.2469002562011631
ACH-000288,-0.22205159255727766
ACH-000291,-0.19709856965227632
ACH-000293,-0.2590633835173137
ACH-000294,0.03675454931977186
ACH-000295,-0.25078340490480844
ACH-000296,-0.13909649702734225
ACH-000302,-0.17144339489916294
ACH-000304,-0.09073552065131256
ACH-000307,-0.06772942222685682
ACH-000308,-0.20029716933582192
ACH-000310,-0.02274221918192849
ACH-000311,-0.09576246911430727
ACH-000312,-0.2944511803181568
ACH-000315,-0.1117648062419752
ACH-000316,-0.05793057263961869
ACH-000317,-0.23565199645205834
ACH-000318,-0.020701670540440743
ACH-000319,-0.0613438872609598
ACH-000320,-0.057260204584818224
ACH-000322,-0.045287459912003385
ACH-000323,-0.3538041179555838
ACH-000324,0.039208756505018316
ACH-000329,-0.14844201337581314
ACH-000330,-0.036743007288512985
ACH-000331,-0.1272244760394227
ACH-000332,-0.27550383786057203
ACH-000334,-0.0022981255110155747
ACH-000335,0.12178244376259348
ACH-000336,-0.06638165170560527
ACH-000337,-0.1825374653889952
ACH-000338,-0.4276243958405422
ACH-000339,-0.08175835787874729
ACH-000341,-0.1370022610920632
ACH-000348,0.0040715922232018205
ACH-000350,-0.10293062210520558
ACH-000352,0.049965764084551466
ACH-000356,-0.0807168267530303
ACH-000361,-0.09284468114220894
ACH-000362,-0.15249348071088814
ACH-000363,-0.18739872348362432
ACH-000364,-0.1426605794846397
ACH-000365,-0.004645549421562722
ACH-000366,-0.04907683975323536
ACH-000368,-0.07876162080503017
ACH-000374,-0.1068081025069844
ACH-000375,-0.14233025016619405
ACH-000376,-0.17167436156193966
ACH-000381,-0.05494322214294554
ACH-000383,0.00965931650858087
ACH-000387,-0.10400559149841904
ACH-000389,-0.3549185672435737
ACH-000390,-0.07531163206061901
ACH-000393,-0.1327549552450797
ACH-000395,-0.10663034877990987
ACH-000396,-0.20517441029274194
ACH-000397,-0.23898073407873455
ACH-000401,-0.19506622668936874
ACH-000402,0.11069847062765696
ACH-000403,-0.14640580794238894
ACH-000404,-0.1744917133719146
ACH-000406,-0.09510388406166603
ACH-000407,-0.03525919407768551
ACH-000408,-0.04105872776891992
ACH-000410,-0.06540664997873556
ACH-000411,0.015960210687388385
ACH-000414,-0.27332068627178513
ACH-000415,0.022745172730722185
ACH-000416,-0.17987113154269724
ACH-000420,-0.04310273015688893
ACH-000421,-0.10544884182316301
ACH-000424,-0.2135308820807664
