,CNN2 (1265)
ACH-000471,-0.5553938765953228
ACH-000472,-0.35144357871954096
ACH-000473,-0.3164054966765609
ACH-000475,-0.65227016903234
ACH-000476,-0.5666109940822671
ACH-000477,-0.3437914906872026
ACH-000479,-0.7361662562679784
ACH-000480,-0.3461278473810898
ACH-000481,-0.5755616931093682
ACH-000483,-0.5260977434692352
ACH-000484,-0.4830777219413131
ACH-000485,-0.409446113967465
ACH-000486,-0.38708199093979817
ACH-000487,-0.4841909003361259
ACH-000488,-0.3042563032960606
ACH-000490,-0.38957798721122794
ACH-000491,-0.3613297162586996
ACH-000495,-0.4048352420396342
ACH-000496,-0.3849166411714592
ACH-000499,-0.567873079474127
ACH-000500,-0.389212494639324
ACH-000502,-0.4673410762410049
ACH-000503,-0.6514951287984473
ACH-000505,-0.37375285737944586
ACH-000507,-0.3988162627541853
ACH-000510,-0.3617904150667501
ACH-000511,-0.5139112713727303
ACH-000512,-0.7165908304075861
ACH-000516,-0.6386920579232714
ACH-000517,-0.564559134141048
ACH-000518,-0.5216164966034136
ACH-000520,-0.4206826726534594
ACH-000521,-0.5158705285190797
ACH-000522,-0.6161022719505893
ACH-000524,-0.5304083614360231
ACH-000527,-0.4572195664257618
ACH-000528,-0.4553076332281651
ACH-000537,-0.4393906517862669
ACH-000541,-0.3567523819173062
ACH-000542,-0.4520002447185802
ACH-000544,-0.4145306743875641
ACH-000545,-0.3502448557445266
ACH-000547,-0.346046270711204
ACH-000548,-0.5866512164044132
ACH-000549,-0.4566289465337968
ACH-000550,-0.5646996987943445
ACH-000552,-0.5514713263362488
ACH-000556,-0.6297766509162258
ACH-000557,-0.4879238402466225
ACH-000569,-0.15135688923744528
ACH-000570,-0.5591861051702115
ACH-000571,-0.4489234984664677
ACH-000573,-0.1902694500924528
ACH-000576,-0.5064181523882764
ACH-000579,-0.4272109863341408
ACH-000580,-0.3975940675902792
ACH-000584,-0.6191870420068472
ACH-000585,-0.371164876651886
ACH-000588,-0.522542180325735
ACH-000589,-0.6114392753902397
ACH-000591,-0.471336107782413
ACH-000593,-0.3454239325450906
ACH-000600,-0.4585324434098398
ACH-000601,-0.4508785196930468
ACH-000605,-0.5399004111589544
ACH-000606,-0.3468477539212924
ACH-000608,-0.6050520413657471
ACH-000614,-0.4100985063397217
ACH-000616,-0.4049868279204207
ACH-000618,-0.3911217061878745
ACH-000619,-0.4027778028817552
ACH-000620,-0.6380874744973287
ACH-000621,-0.3909278965268447
ACH-000622,-0.6015863174789507
ACH-000623,-0.5041991792294795
ACH-000624,-0.7011563858724151
ACH-000627,-0.39269604481674975
ACH-000630,-0.4126101240193405
ACH-000631,-0.3606404939129279
ACH-000632,-0.4552548688393419
ACH-000633,-0.5968074361100448
ACH-000637,-0.2891945665037401
ACH-000638,-0.441054175307332
ACH-000646,-0.5191951843508367
ACH-000647,-0.4910749465872148
ACH-000648,-0.4278302301324882
ACH-000649,-0.442547079911789
ACH-000651,-0.4558229730719461
ACH-000652,-0.7081270644509927
ACH-000653,-0.5542885757043116
ACH-000657,-0.4997474575606414
ACH-000658,-0.5278861846256868
ACH-000661,-0.4477104462045468
ACH-000662,-0.3903281144932853
ACH-000663,-0.35125690813652194
ACH-000665,-0.6794961901962635
ACH-000671,-0.5504727528730611
ACH-000672,-0.559103805537899
ACH-000673,-0.3196008454994506
ACH-000676,-0.5836620913470523
ACH-000677,-0.4532282311893996
ACH-000681,-0.4088111488454216
ACH-000683,-0.37665900116834905
ACH-000684,-0.4392354767179859
ACH-000688,-0.5156813622538534
ACH-000693,-0.4161113048302737
ACH-000694,-0.3892299529050913
ACH-000695,-0.5387370267117249
ACH-000696,-0.4908041941245001
ACH-000697,-0.3874673995691029
ACH-000699,-0.3987243894323785
ACH-000701,-0.528363944695667
ACH-000706,-0.5409360309852167
ACH-000711,-0.5792950127169662
ACH-000713,-0.5281268107526065
ACH-000714,-0.5810231405042391
ACH-000718,-0.5619465316518272
ACH-000720,-0.4222218561854389
ACH-000721,-0.43182486627790095
ACH-000724,-0.4632823821347226
ACH-000725,-0.6041216992658104
ACH-000732,-0.5321034699680933
ACH-000734,-0.5195503933954132
ACH-000735,-0.4780790676935852
ACH-000736,-0.5682737451726066
ACH-000738,-0.4971432238765564
ACH-000746,-0.6066260204911322
ACH-000747,-0.4164849003663061
ACH-000748,-0.4020841244685742
ACH-000753,-0.31250555617306003
ACH-000756,-0.6742722881268294
ACH-000757,-0.4406523338754753
ACH-000758,-0.6566347258294666
ACH-000760,-0.3576617567823011
ACH-000762,-0.4111256669437751
ACH-000763,-0.6802222946807845
ACH-000764,-0.4908091616383598
ACH-000765,-0.425036201825271
ACH-000766,-0.6002225632655667
ACH-000767,-0.6890876827318481
ACH-000768,-0.5508729891966618
ACH-000769,-0.6308501519826509
ACH-000770,-0.5158199899410741
ACH-000771,-0.5585382827717651
ACH-000773,-0.5850384094951019
ACH-000776,-0.4335441311276858
ACH-000777,-0.4903845513996536
ACH-000778,-0.3683181111363588
ACH-000781,-0.5266730412387729
ACH-000782,-0.35940819114463435
ACH-000783,-0.4790962959558714
ACH-000784,-0.4767149829812275
ACH-000785,-0.6921605653087717
ACH-000787,-0.4478641418261089
ACH-000788,-0.6401597057405332
ACH-000791,-0.5209995736690317
ACH-000792,-0.3939902478501138
ACH-000794,-0.33325549649818986
ACH-000796,-0.6152313707366157
ACH-000798,-0.8139010430929546
ACH-000799,-0.5395175714349282
ACH-000800,-0.4191230365050592
ACH-000802,-0.4827163915136757
ACH-000804,-0.5482348280800601
ACH-000805,-0.6017734186642544
ACH-000809,-0.4641133201511884
ACH-000810,-0.4067357574544783
ACH-000811,-0.5643799106690869
ACH-000817,-0.5872515557278948
ACH-000819,-0.6144868551637965
ACH-000820,-0.5199171187651163
ACH-000821,-0.6926800892551147
ACH-000822,-0.5356244216865289
ACH-000823,-0.3897041824493328
ACH-000824,-0.5084016877139407
ACH-000827,-0.4804408150217341
ACH-000829,-0.28832366171517976
ACH-000831,-0.6108234118820521
ACH-000832,-0.5003889695154332
ACH-000833,-0.3862049292876103
ACH-000834,-0.2897382293948381
ACH-000835,-0.7074622909030509
ACH-000836,-0.27527605869560023
ACH-000837,-0.28237280196348485
ACH-000838,-0.7366906674347555
ACH-000839,-0.2914419681366924
ACH-000840,-0.5278882908207171
ACH-000841,-0.3607775812436748
ACH-000843,-0.5411508657600673
ACH-000846,-0.4758897281906054
ACH-000847,-0.5969844749766119
ACH-000848,-0.4112559453269786
ACH-000849,-0.5998057595156129
ACH-000851,-0.6264217094663715
ACH-000855,-0.7773759568101578
ACH-000856,-0.6044290832173203
ACH-000858,-0.4332808496669617
ACH-000859,-0.654471967857768
ACH-000861,-0.5753793670756113
ACH-000862,-0.5952254009790366
ACH-000865,-0.4659658557951089
ACH-000866,-0.5836859320032568
ACH-000867,-0.5941830276729385
ACH-000869,-0.4786836818227392
ACH-000872,-0.6385430275109679
ACH-000873,-0.5382305177688772
ACH-000876,-0.3391635190565901
ACH-000878,-0.28341914863789897
ACH-000880,-0.4291387678104457
ACH-000881,-0.3659490542011236
ACH-000882,-0.6080010091424187
ACH-000884,-0.4532222904096837
ACH-000885,-0.5785745131451223
ACH-000887,-0.3739440168419673
ACH-000889,-0.5621100453004825
ACH-000896,-0.573794135804639
ACH-000898,-0.6290850088278087
ACH-000900,-0.41080874548095375
ACH-000901,-0.4824938444090417
ACH-000905,-0.3189067567614268
ACH-000906,-0.4449922211655269
ACH-000907,-0.31644294289756075
ACH-000910,-0.4668273209819031
ACH-000911,-0.5614065411910482
ACH-000912,-0.5922654875595087
ACH-000913,-0.3076980280501647
ACH-000915,-0.4570092624332476
ACH-000916,-0.8746105343109198
ACH-000917,-0.5260588282369629
ACH-000920,-0.3738167865778885
ACH-000921,-0.3121216945670263
ACH-000924,-0.37953693445901293
ACH-000926,-0.6209010009713667
ACH-000928,-0.6730372078464075
ACH-000929,-0.3480761503437677
ACH-000932,-0.4527001065904098
ACH-000935,-0.3693109028413667
ACH-000936,-0.6872720499876688
ACH-000937,-0.5902662524237401
ACH-000938,-0.2913386033118412
ACH-000939,-0.3658785346819933
ACH-000941,-0.6455976639208058
ACH-000943,-0.4747465696906941
ACH-000946,-0.4707082516202362
ACH-000947,-0.35919931097229657
ACH-000948,-0.3818204887156067
ACH-000950,-0.6017279607112859
ACH-000953,-0.4968895022741694
ACH-000954,-0.4950246601581184
ACH-000957,-0.4472144982846197
ACH-000958,-0.4121543932047573
ACH-000960,-0.2212323311986695
ACH-000963,-0.5232540398187858
ACH-000968,-0.3950327486182492
ACH-000969,-0.5287774559296148
ACH-000972,-0.79951798253141
ACH-000973,-0.5240530314680081
ACH-000974,-0.595992502425984
ACH-000978,-0.4461480486391122
ACH-000984,-0.5390343721085412
ACH-000986,-0.5989601850372495
ACH-000988,-0.332012728422242
ACH-000993,-0.33497660067648904
ACH-000994,-0.3980808824340421
ACH-000996,-0.4658540003368797
ACH-001001,-0.6237486982833472
ACH-001020,-0.24164100379699965
ACH-001028,-0.5129396359708186
ACH-001031,-0.4947588068689205
ACH-001038,-0.5776774958247359
ACH-001048,-0.5105468997724562
ACH-001050,-0.5057093160757845
ACH-001053,-0.4776721711217151
ACH-001054,-0.5822149864349276
ACH-001061,-0.5458035882376592
ACH-001067,-0.4729252371677686
ACH-001075,-0.5029371355670093
ACH-001096,-0.4424355232931676
ACH-001111,-0.6529337763353638
ACH-001119,-0.7532946127829948
ACH-001128,-0.5241643712054912
ACH-001134,-0.7456083407333465
ACH-001151,-0.47554243168552207
ACH-001163,-0.5136868214146284
ACH-001164,-0.4695428649459661
ACH-001183,-0.4068216078733138
ACH-001192,-0.4021044605361984
ACH-001193,-0.29988457278971753
ACH-001196,-0.4103423267930996
ACH-001197,-0.5222405628613414
ACH-001205,-0.5054851097454587
ACH-001211,-0.4892811147013924
ACH-001212,-0.5863510150022583
ACH-001228,-0.4071928879326267
ACH-001232,-0.455385034790074
ACH-001239,-0.4847117528619585
ACH-001270,-0.5708884909532017
ACH-001274,-0.4082238258909778
ACH-001275,-0.3893292806434353
ACH-001277,-0.5454869106627698
ACH-001278,-0.25925529173150863
ACH-001280,-0.6472185411559451
ACH-001283,-0.351707794818792
ACH-001289,-0.5857388372334127
ACH-001300,-0.5274213493900703
ACH-001301,-0.3974635565084759
ACH-001302,-0.5389107490260451
ACH-001306,-0.5197046873548702
ACH-001318,-0.6765077540918661
ACH-001322,-0.5593138714415004
ACH-001328,-0.4901440297139135
ACH-001332,-0.5607613290300052
ACH-001336,-0.3746639095972519
ACH-001346,-0.5011989711952531
ACH-001353,-0.6270289002754331
ACH-001354,-0.518760190697014
ACH-001367,-0.6996782891596296
ACH-001368,-0.5857883085794472
ACH-001374,-0.7811932200341577
ACH-001377,-0.5460223635547972
ACH-001380,-0.6048861514640358
ACH-001391,-0.5940928798018726
ACH-001408,-0.4752152562514782
ACH-001430,-0.4818559728685212
ACH-001431,-0.5110454698326136
ACH-001450,-0.5303416144970899
ACH-001496,-0.4484489952276767
ACH-001500,-0.5662232910369537
ACH-001523,-0.4366321593177032
ACH-001532,-0.4892154089755092
ACH-001550,-0.3709772485693044
ACH-001552,-0.3847215751157033
ACH-001554,-0.504582414741283
ACH-001654,-0.6473574522883111
ACH-001735,-0.6217286006867864
ACH-001736,-0.3230547943549936
ACH-001737,-0.6787816511520707
ACH-001740,-0.4896774368237577
ACH-001745,-0.5357782189609894
ACH-001765,-0.6426937201756506
