,CYP3A5 (1577)
ACH-000004,-0.10155710234041902
ACH-000005,0.23941421172258914
ACH-000007,0.05029183590544002
ACH-000009,-0.11979956392516485
ACH-000011,-0.061912951798134
ACH-000012,-0.09270952232113076
ACH-000013,0.034773614012106026
ACH-000014,-0.036006921512635466
ACH-000015,-0.01809914239258676
ACH-000017,0.044029362594648166
ACH-000018,0.10024609209271476
ACH-000019,0.14846854835356735
ACH-000021,-0.38319241680591504
ACH-000022,-0.0869569992079263
ACH-000025,-0.07176548892803013
ACH-000028,0.026149204958648677
ACH-000030,0.09292674919205544
ACH-000035,0.011262629172387564
ACH-000036,-0.1355182034007088
ACH-000037,-0.08907655806452168
ACH-000039,0.014728895321782391
ACH-000040,-0.09643054426216603
ACH-000041,0.06983184525585749
ACH-000042,-0.011860738788119624
ACH-000045,-0.01787174715886871
ACH-000047,-0.035018942507537884
ACH-000052,0.021773225328638682
ACH-000053,-0.05921751812851672
ACH-000054,-0.10204386859321876
ACH-000055,0.2010728856217928
ACH-000060,0.04698537163522853
ACH-000067,-0.1811609054818885
ACH-000070,-0.0895632468484785
ACH-000075,0.23917018878814436
ACH-000078,-0.19440980222095824
ACH-000082,0.08945499134170394
ACH-000085,-0.09997179244952004
ACH-000086,0.20501127957099566
ACH-000087,0.1138930183968434
ACH-000092,0.017895842041570766
ACH-000095,-0.044192893979838915
ACH-000097,-0.00817249319226396
ACH-000098,-0.09792856779404807
ACH-000099,-0.1104255342498504
ACH-000108,-0.19695688006782325
ACH-000113,0.06305324500522856
ACH-000116,-0.03511705938753765
ACH-000118,0.03568172936498423
ACH-000120,-0.1410823223843697
ACH-000123,0.01412592396845706
ACH-000127,0.008416954003724
ACH-000128,0.0042044154932848335
ACH-000132,-0.1362806437115659
ACH-000133,-0.07836886556163465
ACH-000137,-0.2491500728794023
ACH-000138,-0.047003514540988216
ACH-000142,-0.010338725021935035
ACH-000143,0.05225344995648465
ACH-000146,-0.04395446766620505
ACH-000148,-0.024548201306163368
ACH-000150,0.028810403087288206
ACH-000152,-0.0009230543660436025
ACH-000153,0.12946431638820088
ACH-000159,0.017527738508129078
ACH-000160,-0.15562538407072987
ACH-000163,-0.11298192758092772
ACH-000167,-0.15984876032828446
ACH-000168,-0.27872275160547194
ACH-000169,0.01989850045876731
ACH-000178,0.008295139505833193
ACH-000183,-0.013176434997243905
ACH-000188,0.032277692884731694
ACH-000189,0.11030995015338044
ACH-000190,-0.2728399672436238
ACH-000198,-0.15753646959664985
ACH-000203,-0.5195827844272324
ACH-000204,-0.029715598620574036
ACH-000206,0.020852355504000362
ACH-000207,0.0553173538209859
ACH-000208,0.47413984835197703
ACH-000210,-0.4232433202444244
ACH-000211,-0.030344774091550286
ACH-000215,0.002352094632142429
ACH-000221,-0.2553028604197265
ACH-000222,0.016220971722691546
ACH-000223,-0.04972297353836423
ACH-000226,0.04335089760262961
ACH-000227,0.1080785929432366
ACH-000228,0.07226577214499147
ACH-000231,-0.08096896204191666
ACH-000232,-0.014395490167990747
ACH-000233,-0.010403353547953069
ACH-000234,0.040678234906468484
ACH-000235,-0.02689227596994026
ACH-000237,-0.2262409028173251
ACH-000238,-0.12701513176020418
ACH-000242,-0.0569459980886621
ACH-000243,0.004619542882532973
ACH-000244,-0.062456122402726626
ACH-000246,-0.13997393054340818
ACH-000248,0.02082160395457473
ACH-000250,-0.03096107398663088
ACH-000251,0.017173840906593345
ACH-000252,-0.01595252649230086
ACH-000253,0.056881213445756786
ACH-000255,0.10134503943382224
ACH-000256,0.07276900095764742
ACH-000257,0.12851005261368734
ACH-000258,-0.03521955899949713
ACH-000259,-0.023967475854740426
ACH-000260,-0.011356566424949222
ACH-000261,0.10046304303268017
ACH-000262,-0.15947190001202255
ACH-000263,-0.12851765451177186
ACH-000264,0.04957872341900934
ACH-000265,0.11957258388563355
ACH-000266,0.0022180424673696533
ACH-000272,0.10529166674364937
ACH-000274,-0.04740895446993685
ACH-000277,0.011979008198234213
ACH-000278,-0.1294694327172042
ACH-000279,-0.03931638289276663
ACH-000280,-0.06597285119728691
ACH-000281,-0.09951341977234246
ACH-000288,-0.14300997925086226
ACH-000291,0.002193454168799049
ACH-000293,-0.03955264702081823
ACH-000294,0.06265610188806607
ACH-000295,0.007002200242028522
ACH-000296,-0.018283299132868903
ACH-000302,-0.031200328807312626
ACH-000304,-0.2036999285981756
ACH-000307,0.17457025504521856
ACH-000308,0.08385961073730347
ACH-000310,-0.04279570132899434
ACH-000311,0.05348416161220925
ACH-000312,-0.07708044409976941
ACH-000315,0.21192252515507384
ACH-000316,0.08343434046904988
ACH-000317,-0.03820707694398688
ACH-000318,0.037175463944401896
ACH-000319,0.034037598185857644
ACH-000320,-0.08908659157761148
ACH-000322,0.12878447666098045
ACH-000323,-0.03406873068536561
ACH-000324,-0.08267669647243937
ACH-000329,-0.02327955718925006
ACH-000330,0.13496109775772622
ACH-000331,0.029901059360334905
ACH-000332,0.03856178032042303
ACH-000334,0.27245789867361003
ACH-000335,0.013039820663976857
ACH-000336,-0.12687024091859134
ACH-000337,-0.08275529439673199
ACH-000338,-0.3677559171987344
ACH-000339,-0.1140076118790352
ACH-000341,0.0063933190191955295
ACH-000348,-0.07013785004316328
ACH-000350,0.1273864652679803
ACH-000352,-0.010897980387455179
ACH-000356,0.021790797651468016
ACH-000361,-0.19428629486208426
ACH-000362,-0.07448609400938865
ACH-000363,0.047988763931912114
ACH-000364,-0.06818155972421057
ACH-000365,0.04199636667598696
ACH-000366,-0.03340667698489494
