,FN3KRP (79672)
ACH-000004,-0.05231107567059448
ACH-000005,0.07428848085731142
ACH-000007,-0.03457856130121114
ACH-000009,-0.13736283886328726
ACH-000011,0.009950321523505848
ACH-000012,-0.004598068404960444
ACH-000013,0.04357953349047696
ACH-000014,0.17195251250595367
ACH-000015,0.041642023071348164
ACH-000017,-0.08252896398979183
ACH-000018,-0.05413760041394735
ACH-000019,-0.0794607044279739
ACH-000021,-0.026297169224151075
ACH-000022,-0.009654650573940821
ACH-000025,-0.039344922653720214
ACH-000028,-0.006088187047035183
ACH-000030,-0.0556148510606992
ACH-000035,-0.04748951375818013
ACH-000036,-0.27305766361048794
ACH-000037,-0.10727109819115928
ACH-000039,-0.06469606379319305
ACH-000040,-0.0687932583192364
ACH-000041,0.11516970377710645
ACH-000042,-0.0008670190892441648
ACH-000045,0.061362509929558634
ACH-000047,0.02142745199920167
ACH-000052,0.29804631285547795
ACH-000053,0.0012389043379613955
ACH-000054,-0.0050078284398265786
ACH-000055,0.10482019754519932
ACH-000060,-0.0062129829525883
ACH-000067,-0.1553472614467298
ACH-000070,0.11954961503495524
ACH-000075,-0.06328296090687803
ACH-000078,-0.22646515458428865
ACH-000082,-0.1830880732891295
ACH-000085,-0.00850873432279617
ACH-000086,0.06596864581060424
ACH-000087,-0.015482665424940516
ACH-000092,0.12265609382131368
ACH-000095,-0.05985004681205201
ACH-000097,-0.1206335896017758
ACH-000098,0.12053864205358455
ACH-000099,-0.26615710566888195
ACH-000108,0.011978973488906895
ACH-000113,-0.03739181752725025
ACH-000116,-0.06265325482189486
ACH-000118,-0.014867475666041963
ACH-000120,-0.004812327827220307
ACH-000123,-0.026058236473962
ACH-000127,0.09314411163638024
ACH-000128,-0.028936244563588905
ACH-000132,0.06673528346206914
ACH-000133,0.040412120101806094
ACH-000137,0.0627424054920578
ACH-000138,0.06808207587832135
ACH-000142,-0.03389903765868185
ACH-000143,-0.053520149676932346
ACH-000146,-0.16501695230185556
ACH-000148,-0.028961812941811608
ACH-000150,0.006084814423413379
ACH-000152,-0.08546806362845003
ACH-000153,-0.020816072494785048
ACH-000159,-0.0779095033165947
ACH-000160,0.04616983935863076
ACH-000163,-0.0005187758528656807
ACH-000167,-0.13880778930150744
ACH-000168,-0.0684816894366975
ACH-000169,-0.09700530124416124
ACH-000178,-0.08926055112213582
ACH-000183,-0.06147459257282085
ACH-000188,0.024541967945931227
ACH-000189,-0.13836437120709533
ACH-000190,-0.2659886549423061
ACH-000198,0.06314563208849003
ACH-000203,-0.7669038244165092
ACH-000204,0.02109057854006833
ACH-000206,-0.15726282816851714
ACH-000207,0.06382194975681849
ACH-000208,-0.012059955529154698
ACH-000210,0.2608041740406853
ACH-000211,-0.059889792557108426
ACH-000215,0.0046773165261323295
ACH-000221,0.10557142557933093
ACH-000222,0.2444605054226508
ACH-000223,0.02099783919659157
ACH-000226,0.11704431669907933
ACH-000227,0.0631813893977879
ACH-000228,0.1805117335142017
ACH-000231,-0.03505601036553985
ACH-000232,-0.015594912682454684
ACH-000233,-0.06170879223487675
ACH-000234,-0.06605653265449461
ACH-000235,-0.06917330037954532
ACH-000237,-0.0012595508933450814
ACH-000238,-0.08486174124389533
ACH-000242,-0.19643168651637385
ACH-000243,-0.031002423058985838
ACH-000244,-0.14946567636653654
ACH-000246,-0.1084545558591376
ACH-000248,-0.09650308999321222
ACH-000250,-0.07867066769736343
ACH-000251,-0.024431905132335587
ACH-000252,0.05543092553053587
ACH-000253,0.10583070892811527
ACH-000255,-0.03786328368011442
ACH-000256,-0.05534400229202111
ACH-000257,0.21525574142000745
ACH-000258,-0.09837943331811234
ACH-000259,-0.04237431565865863
ACH-000260,-0.09349744174555807
ACH-000261,-0.01815332156219893
ACH-000262,0.07756302687169676
ACH-000263,0.10223607246154884
ACH-000264,0.012871397492037315
ACH-000265,0.05250791218924759
ACH-000266,-0.0985258120120989
ACH-000272,0.03234221653105965
ACH-000274,-0.007938967876134323
ACH-000277,-0.11701565225633855
ACH-000278,-0.15526635104806344
ACH-000279,-0.06378525856061748
ACH-000280,-0.08248162411387121
ACH-000281,-0.02803518224593055
ACH-000288,-0.21052546286647786
ACH-000291,0.026797214965919167
ACH-000293,-0.06714589634364801
ACH-000294,-0.21854257089474252
ACH-000295,-0.2741767936159745
ACH-000296,-0.04342719291106063
ACH-000302,0.04361119936550623
ACH-000304,-0.26671959229230485
ACH-000307,-0.020768955032175598
ACH-000308,-0.058161245035185716
ACH-000310,-0.3563825719202026
ACH-000311,-0.13433747753018524
ACH-000312,-0.02948005351078577
ACH-000315,0.07552475088413438
ACH-000316,0.0010145789309597571
ACH-000317,0.01761822135773424
ACH-000318,0.05141892653500475
ACH-000319,-0.11292521028788023
ACH-000320,-0.045776889900881385
ACH-000322,0.07504773607346744
ACH-000323,-0.2606522700954207
ACH-000324,-0.03234927994747641
ACH-000329,-0.01216747156629872
ACH-000330,-0.11232101414844152
ACH-000331,-0.11237331167664387
ACH-000332,0.023562543891514687
ACH-000334,-0.11099542763384773
ACH-000335,-0.04173325240918408
ACH-000336,0.23307447009020674
ACH-000337,-0.2364832552553993
ACH-000338,-0.03395764546534725
ACH-000339,-0.1507076748917168
ACH-000341,0.14150093093322613
ACH-000348,-0.00801046660355312
ACH-000350,-0.08536145864196193
ACH-000352,-0.09875451493741234
ACH-000356,0.04517039864533918
ACH-000361,0.15043514516633946
ACH-000362,-0.04196963353735643
ACH-000363,-0.0291450154939985
ACH-000364,0.03347289433857161
ACH-000365,-0.0790222503850125
ACH-000366,-0.15935237992736934
ACH-000368,0.07356413243502541
ACH-000374,-0.08567653694052511
ACH-000375,-0.2282858409590909
ACH-000376,0.02121388291514657
ACH-000381,-0.04608836845013715
ACH-000383,-0.044824254328844536
ACH-000387,-0.02156504231895684
ACH-000389,0.021133916482311967
ACH-000390,-0.04026551202713333
ACH-000393,0.06420486043911905
ACH-000395,-0.14880335262575833
ACH-000396,-0.04623294413438296
ACH-000397,-0.05751634064960987
ACH-000401,0.10613210575613803
ACH-000402,-0.3242612626085752
ACH-000403,-0.1217737281984618
ACH-000404,0.0988034089020199
ACH-000406,-0.023133188636058875
ACH-000407,-0.2050279212295476
ACH-000408,-0.12703456708738214
ACH-000410,-0.045002558346179264
ACH-000411,0.08607378178077424
ACH-000414,0.05208994880946837
ACH-000415,-0.011684172479527249
ACH-000416,0.03925723467796228
ACH-000420,-0.1803549936996746
ACH-000421,0.016662883627877708
ACH-000424,-0.0062890228209968365
ACH-000425,0.003701186950516875
ACH-000426,-0.14523806497267028
ACH-000427,0.043681634650740736
ACH-000433,-0.019468259439257184
ACH-000435,0.0952880554165216
ACH-000436,0.10247771988716993
ACH-000444,-0.05136223567948064
ACH-000445,0.1380599654045366
ACH-000448,-0.06582007070154737
ACH-000450,0.2639054380478893
ACH-000452,0.059268461396926965
ACH-000454,0.057407158665008874
ACH-000458,-0.10634910921365696
ACH-000459,-0.05708689124401886
ACH-000460,-0.07732232146331873
ACH-000461,0.15532937594565158
ACH-000463,0.03675838407119392
ACH-000464,-0.14542811798336636
ACH-000466,-0.029424030976022836
ACH-000467,-0.06409532214139413
ACH-000468,-0.05721147365664391
ACH-000469,-0.10686911541132414
ACH-000470,0.05194622454153015
ACH-000471,0.02343073180704014
ACH-000472,-0.08121806352633767
ACH-000473,-0.1975589645536015
ACH-000475,-0.0719445957903065
ACH-000476,-0.17004798521852782
ACH-000477,-0.03574854909070699
ACH-000479,0.04983516823038479
ACH-000480,0.057081986686537
ACH-000481,0.06576516492733543
ACH-000483,0.06602165502630569
ACH-000484,0.11865103090281698
ACH-000485,-0.048926848584177805
ACH-000486,-0.011510722527840741
ACH-000487,-0.06395396784417959
ACH-000488,-0.006708928309557875
ACH-000490,0.07431686084751903
ACH-000491,-0.1630811595209714
ACH-000495,-0.07977756841002405
ACH-000496,-0.20500967109411994
ACH-000499,-0.1331536812123307
ACH-000500,0.3290729265637099
ACH-000502,-0.07705118243796935
ACH-000503,-0.018040052043761804
ACH-000505,0.02121234892286069
ACH-000507,-0.01905949140171381
ACH-000510,0.0020735829148205947
ACH-000511,-0.04809936803780488
ACH-000512,0.14414184400582594
ACH-000516,-0.017723545054082492
ACH-000517,-0.07181182512453152
ACH-000518,-0.09491649377110588
ACH-000520,-0.03658661684209735
ACH-000521,0.050669808517012256
ACH-000522,0.09194503744410323
ACH-000524,-0.06769827217084924
ACH-000527,0.07934788394406167
ACH-000528,0.00041320840271488496
ACH-000537,-0.1247189630838796
ACH-000541,-0.006951425938926504
ACH-000542,-0.037916490563005965
ACH-000544,0.1408782906504396
ACH-000545,0.01475289154703925
ACH-000547,0.2046693323283678
ACH-000548,-0.01544844455817409
ACH-000549,-0.06625123332829866
ACH-000550,-0.10638486921652436
ACH-000552,-0.027110715179689836
ACH-000556,-0.0540988842313408
ACH-000557,0.07862850703528007
ACH-000569,-0.2655796054854919
ACH-000570,-0.05395322475366717
ACH-000571,-0.11251459118010518
ACH-000573,0.0588599522583474
ACH-000576,-0.04500566254606527
ACH-000579,-0.002200305615079674
ACH-000580,-0.14427576598408495
ACH-000584,0.0005149557708895049
ACH-000585,0.017906728176884663
ACH-000588,0.01485667615495827
ACH-000589,-0.03135658439223174
ACH-000591,-0.27372263232829463
ACH-000593,-0.12412534162371698
ACH-000600,0.02399792518899706
ACH-000601,0.0034947741311281808
ACH-000605,0.11365808086757155
ACH-000606,0.02075981645847293
ACH-000608,0.003599025725408642
ACH-000614,-0.13402915039106675
