,FCN1 (2219)
ACH-000004,-0.013465004407369871
ACH-000005,0.15670082804165011
ACH-000007,-0.10370057245252988
ACH-000009,0.0033290544342856328
ACH-000011,0.15441440321285566
ACH-000012,0.04645435575150343
ACH-000013,-0.04108022209907165
ACH-000014,0.0638487130215422
ACH-000015,-0.06906036477804374
ACH-000017,-0.021748522367130742
ACH-000018,-0.013153655012657778
ACH-000019,-0.010913905662081691
ACH-000021,0.05536075219525107
ACH-000022,-0.1155435591604424
ACH-000025,0.1025840269827618
ACH-000028,0.026391420406465062
ACH-000030,-0.051008356804910296
ACH-000035,0.10506972412722562
ACH-000036,0.003520009230925865
ACH-000037,-0.0012984000039663848
ACH-000039,0.08174111976097229
ACH-000040,-0.014500302255249516
ACH-000041,0.110486605425462
ACH-000042,-0.07651453728648511
ACH-000045,0.0183758243876386
ACH-000047,-0.15188110163631585
ACH-000052,-0.13225629516602266
ACH-000053,0.006650786514008123
ACH-000054,0.042952282203896984
ACH-000055,0.1367684773162626
ACH-000060,-0.011751336528445651
ACH-000067,0.2383058270642489
ACH-000070,-0.022429326255693945
ACH-000075,-0.006802719242143894
ACH-000078,-0.05151190468399554
ACH-000082,0.059455125093851924
ACH-000085,-0.08362818683262846
ACH-000086,0.17958237382779807
ACH-000087,-0.2409421417551372
ACH-000092,-0.0038898902051293
ACH-000095,-0.02045385257134896
ACH-000097,-0.04477169142926783
ACH-000098,0.10464662464749276
ACH-000099,0.016223458597101517
ACH-000108,-0.04654977255296301
ACH-000113,-0.002968085186886007
ACH-000116,0.07967177868476609
ACH-000118,0.0038476557398338814
ACH-000120,0.0411576497421581
ACH-000123,0.17947928971579544
ACH-000127,0.034399681482161625
ACH-000128,0.07349867895607666
ACH-000132,-0.0679402946564517
ACH-000133,0.08955883144880078
ACH-000137,-0.11437395434437272
ACH-000138,0.014378599798901447
ACH-000142,0.034582760070068164
ACH-000143,-0.16182329759165853
ACH-000146,0.01237670752783764
ACH-000148,0.07637251723536308
ACH-000150,0.011636637231398557
ACH-000152,0.05887701504243106
ACH-000153,0.0788605760833535
ACH-000159,0.048289222029457415
ACH-000160,0.08601310746652005
ACH-000163,0.03459586785587443
ACH-000167,-0.02853256977869633
ACH-000168,0.11979350364334827
ACH-000169,-0.13272987330988248
ACH-000178,0.039626820250982166
ACH-000183,-0.12576477394383828
ACH-000188,0.008000243745144773
ACH-000189,0.09688970214929507
ACH-000190,0.03318460577415653
ACH-000198,-0.04336710846271833
ACH-000203,0.522684786660359
