,NFS1 (9054)
ACH-000363,-1.037757367000945
ACH-000364,-1.0025088106879394
ACH-000365,-1.2094146362446183
ACH-000366,-1.0379630152070032
ACH-000368,-1.1666329933914243
ACH-000374,-1.2288435130875601
ACH-000375,-1.1066814809913577
ACH-000376,-1.1875978147121733
ACH-000381,-0.9679776607706698
ACH-000383,-0.9645346976449286
ACH-000387,-1.3374223705514066
ACH-000389,-1.0761455920105152
ACH-000390,-1.3322358253517697
ACH-000393,-1.2628142281572228
ACH-000395,-1.1877463123361165
ACH-000396,-1.3973104727727712
ACH-000397,-1.0973671044711195
ACH-000401,-1.3073150845235617
ACH-000402,-0.9834839291512956
ACH-000403,-1.1312626974494018
ACH-000404,-1.3805337146512342
ACH-000406,-1.0766426990516416
ACH-000407,-1.2351847632356003
ACH-000408,-0.9239974047757886
ACH-000410,-1.3150907957254396
ACH-000411,-1.1055782314880545
ACH-000414,-0.9240435447366462
ACH-000415,-1.1607722556300166
ACH-000416,-1.149105672136958
ACH-000420,-1.1233015501063612
ACH-000421,-1.0935795694332904
ACH-000424,-0.8429838070987078
ACH-000425,-1.0765818072389313
ACH-000426,-1.1144489253053835
ACH-000427,-0.8762872291754057
ACH-000433,-1.1179787260615768
ACH-000435,-1.3620984872468
ACH-000436,-1.2823672317138557
ACH-000444,-1.0735756554988392
ACH-000445,-0.9927274727579636
ACH-000448,-1.0432754985193218
ACH-000450,-1.135649204338191
ACH-000452,-1.1300507028404874
ACH-000454,-1.1866437207713454
ACH-000458,-1.0428876477124451
ACH-000459,-1.4982647683607588
ACH-000460,-1.1469896232885841
ACH-000461,-1.09474343485203
ACH-000463,-1.1374896760349875
ACH-000464,-1.3058589373445737
ACH-000466,-1.1984264454405265
ACH-000467,-1.1484259875842289
ACH-000468,-1.0584838091323825
ACH-000469,-1.261228556475729
ACH-000470,-1.1307321210828665
ACH-000471,-1.065166236178074
ACH-000472,-0.9991532689859705
ACH-000473,-1.1243452382953047
ACH-000475,-0.9855016502826084
ACH-000476,-1.0923792774875212
ACH-000477,-1.5204495258649304
ACH-000479,-1.1100298988162134
ACH-000480,-1.3509723493732615
ACH-000481,-1.3746495166184527
ACH-000483,-1.2504148730065223
ACH-000484,-1.307512223008776
ACH-000485,-1.134652752074759
ACH-000486,-1.0236371345138455
ACH-000487,-1.2101262268124653
ACH-000488,-1.0928156491795025
ACH-000490,-1.1415957065880702
ACH-000491,-0.9702252020309052
ACH-000495,-1.4096382425296128
ACH-000496,-1.0292092814432845
ACH-000499,-1.3877826956224588
ACH-000500,-1.0424965028106483
ACH-000502,-1.0603224259044024
ACH-000503,-0.9280373490182784
ACH-000505,-1.2698473765520342
ACH-000507,-0.8458721870642045
ACH-000510,-1.0886755029906705
ACH-000511,-1.314833699619432
ACH-000512,-1.2159774482556545
ACH-000516,-1.2053891969997883
ACH-000517,-1.1669272172906582
ACH-000518,-0.894771691020361
ACH-000520,-1.3602006393489896
ACH-000521,-1.215906841633644
ACH-000522,-1.09061493769435
ACH-000524,-1.131667217501119
ACH-000527,-1.1526400799568208
ACH-000528,-1.230949923298239
ACH-000537,-1.146949038579758
ACH-000541,-1.316274305284376
ACH-000542,-1.0237831766790781
ACH-000544,-0.8576967568085997
ACH-000545,-1.2657060258472843
ACH-000547,-1.0447572558770026
ACH-000548,-1.1189955410195058
ACH-000549,-0.8640907123953514
ACH-000550,-0.8797981025125604
ACH-000552,-0.9403575157381456
ACH-000556,-1.0726641111242263
ACH-000557,-1.1454663874326465
ACH-000569,-1.2160075275688011
ACH-000570,-1.2085675392053183
ACH-000571,-1.1566177083162343
ACH-000573,-1.195568701752005
ACH-000576,-1.1222875121574534
ACH-000579,-1.170260198240115
ACH-000580,-1.3307063487388555
ACH-000584,-1.171210488364695
ACH-000585,-1.1918471570297364
ACH-000588,-1.0565592975412528
ACH-000589,-1.2271883516050843
ACH-000591,-1.0607447647838362
ACH-000593,-1.0967541014349442
ACH-000600,-1.248725667708972
ACH-000601,-1.0662902051068823
ACH-000605,-1.1454134791243642
ACH-000606,-1.281902733983385
ACH-000608,-1.121134953755436
ACH-000614,-1.1414827276663129
ACH-000616,-1.0818513588185297
ACH-000618,-0.8470094748869189
ACH-000619,-1.1021997020133676
ACH-000620,-1.0669311281238532
ACH-000621,-1.229057138904064
ACH-000622,-1.4426373963105137
ACH-000623,-1.223972531271893
ACH-000624,-1.108914487421155
ACH-000627,-1.047127729088333
ACH-000630,-0.9937926008535036
ACH-000631,-1.3703258979177824
ACH-000632,-1.1499573229740625
ACH-000633,-0.9770564186437191
ACH-000637,-1.043887645495553
ACH-000638,-1.0049124239016427
ACH-000646,-0.6575140977473116
ACH-000647,-1.0027795547156562
ACH-000648,-1.2702509737076488
ACH-000649,-1.1787718546733346
ACH-000651,-1.0582813712594064
ACH-000652,-0.8640512483126797
ACH-000653,-1.1544783634983762
ACH-000657,-1.1541700257374956
ACH-000658,-1.07272441855968
ACH-000661,-1.282932738925265
ACH-000662,-0.7495122630671737
ACH-000663,-1.1387296540080445
ACH-000665,-1.1831678493496742
ACH-000671,-1.0550506709430818
ACH-000672,-1.2474143378246398
ACH-000673,-1.1436318271621655
ACH-000676,-0.9362171700136654
ACH-000677,-1.2023978942385047
ACH-000681,-1.034460905892134
ACH-000683,-1.2071887518231852
ACH-000684,-1.175323361416115
ACH-000688,-1.1159454631923176
ACH-000693,-0.9418870623130554
ACH-000694,-0.9250589618052326
ACH-000695,-1.0627646896090162
ACH-000696,-1.225666929868865
ACH-000697,-1.0560726777943703
ACH-000699,-1.1482586605650675
ACH-000701,-1.097266480817419
ACH-000706,-1.2156292707479872
ACH-000711,-1.0251846111482559
ACH-000713,-1.0914575996169626
ACH-000714,-1.156541951799766
ACH-000718,-1.178534098433183
ACH-000720,-1.4181300513264343
ACH-000721,-1.2846855284278114
ACH-000724,-1.0846711173015025
ACH-000725,-1.478428862547348
ACH-000732,-1.4179330804048158
ACH-000734,-1.0368228060921694
ACH-000735,-1.0766192204150862
ACH-000736,-1.2654086046384079
ACH-000738,-1.161944293498087
ACH-000746,-1.116311819543279
ACH-000747,-1.1502259250962683
ACH-000748,-1.1573586178381043
ACH-000753,-1.1441925534175226
ACH-000756,-0.9976809222562129
ACH-000757,-0.9680698379829792
ACH-000758,-0.9947154596114376
ACH-000760,-1.1368724666305348
ACH-000762,-0.9213487938911972
ACH-000763,-1.1876921255980566
ACH-000764,-1.2844352817902742
ACH-000765,-1.1279143665665798
ACH-000766,-0.9381496433705616
ACH-000767,-1.0593696327127216
ACH-000768,-1.1483674188765232
ACH-000769,-1.1911684725566751
ACH-000770,-1.101730023993073
ACH-000771,-1.09793148687267
ACH-000773,-1.210744727327915
ACH-000776,-1.0182871450213191
ACH-000777,-1.0465257514797504
ACH-000778,-1.0395309343991537
ACH-000781,-1.1541185618012075
ACH-000782,-1.3360669674529464
ACH-000783,-1.0302206913628378
ACH-000784,-1.0355966368041545
ACH-000785,-1.1525356257910229
ACH-000787,-1.1653949958356993
ACH-000788,-1.1528397051923471
ACH-000791,-1.2176665046383883
ACH-000792,-1.0574289173495788
ACH-000794,-1.0974470690535876
ACH-000796,-1.1543341180110294
ACH-000798,-0.9146622864420312
ACH-000799,-1.2549584057406395
ACH-000800,-1.2883922459110104
ACH-000802,-1.1562213579765224
ACH-000804,-1.5000616025762907
ACH-000805,-1.1267150036224511
ACH-000809,-1.0127209846450451
ACH-000810,-1.177039597401479
ACH-000811,-1.235727202554732
ACH-000817,-1.2252001443643548
ACH-000819,-1.1454145556772142
ACH-000820,-0.9975397740667
ACH-000821,-1.4207833611126928
ACH-000822,-1.1926392097251202
ACH-000823,-1.1840922971208698
ACH-000824,-1.0461517584619369
ACH-000827,-1.1384234250233642
ACH-000829,-1.0720370186138768
ACH-000831,-1.222441633315395
ACH-000832,-1.154485287186656
ACH-000833,-1.1637905205632018
ACH-000834,-1.0593769817327892
ACH-000835,-1.066972492314225
ACH-000836,-1.1896802390111754
ACH-000837,-0.8082117372261902
ACH-000838,-1.1194627428770143
ACH-000839,-0.9546244985744088
ACH-000840,-1.4051168852030185
ACH-000841,-1.1868831985900747
ACH-000843,-1.1551357319812472
ACH-000846,-1.176828860093084
ACH-000847,-0.9011019949044
ACH-000848,-0.9625976914799216
ACH-000849,-1.0764711444246833
ACH-000851,-1.1796666166839074
ACH-000855,-1.0201207714361296
ACH-000856,-1.2258252067059567
ACH-000858,-1.2592627288305185
ACH-000859,-1.0741102358885122
ACH-000861,-1.4054699029941853
ACH-000862,-1.1444234955746309
ACH-000865,-1.1205794847427453
ACH-000866,-1.1213835792967253
ACH-000867,-1.180171074512441
ACH-000869,-1.3668048956723682
ACH-000872,-1.0542846415683196
ACH-000873,-1.0213803850818135
ACH-000876,-1.4870924920673438
ACH-000878,-0.9634439954344016
ACH-000880,-1.1628445429058705
ACH-000881,-1.3768961525930346
ACH-000882,-1.0960441880751068
ACH-000884,-1.0851276495024635
ACH-000885,-1.149269863562827
ACH-000887,-1.075676566197214
ACH-000889,-1.0163506691370308
ACH-000896,-0.998045329823033
ACH-000898,-0.9909799321869994
ACH-000900,-1.085100467489742
ACH-000901,-1.3562695001616174
ACH-000905,-1.1869834570564894
ACH-000906,-1.0967613179147604
ACH-000907,-1.2368191807943358
ACH-000910,-1.0947614771356882
ACH-000911,-1.1465354546858442
ACH-000912,-1.238269445166665
ACH-000913,-1.150036454020805
ACH-000915,-1.1325698637002295
ACH-000916,-1.3533480759430023
ACH-000917,-1.3997980098313771
ACH-000920,-0.9258299599000296
ACH-000921,-1.152973101474683
ACH-000924,-1.0821985987333715
ACH-000926,-0.8335885264849332
ACH-000928,-1.0457973570163779
ACH-000929,-0.9350288613765534
ACH-000932,-1.090851491453291
ACH-000935,-0.9661981222518801
ACH-000936,-1.1841432865035604
ACH-000937,-1.0845846051608454
ACH-000938,-1.1488545983879652
ACH-000939,-1.3368984076186723
ACH-000941,-1.1118974647344757
ACH-000943,-1.2649237266096702
ACH-000946,-1.2780263634831308
ACH-000947,-1.0647863218110454
ACH-000948,-0.8764538571669752
ACH-000950,-1.3057901610213247
ACH-000953,-1.1742172798786479
ACH-000954,-1.2324967238065585
ACH-000957,-1.1599156766869207
ACH-000958,-1.2155748408667708
ACH-000960,-1.2056114504465598
ACH-000963,-1.044664537315768
ACH-000968,-1.2208131913407263
ACH-000969,-1.0737917535435035
ACH-000972,-1.2669092947013676
ACH-000973,-1.117510779426134
ACH-000974,-1.2349416277149643
ACH-000978,-1.3715473681910777
ACH-000984,-1.1511984979172365
ACH-000986,-1.0972557900375035
ACH-000988,-1.253875669032929
ACH-000993,-1.0696149403520547
ACH-000994,-1.4768477120107966
ACH-000996,-1.3652001561115463
ACH-001001,-1.0880590248784785
ACH-001020,-1.1150746469126047
ACH-001028,-1.1868606674358688
ACH-001031,-1.3557638109772199
ACH-001038,-1.1131848753021687
ACH-001048,-1.25199371712876
ACH-001050,-1.2512989540010415
ACH-001053,-1.1637977335087808
ACH-001054,-1.296032674741399
ACH-001061,-1.2832076537672157
ACH-001067,-1.093986515759909
ACH-001075,-1.0283705254555562
ACH-001096,-1.2261599633578295
ACH-001111,-1.3502833214964212
ACH-001119,-1.2351608799130638
ACH-001128,-1.3217402553513191
ACH-001134,-0.9935556286869694
ACH-001151,-1.1163971301127875
ACH-001163,-1.2389193514009846
ACH-001164,-0.9299256511313078
ACH-001183,-1.0260762450962606
ACH-001192,-1.228098751957315
ACH-001193,-1.159834226611477
ACH-001196,-1.307722064201869
ACH-001197,-1.4042270031147877
ACH-001205,-1.3882828164288514
ACH-001211,-1.339593242036111
ACH-001212,-1.0436572623224236
ACH-001228,-1.0425193018490626
ACH-001232,-1.1005043146373636
ACH-001239,-1.0604376420363628
ACH-001270,-1.324632421389198
ACH-001274,-1.0561950922039292
ACH-001275,-0.9965296526250896
ACH-001277,-1.216357860122136
ACH-001278,-1.2728247874361394
ACH-001280,-1.3897499810428202
ACH-001283,-1.173367996539739
ACH-001289,-1.1613857128624951
ACH-001300,-1.3767731251534094
ACH-001301,-1.1968703116976391
ACH-001302,-1.234250622248409
ACH-001306,-1.1287174532888784
ACH-001318,-1.262761109960825
ACH-001322,-0.8326236576327762
ACH-001328,-1.0438867167597383
ACH-001332,-1.116175248202301
ACH-001336,-1.2308784810202975
ACH-001346,-1.0514611436146266
ACH-001353,-1.2786673602928391
ACH-001354,-1.4874878934647469
ACH-001367,-1.008153713787296
ACH-001368,-1.280896828470008
ACH-001374,-0.6221833767172498
ACH-001377,-1.075541344135805
ACH-001380,-1.190645507944517
ACH-001391,-1.2938489324636966
ACH-001408,-1.0967797053694162
ACH-001430,-1.060301133223172
ACH-001431,-1.1407936939151069
ACH-001450,-1.22337526994332
ACH-001496,-1.149651662529344
ACH-001500,-1.1040417345415767
ACH-001523,-0.9668551873138308
ACH-001532,-1.1223799736246725
ACH-001550,-1.049932349861778
ACH-001552,-1.0639387431731897
ACH-001554,-1.2127378875704682
ACH-001654,-1.1768172144755902
ACH-001735,-1.2199305453283673
ACH-001736,-1.1673518879138352
ACH-001737,-1.469655356536854
ACH-001740,-1.5136487665647864
ACH-001745,-1.3564800808885562
ACH-001765,-1.064488287811601
