,TUBA3C (7278)
ACH-000427,-0.36919301206602256
ACH-000433,-0.3105300780550018
ACH-000435,-0.4369793096422028
ACH-000436,-0.1966513769104584
ACH-000444,-0.20921065203745345
ACH-000445,-0.32742321853451833
ACH-000448,-0.1699123239747081
ACH-000450,-0.29198981877500674
ACH-000452,-0.20146247662923
ACH-000454,-0.3303852291274354
ACH-000458,-0.09109348083075766
ACH-000459,-0.012585606528408991
ACH-000460,-0.2131077714395539
ACH-000461,-0.18738096468552592
ACH-000463,-0.22876477068367604
ACH-000464,0.011321421291565348
ACH-000466,-0.3304417878736388
ACH-000467,-0.18512410777483326
ACH-000468,-0.2563862471435257
ACH-000469,-0.07076818385350056
ACH-000470,-0.1421981796454711
ACH-000471,-0.2717231101480477
ACH-000472,-0.1604589516680857
ACH-000473,-0.059122782726953926
ACH-000475,-0.3099124103866886
ACH-000476,-0.0922578285657897
ACH-000477,-0.4150471070490829
ACH-000479,-0.1607726463451729
ACH-000480,-0.13500675293372522
ACH-000481,-0.10680862620453048
ACH-000483,-0.4348941845250416
ACH-000484,-0.15212913805847536
ACH-000485,-0.10248327664116637
ACH-000486,-0.31622373531576164
ACH-000487,-0.16733779361038187
ACH-000488,-0.12426895803015404
ACH-000490,-0.008753626628299276
ACH-000491,-0.14379462691023875
ACH-000495,-0.08363284382543139
ACH-000496,-0.1529057188809163
ACH-000499,-0.4049925853714785
ACH-000500,-0.2256269090680696
ACH-000502,-0.1894783216173526
ACH-000503,-0.3381864280915014
ACH-000505,-0.2249273261696076
ACH-000507,-0.07770339392313715
ACH-000510,-0.3841391399795806
ACH-000511,-0.14497198430214608
ACH-000512,0.12915759175490954
ACH-000516,-0.22946369081271156
ACH-000517,-0.1769331585242839
ACH-000518,-0.18370066683353695
ACH-000520,-0.3146417957049999
ACH-000521,-0.10686025265437682
ACH-000522,-0.1946643281073394
ACH-000524,-0.2048920588509892
ACH-000527,-0.19784577192886532
ACH-000528,-0.27078406743062755
ACH-000537,-0.23431200658349025
ACH-000541,-0.22046499718151494
ACH-000542,-0.25865581086115624
ACH-000544,-0.0767200969262222
ACH-000545,-0.33920995191498465
ACH-000547,-0.26719546630109925
ACH-000548,-0.22139909928361612
ACH-000549,-0.062287726324391786
ACH-000550,-0.13786143876648874
ACH-000552,-0.17477619955023618
ACH-000556,-0.2258868056562612
ACH-000557,-0.2239351461111567
ACH-000569,-0.40988146234463213
ACH-000570,-0.201648265205485
ACH-000571,-0.07613139383282913
ACH-000573,-0.14611876490323394
ACH-000576,-0.17269992432317166
ACH-000579,-0.1929195223366393
ACH-000580,-0.20027123095926228
ACH-000584,-0.33098554778911593
ACH-000585,-0.19815898930272105
ACH-000588,-0.19392151338793456
ACH-000589,-0.1637357145834696
ACH-000591,-0.17998736039872354
ACH-000593,-0.1146162210480312
ACH-000600,-0.15345052792811606
ACH-000601,-0.17886295831312435
ACH-000605,-0.2789343561804622
ACH-000606,-0.37614442877372223
ACH-000608,-0.22347066824199707
ACH-000614,-0.07615057333953126
ACH-000616,-0.2911842197908576
ACH-000618,-0.2782929098855447
ACH-000619,-0.15259448993054606
ACH-000620,-0.19081187365929825
ACH-000621,-0.2294840813897923
ACH-000622,-0.13484295226236112
ACH-000623,-0.17523739043085915
ACH-000624,-0.18391905313152004
ACH-000627,-0.2750641544003645
ACH-000630,-0.06046976625210521
ACH-000631,-0.21158556878034612
ACH-000632,-0.1370483121049036
ACH-000633,-0.15808982060169646
ACH-000637,-0.1949707705794956
ACH-000638,-0.1908211987821723
ACH-000646,-0.11668046055684456
ACH-000647,-0.2116422093829552
ACH-000648,-0.4261439015988477
ACH-000649,-0.1322074230485267
ACH-000651,-0.1983225490159144
ACH-000652,-0.12636627266578318
ACH-000653,-0.18335252037281008
ACH-000657,-0.1746456931722188
ACH-000658,-0.2732289408462814
ACH-000661,-0.16131233208812246
ACH-000662,-0.13141273198226114
ACH-000663,-0.2950683404325484
ACH-000665,-0.2378320576411625
ACH-000671,-0.2275980567720329
ACH-000672,-0.16185068105170347
ACH-000673,-0.18687252891691314
ACH-000676,-0.2024545556485784
ACH-000677,-0.1780637153377571
ACH-000681,-0.18714854898795288
ACH-000683,-0.14129491315083098
ACH-000684,-0.2259412253833987
ACH-000688,-0.1201776589898328
ACH-000693,-0.14479567334755178
ACH-000694,-0.1261951966292011
ACH-000695,-0.10166914486026617
ACH-000696,-0.2760296645272542
ACH-000697,-0.035546541048816584
ACH-000699,-0.14990292922160198
ACH-000701,-0.20184544244462752
ACH-000706,-0.25171770355016176
ACH-000711,-0.20306823200162488
ACH-000713,-0.1064137477291119
ACH-000714,-0.03567331651008883
ACH-000718,-0.11547407629457893
ACH-000720,-0.12413798306415395
ACH-000721,-0.21608721406949516
ACH-000724,-0.20315743846047085
ACH-000725,-0.08670868778652349
ACH-000732,-0.12109210913357255
ACH-000734,-0.20388442224283107
ACH-000735,-0.2211955740159537
ACH-000736,-0.1568790944108353
ACH-000738,-0.21873307358380092
ACH-000746,-0.1925218923049287
ACH-000747,-0.3817522258341273
ACH-000748,-0.10174912000359353
ACH-000753,-0.15509113232945695
ACH-000756,-0.14434699930492373
ACH-000757,-0.24782517002663096
ACH-000758,-0.10195195676921702
ACH-000760,-0.1962751392545826
ACH-000762,-0.06270457690937227
ACH-000763,-0.31580441733818354
ACH-000764,-0.1932613370968626
ACH-000765,-0.25267975955733835
ACH-000766,-0.18710651051823676
ACH-000767,-0.14691654581213334
ACH-000768,-0.29800969316642434
ACH-000769,-0.2149011563219531
ACH-000770,-0.15759828913337598
ACH-000771,-0.3138848903761209
ACH-000773,-0.030787307573828825
ACH-000776,-0.1595768049152483
ACH-000777,-0.30857420664065993
ACH-000778,-0.15630856779606467
ACH-000781,-0.14667580321303142
ACH-000782,0.09640189370098633
ACH-000783,0.013162826523964052
ACH-000784,-0.2208952435714886
ACH-000785,-0.2357492262091616
ACH-000787,-0.2468873102204452
ACH-000788,-0.15952458489938506
ACH-000791,-0.3028077493177425
ACH-000792,-0.1876771044479561
ACH-000794,-0.1785363231267627
ACH-000796,-0.1901694411824609
ACH-000798,-0.03703781281575154
ACH-000799,-0.07579232987477016
ACH-000800,-0.3388950056082556
ACH-000802,-0.15454120686038514
ACH-000804,-0.02539448253781448
ACH-000805,-0.0957280076197636
ACH-000809,-0.2880699232562133
ACH-000810,-0.14526026025414376
ACH-000811,-0.16819733367737466
ACH-000817,-0.1345919106169683
ACH-000819,-0.2830872275885797
ACH-000820,0.21563211732873488
ACH-000821,0.07106205782815124
ACH-000822,-0.06070899901871689
ACH-000823,-0.16507164520435033
ACH-000824,-0.14728180100292218
ACH-000827,-0.2698722194409713
ACH-000829,-0.328183396339068
ACH-000831,-0.41272661402359867
ACH-000832,-0.3412388096204745
ACH-000833,-0.1013060389798727
ACH-000834,-0.25469158613835025
ACH-000835,-0.20332294042510488
ACH-000836,-0.13788595140484408
ACH-000837,-0.20996579891131195
ACH-000838,-0.25363419515011504
ACH-000839,-0.18533078433034011
ACH-000840,-0.20666040131717492
ACH-000841,-0.08612950249608264
ACH-000843,-0.18535668171454334
ACH-000846,-0.03766073132344897
ACH-000847,-0.034539888265583615
ACH-000848,-0.1240679868345789
ACH-000849,-0.1480364218794208
ACH-000851,-0.1859800290004914
ACH-000855,-0.1748213049759146
ACH-000856,-0.19742037079219246
ACH-000858,-0.16189506284522834
ACH-000859,-0.20512241281526544
ACH-000861,-0.2312408430538441
ACH-000862,-0.004685212792804536
ACH-000865,-0.3027701068229017
ACH-000866,-0.16180324096131887
ACH-000867,-0.2805761133600712
ACH-000869,-0.2905518534617106
ACH-000872,-0.32517986497120105
ACH-000873,-0.12629850461047445
ACH-000876,-0.1713613380816347
ACH-000878,-0.21961534216496745
ACH-000880,-0.09381226784956467
ACH-000881,-0.24815671729336275
ACH-000882,-0.21331564297810396
ACH-000884,-0.05571299209014731
ACH-000885,-0.1172892114333839
ACH-000887,-0.3152975451584548
ACH-000889,-0.2508018851636729
ACH-000896,-0.283577361803151
ACH-000898,-0.16026576780453092
ACH-000900,-0.1559006333037589
ACH-000901,-0.3539907576553746
ACH-000905,-0.16781224937527292
ACH-000906,-0.16072651334001356
ACH-000907,-0.35149413948560165
ACH-000910,-0.20367279753300926
ACH-000911,-0.2258741899835664
ACH-000912,-0.29199883053884274
ACH-000913,-0.09892982112912872
ACH-000915,-0.14800041116689322
ACH-000916,-0.25309111998731865
ACH-000917,-0.3899256748145675
ACH-000920,-0.30339231094429764
ACH-000921,-0.3224800288328762
ACH-000924,-0.2097888448562946
ACH-000926,-0.15059126121739067
ACH-000928,-0.18575873466247994
ACH-000929,-0.09864719047573757
ACH-000932,-0.2014158104869324
ACH-000935,-0.21543964137069024
ACH-000936,-0.15083416196123178
ACH-000937,-0.2846557068676704
ACH-000938,-0.3689935129588108
ACH-000939,-0.2155404395176731
ACH-000941,-0.2163947243672748
ACH-000943,-0.24970455158266244
ACH-000946,-0.3987468515767015
ACH-000947,-0.19751941306518708
ACH-000948,-0.31474754960444834
ACH-000950,-0.4232845140780544
ACH-000953,-0.2679875796104736
ACH-000954,-0.3263725334223207
ACH-000957,-0.2981363795136229
ACH-000958,-0.2019718857900933
ACH-000960,-0.2838726475477744
ACH-000963,-0.3371492412007845
ACH-000968,-0.1891374971671062
ACH-000969,-0.3131519109464168
ACH-000972,-0.13807874932101796
ACH-000973,-0.31221586884342123
ACH-000974,-0.27306394494311625
ACH-000978,-0.07208864782822998
ACH-000984,-0.10625837012582176
ACH-000986,-0.15563166103293888
ACH-000988,-0.20497458042084504
ACH-000993,-0.1818346541659665
ACH-000994,-0.07131175777683592
ACH-000996,-0.2917193534254192
ACH-001001,-0.18669916216897275
ACH-001020,-0.2302537553039179
ACH-001028,-0.17791211701824544
ACH-001031,-0.13193362018630614
ACH-001038,-0.14930409953204754
ACH-001048,-0.19145952149251413
ACH-001050,-0.2647042380653797
ACH-001053,-0.16265356414780016
ACH-001054,-0.05387871792761357
ACH-001061,-0.3105483052982749
ACH-001067,-0.0777517921591148
ACH-001075,-0.15572779836614484
ACH-001096,-0.08751285748567886
ACH-001111,-0.38919094834488893
ACH-001119,-0.21308061076662102
ACH-001128,0.018168660896582048
ACH-001134,-0.07798735150480568
ACH-001151,-0.21835537899107024
ACH-001163,-0.04005875976568322
ACH-001164,-0.15091001147498154
ACH-001183,-0.35102594053812863
ACH-001192,-0.3092756758808869
ACH-001193,0.023880150799257482
ACH-001196,-0.148261176767661
ACH-001197,0.11105421022137027
ACH-001205,-0.5049585342759922
ACH-001211,-0.2126803480400736
ACH-001212,-0.18188404755359527
ACH-001228,-0.1302418057116904
ACH-001232,-0.019551600323017303
ACH-001239,-0.34900428481556905
ACH-001270,-0.4070476513031308
ACH-001274,-0.04044163627594314
ACH-001275,-0.05551088285898502
ACH-001277,-0.19701361114808585
ACH-001278,-0.16021995016148732
ACH-001280,-0.1999032556425886
ACH-001283,-0.198467727848892
ACH-001289,-0.1732046329693963
ACH-001300,-0.3441937317844967
ACH-001301,0.03060141008603653
ACH-001302,-0.6390331029268251
ACH-001306,-0.13968161530783474
ACH-001318,-0.2468974748651632
ACH-001322,-0.05104805101249001
ACH-001328,-0.08718249584530736
ACH-001332,-0.17868971193118344
ACH-001336,-0.11690330853874725
ACH-001346,-0.3954726599065491
ACH-001353,-0.09014462316552303
ACH-001354,-0.21875610266590015
ACH-001367,-0.07414373630104602
ACH-001368,-0.2422791215772424
ACH-001374,-0.17719818415363556
ACH-001377,-0.3677735383840343
ACH-001380,-0.1560118594787397
ACH-001391,-0.08947354351145867
ACH-001408,-0.1658251192160118
ACH-001430,-0.29566922120766154
ACH-001431,-0.3947500126207101
ACH-001450,-0.2055429497817804
ACH-001496,-0.16902709812723465
ACH-001500,-0.22226626834308108
ACH-001523,-0.20286854142452415
ACH-001532,-0.14193831650398844
ACH-001550,-0.11286558870540304
ACH-001552,-0.0012081750598787742
ACH-001554,-0.2774739966294171
ACH-001654,-0.2467661365715621
ACH-001735,-0.14135237035124648
ACH-001736,-0.023051886913982054
ACH-001737,0.22315925843405204
ACH-001740,-0.2051522398730136
ACH-001745,-0.09124680453925918
ACH-001765,-0.1783056679912257
