,LRRC75A (388341)
ACH-000260,-0.2896544132721702
ACH-000261,-0.06416279258449878
ACH-000262,-0.402382129477658
ACH-000263,0.011511479157690449
ACH-000264,-0.2546011063461244
ACH-000265,-0.26855701225091544
ACH-000266,-0.2397974042105541
ACH-000272,-0.22010570843276725
ACH-000274,-0.2724665066058441
ACH-000277,-0.26692162154842275
ACH-000278,-0.31585028020250466
ACH-000279,-0.2670258381263891
ACH-000280,-0.1078282972796765
ACH-000281,-0.14566309781534426
ACH-000288,-0.2893205898609271
ACH-000291,-0.2193428564758523
ACH-000293,-0.12442076072780812
ACH-000294,-0.07637934634166392
ACH-000295,0.020850757445126985
ACH-000296,-0.3770552032782281
ACH-000302,-0.22041577876376847
ACH-000304,-0.3422775636846754
ACH-000307,-0.1933819412018143
ACH-000308,-0.15190335371269192
ACH-000310,-0.19030151356066044
ACH-000311,-0.17675962862242994
ACH-000312,-0.2447480998563097
ACH-000315,-0.06426853141169589
ACH-000316,-0.2027513242982832
ACH-000317,0.00569611751866369
ACH-000318,-0.29436474827919384
ACH-000319,-0.4478587981900932
ACH-000320,-0.21072618259604425
ACH-000322,-0.30157381265761085
ACH-000323,-0.4339520478527699
ACH-000324,-0.26315332861649393
ACH-000329,-0.26600546411880666
ACH-000330,-0.11469339664669455
ACH-000331,-0.465382537558528
ACH-000332,-0.16753441217729792
ACH-000334,-0.20502239782496096
ACH-000335,-0.3059708926117506
ACH-000336,-0.20215589366479952
ACH-000337,-0.3573664538884128
ACH-000338,0.15269172305851764
ACH-000339,-0.13362104639105685
ACH-000341,-0.4989993825794996
ACH-000348,-0.3111556678016178
ACH-000350,-0.3957311395690537
ACH-000352,-0.2264496896304949
ACH-000356,-0.5958776864932359
ACH-000361,-0.2382047418341424
ACH-000362,0.018616483108716164
ACH-000363,-0.15874372355704933
ACH-000364,-0.33465909094963897
ACH-000365,-0.037496511022465484
ACH-000366,-0.1277307419776407
ACH-000368,-0.10210187217374872
ACH-000374,-0.3046888701886684
ACH-000375,-0.34332504998244395
ACH-000376,-0.21594203923474706
ACH-000381,-0.06312159285760513
ACH-000383,-0.17611983465139497
ACH-000387,-0.2398284808369157
ACH-000389,-0.21697674853372093
ACH-000390,-0.09613232500190154
ACH-000393,-0.1506836813451621
ACH-000395,-0.016260286595341445
ACH-000396,-0.2978727408550734
ACH-000397,-0.2595778274711951
ACH-000401,-0.08448083626568377
ACH-000402,-0.20157803822729076
ACH-000403,-0.27528051840594137
ACH-000404,0.13912885324882568
ACH-000406,-0.090837012946835
ACH-000407,-0.39945613610097497
ACH-000408,-0.24525764466727826
ACH-000410,-0.2798864656592091
ACH-000411,-0.15335141416100273
ACH-000414,-0.15129471874248254
ACH-000415,-0.38733267487231415
ACH-000416,-0.24027160352245605
ACH-000420,-0.18050592089492995
ACH-000421,-0.2561040613392309
ACH-000424,-0.3065535544684361
ACH-000425,-0.2287515329303469
ACH-000426,-0.04427655648689476
ACH-000427,-0.1647522658543302
ACH-000433,-0.2351999563743513
ACH-000435,-0.0153320068934048
ACH-000436,-0.08659263995172194
ACH-000444,-0.17603972750163713
ACH-000445,-0.2267716788067831
ACH-000448,-0.28993901105393616
ACH-000450,-0.06529115731647996
ACH-000452,-0.2464960330974757
ACH-000454,-0.3635806118394726
ACH-000458,-0.18893955836518955
ACH-000459,-0.4387784717089685
ACH-000460,-0.1708338388072646
ACH-000461,-0.13410590741645206
ACH-000463,-0.31172038978216793
ACH-000464,-0.2118354779087566
ACH-000466,-0.3480727501752938
ACH-000467,-0.2599090174204953
ACH-000468,-0.15530756454601166
ACH-000469,-0.256041439922128
ACH-000470,-0.17853214510423246
ACH-000471,-0.23478539045771685
ACH-000472,-0.22101354091874675
ACH-000473,-0.3106641424720136
ACH-000475,-0.21010054945041026
ACH-000476,-0.17408762302420286
ACH-000477,-0.12108317969088422
ACH-000479,-0.03203762095010654
ACH-000480,-0.19521453837932656
ACH-000481,-0.2905131856186909
ACH-000483,-0.5043579879030319
ACH-000484,-0.3232364226626334
ACH-000485,-0.025743090514660845
ACH-000486,-0.13665538233354232
ACH-000487,-0.1581320319708634
ACH-000488,-0.21649601187458647
ACH-000490,-0.004124409707892662
ACH-000491,-0.4449348325555173
ACH-000495,0.04633124551291939
ACH-000496,-0.4002925057581947
ACH-000499,-0.20564594133754144
ACH-000500,-0.4629152330187879
ACH-000502,-0.27734134496017365
ACH-000503,-0.24652629459529934
ACH-000505,-0.2065848418630276
ACH-000507,-0.02662230791775809
ACH-000510,-0.151367644916026
ACH-000511,-0.34638605884135804
ACH-000512,-0.04820829965425532
ACH-000516,-0.3874127896155776
ACH-000517,-0.2610513496732428
ACH-000518,-0.2458318294993768
ACH-000520,-0.39939049853998254
ACH-000521,-0.3591413662943157
ACH-000522,-0.15459836355468753
ACH-000524,-0.33072155351806937
ACH-000527,-0.2560599396463635
ACH-000528,-0.2520927497549744
ACH-000537,-0.11342808063346382
ACH-000541,-0.17222431780064645
ACH-000542,-0.2229323322373564
ACH-000544,-0.24999989461077698
ACH-000545,-0.11276554652474585
ACH-000547,-0.0759684696616255
ACH-000548,-0.3827900029074666
ACH-000549,-0.11633334382149788
ACH-000550,-0.2330379956925997
ACH-000552,-0.1274787138184545
ACH-000556,-0.2311416148549353
ACH-000557,-0.07252923383038351
ACH-000569,-0.6454174729769125
ACH-000570,-0.40334309007804653
ACH-000571,-0.3021088715096498
ACH-000573,-0.10573526324594333
ACH-000576,-0.3193395876524157
ACH-000579,-0.3589591525703018
ACH-000580,-0.03212319439062634
ACH-000584,-0.17696421457947073
ACH-000585,-0.31639847016238465
ACH-000588,-0.5511840335526965
ACH-000589,-0.4167989298474383
ACH-000591,-0.19212093808042727
ACH-000593,-0.32516613698599617
ACH-000600,-0.1738771056019368
ACH-000601,-0.07027610232754174
ACH-000605,-0.2825300589587892
ACH-000606,-0.16371795419571786
ACH-000608,-0.223824936269017
ACH-000614,0.057190345260821326
ACH-000616,-0.17483416723826448
ACH-000618,-0.18850770867151476
ACH-000619,-0.3089796501053298
ACH-000620,-0.2528600690582229
ACH-000621,-0.41242456843794256
ACH-000622,-0.3920224525849122
ACH-000623,-0.16530021893598276
ACH-000624,-0.3285097591733087
ACH-000627,-0.18323886573691114
ACH-000630,-0.16517116515305244
ACH-000631,-0.31712242552858666
ACH-000632,-0.16998752186667948
ACH-000633,-0.247372086775908
ACH-000637,-0.01909446163146069
ACH-000638,-0.266354553778833
ACH-000646,-0.2771927670488162
ACH-000647,-0.2525325344762617
ACH-000648,-0.1872481955413217
ACH-000649,-0.0641585404484647
ACH-000651,-0.1572598302068308
ACH-000652,-0.10157304539074616
ACH-000653,-0.28794011063719
ACH-000657,-0.17551842555953806
ACH-000658,-0.017479973187134366
ACH-000661,-0.2215807096953944
ACH-000662,-0.18347953334323505
ACH-000663,-0.06184474578356481
ACH-000665,-0.27397579941553
ACH-000671,-0.14726025715593666
ACH-000672,-0.18856194039377844
ACH-000673,-0.3670636212018711
ACH-000676,-0.17562797258846752
ACH-000677,-0.11389906140871613
ACH-000681,-0.2362465778153513
ACH-000683,-0.12715088435496086
ACH-000684,-0.2603068257237889
ACH-000688,-0.22629545416230956
ACH-000693,-0.19407222717801614
ACH-000694,-0.0755349708033803
ACH-000695,-0.0767902707098782
ACH-000696,-0.2903755763751837
ACH-000697,-0.11466516587533113
ACH-000699,-0.15308310504590894
ACH-000701,-0.13999278138011576
ACH-000706,-0.2294868002510699
ACH-000711,-0.37411957983186106
ACH-000713,-0.2233363831136951
ACH-000714,-0.3072325765034953
ACH-000718,-0.24237776039506154
ACH-000720,-0.3532593334712356
ACH-000721,-0.12238756691474525
ACH-000724,-0.3784250064838151
ACH-000725,-0.13518382169753246
ACH-000732,-0.21157534869418226
ACH-000734,-0.11896301395277847
ACH-000735,-0.27880466689093225
ACH-000736,-0.28115717979640115
ACH-000738,-0.3293334766728808
ACH-000746,-0.2795001918860152
ACH-000747,-0.04505405389980836
ACH-000748,-0.18896768736550212
ACH-000753,-0.3010370717240267
ACH-000756,-0.2505426080316649
ACH-000757,-0.2310127649284292
ACH-000758,-0.18659132272050089
ACH-000760,-0.2494172800716607
ACH-000762,-0.129577604521771
ACH-000763,-0.10382995124853284
ACH-000764,-0.2756083685279047
ACH-000765,0.12056266338612855
ACH-000766,-0.2865048063258868
ACH-000767,-0.21575978453519407
ACH-000768,-0.1529965151401589
ACH-000769,-0.214751347265651
ACH-000770,-0.2435384298872897
ACH-000771,-0.32803105603243965
ACH-000773,-0.12665974401337152
ACH-000776,-0.4675758673371616
ACH-000777,-0.21481848494836386
ACH-000778,-0.4049695305358659
ACH-000781,-0.25412073605993146
ACH-000782,-0.14482768477377578
ACH-000783,-0.2723879336458921
ACH-000784,-0.10038448215683593
ACH-000785,-0.2708221855242193
ACH-000787,-0.29686979396675506
ACH-000788,-0.2280641523470499
ACH-000791,-0.31483462438415005
ACH-000792,-0.1160852837839903
ACH-000794,-0.30911988665256285
ACH-000796,-0.3084149246337776
ACH-000798,0.06785205625503732
ACH-000799,-0.25302877789308514
ACH-000800,-0.03466761823083372
ACH-000802,-0.20387700654719892
ACH-000804,-0.18984072636735685
ACH-000805,-0.20537053411999315
ACH-000809,-0.21243653607391308
ACH-000810,-0.07432450016741445
ACH-000811,-0.25471485731826576
ACH-000817,-0.4350556301208969
ACH-000819,-0.14249327977207482
ACH-000820,0.2731841316025613
ACH-000821,-0.20766037543318272
ACH-000822,-0.11937290786108044
ACH-000823,0.1122388835954556
ACH-000824,-0.0412836135805615
ACH-000827,-0.16419805012062386
ACH-000829,-0.35323639606545515
ACH-000831,-0.021193904002606918
ACH-000832,-0.4552235703943402
ACH-000833,-0.0956982508966411
ACH-000834,-0.15891003420386512
ACH-000835,-0.19049732744421247
ACH-000836,-0.2142412449871073
ACH-000837,-0.3171160101499945
ACH-000838,0.01632927940582384
ACH-000839,-0.4518665208109644
ACH-000840,-0.1868891235266124
ACH-000841,0.009528214233812407
ACH-000843,-0.3889373840004098
ACH-000846,-0.054593307708284286
ACH-000847,-0.2224491029039347
ACH-000848,-0.2645588285818049
ACH-000849,-0.19480645696737048
ACH-000851,-0.14536322705389018
ACH-000855,-0.18958820369150184
ACH-000856,-0.3260656489622999
ACH-000858,-0.2397288271444544
ACH-000859,-0.1699691536498172
ACH-000861,-0.485238957287153
ACH-000862,-0.21868269079678715
ACH-000865,-0.06538577002886475
ACH-000866,-0.13368874880407153
ACH-000867,-0.32974005455514666
ACH-000869,-0.30310866592735314
ACH-000872,-0.3004527100106671
ACH-000873,-0.040246961813781526
ACH-000876,-0.1102470997807686
ACH-000878,-0.02017910933865744
ACH-000880,-0.27620797049346635
ACH-000881,-0.27852124110249105
ACH-000882,-0.2328152712943718
ACH-000884,-0.16590068724375698
ACH-000885,-0.2061175614470182
ACH-000887,-0.1970312389521721
ACH-000889,-0.14377901480052704
ACH-000896,-0.2335495890114571
ACH-000898,-0.13331212569948095
ACH-000900,-0.01217980618964502
ACH-000901,-0.15651258138988694
ACH-000905,-0.24361921772058934
ACH-000906,-0.21323930636688085
ACH-000907,-0.010623132874233778
ACH-000910,-0.13613823649566226
ACH-000911,-0.3980773544198501
ACH-000912,-0.2503913576760761
ACH-000913,-0.1834817101415937
ACH-000915,-0.3792611432645264
ACH-000916,0.2695098915074089
ACH-000917,-0.3955575758460257
ACH-000920,-0.5414283694952846
ACH-000921,-0.32456882029693324
ACH-000924,-0.0063977344659427535
ACH-000926,-0.16365705430821126
ACH-000928,-0.15223020495649095
ACH-000929,-0.1273406950107129
ACH-000932,-0.29707125769502857
ACH-000935,-0.141341852004039
ACH-000936,0.05284841417547328
ACH-000937,-0.14457141744877766
ACH-000938,-0.19625234444677825
ACH-000939,-0.37063988925728025
ACH-000941,-0.21445583006462748
ACH-000943,-0.18684594289023326
ACH-000946,-0.3145397085915416
ACH-000947,-0.19588525066350346
ACH-000948,-0.2714352936766401
ACH-000950,-0.2744796463867769
ACH-000953,-0.08431601954788971
ACH-000954,-0.05126480850399195
ACH-000957,-0.2117478866505371
ACH-000958,-0.3133706062010947
ACH-000960,-0.21601415072479865
ACH-000963,-0.5833260102379808
ACH-000968,-0.04945361528042813
ACH-000969,-0.3694630753973249
ACH-000972,-0.033121322662489405
ACH-000973,-0.169814813548178
ACH-000974,-0.3159138164896511
ACH-000978,-0.1728709272944896
ACH-000984,-0.15475109990339309
ACH-000986,-0.2273859093667556
ACH-000988,-0.3806360914679868
ACH-000993,-0.03245635774657807
ACH-000994,-0.022047892220687083
ACH-000996,-0.4329204310434596
ACH-001001,-0.09898725936762508
ACH-001020,-0.2511063233746009
ACH-001028,-0.17489646262856878
ACH-001031,-0.2289549271794188
ACH-001038,-0.2394097350655229
ACH-001048,-0.13563792937837207
ACH-001050,-0.16731067102359787
ACH-001053,-0.1894243502753536
ACH-001054,-0.22655768443021276
ACH-001061,-0.2558451780048931
ACH-001067,-0.2438867409944116
ACH-001075,-0.14641406437195786
ACH-001096,-0.2851533729209091
ACH-001111,-0.3966260582522753
ACH-001119,-0.257010786431061
ACH-001128,-0.3505296417285487
ACH-001134,-0.2908169562493455
ACH-001151,-0.20823925537354704
ACH-001163,-0.09137041916947426
ACH-001164,-0.3040019695488141
ACH-001183,-0.21578248176452916
ACH-001192,-0.1587380215215526
ACH-001193,-0.2220765498944609
ACH-001196,-0.42920946590305664
ACH-001197,-0.1574290082117024
ACH-001205,-0.4089600127377214
ACH-001211,-0.4179439024008746
ACH-001212,-0.31730139254383216
ACH-001228,-0.3980283257581113
ACH-001232,-0.1349581512343298
ACH-001239,-0.17645213735108398
ACH-001270,-0.01099123145893498
ACH-001274,-0.12784658502714513
ACH-001275,-0.2282471834089181
ACH-001277,-0.30837408143651784
ACH-001278,-0.24968022708526005
ACH-001280,-0.08354879215053415
ACH-001283,-0.2586354474144812
ACH-001289,-0.31051697709314624
ACH-001300,-0.4994882586952786
ACH-001301,-0.07655049154403641
ACH-001302,0.13699420422523295
ACH-001306,-0.15245345926850948
ACH-001318,-0.16356460507803086
ACH-001322,-0.4661232956229347
ACH-001328,-0.2209770322879998
ACH-001332,-0.44073921987052905
ACH-001336,-0.1412738339243732
ACH-001346,-0.19627780097047376
ACH-001353,-0.2780599422418825
ACH-001354,-0.5181007185450569
ACH-001367,0.05409785530696511
ACH-001368,-0.33758936694888003
ACH-001374,0.3180590601692941
ACH-001377,-0.3030067115342103
ACH-001380,-0.21680261404557533
ACH-001391,-0.14853772581084446
ACH-001408,-0.2513843533779295
ACH-001430,0.07060411702833917
ACH-001431,-0.2072835569079432
ACH-001450,-0.1561177295222679
ACH-001496,-0.1993542270587231
ACH-001500,-0.0595057088447271
ACH-001523,-0.4238877159411111
ACH-001532,-0.2363925692564922
ACH-001550,-0.14634397798340373
ACH-001552,-0.3688344689572556
ACH-001554,-0.1938938587355763
ACH-001654,-0.20356317508760988
ACH-001735,-0.2943664433140385
ACH-001736,-0.26530121093483783
ACH-001737,-0.9752314559024704
ACH-001740,-0.08910002958748145
ACH-001745,-0.17092119331587916
ACH-001765,-0.1327156425826183
