,FOXI2 (399823)
ACH-000004,0.03070598854052338
ACH-000005,-0.2076858532167429
ACH-000007,0.09484117644001494
ACH-000009,-0.14340230507345758
ACH-000011,-0.12448609042363235
ACH-000012,-0.08796512955143768
ACH-000013,-0.04315226292886674
ACH-000014,0.04509471143361054
ACH-000015,-0.07775087017398051
ACH-000017,-0.028522358218045437
ACH-000018,-0.13569480460025315
ACH-000019,-0.1866520473568843
ACH-000021,-0.009111681859006907
ACH-000022,-0.05750739755660319
ACH-000025,-0.0807011945556673
ACH-000028,0.1346167870266388
ACH-000030,-0.05245179790444497
ACH-000035,-0.14189145110224252
ACH-000036,-0.11767932681786468
ACH-000037,-0.15130311191378554
ACH-000039,-0.11621109940288052
ACH-000040,0.0003787643746107514
ACH-000041,-0.16508869951491395
ACH-000042,-0.1000726297036492
ACH-000045,-0.1154156632577354
ACH-000047,0.020613651131757883
ACH-000052,0.06804626566735124
ACH-000053,-0.04951950855751885
ACH-000054,-0.007967754281885918
ACH-000055,0.04583352962462362
ACH-000060,-0.1777418423322433
ACH-000067,-0.01759282518919913
ACH-000070,-0.042990420112588
ACH-000075,-0.17181029074020693
ACH-000078,-0.16979069649331802
ACH-000082,0.024575834240460614
ACH-000085,-0.15359122137764095
ACH-000086,0.045903889135642674
ACH-000087,-0.09672033145141674
ACH-000092,0.057390423758832576
ACH-000095,-0.2034159574962605
ACH-000097,-0.07829192756475875
ACH-000098,-0.12806022379817336
ACH-000099,-0.06626422972215294
ACH-000108,-0.2248587703488012
ACH-000113,-0.07641868454751875
ACH-000116,-0.10593738731041837
ACH-000118,-0.10508309486705844
ACH-000120,-0.08911323260163001
ACH-000123,0.11448088046820168
ACH-000127,-0.015204646310109603
ACH-000128,-0.0009805895950085943
ACH-000132,-0.14495923328774246
ACH-000133,-0.09167639209678358
ACH-000137,0.03824891791021067
ACH-000138,0.08154595943508372
ACH-000142,-0.13858940059258326
ACH-000143,0.14055527886335012
ACH-000146,-0.0402266269991575
ACH-000148,-0.14399072376884847
ACH-000150,-0.11594446045001935
ACH-000152,-0.1159667081860616
ACH-000153,0.26921766030710925
ACH-000159,-0.04447722599482404
ACH-000160,-0.015769611067569356
ACH-000163,-0.04417326404290832
ACH-000167,-0.04656897538932077
ACH-000168,0.09363772834510024
ACH-000169,-0.11977769636564292
ACH-000178,-0.04227653892357737
ACH-000183,-0.0691377248436784
ACH-000188,-0.04218260220096096
ACH-000189,0.12117388046191505
ACH-000190,0.003328869689143809
ACH-000198,0.05423048240866825
ACH-000203,-0.5315044869641833
ACH-000204,-0.0003910087024213749
ACH-000206,-0.1793317969733984
ACH-000207,0.03727307581170188
ACH-000208,0.12752833743631478
ACH-000210,0.011752658104007038
ACH-000211,0.002291682544867739
ACH-000215,-0.1078116102787355
ACH-000221,-0.08235446876599517
ACH-000222,-0.10810225541520467
ACH-000223,-0.12975506920782276
ACH-000226,-0.15255505982763334
ACH-000227,0.04804711748685967
ACH-000228,-0.011430373622986751
ACH-000231,-0.02183047758675179
ACH-000232,-0.07807846330016463
ACH-000233,-0.13406970936214205
ACH-000234,-0.05788312240978944
ACH-000235,-0.07743755834436655
ACH-000237,-0.0022868066443565123
ACH-000238,-0.06748554395726646
ACH-000242,-0.09678471897695186
ACH-000243,-0.044008354894494936
ACH-000244,-0.17444616290955015
ACH-000246,-0.07197080975334141
ACH-000248,0.045512310471308895
ACH-000250,-0.0764398472018699
ACH-000251,-0.23801197566253365
ACH-000252,0.004272699130032748
ACH-000253,-0.0345240112918689
ACH-000255,-0.04502903243769338
ACH-000256,0.0775171811008658
ACH-000257,0.07474781748001458
ACH-000258,-0.1496911576493645
ACH-000259,-0.1073926608209966
ACH-000260,-0.09090830497355032
ACH-000261,0.015874773875750838
ACH-000262,-0.14013384477960855
ACH-000263,0.06987958472023129
ACH-000264,-0.023888108744503245
ACH-000265,-0.1589829235410378
ACH-000266,-0.1353715658793558
ACH-000272,0.031314612991306966
ACH-000274,-0.09818935456432328
ACH-000277,-0.0388688534900883
ACH-000278,0.008161174816626041
ACH-000279,-0.06431267111942505
ACH-000280,-0.11514995276677517
ACH-000281,-0.2415287676225422
ACH-000288,-0.18097410724194246
ACH-000291,-0.062452806482915735
ACH-000293,-0.12646832563286547
ACH-000294,0.06826812898048892
ACH-000295,-0.0768255909661777
ACH-000296,-0.025266618697673687
ACH-000302,-0.015945750861178404
ACH-000304,-0.2271420180543155
ACH-000307,0.026646431954619985
ACH-000308,-0.05274514570335573
ACH-000310,-0.13886230632965765
ACH-000311,-0.19250888302876346
ACH-000312,-0.19010635579261376
ACH-000315,-0.0787802106315458
ACH-000316,-0.2310013476478983
ACH-000317,-0.10802247735005978
ACH-000318,0.1033077378788381
ACH-000319,-0.0809112984864566
ACH-000320,-0.04603722743226455
ACH-000322,0.004593459949263616
ACH-000323,-0.060694145864137614
ACH-000324,-0.003709742541108332
ACH-000329,-0.010231379815583535
ACH-000330,0.008282079207585063
ACH-000331,-0.16143259793811965
ACH-000332,-0.14790320221724193
ACH-000334,-0.07360637557697328
ACH-000335,-0.012579757824552106
ACH-000336,0.1007661381940869
ACH-000337,0.02066601893131088
ACH-000338,-0.3195565825195163
ACH-000339,-0.005069390457314372
ACH-000341,-0.18745996981804725
ACH-000348,0.000990721884935476
ACH-000350,-0.2371642129706308
ACH-000352,0.059306808817837287
ACH-000356,-0.17959191427422655
ACH-000361,0.10115018089109512
ACH-000362,-0.0438692806652965
ACH-000363,0.03930307097658263
ACH-000364,-0.0034551212113333907
ACH-000365,-0.14232130542991778
ACH-000366,-0.04818131339090198
ACH-000368,-0.02568788405913797
ACH-000374,-0.08961503924345568
ACH-000375,-0.04278965483241807
ACH-000376,-0.11076172152681198
ACH-000381,-0.12486700581268785
ACH-000383,-0.056559809164449436
ACH-000387,-0.01866163163012104
ACH-000389,-0.13584599852476864
ACH-000390,-0.03844813357735272
ACH-000393,-0.13062972669952447
ACH-000395,-0.009952179117612257
ACH-000396,-0.2024495174247244
ACH-000397,-0.013513476016402709
ACH-000401,-0.02562520758869475
ACH-000402,-0.12992425018833945
ACH-000403,-0.07667736913020838
ACH-000404,-0.11082520509735
ACH-000406,-0.08765951614735004
ACH-000407,-0.005118505174687872
ACH-000408,-0.13520246596805446
ACH-000410,-0.0011061306812589196
ACH-000411,-0.06988362509746059
ACH-000414,-0.0876113336103904
ACH-000415,-0.015246802358479488
ACH-000416,-0.07795611782662178
ACH-000420,-0.01968467346545415
ACH-000421,-0.057748956777395215
ACH-000424,-0.3357433046283602
ACH-000425,-0.1645937034524161
ACH-000426,-0.10546372769064548
ACH-000427,0.1036388884328351
ACH-000433,-0.05418350762801455
ACH-000435,-0.02560187648495828
ACH-000436,-0.21874868169619285
ACH-000444,-0.11422135159934045
ACH-000445,-0.02450503008648294
ACH-000448,-0.13327762448616906
ACH-000450,-0.4015657014277917
ACH-000452,-0.04352451709595352
ACH-000454,-0.28172676045318346
ACH-000458,0.1557018600787615
ACH-000459,-0.010834142416356515
ACH-000460,-0.1356703228482997
ACH-000461,0.042315825336561586
ACH-000463,-0.19292747341306324
ACH-000464,-0.010602030960611977
ACH-000466,-0.1279285286404684
