,OPN3 (23596)
ACH-000004,0.164660151839768
ACH-000005,-0.18476999384983497
ACH-000007,0.04006299584206207
ACH-000009,0.02521884829322038
ACH-000011,-0.007711178967588727
ACH-000012,0.03183011018109127
ACH-000013,0.02660478406592866
ACH-000014,0.19060489182913573
ACH-000015,0.02514292954474325
ACH-000017,0.0668222365552392
ACH-000018,0.132986525723946
ACH-000019,0.07156367691497187
ACH-000021,-0.012537177001146212
ACH-000022,0.056365965608739986
ACH-000025,-0.038356052491338735
ACH-000028,0.13905584222344705
ACH-000030,0.05314866160289691
ACH-000035,-0.1044875389474074
ACH-000036,0.049700817978031775
ACH-000037,0.038940762430318
ACH-000039,-0.0705574319372077
ACH-000040,-0.05415876976063763
ACH-000041,0.013458100184677623
ACH-000042,-0.0030653469281790354
ACH-000045,0.09505679054491196
ACH-000047,0.04990900868994122
ACH-000052,0.1377673462161984
ACH-000053,-0.022098851957927573
ACH-000054,-0.1245781315108439
ACH-000055,0.10042544745995556
ACH-000060,0.05970421233357012
ACH-000067,0.0900144445998772
ACH-000070,0.10229452356885292
ACH-000075,0.237960389945378
ACH-000078,-0.06107064257637605
ACH-000082,-9.82832241486865e-05
ACH-000085,-0.11193036435944598
ACH-000086,-0.04352630141923509
ACH-000087,0.12717597515831408
ACH-000092,-0.023391086757582828
ACH-000095,0.012944536120493622
ACH-000097,0.0663450638512875
ACH-000098,-0.02465730211357273
ACH-000099,0.04253583618658418
ACH-000108,-0.057470044988704325
ACH-000113,0.017161101836419057
ACH-000116,0.11202499544646148
ACH-000118,0.08076179512531742
ACH-000120,-0.026205048503901804
ACH-000123,0.0006553444200607857
ACH-000127,0.033207477626847136
ACH-000128,-0.08788728812145209
ACH-000132,0.08167658324039193
ACH-000133,0.10334898752877272
ACH-000137,0.03852043987067978
ACH-000138,0.08609806289901463
ACH-000142,0.11962303529738247
ACH-000143,-0.20157567082001213
ACH-000146,-0.00575366075331883
ACH-000148,-0.021041082005247375
ACH-000150,-0.050467100474817415
