,BAAT (570)
ACH-000004,0.10707834044173403
ACH-000005,0.19117485724709105
ACH-000007,0.2211529537544181
ACH-000009,0.055064702281032364
ACH-000011,0.09147178551044116
ACH-000012,0.18783924135321373
ACH-000013,-0.01248110825406846
ACH-000014,0.1276143691173809
ACH-000015,-0.0022285852660007413
ACH-000017,-0.0014505152892763074
ACH-000018,0.16243119390165062
ACH-000019,0.1263525606215756
ACH-000021,0.011965275057433548
ACH-000022,0.040282146669607985
ACH-000025,-0.0096946239042266
ACH-000028,0.02804129180344307
ACH-000030,0.058791325109972224
ACH-000035,0.12809563793694956
ACH-000036,0.15092402677201433
ACH-000037,0.07918371369493947
ACH-000039,-0.13818998903743324
ACH-000040,0.08248597506463103
ACH-000041,0.18279773530885965
ACH-000042,0.04601948524025031
ACH-000045,0.09832405350020416
ACH-000047,0.07675137943602246
ACH-000052,0.12897753011721966
ACH-000053,0.010953690744799608
ACH-000054,0.12102398212906115
ACH-000055,-0.15150133673578248
ACH-000060,0.09806203443755936
ACH-000067,0.12441476635503265
ACH-000070,0.2967716082043549
ACH-000075,0.005068601599141681
ACH-000078,0.10302724886783517
ACH-000082,0.08090034047730085
ACH-000085,0.1057276826577056
ACH-000086,0.06937077813482054
ACH-000087,0.011237115637418738
ACH-000092,0.12749743825554824
ACH-000095,0.0840969410986002
ACH-000097,0.09064619937256084
ACH-000098,0.11781335268779708
ACH-000099,0.026471802638580608
ACH-000108,0.0902127733301791
ACH-000113,0.04914526695460859
ACH-000116,0.14109540903635398
ACH-000118,0.03116869637395413
ACH-000120,0.02785716790596928
ACH-000123,0.10122470092345036
ACH-000127,0.0718167154681708
ACH-000128,0.0940219472022057
ACH-000132,0.05542565231697935
ACH-000133,0.10102570210527326
ACH-000137,0.07010151684620029
ACH-000138,0.038619124203457735
ACH-000142,0.1038216665783359
ACH-000143,0.07949021448044043
ACH-000146,0.14509710159532946
ACH-000148,0.05900113691114724
ACH-000150,0.1583987160143445
ACH-000152,-0.021108627281630814
ACH-000153,0.22776772962803624
ACH-000159,0.019542194605270458
ACH-000160,0.04598366663728054
ACH-000163,0.08119931666032604
ACH-000167,0.31870220478150113
ACH-000168,0.10747463214255576
ACH-000169,0.15617912374657575
ACH-000178,0.1270738347969508
ACH-000183,0.11671926471954205
ACH-000188,0.0950603470234022
ACH-000189,0.14996368661933968
ACH-000190,-0.2600937433933475
ACH-000198,0.1563000436765737
ACH-000203,-0.18556421366645107
ACH-000204,0.233982364587922
ACH-000206,0.09304874901732543
ACH-000207,0.04151633838703351
ACH-000208,0.2773843684444755
ACH-000210,0.1784301092275515
ACH-000211,0.01130964173291558
ACH-000215,0.10669001481906094
ACH-000221,0.0779940754105709
ACH-000222,0.14289997180964747
ACH-000223,0.048458402670114135
ACH-000226,0.03710781758502887
ACH-000227,0.1903618675390263
ACH-000228,0.02775213524997612
ACH-000231,0.1146703450184764
ACH-000232,0.1275452818980302
ACH-000233,0.14885878038850467
ACH-000234,0.1000147228106296
ACH-000235,0.10326949693854627
ACH-000237,-0.04773925002733406
ACH-000238,-0.07968407847377265
ACH-000242,-0.23147493263679236
ACH-000243,0.11395224708932808
ACH-000244,0.1744099144371241
ACH-000246,0.10483467762125502
ACH-000248,0.020433329997806574
ACH-000250,0.047040459363004467
ACH-000251,0.2264669141863728
ACH-000252,0.13852577299002114
ACH-000253,0.06576409996662089
ACH-000255,0.1085884026175308
ACH-000256,0.2066160307544
ACH-000257,0.2197537663095684
ACH-000258,0.26341724104063474
ACH-000259,0.019487739502926656
ACH-000260,0.08614152891746239
ACH-000261,0.12375125626819593
ACH-000262,0.2277168864521508
ACH-000263,-0.10682430060234532
ACH-000264,0.11075481055788934
ACH-000265,0.1383329396202003
ACH-000266,0.03936941860917716
ACH-000272,0.11723384913310568
ACH-000274,0.014843052969540568
ACH-000277,0.16012665420139113
ACH-000278,0.14944784100718592
ACH-000279,0.06393614062094036
ACH-000280,0.019292878762745824
ACH-000281,-0.02075968429204508
ACH-000288,0.16386811178881466
ACH-000291,0.05851112560039064
ACH-000293,0.03598702691627604
ACH-000294,0.2000302153657909
ACH-000295,-0.09508402378702696
ACH-000296,0.13468156072857013
ACH-000302,0.0686113502557123
ACH-000304,0.18476768564842266
ACH-000307,0.1444353664440456
ACH-000308,0.06257917329872723
ACH-000310,-0.018695119603098758
ACH-000311,0.14800915544630694
ACH-000312,0.0690892031872677
ACH-000315,0.2217984948884827
ACH-000316,0.044712935978311184
ACH-000317,0.3157259573609781
ACH-000318,-0.04667920028976452
ACH-000319,0.16953390084029482
ACH-000320,0.14533945066399456
ACH-000322,0.15155559521103562
ACH-000323,0.18486864573210152
ACH-000324,0.1396826221015998
ACH-000329,-0.013923370176238941
ACH-000330,0.05521452422864313
ACH-000331,0.10042533176964094
ACH-000332,0.10879137109656524
ACH-000334,0.2306532165137752
ACH-000335,0.07418900042478875
ACH-000336,0.07970765166458409
ACH-000337,-0.07810179936636755
ACH-000338,-0.7785740547406871
ACH-000339,0.033869998506781414
ACH-000341,0.04216275701495022
ACH-000348,0.08582020736754152
ACH-000350,0.02345261489723344
ACH-000352,0.16241610699692954
ACH-000356,0.08882194248297152
ACH-000361,0.09527539524575636
ACH-000362,-0.050006372599256034
ACH-000363,0.08131786487922024
ACH-000364,-0.03886602986640583
ACH-000365,-0.025426458879466138
ACH-000366,0.08872985622180454
ACH-000368,0.09421651484942016
ACH-000374,-0.001275934058764431
ACH-000375,0.03387506299796442
ACH-000376,0.06979982842862914
ACH-000381,0.19927700914040525
ACH-000383,0.01042939908872522
ACH-000387,0.17506186680965338
ACH-000389,0.15498674130671225
ACH-000390,-0.02747548352880189
ACH-000393,0.01071633747033005
ACH-000395,-0.035792095285620995
ACH-000396,-0.12909391522882616
ACH-000397,0.08465623348124311
ACH-000401,0.13437096746336016
ACH-000402,-0.10563452061245532
ACH-000403,0.08581532163123781
ACH-000404,-0.22450065477238085
ACH-000406,0.0820717907125703
ACH-000407,0.08667707670081495
ACH-000408,0.20631748903910035
ACH-000410,0.08266913983455315
ACH-000411,0.07443397185930445
ACH-000414,0.14071233141084116
ACH-000415,0.12360516103626328
ACH-000416,-0.027613708253479183
ACH-000420,-0.2050005507333384
ACH-000421,0.164503903286886
ACH-000424,0.050285483600981784
ACH-000425,0.058686376203929164
ACH-000426,0.1867057324956472
ACH-000427,0.07525674042007087
ACH-000433,-0.06187203098159174
ACH-000435,0.2281456047066883
ACH-000436,0.14877739030272913
ACH-000444,0.045802967561189116
ACH-000445,0.0569347042475236
ACH-000448,0.10361710783134552
ACH-000450,0.006602533570033858
ACH-000452,0.08415780120744543
ACH-000454,-0.003139059431296964
ACH-000458,0.1006328286913668
ACH-000459,0.016533118236131274
ACH-000460,0.03129375767609452
ACH-000461,0.17153112575179655
ACH-000463,0.03845199930782977
ACH-000464,0.1936498916024216
ACH-000466,-0.14302573559908352
ACH-000467,-0.04520600111846466
ACH-000468,0.14153837933035107
ACH-000469,0.12295522761046265
ACH-000470,-0.06923298759983132
ACH-000471,0.18120441606148407
ACH-000472,0.029538833429764023
ACH-000473,0.09543163756386076
ACH-000475,0.13531577868409475
ACH-000476,0.0974450480695079
ACH-000477,0.12416788205700525
ACH-000479,0.021634577190354342
ACH-000480,0.11970844042282346
ACH-000481,0.1164085648079742
ACH-000483,0.14956617321894194
ACH-000484,0.10356055029728407
ACH-000485,0.02532197038502931
ACH-000486,0.14064981273876082
ACH-000487,0.2297621326347567
ACH-000488,0.08804008141716613
ACH-000490,0.09310563561527344
