,DNAAF1 (123872)
ACH-000004,0.1717652077475506
ACH-000005,0.4539027195136419
ACH-000007,0.056246901431568005
ACH-000009,0.17011697298966025
ACH-000011,0.040362139159153716
ACH-000012,0.05075948693687616
ACH-000013,0.014079074095203991
ACH-000014,0.019256043649540474
ACH-000015,0.07803428397038772
ACH-000017,0.046285317822515167
ACH-000018,0.06541311008789187
ACH-000019,0.10332346098368596
ACH-000021,0.10540333017943616
ACH-000022,0.10452096464149736
ACH-000025,-0.036190158884575836
ACH-000028,0.2233928651026641
ACH-000030,0.09594888065576536
ACH-000035,0.05293551915135545
ACH-000036,0.052944043787741694
ACH-000037,0.06147082154169474
ACH-000039,0.14227095497889586
ACH-000040,0.1373913574732719
ACH-000041,0.14970178174019536
ACH-000042,0.06396521993070285
ACH-000045,0.06588866266172284
ACH-000047,0.030740548636363392
ACH-000052,0.05364319452800189
ACH-000053,0.11421021021947632
ACH-000054,0.1597776049806476
ACH-000055,0.032312665023998474
ACH-000060,0.0751259289217659
ACH-000067,0.12449538825957868
ACH-000070,0.05847206959679326
ACH-000075,0.19554605092316396
ACH-000078,0.119502426749204
ACH-000082,0.07791894908423071
ACH-000085,0.08333286918029327
ACH-000086,0.19578498533084976
ACH-000087,0.3347665548545433
ACH-000092,0.14493447133576334
ACH-000095,0.04780069078027508
ACH-000097,0.1783197865183321
ACH-000098,0.08614540340490978
ACH-000099,0.09207649909843338
ACH-000108,0.015114718946215112
ACH-000113,0.12459321394554132
ACH-000116,0.1123601891102946
ACH-000118,0.1322924734792797
ACH-000120,0.13762323103402302
ACH-000123,0.027816709505596827
ACH-000127,0.02965067469874995
ACH-000128,-0.004023167500354852
ACH-000132,0.07027774762335899
ACH-000133,0.0791222229188475
ACH-000137,0.1055399082054303
ACH-000138,0.1817200655000369
ACH-000142,0.00439167779688521
ACH-000143,-0.07994325860323047
ACH-000146,-0.024880640514017432
ACH-000148,0.08141996256537957
ACH-000150,0.11620181688730165
ACH-000152,0.02651009932915584
ACH-000153,0.17780708955924462
ACH-000159,0.1662685645302851
ACH-000160,0.08986167570549923
ACH-000163,-0.017810569691125426
ACH-000167,0.1482755535697551
ACH-000168,0.1619346167437065
ACH-000169,0.1424064788929269
ACH-000178,0.0929338260449299
ACH-000183,0.1515944212126711
ACH-000188,0.05242487151712028
ACH-000189,0.14521262985413513
ACH-000190,0.24173220710431595
ACH-000198,0.05467536617185318
ACH-000203,-0.1587604599382691
ACH-000204,0.016292134345462905
ACH-000206,0.5185026997941741
ACH-000207,0.0681180615071013
ACH-000208,-0.041102821547096734
ACH-000210,0.09695463624472334
ACH-000211,0.15491161770917428
ACH-000215,0.06902470494242853
ACH-000221,0.2263538259523833
ACH-000222,0.08921184536637226
ACH-000223,0.14510029414738074
ACH-000226,0.12420724304652675
ACH-000227,0.03570787647452218
ACH-000228,0.1509122977259255
ACH-000231,0.02998491476856466
ACH-000232,0.13673246302367545
ACH-000233,0.1084022228627186
ACH-000234,0.1031496026460271
ACH-000235,0.0787874744947642
ACH-000237,0.025567017098833404
ACH-000238,0.10283767708034236
ACH-000242,-0.0696887705122473
ACH-000243,0.1023920487310729
ACH-000244,0.10079206419468864
ACH-000246,0.14882103052285198
ACH-000248,0.009980541343589307
ACH-000250,0.04152234166805298
ACH-000251,0.07850175522445255
ACH-000252,0.23407238446980005
ACH-000253,0.10012699927561647
ACH-000255,0.0909458498255426
ACH-000256,0.1893673831302368
ACH-000257,0.027256856107358143
ACH-000258,0.16379687515574073
ACH-000259,0.11671984635646447
ACH-000260,0.16008873796871578
ACH-000261,0.11733292524985454
ACH-000262,0.12699421461434654
ACH-000263,0.2367146731392485
ACH-000264,0.019273688667327503
ACH-000265,0.2755128317287013
ACH-000266,0.057497885253107235
ACH-000272,0.09754857665271068
ACH-000274,0.04010233735028977
ACH-000277,0.044138525869534116
ACH-000278,-0.01884313902186784
ACH-000279,0.09378896179917433
ACH-000280,0.06890058980598321
ACH-000281,0.05555821192649428
ACH-000288,0.03792715414831917
ACH-000291,0.10172609110654096
ACH-000293,0.06840505962724197
ACH-000294,0.0910259943459154
ACH-000295,-0.0035976907552051273
ACH-000296,0.2536359247189732
ACH-000302,0.20268074277058046
ACH-000304,0.05059512386564142
ACH-000307,0.03820390482325173
ACH-000308,0.08861475972025955
ACH-000310,0.08583969940195882
ACH-000311,0.016707922033206896
ACH-000312,0.040382950079354635
ACH-000315,0.04929235171656742
ACH-000316,0.07171054348395015
ACH-000317,0.14909545152811587
ACH-000318,0.14090822062230626
ACH-000319,0.2194106759838068
ACH-000320,0.10206636147093924
ACH-000322,0.278448125991872
ACH-000323,0.09624255147011028
ACH-000324,0.09400169222455038
