,ARL2BP (23568)
ACH-000502,-0.1224538483862267
ACH-000503,0.1240842441901158
ACH-000505,-0.06642999488974803
ACH-000507,-0.13689399206089498
ACH-000510,0.0617332897926214
ACH-000511,-0.08911608528879032
ACH-000512,-0.010294000373496513
ACH-000516,-0.13725322632689238
ACH-000517,-0.07297682682670341
ACH-000518,0.12933839875302974
ACH-000520,-0.26579225299724984
ACH-000521,-0.08844480848338737
ACH-000522,-0.22017842006725014
ACH-000524,-0.020534129115496874
ACH-000527,-0.10296550170011448
ACH-000528,0.01888732776354117
ACH-000537,0.026963383000315776
ACH-000541,-0.11784174125692327
ACH-000542,-0.09978674147482906
ACH-000544,0.07981359795987499
ACH-000545,-0.08688140171027181
ACH-000547,-0.028931737802482076
ACH-000548,-0.2312788100266629
ACH-000549,-0.19510560490817788
ACH-000550,-0.14878399302827786
ACH-000552,0.014717822762672115
ACH-000556,-0.10023837191775872
ACH-000557,0.021489923749240164
ACH-000569,-0.03877292261852894
ACH-000570,0.03514718834214958
ACH-000571,-0.10511533357166647
ACH-000573,-0.012590611995475882
ACH-000576,0.008287839095387434
ACH-000579,0.0742679839161503
ACH-000580,0.07680828958953889
ACH-000584,0.021451660285588897
ACH-000585,-0.04256325169974088
ACH-000588,-0.019706071767732716
ACH-000589,-0.04382305486334854
ACH-000591,-0.10962764848137788
ACH-000593,0.0791874251650757
ACH-000600,-0.05286261769050277
ACH-000601,-0.11155897749487928
ACH-000605,0.0041624520157202095
ACH-000606,0.007330990929265103
ACH-000608,-0.07300579980381748
ACH-000614,-0.11617242703572085
ACH-000616,-0.10504046072191882
ACH-000618,0.0023464871424580844
ACH-000619,0.1359105288341511
ACH-000620,-0.12278217600818955
ACH-000621,-0.19014676549132625
ACH-000622,0.09344633545926236
ACH-000623,-0.08281442571264844
ACH-000624,-0.12456591412688613
ACH-000627,0.12792786208045634
ACH-000630,0.02874386564456418
ACH-000631,-0.08599900254861123
ACH-000632,-0.0009869660947506727
ACH-000633,0.07896423384407447
ACH-000637,-0.18410169258864525
ACH-000638,-0.05919602701709345
ACH-000646,-0.015957155622454103
ACH-000647,-0.19493691367938185
ACH-000648,0.015454373566378804
ACH-000649,0.08523921557571541
ACH-000651,0.05517762689961608
ACH-000652,-0.16528827452958936
ACH-000653,-0.029822155869979168
ACH-000657,0.007732043447638336
ACH-000658,-0.004524272324450422
ACH-000661,-0.22012367261748125
ACH-000662,0.016390996755430633
ACH-000663,-0.07777847620712944
ACH-000665,0.0767070874779791
ACH-000671,-0.013754447440231346
ACH-000672,0.3820253532035735
ACH-000673,-0.0698015669516186
ACH-000676,-0.009070397638887858
ACH-000677,0.08102819533040151
ACH-000681,-0.09188440116370647
ACH-000683,-0.04847680901471375
ACH-000684,-0.0826483210103919
ACH-000688,-0.1935925002199212
ACH-000693,-0.06931597156579185
ACH-000694,-0.008030030597409778
ACH-000695,-0.08278627972901527
ACH-000696,-0.042552166349518236
ACH-000697,-0.13782275908971187
ACH-000699,0.059411612387770776
ACH-000701,-0.06041593914050435
ACH-000706,-0.10022259486455601
ACH-000711,-0.011903162341668824
ACH-000713,-0.0738940330051377
ACH-000714,0.043480678811154964
ACH-000718,-0.07205033529793292
ACH-000720,-0.007194590277831008
ACH-000721,0.12560820767886632
ACH-000724,-0.14047513265802147
ACH-000725,-0.10904114524759376
ACH-000732,0.036709204317341634
ACH-000734,-0.05006086799562344
ACH-000735,0.05936535570437011
ACH-000736,0.039487444298208975
ACH-000738,-0.13596327197892458
ACH-000746,-0.21508087261201764
ACH-000747,-0.040597842657990935
ACH-000748,-0.07104077482131563
ACH-000753,0.004561174053535904
ACH-000756,-0.05281814065141769
ACH-000757,-0.014682253003524147
ACH-000758,-0.06413242352281344
ACH-000760,0.025995743796574704
ACH-000762,0.14686397158063436
ACH-000763,-0.09259225432268432
ACH-000764,-0.07072292377876263
ACH-000765,-0.01793653866527359
ACH-000766,-0.18143134272000025
ACH-000767,-0.1022616422450204
ACH-000768,-0.10584011847411504
ACH-000769,0.10685974286484527
ACH-000770,-0.026755069666173626
ACH-000771,-0.04880627158964153
ACH-000773,-0.1391321400060423
ACH-000776,-0.0662634941142894
ACH-000777,0.048925795145113804
ACH-000778,0.2306514866107373
ACH-000781,0.016256029741000422
ACH-000782,-0.1086389270395976
ACH-000783,-0.16369805293853146
ACH-000784,0.08027887490071411
ACH-000785,-0.04253810363077744
ACH-000787,-0.06198501361828197
ACH-000788,-0.09986073716333632
ACH-000791,-0.07635164304304301
ACH-000792,0.028788601171570838
ACH-000794,-0.14161838455081538
ACH-000796,-0.0836293531407767
ACH-000798,0.02056191120066645
ACH-000799,-0.22223854725804906
ACH-000800,-0.018846405865261682
ACH-000802,0.05886631404286863
ACH-000804,-0.02546064674953567
ACH-000805,-0.01857299252388255
ACH-000809,0.10286179137272454
ACH-000810,0.06754406428165123
ACH-000811,-0.004859453212528092
ACH-000817,-0.20355139357037288
ACH-000819,-0.0034449623316045604
ACH-000820,-0.06555752056714506
ACH-000821,0.007417255087337786
ACH-000822,-0.06745578246021418
ACH-000823,-0.04115163806776118
ACH-000824,-0.008313036827517105
ACH-000827,-0.07838713962418639
ACH-000829,-0.09913654089475717
ACH-000831,-0.1863973264836788
ACH-000832,0.10696730244739172
ACH-000833,0.04626295718036142
ACH-000834,-0.08692145356638452
ACH-000835,0.0901312168112795
ACH-000836,0.22008787648036346
ACH-000837,0.07011405189063308
ACH-000838,0.2472370847152761
ACH-000839,-0.1135546505330394
ACH-000840,-0.026200525780028475
ACH-000841,-0.045895490527862966
ACH-000843,-0.07970408986430108
ACH-000846,0.031117974787835057
ACH-000847,0.002516514378364086
ACH-000848,-0.06268642977161577
ACH-000849,-0.2050565055457558
ACH-000851,-0.05270240371676256
ACH-000855,-0.07551389357109935
ACH-000856,-0.016648388298042122
ACH-000858,-0.06367841299697373
ACH-000859,0.19606863817301046
ACH-000861,-0.0428589342374378
ACH-000862,-0.0024510816290752727
ACH-000865,0.06045075395656655
ACH-000866,0.05281021678056614
ACH-000867,-0.09781781031301716
ACH-000869,0.021773424378669914
ACH-000872,0.12815228245041138
ACH-000873,-0.06388864222993186
ACH-000876,-0.04950218192454036
ACH-000878,-0.012440732537241588
ACH-000880,0.039955094619762
ACH-000881,-0.03454657967160903
ACH-000882,-0.07493270607968484
ACH-000884,0.057544996662426164
ACH-000885,0.026259761769856428
ACH-000887,-0.12102333414182148
ACH-000889,0.01875388802739456
ACH-000896,0.020647826813572003
ACH-000898,-0.024358880388485417
ACH-000900,-0.029489029275808213
ACH-000901,-0.06692143150285583
ACH-000905,0.02567818356994709
ACH-000906,0.03049385505249512
ACH-000907,-0.2355203459078369
ACH-000910,-0.08502944622569228
ACH-000911,0.011468065338336095
ACH-000912,-0.0311255052627175
ACH-000913,0.07823460151386875
ACH-000915,-0.1206356296565497
ACH-000916,-0.3279438947130747
ACH-000917,-0.028423301367110174
ACH-000920,-0.17048213849596733
ACH-000921,0.20551206787525947
ACH-000924,-0.046937669870137914
ACH-000926,0.060318980214115275
ACH-000928,-0.13245252784323788
ACH-000929,-0.13579230729066116
ACH-000932,-0.17559875338382905
ACH-000935,-0.3054593748417136
ACH-000936,0.04003574239466545
ACH-000937,0.07903130654856258
ACH-000938,0.11288988350980345
ACH-000939,0.2823761247966453
ACH-000941,0.09508949009728523
ACH-000943,-0.012196880671088976
ACH-000946,-0.24346159098119066
ACH-000947,-0.06918809688353264
ACH-000948,-0.20482249260014768
ACH-000950,0.14077662052123088
ACH-000953,0.05976573283271764
ACH-000954,0.6248019792023174
ACH-000957,-0.3326490617760216
ACH-000958,-0.2667556318445953
ACH-000960,0.02372210990197642
ACH-000963,0.12786614707308974
ACH-000968,0.054900886979091616
ACH-000969,-0.01916503458816004
ACH-000972,-0.5030099599680998
ACH-000973,-0.07629482390701747
ACH-000974,-0.09111428213515477
ACH-000978,-0.003264077273513275
ACH-000984,-0.220089503944516
ACH-000986,0.06927790701681859
ACH-000988,-0.07348496584830516
ACH-000993,-0.17318408482979844
ACH-000994,-0.2381284924746183
ACH-000996,-0.08095867599879762
ACH-001001,-0.044127364721580166
ACH-001020,0.1875951758765018
ACH-001028,-0.00967346217494189
ACH-001031,-0.027712470933835817
ACH-001038,-0.07023269774355638
ACH-001048,0.0699290944191902
ACH-001050,-0.07078677739223706
ACH-001053,-0.19737352817414472
ACH-001054,-0.03230065404270745
ACH-001061,-0.00948569978373982
ACH-001067,-0.2537683390179914
ACH-001075,0.09042231910084253
ACH-001096,0.0009514212175757929
ACH-001111,0.33010089592552483
ACH-001119,0.16408035439091034
ACH-001128,0.4143545683047422
ACH-001134,-0.10647786199723294
ACH-001151,-0.08404772545538107
ACH-001163,0.05930372957944751
ACH-001164,-0.14664627008220182
ACH-001183,0.05214258205772284
ACH-001192,0.02344120297891965
ACH-001193,-0.3471576376989673
ACH-001196,-0.0767085864406483
ACH-001197,0.07859325549594445
ACH-001205,-0.26572463765207593
ACH-001211,-0.14017452410853085
ACH-001212,-0.07395841266726541
ACH-001228,-0.09470034420642977
ACH-001232,-0.017164524182863936
ACH-001239,-0.07296533171232218
ACH-001270,-0.12471785783497905
ACH-001274,0.06464964459079492
ACH-001275,0.04090294591450952
ACH-001277,-0.09808911765391873
ACH-001278,-0.1047883349142156
ACH-001280,-0.2326511648001629
ACH-001283,-0.0059072756460250495
ACH-001289,-0.11761722612329616
ACH-001300,-0.08381158150940803
ACH-001301,-0.13737122205498892
ACH-001302,-0.1141714255696451
ACH-001306,0.021193966983357303
ACH-001318,0.10074885844437023
ACH-001322,-0.21882298743279446
ACH-001328,-0.022951161675596396
ACH-001332,0.2741733643408677
ACH-001336,-0.004930444210014703
ACH-001346,0.08148790568787684
ACH-001353,-0.13358274731373412
ACH-001354,0.0821049273047118
ACH-001367,0.12514055731126658
ACH-001368,0.010993925064179923
ACH-001374,0.153043351661471
ACH-001377,-0.02213186427435124
ACH-001380,-0.22394194403137188
ACH-001391,-0.06222742008071911
ACH-001408,-0.0643959373909659
ACH-001430,0.17097363250905326
ACH-001431,0.11866408351624083
ACH-001450,0.0852049917329322
ACH-001496,0.1063155790574808
ACH-001500,0.2475130208353715
ACH-001523,-0.05681527435947641
ACH-001532,-0.16345566713077836
ACH-001550,0.19423165660287714
ACH-001552,-0.027898099651784348
ACH-001554,0.02443495981802099
ACH-001654,-0.07435419135032834
ACH-001735,-0.07442744730719728
ACH-001736,0.08098032770804067
ACH-001737,-0.2833635784498899
ACH-001740,-0.04974829988959293
ACH-001745,0.07889055214243809
ACH-001765,-0.05064959758553434
