,HSPD1 (3329)
ACH-000237,-0.8902762262005978
ACH-000238,-0.9221619666649886
ACH-000242,-0.8874141941313227
ACH-000243,-0.9617813404890416
ACH-000244,-0.91305711025348
ACH-000246,-0.7897923609869099
ACH-000248,-1.1020776687390879
ACH-000250,-0.9297163317688354
ACH-000251,-1.0337289916954038
ACH-000252,-1.1791195469592886
ACH-000253,-0.7783711219267789
ACH-000255,-0.742833311504039
ACH-000256,-0.982474624172592
ACH-000257,-1.0936046875851302
ACH-000258,-1.0063318368178478
ACH-000259,-0.933414348989648
ACH-000260,-0.8985344065838226
ACH-000261,-1.0052696830171908
ACH-000262,-1.2234455894995515
ACH-000263,-0.9041470034100672
ACH-000264,-0.8173854354842555
ACH-000265,-0.9255982989154228
ACH-000266,-0.7560884046183538
ACH-000272,-0.7810378412203244
ACH-000274,-0.8455399808584513
ACH-000277,-0.8797889011640256
ACH-000278,-0.9109956705036232
ACH-000279,-0.939441024546106
ACH-000280,-0.9531061385231168
ACH-000281,-0.9376126237303144
ACH-000288,-1.076901652708352
ACH-000291,-0.8615875457699756
ACH-000293,-1.0087019896002896
ACH-000294,-0.5634802985497853
ACH-000295,-0.805594661695024
ACH-000296,-1.0498325017405608
ACH-000302,-1.1857555725955424
ACH-000304,-1.0791461888821574
ACH-000307,-0.8905029667975684
ACH-000308,-0.8098031394605577
ACH-000310,-0.7703852048433174
ACH-000311,-0.9064657796609856
ACH-000312,-0.9223282838112924
ACH-000315,-0.9541916599253116
ACH-000316,-0.8849470700335579
ACH-000317,-1.0238196225509404
ACH-000318,-0.934386459991971
ACH-000319,-1.0192394988317786
ACH-000320,-0.9004500427023623
ACH-000322,-1.213058111213163
ACH-000323,-1.172317753152696
ACH-000324,-1.0299890184903229
ACH-000329,-0.940878507902594
ACH-000330,-0.8152697690490035
ACH-000331,-0.9608224947017062
ACH-000332,-0.821945730782518
ACH-000334,-0.6619432215047618
ACH-000335,-1.100772953403779
ACH-000336,-0.9181114978819508
ACH-000337,-0.995716943808047
ACH-000338,-1.3506414590922649
ACH-000339,-0.8340934876284256
ACH-000341,-0.5408493689018626
ACH-000348,-1.08070094402508
ACH-000350,-0.8025096853549161
ACH-000352,-0.979244789298212
ACH-000356,-1.0501870231572812
ACH-000361,-0.8255571930518244
ACH-000362,-0.6303533620591069
ACH-000363,-0.8140771705894252
ACH-000364,-1.184026971974949
ACH-000365,-0.5854661880848584
ACH-000366,-0.8263843988249433
ACH-000368,-1.0580718157454072
ACH-000374,-0.9700658578100414
ACH-000375,-0.9096657741333268
ACH-000376,-0.8803468146880471
ACH-000381,-0.9193167467971056
ACH-000383,-0.7039387713581698
ACH-000387,-0.9100508060528384
ACH-000389,-1.0205579195618315
ACH-000390,-0.9713848471334641
ACH-000393,-1.0257008489415602
ACH-000395,-0.8658591510760714
ACH-000396,-1.1145081075682206
ACH-000397,-0.8186774631702483
ACH-000401,-1.0490069037698766
ACH-000402,-0.6973920898179569
ACH-000403,-0.7649993039923967
ACH-000404,-0.7622420377311754
ACH-000406,-0.8281530938432852
ACH-000407,-1.0621137324173076
ACH-000408,-1.0334926081943123
ACH-000410,-0.7845642484681179
ACH-000411,-0.9409380397759872
ACH-000414,-0.8538983843718784
ACH-000415,-0.7940607427962304
ACH-000416,-0.8300011871300734
ACH-000420,-0.7905971314707538
ACH-000421,-0.8885516833219396
ACH-000424,-0.8470209775746018
ACH-000425,-0.7240199244738458
ACH-000426,-0.5619039158917972
ACH-000427,-0.7375956300427411
ACH-000433,-0.9695809742957894
ACH-000435,-0.8381187664051362
ACH-000436,-0.692960581563987
ACH-000444,-0.7718119524345238
ACH-000445,-0.8216431908316166
ACH-000448,-0.7257364280925361
ACH-000450,-1.0410173951388888
ACH-000452,-0.8993767549211942
ACH-000454,-0.8790233094444198
ACH-000458,-0.9281091737947154
ACH-000459,-0.8495582448346942
ACH-000460,-0.7701323404589427
ACH-000461,-0.8709522131760652
ACH-000463,-0.9495235360988394
ACH-000464,-0.7853808659875299
ACH-000466,-0.7738340265178468
ACH-000467,-0.9671438158832464
ACH-000468,-0.9057155648988422
ACH-000469,-1.0177528735505763
ACH-000470,-0.8690999780928407
ACH-000471,-0.8336112929164229
ACH-000472,-0.8474908065710122
ACH-000473,-1.0111814266186852
ACH-000475,-0.8583346615827364
ACH-000476,-1.001685265031639
ACH-000477,-0.8051006091419083
ACH-000479,-0.7882098943077028
ACH-000480,-0.9148163116332038
ACH-000481,-0.8279649067541152
ACH-000483,-0.7483400857976927
ACH-000484,-0.6214898727877021
ACH-000485,-0.8334235894572359
ACH-000486,-0.964349757912546
ACH-000487,-0.7994957322157763
ACH-000488,-0.7590111554723872
ACH-000490,-1.025956065284876
ACH-000491,-0.9944285749172864
ACH-000495,-1.0129130049986896
ACH-000496,-1.1273519583970302
ACH-000499,-0.915661911909228
ACH-000500,-0.6267303234975187
ACH-000502,-0.8568232226934254
ACH-000503,-1.1354083124726175
ACH-000505,-0.8346722075224959
ACH-000507,-0.8833653074877014
ACH-000510,-0.970278116069567
ACH-000511,-1.263670928882124
ACH-000512,-0.8620684217253702
ACH-000516,-1.0406192563733294
ACH-000517,-0.9330662856136048
ACH-000518,-1.1203490134417933
ACH-000520,-1.04359590871405
ACH-000521,-0.8975841953940173
ACH-000522,-1.0334758183337236
ACH-000524,-0.8829468926987409
ACH-000527,-0.9855991993977
ACH-000528,-0.9513210537036072
ACH-000537,-0.9411796484999456
ACH-000541,-0.7736349861106855
ACH-000542,-0.7899713589513027
ACH-000544,-0.8488496970261045
ACH-000545,-1.0882843402875573
ACH-000547,-1.2114745828489342
ACH-000548,-1.0759347629439522
ACH-000549,-0.6942693132956788
ACH-000550,-0.9012596212449848
ACH-000552,-0.9987683766438876
ACH-000556,-0.9765211775179078
ACH-000557,-0.7326370430779313
ACH-000569,-0.8575180070216517
ACH-000570,-1.1038771667303486
ACH-000571,-1.0421139147253984
ACH-000573,-0.9977471882502312
ACH-000576,-0.932767103721534
ACH-000579,-0.6527738513082526
ACH-000580,-0.8521872790021084
ACH-000584,-0.8506520751380099
ACH-000585,-1.0291873847229267
ACH-000588,-0.8458140851963457
ACH-000589,-0.9478190490204794
ACH-000591,-0.9881928247978434
ACH-000593,-0.8863799807527366
ACH-000600,-0.6456550190964296
ACH-000601,-0.9493215388710232
ACH-000605,-1.0351785195183143
ACH-000606,-1.0253413858038145
ACH-000608,-0.6667093466997757
ACH-000614,-0.8414489355244092
ACH-000616,-0.8122359550937168
ACH-000618,-0.9897861395493486
ACH-000619,-0.9769601866517684
ACH-000620,-0.6901035734816268
ACH-000621,-0.7028416270438475
ACH-000622,-0.7575707567242198
ACH-000623,-0.8861672510250357
ACH-000624,-0.8725888446347076
ACH-000627,-0.8372489258353039
ACH-000630,-0.8639962720959367
ACH-000631,-0.6642858952394677
ACH-000632,-0.9676891515868488
ACH-000633,-0.7862127762008145
ACH-000637,-0.8335550338639355
ACH-000638,-0.8366089170621087
ACH-000646,-0.4730946531577794
ACH-000647,-0.9343772706318916
ACH-000648,-0.9822608236117176
ACH-000649,-0.8606328481789732
ACH-000651,-0.9254155314073056
ACH-000652,-0.9703857709917
ACH-000653,-0.9304476646475356
ACH-000657,-0.7990212537350984
ACH-000658,-0.7947110788924993
ACH-000661,-1.1357430441312322
ACH-000662,-1.005595357830409
ACH-000663,-0.9896221664301672
ACH-000665,-0.9036157880720336
ACH-000671,-0.8599153442920014
ACH-000672,-0.6970688851915691
ACH-000673,-0.8620913799470176
ACH-000676,-0.9044505894672098
ACH-000677,-0.8485870501616214
ACH-000681,-0.8362179042634776
ACH-000683,-0.8552210343827303
ACH-000684,-1.0908927946583464
ACH-000688,-0.8771196218175832
ACH-000693,-1.0140071682713785
ACH-000694,-0.9876087842021058
ACH-000695,-0.7739989198254807
ACH-000696,-0.9779940491587972
ACH-000697,-0.7585351804762125
ACH-000699,-1.034370420709556
ACH-000701,-0.8246953563065855
ACH-000706,-1.1392061120398107
ACH-000711,-0.9241289025238432
ACH-000713,-0.8372683821999496
ACH-000714,-0.4736249129430827
ACH-000718,-0.8580265230094923
ACH-000720,-0.9160939250918276
ACH-000721,-0.8552407862913219
ACH-000724,-0.9003926018729236
ACH-000725,-0.7115012385382907
ACH-000732,-0.9454401170941196
ACH-000734,-0.8240403240209879
ACH-000735,-0.7790012034500559
ACH-000736,-0.7871063843491927
ACH-000738,-0.8313510948153893
ACH-000746,-0.623984485230458
ACH-000747,-0.7991529028262413
ACH-000748,-1.0507417555910692
ACH-000753,-0.9759675303797622
ACH-000756,-0.9736467783507788
ACH-000757,-0.8606650012391589
ACH-000758,-0.9562236998431868
ACH-000760,-0.9907130087382376
ACH-000762,-0.9924590122911976
ACH-000763,-0.9106559926877956
ACH-000764,-0.7621215621746037
ACH-000765,-1.0798242182110551
ACH-000766,-0.8778252958111759
ACH-000767,-0.6706224299264553
ACH-000768,-0.9589355697274891
ACH-000769,-1.130339884926029
ACH-000770,-0.8482535621280035
ACH-000771,-0.6409949446974932
ACH-000773,-0.7615042347579424
ACH-000776,-1.0326261451542975
ACH-000777,-0.7433938922872891
ACH-000778,-1.0682186020690936
ACH-000781,-0.9901608330118268
ACH-000782,-0.8284686577170204
ACH-000783,-1.0568278440081156
ACH-000784,-0.7925517400254642
ACH-000785,-0.8091779240310609
ACH-000787,-0.7821374404276049
ACH-000788,-0.8920446769988409
ACH-000791,-0.7708672850487662
ACH-000792,-1.0138044815071583
ACH-000794,-0.7689180016872701
ACH-000796,-0.8478864430484616
ACH-000798,-0.83113936982765
ACH-000799,-0.9884778072493182
ACH-000800,-1.0424534775732492
ACH-000802,-1.030762029316448
ACH-000804,-0.8341977077834053
ACH-000805,-0.6987622108196738
ACH-000809,-0.6554453440967175
ACH-000810,-1.2731746275615876
ACH-000811,-0.6692250634275636
ACH-000817,-1.109997853406249
ACH-000819,-0.8413142490408311
ACH-000820,-0.8013967428489291
ACH-000821,-0.9145339755729872
ACH-000822,-0.9062256281359482
ACH-000823,-0.9209086917025752
ACH-000824,-0.9170506344584062
ACH-000827,-1.0086704342018815
ACH-000829,-0.6564006480189156
ACH-000831,-0.8003909790607229
ACH-000832,-0.939265907068479
ACH-000833,-0.8529342971061717
ACH-000834,-1.000011369006397
ACH-000835,-0.9357442664656632
ACH-000836,-1.0081585390041998
ACH-000837,-1.0913442613552242
ACH-000838,-0.9539443777302132
ACH-000839,-0.7610603662035179
ACH-000840,-0.9125590367471592
ACH-000841,-0.9235517638260532
ACH-000843,-1.0464398214380632
ACH-000846,-1.0795826775565516
ACH-000847,-0.8032976851463051
ACH-000848,-0.9225509211941532
ACH-000849,-1.1146206655962474
ACH-000851,-0.9637125428094372
ACH-000855,-0.949594815836682
ACH-000856,-0.8828549342135051
ACH-000858,-0.8093864974128001
ACH-000859,-1.1009097920836906
ACH-000861,-1.047200684313708
ACH-000862,-0.9482384608924994
ACH-000865,-0.9641327337134076
ACH-000866,-0.8818630230355344
ACH-000867,-0.8753537988952327
ACH-000869,-1.1821141351162978
ACH-000872,-0.8639490234019709
ACH-000873,-0.8901810055836525
ACH-000876,-0.9071679228112473
ACH-000878,-1.0657864591948971
ACH-000880,-0.8300200106640718
ACH-000881,-0.8911543222778211
ACH-000882,-0.7674209919140869
ACH-000884,-0.8507747795959548
ACH-000885,-0.82270062722574
ACH-000887,-0.8874846999784688
ACH-000889,-0.7714427775079844
ACH-000896,-0.9467484191509704
ACH-000898,-0.6779018208507323
ACH-000900,-0.9256223761616972
ACH-000901,-0.8769749101227288
ACH-000905,-0.954270005228074
ACH-000906,-1.0041939030248208
ACH-000907,-1.0943064210882518
ACH-000910,-0.8580547509367477
ACH-000911,-0.923989269267552
ACH-000912,-0.7892867417089021
ACH-000913,-0.7876736325629236
ACH-000915,-0.916426537677974
ACH-000916,-1.0846992705635403
ACH-000917,-0.9079353060186248
ACH-000920,-0.7962224195944997
ACH-000921,-0.8701326100337187
ACH-000924,-0.9443131855936719
ACH-000926,-0.805394148347808
ACH-000928,-0.8656023507071934
ACH-000929,-0.9337758751785415
ACH-000932,-0.7834603043926855
ACH-000935,-0.9084224760324594
ACH-000936,-0.8857510089780257
ACH-000937,-0.9653905294084352
ACH-000938,-0.9237964660452244
ACH-000939,-0.9942229789271668
ACH-000941,-0.8073029703695576
ACH-000943,-0.9862123029226678
ACH-000946,-0.8661319695864569
ACH-000947,-0.8118317108627563
ACH-000948,-0.6713671413017693
ACH-000950,-1.0817659196082423
ACH-000953,-0.8710868920068635
ACH-000954,-0.9639248870539652
ACH-000957,-0.9322767978258252
ACH-000958,-1.0331760107307506
ACH-000960,-1.1404809432974097
ACH-000963,-0.8522312367801711
ACH-000968,-0.9361669149718176
ACH-000969,-1.0846410179851491
ACH-000972,-1.0992741690448964
ACH-000973,-1.0066443915585228
ACH-000974,-0.7957260613389209
ACH-000978,-1.000984068792861
ACH-000984,-0.7358696071987166
ACH-000986,-1.0400588217940343
ACH-000988,-0.8797245456395533
ACH-000993,-0.9260691944488509
ACH-000994,-0.5989042369600196
ACH-000996,-1.0386822238586515
ACH-001001,-0.9344026640887896
ACH-001020,-0.9675964501611432
ACH-001028,-0.9064202309517392
ACH-001031,-0.8153893011686835
ACH-001038,-1.1057094420353604
ACH-001048,-0.9209399289963186
ACH-001050,-0.8922369458111233
ACH-001053,-1.1761623514338364
ACH-001054,-0.8445114617010699
ACH-001061,-0.8494002722568701
ACH-001067,-0.7724795909244179
ACH-001075,-1.0043393309835296
ACH-001096,-0.9155850346962079
ACH-001111,-0.660851103425946
ACH-001119,-1.0891830531069713
ACH-001128,-0.8007704258215514
ACH-001134,-0.8276150535134588
ACH-001151,-0.9359547301253556
ACH-001163,-1.0416729704014491
ACH-001164,-0.7974962653275245
ACH-001183,-0.9992293127441476
ACH-001192,-1.0080146758513429
ACH-001193,-0.8474388885968146
ACH-001196,-0.8829500122261114
ACH-001197,-0.7909163467478493
ACH-001205,-0.926309431492449
ACH-001211,-0.721975841316654
ACH-001212,-0.9329603404509887
ACH-001228,-0.9129898241304074
ACH-001232,-1.1738270308287175
ACH-001239,-0.8195845734849335
ACH-001270,-0.9760279627496712
ACH-001274,-1.0412407187193946
ACH-001275,-1.018136523534538
ACH-001277,-0.908354879191022
ACH-001278,-0.8691866034219131
ACH-001280,-0.7604033657693948
ACH-001283,-0.9531035518293034
ACH-001289,-0.7124743844021583
ACH-001300,-0.8010648966276359
ACH-001301,-0.7545301992901942
ACH-001302,-1.0402214768451972
ACH-001306,-0.9639613913569188
ACH-001318,-0.9787013544128316
ACH-001322,-0.9987597262319609
ACH-001328,-0.9832349660376729
ACH-001332,-0.938072485916554
ACH-001336,-1.012421876014708
ACH-001346,-0.7542571524584448
ACH-001353,-0.7439629495502237
ACH-001354,-0.4574074838071394
ACH-001367,-0.6042394938307173
ACH-001368,-0.8529186617817733
ACH-001374,-1.0034359386429974
ACH-001377,-0.6430800425257694
ACH-001380,-0.9942494646536982
ACH-001391,-0.7334313331548302
ACH-001408,-0.9696993104388696
ACH-001430,-0.9970600532732152
ACH-001431,-1.0009782448975173
ACH-001450,-0.8793135712632769
ACH-001496,-1.0984673970845171
ACH-001500,-0.9213288049777688
ACH-001523,-0.8721921900639091
ACH-001532,-0.8802189666369756
ACH-001550,-1.0919157508734711
ACH-001552,-1.0913038156143384
ACH-001554,-0.8330700201328818
ACH-001654,-1.0092651547959122
ACH-001735,-0.7969090250996425
ACH-001736,-0.762964951303929
ACH-001737,-0.7928039310065953
ACH-001740,-0.9787356987210504
ACH-001745,-0.6263195473978744
ACH-001765,-0.7599222214374501
