,AAMDC (28971)
ACH-000004,0.030016280815324627
ACH-000005,-0.2869501595510995
ACH-000007,0.13093746551239058
ACH-000009,-0.08030480658398616
ACH-000011,0.06589567546676968
ACH-000012,-0.07810536216277557
ACH-000013,-0.0675976157223971
ACH-000014,0.0028121099049705977
ACH-000015,0.03794477322986578
ACH-000017,0.0948904255395772
ACH-000018,-0.20498240634595516
ACH-000019,-0.15237568928229273
ACH-000021,0.008070980371459344
ACH-000022,0.05382080131200389
ACH-000025,0.02185900071442218
ACH-000028,-0.05594534033447512
ACH-000030,-0.013606227121880091
ACH-000035,0.037061085895686664
ACH-000036,-0.17574720752223927
ACH-000037,-0.005507184531887183
ACH-000039,0.010898729824037076
ACH-000040,-0.0007016472670620384
ACH-000041,0.04117834130597001
ACH-000042,0.08783842272614334
ACH-000045,0.016012482240106415
ACH-000047,0.028449499023253163
ACH-000052,0.09051769728567223
ACH-000053,0.021502258326337318
ACH-000054,-0.09085006317617038
ACH-000055,-0.06732992592419508
ACH-000060,0.04646200843944385
ACH-000067,0.04159850861552629
ACH-000070,-0.0733612188002327
ACH-000075,-0.11268062931837555
ACH-000078,0.10389591469779333
ACH-000082,-0.15407173136355248
ACH-000085,-0.0564907631124446
ACH-000086,0.02188793870880606
ACH-000087,0.08580364620857671
ACH-000092,0.009118881184844841
ACH-000095,-0.02421865182698256
ACH-000097,-0.025963162642865814
ACH-000098,-0.06577309508627699
ACH-000099,0.014665524031790948
ACH-000108,0.07204145489263174
ACH-000113,-0.09451112542204967
ACH-000116,-0.1665719245049284
ACH-000118,-0.08913454863392505
ACH-000120,0.027701615370988912
ACH-000123,-0.04006621937111311
ACH-000127,0.04891647867508075
ACH-000128,-0.05153685715952955
ACH-000132,-0.09675277458031542
ACH-000133,-0.1342193215225737
ACH-000137,-0.3009043103493759
ACH-000138,-0.004152473885986578
ACH-000142,-0.04501574722491861
ACH-000143,-0.007481715751154827
ACH-000146,0.02779125721014608
ACH-000148,0.0225088216726498
ACH-000150,0.03157328684546039
ACH-000152,-0.07459013471964374
ACH-000153,0.018421648454255136
ACH-000159,0.05545527496879498
ACH-000160,-0.05740716008636727
ACH-000163,-0.01959942285723256
ACH-000167,-0.42845502810387465
ACH-000168,0.028523999429124605
ACH-000169,-0.12599849987723769
ACH-000178,0.012984403237884549
ACH-000183,0.009392516588266595
ACH-000188,-0.0556275841848441
ACH-000189,-0.08720314904253565
ACH-000190,-0.013801617448974674
ACH-000198,-0.0430284861730179
ACH-000203,0.04499592046495144
ACH-000204,-0.12709123920882726
ACH-000206,0.1400419969762973
ACH-000207,0.005321923495707447
ACH-000208,-0.12006416141541243
ACH-000210,0.15082977682473758
ACH-000211,0.04110298192907768
ACH-000215,-0.033237770355007176
ACH-000221,0.040365860363811935
ACH-000222,0.07756757819861307
ACH-000223,0.01818905786437237
ACH-000226,-0.01175150505848327
ACH-000227,-0.050991672328708604
ACH-000228,-0.21747314186860087
ACH-000231,-0.04909370343264198
ACH-000232,0.009465106320521407
ACH-000233,-0.04085605296252444
ACH-000234,0.05851193540115664
ACH-000235,0.015086130636682269
ACH-000237,-0.08274392077735587
ACH-000238,-0.0005457651929558308
ACH-000242,0.18152869980548145
ACH-000243,0.09371038368544764
ACH-000244,-0.04206669039625128
ACH-000246,0.11320240549773085
ACH-000248,0.17649401312086244
ACH-000250,0.016026940365211798
ACH-000251,0.11721545420805507
ACH-000252,0.009711967485339628
ACH-000253,0.007891457916313845
ACH-000255,0.0562831146161269
ACH-000256,-0.19008635509798816
ACH-000257,0.07665818674843727
ACH-000258,0.008244072803311867
ACH-000259,0.07177657931958749
ACH-000260,0.09366523905719128
ACH-000261,-0.04202821525941063
ACH-000262,-0.15628764264802852
ACH-000263,0.06497513801322853
ACH-000264,-0.02051693384753765
ACH-000265,0.0919302424761257
ACH-000266,-0.03642650428315214
ACH-000272,0.10960124568280732
ACH-000274,-0.23354200981516804
ACH-000277,0.026890811233685155
ACH-000278,-0.2282670044539443
ACH-000279,0.061866036642010076
ACH-000280,0.03556729486868826
ACH-000281,0.07741093378147686
