,TBCB (1155)
ACH-000363,-1.13897047022161
ACH-000364,-1.265072189256032
ACH-000365,-1.1409500065352132
ACH-000366,-1.250941633126184
ACH-000368,-1.149395897147855
ACH-000374,-1.123489725047301
ACH-000375,-1.0580075273747576
ACH-000376,-1.1607589743974052
ACH-000381,-1.0323928871694907
ACH-000383,-0.8406288509419239
ACH-000387,-0.9128714073826338
ACH-000389,-0.9181351134052168
ACH-000390,-1.3108800738649051
ACH-000393,-1.1230824609711332
ACH-000395,-0.904321965386727
ACH-000396,-1.2177327849586066
ACH-000397,-1.3093447628064958
ACH-000401,-1.1405609798174623
ACH-000402,-1.103067909670166
ACH-000403,-1.0160207867124993
ACH-000404,-1.3927950006294625
ACH-000406,-1.1286472839218569
ACH-000407,-0.9520342840879836
ACH-000408,-1.3097957393703097
ACH-000410,-1.2540082546662819
ACH-000411,-1.031234867234884
ACH-000414,-1.135848006125955
ACH-000415,-1.2586222812260617
ACH-000416,-1.1223277149665485
ACH-000420,-0.9921946004608412
ACH-000421,-0.9907044844500024
ACH-000424,-1.0506549472425508
ACH-000425,-1.142718016491444
ACH-000426,-1.0671679357572743
ACH-000427,-0.7647339474957309
ACH-000433,-0.976518979253558
ACH-000435,-0.9210856547189348
ACH-000436,-1.1541915798421385
ACH-000444,-1.2874090047952471
ACH-000445,-1.3972864951270505
ACH-000448,-0.92645951265295
ACH-000450,-1.0458389070023564
ACH-000452,-1.0428983400934952
ACH-000454,-1.291499392093408
ACH-000458,-1.183076875925661
ACH-000459,-0.7803857590890059
ACH-000460,-0.9332774762474942
ACH-000461,-0.9445103919194126
ACH-000463,-1.1702275096191614
ACH-000464,-1.1677998040420297
ACH-000466,-1.3797463217231976
ACH-000467,-1.1424682716117798
ACH-000468,-1.0024191354610903
ACH-000469,-1.2219916319844435
ACH-000470,-1.2528793195162236
ACH-000471,-0.9799134121290216
ACH-000472,-1.2451847895594752
ACH-000473,-1.2830074714462285
ACH-000475,-1.1542255671990374
ACH-000476,-0.8858611517939339
ACH-000477,-1.3002487402309022
ACH-000479,-0.6631329396452902
ACH-000480,-1.0845808955994465
ACH-000481,-0.6583789594411519
ACH-000483,-1.0129136804084409
ACH-000484,-1.159791149588702
ACH-000485,-1.101801037353944
ACH-000486,-1.183611747347059
ACH-000487,-0.9696629322147532
ACH-000488,-1.176733427510903
ACH-000490,-1.0169762168107483
ACH-000491,-0.7920728430453442
ACH-000495,-1.1193284858413652
ACH-000496,-1.1327129987378928
ACH-000499,-1.0444480579445787
ACH-000500,-1.2772404787922595
ACH-000502,-1.0634331387836526
ACH-000503,-1.1983721407373706
ACH-000505,-1.3272271742543924
ACH-000507,-1.186061650907041
ACH-000510,-1.0852534955543105
ACH-000511,-1.0929027356189278
ACH-000512,-1.0959682986623949
ACH-000516,-1.1953301633757938
ACH-000517,-0.956261070593042
ACH-000518,-1.2475152006319448
ACH-000520,-0.9772863103347984
ACH-000521,-1.328790720567157
ACH-000522,-1.0494289911541073
ACH-000524,-0.8144547982569463
ACH-000527,-0.995161231086836
ACH-000528,-1.2126888194034204
ACH-000537,-1.0979833323505042
ACH-000541,-1.2557716069840632
ACH-000542,-1.2592576885226694
ACH-000544,-1.0511175951950382
ACH-000545,-1.1189256947450932
ACH-000547,-1.2418684153933492
ACH-000548,-1.2230660449078803
ACH-000549,-1.209882299494817
ACH-000550,-1.3716141638965078
ACH-000552,-1.0649867931797885
ACH-000556,-1.135769867466477
ACH-000557,-1.3467457294426617
ACH-000569,-1.1633890972503371
ACH-000570,-1.069718484751616
ACH-000571,-1.3061041674831626
ACH-000573,-1.063799628189976
ACH-000576,-1.2749075801475702
ACH-000579,-1.0063183678945022
ACH-000580,-1.1969326330670635
ACH-000584,-1.2268111759442148
ACH-000585,-1.5059598224459771
ACH-000588,-1.0818186398229983
ACH-000589,-1.240215345526389
ACH-000591,-1.2221807779210987
ACH-000593,-1.0969040933506513
ACH-000600,-0.9257251074006968
ACH-000601,-1.053278525856317
ACH-000605,-0.6540357730006553
ACH-000606,-1.2398227435230071
ACH-000608,-0.7513539707042123
ACH-000614,-0.8860658972061716
ACH-000616,-1.1591727987959928
ACH-000618,-1.2789595753444762
ACH-000619,-1.008377161714023
ACH-000620,-1.0576733381846504
ACH-000621,-0.7553097961923327
ACH-000622,-1.2356328279643083
ACH-000623,-1.2791906634608985
ACH-000624,-1.360417553612867
ACH-000627,-1.2378835223516405
ACH-000630,-1.2322368813146476
ACH-000631,-1.1044710615008606
ACH-000632,-1.0696097097195567
ACH-000633,-0.9357455032121704
ACH-000637,-1.0740325433067943
ACH-000638,-1.1346282656832543
ACH-000646,-0.6868497468677675
ACH-000647,-1.0586336646597758
ACH-000648,-0.9773457953045523
ACH-000649,-1.1429992350321103
ACH-000651,-0.9360213210057816
ACH-000652,-1.0538159149858493
ACH-000653,-1.0863827328863638
ACH-000657,-1.1138350275131863
ACH-000658,-1.2338093911509558
ACH-000661,-1.3497766763702668
ACH-000662,-0.7449198831490971
ACH-000663,-1.2813756371947025
ACH-000665,-1.233259190618095
ACH-000671,-1.1772947576024702
ACH-000672,-1.4033185572215232
ACH-000673,-1.3027806573827627
ACH-000676,-1.0326720543523618
ACH-000677,-0.9819034951380332
ACH-000681,-0.9912133246919516
ACH-000683,-0.9468846635192824
ACH-000684,-0.9877793993201794
ACH-000688,-1.310993790820989
ACH-000693,-1.0778008958769618
ACH-000694,-1.1768442979537623
ACH-000695,-1.119860802628416
ACH-000696,-1.2037616168800016
ACH-000697,-1.0299858087419391
ACH-000699,-1.0391277646022434
ACH-000701,-1.1144636577614755
ACH-000706,-1.0989833039821941
ACH-000711,-1.1061624106279937
ACH-000713,-1.0496540645537005
ACH-000714,-1.0048632092461505
ACH-000718,-1.1416323966596555
ACH-000720,-1.3791239668754312
ACH-000721,-1.129657822396793
ACH-000724,-1.8567945628400115
ACH-000725,-1.4302093550857795
ACH-000732,-1.099997405407951
ACH-000734,-0.9342253947390808
ACH-000735,-1.090857846218844
ACH-000736,-0.8158260860186108
ACH-000738,-1.219928375321954
ACH-000746,-0.4740999031623941
ACH-000747,-1.221437785154201
ACH-000748,-1.32240724908998
ACH-000753,-1.1608212444373993
ACH-000756,-1.2840769794242928
ACH-000757,-0.9270395939411408
ACH-000758,-1.1833810573204673
ACH-000760,-1.1230274212666291
ACH-000762,-1.242136803830478
ACH-000763,-1.1809016770742795
ACH-000764,-1.173045536595957
ACH-000765,-1.3124370898774422
ACH-000766,-1.206940181365023
ACH-000767,-0.4431884759207005
ACH-000768,-1.2684529906358089
ACH-000769,-1.277001042914947
ACH-000770,-1.0700830860026826
ACH-000771,-1.213745297078071
ACH-000773,-0.872109840240141
ACH-000776,-1.1327528321415201
ACH-000777,-1.1362885138416279
ACH-000778,-1.4871894245913722
ACH-000781,-0.9746888421206314
ACH-000782,-1.2060448581262793
ACH-000783,-1.3626496021048171
ACH-000784,-1.2087985064921396
ACH-000785,-1.089131918542542
ACH-000787,-1.0146310298741008
ACH-000788,-1.2020429269353987
ACH-000791,-1.3101008955792657
ACH-000792,-1.1628203902085679
ACH-000794,-1.0169900974184156
ACH-000796,-1.253135559228164
ACH-000798,-1.1524263454206798
ACH-000799,-1.0430238867268116
ACH-000800,-1.119095017579481
ACH-000802,-1.1661675519204289
ACH-000804,-1.024652690821845
ACH-000805,-1.0965993767301063
ACH-000809,-1.049049742316496
ACH-000810,-1.2496515848534453
ACH-000811,-1.394735725038572
ACH-000817,-1.1716134501160642
ACH-000819,-1.1817311829082575
ACH-000820,-1.2198522604127702
ACH-000821,-1.2633481718083643
ACH-000822,-1.345980027308479
ACH-000823,-1.10427844433417
ACH-000824,-1.0199333277399183
ACH-000827,-1.1830259732898365
ACH-000829,-1.1458544595617084
ACH-000831,-1.1456318530409444
ACH-000832,-1.1079253109647973
ACH-000833,-1.0353582810065576
ACH-000834,-1.0525345874728969
ACH-000835,-1.3655953091834354
ACH-000836,-1.2159543077889767
ACH-000837,-1.2287893373436711
ACH-000838,-1.13097071839685
ACH-000839,-1.0177766425094044
ACH-000840,-1.2775799214119017
ACH-000841,-1.4203776600451228
ACH-000843,-1.1483843068444957
ACH-000846,-1.0719805530224586
ACH-000847,-1.2411962620828123
ACH-000848,-1.1859610203112358
ACH-000849,-0.9512564550903206
ACH-000851,-1.2362644363132738
ACH-000855,-1.3119244550067417
ACH-000856,-1.0965671585092518
ACH-000858,-1.190561539505704
ACH-000859,-0.8908525408758585
ACH-000861,-1.2565829073904595
ACH-000862,-1.4216502555332096
ACH-000865,-1.1775355177625282
ACH-000866,-0.9698068250219916
ACH-000867,-0.9262280873506256
ACH-000869,-0.9789995794811022
ACH-000872,-1.3417969510803238
ACH-000873,-1.126385989218752
ACH-000876,-0.6539632251450761
ACH-000878,-1.269972656632162
ACH-000880,-1.2454872355697346
ACH-000881,-1.3346186211761708
ACH-000882,-1.0335612682843789
ACH-000884,-0.9655614488038352
ACH-000885,-1.1043331958722968
ACH-000887,-1.11706970174992
ACH-000889,-0.8379413184531882
ACH-000896,-1.3237747313110333
ACH-000898,-0.6090901535629718
ACH-000900,-1.1332674451207785
ACH-000901,-1.460902151311129
ACH-000905,-1.161250640549205
ACH-000906,-1.2695268253005412
ACH-000907,-0.8046713385462392
ACH-000910,-1.2327741277760116
ACH-000911,-1.260540306426372
ACH-000912,-1.2720749615556988
ACH-000913,-1.0306015645950062
ACH-000915,-1.0796017591484879
ACH-000916,-1.1931310261617474
ACH-000917,-1.392738097166022
ACH-000920,-1.3274222665614448
ACH-000921,-1.0401000262862448
ACH-000924,-0.8373445390143123
ACH-000926,-1.0164273523301426
ACH-000928,-1.2072340818723852
ACH-000929,-1.13526177971658
ACH-000932,-0.9150068253077746
ACH-000935,-1.0146466682485735
ACH-000936,-1.1938596313340408
ACH-000937,-1.1672036008085664
ACH-000938,-1.142553098545665
ACH-000939,-1.2374059272893387
ACH-000941,-1.0691674582165307
ACH-000943,-1.3077007784133552
ACH-000946,-0.9993953672389708
ACH-000947,-1.1262176705371136
ACH-000948,-1.0945724575515643
ACH-000950,-1.4411221628332889
ACH-000953,-0.9821059636364584
ACH-000954,-0.8689023404152965
ACH-000957,-0.731933075196152
ACH-000958,-1.0427337448939435
ACH-000960,-1.0305888975950908
ACH-000963,-0.7878401208322199
ACH-000968,-1.17839263706229
ACH-000969,-0.923874664191494
ACH-000972,-1.2365442814121868
ACH-000973,-1.1547035880032548
ACH-000974,-0.9647017474564112
ACH-000978,-0.9158873184459088
ACH-000984,-0.7281200762475277
ACH-000986,-1.0864901327525258
ACH-000988,-1.6654828620453672
ACH-000993,-1.4114714098428596
ACH-000994,-1.1537759115749764
ACH-000996,-1.132333607018539
ACH-001001,-1.0500673023509235
ACH-001020,-1.4443256601207144
ACH-001028,-1.0093805687821766
ACH-001031,-1.2503201769088763
ACH-001038,-1.0226964085547174
ACH-001048,-1.3811580785130149
ACH-001050,-1.3405045276919902
ACH-001053,-1.0238957594976423
ACH-001054,-0.7262540239390688
ACH-001061,-1.2052383931027115
ACH-001067,-1.1911365198638453
ACH-001075,-1.1311080607597708
ACH-001096,-1.1015104448619646
ACH-001111,-1.1195639589502406
ACH-001119,-1.2463170978979323
ACH-001128,-1.3887838535320798
ACH-001134,-1.1556458012613566
ACH-001151,-1.249558569453624
ACH-001163,-1.1350160991269422
ACH-001164,-1.1233867719884545
ACH-001183,-1.0566509223540521
ACH-001192,-1.1509621605992124
ACH-001193,-1.1815497967111983
ACH-001196,-1.3531216472232468
ACH-001197,-0.9358648043430504
ACH-001205,-0.9484595094821946
ACH-001211,-1.1485642640277556
ACH-001212,-1.1700745460024031
ACH-001228,-1.0574506207327936
ACH-001232,-1.0528686045433813
ACH-001239,-0.9492142172700052
ACH-001270,-1.2982500490550677
ACH-001274,-1.13553128123475
ACH-001275,-1.0701308953848858
ACH-001277,-1.2377029919157114
ACH-001278,-1.1971665575754642
ACH-001280,-1.3029494997231306
ACH-001283,-0.9694388447134602
ACH-001289,-1.092731726539265
ACH-001300,-0.948977407657287
ACH-001301,-1.163330479318566
ACH-001302,-0.930148276888578
ACH-001306,-1.0548020559747977
ACH-001318,-1.059435701434485
ACH-001322,-1.2678262391209574
ACH-001328,-1.1851803173432955
ACH-001332,-1.268760094647816
ACH-001336,-1.1212115177482425
ACH-001346,-1.3637697757410072
ACH-001353,-1.056984848562961
ACH-001354,-1.0950013125719211
ACH-001367,-1.2341661557212344
ACH-001368,-0.9282088230383778
ACH-001374,-1.29232509381588
ACH-001377,-1.1746134511473207
ACH-001380,-1.0815767728193997
ACH-001391,-1.254442730119749
ACH-001408,-1.3720311972346428
ACH-001430,-0.8861024282441378
ACH-001431,-1.100979092647309
ACH-001450,-0.8351116953635918
ACH-001496,-1.0383473158351633
ACH-001500,-0.9823552260848154
ACH-001523,-1.2370002484994531
ACH-001532,-1.0624082001881512
ACH-001550,-1.3706635698212148
ACH-001552,-1.1664800351129658
ACH-001554,-1.2704784681891796
ACH-001654,-1.183736589000988
ACH-001735,-1.1516522397786813
ACH-001736,-1.128170249795294
ACH-001737,-0.9092850753894101
ACH-001740,-1.3543000893972126
ACH-001745,-1.291970911186995
ACH-001765,-0.9343043126860032
