,CGB5 (93659)
ACH-000711,-0.1556872367038653
ACH-000713,-0.2616198452731189
ACH-000714,-0.22775277524222945
ACH-000718,-0.11978611438653702
ACH-000720,-0.291641802249176
ACH-000721,-0.13429713676065194
ACH-000724,-0.3825850333607039
ACH-000725,-0.19796726491015051
ACH-000732,-0.28906861099154785
ACH-000734,-0.2575784102555637
ACH-000735,-0.15888594080922006
ACH-000736,-0.20129576251201847
ACH-000738,-0.15931121647829713
ACH-000746,-0.2618956593051251
ACH-000747,-0.20704695639707407
ACH-000748,-0.306459272996482
ACH-000753,-0.19268068781421505
ACH-000756,-0.19519553648126392
ACH-000757,-0.15992512213803745
ACH-000758,-0.2284316112494957
ACH-000760,-0.1386727860256168
ACH-000762,-0.4162634865319488
ACH-000763,-0.14581653337205702
ACH-000764,-0.2126170269813752
ACH-000765,-0.3751789042384933
ACH-000766,-0.2531653953353086
ACH-000767,-0.19619305288022995
ACH-000768,-0.2549143286852194
ACH-000769,-0.19956248015230554
ACH-000770,-0.246105386548763
ACH-000771,-0.2522361598721334
ACH-000773,-0.2058105491267214
ACH-000776,-0.3388407383770868
ACH-000777,-0.3123364419690406
ACH-000778,-0.15508701834230598
ACH-000781,-0.173452454479594
ACH-000782,-0.20218917025904815
ACH-000783,-0.12558348780897205
ACH-000784,-0.1924677773380121
ACH-000785,-0.19846993138016092
ACH-000787,-0.3345703308787863
ACH-000788,-0.21926979206444505
ACH-000791,-0.2782566331953089
ACH-000792,-0.3551985509218443
ACH-000794,-0.17883943846911873
ACH-000796,-0.16902606674662676
ACH-000798,-0.24218148134964265
ACH-000799,-0.2331326201114593
ACH-000800,-0.29642373386909904
ACH-000802,-0.2254730832269044
ACH-000804,-0.14933735030232131
ACH-000805,-0.2332066284778747
ACH-000809,-0.23786044525145994
ACH-000810,-0.2763010290496256
ACH-000811,-0.18313563863387772
ACH-000817,-0.15666160043799554
ACH-000819,-0.24727530448196666
ACH-000820,-0.10329163566261068
ACH-000821,-0.37071625237714095
ACH-000822,-0.2619382605880218
ACH-000823,-0.2720394074338956
ACH-000824,-0.26861632573164473
ACH-000827,-0.3000920201553293
ACH-000829,-0.2715747129481605
ACH-000831,-0.19678726143108155
ACH-000832,-0.18407083430367369
ACH-000833,-0.4528766338728279
ACH-000834,-0.18583626759166666
ACH-000835,-0.28529107544732185
ACH-000836,-0.19487996695248264
ACH-000837,-0.2560711385258982
ACH-000838,-0.1352279721835096
ACH-000839,-0.2747735613145341
ACH-000840,-0.1706235164323508
ACH-000841,-0.20949678926694867
ACH-000843,-0.34970033655804805
ACH-000846,-0.29833124702968056
ACH-000847,-0.26207831255796843
ACH-000848,-0.2224911579448857
ACH-000849,-0.2253234760727211
ACH-000851,-0.12562189233063115
ACH-000855,-0.20865669508826734
ACH-000856,-0.4090668149910542
ACH-000858,-0.2588300876229224
ACH-000859,-0.26179684779082185
ACH-000861,-0.2822416745594513
ACH-000862,-0.3366527904108839
ACH-000865,-0.27578514056962405
ACH-000866,-0.08169807051796686
ACH-000867,-0.11403805225013053
ACH-000869,-0.180210198673452
ACH-000872,-0.23758690647274466
ACH-000873,-0.15297046424541494
ACH-000876,-0.16963270674692793
ACH-000878,-0.3233351102125824
ACH-000880,-0.12605066477148832
ACH-000881,-0.3431046699689708
ACH-000882,-0.3375024045054353
ACH-000884,-0.31394435635477924
ACH-000885,-0.32883701949383315
ACH-000887,-0.23154905798200476
ACH-000889,-0.1706790119211193
ACH-000896,-0.1670002207757829
ACH-000898,-0.19424367133337767
ACH-000900,-0.25992899526310753
ACH-000901,-0.2317864589534139
ACH-000905,-0.1930660623082467
ACH-000906,-0.14979852967690374
ACH-000907,-0.13884877623045924
ACH-000910,-0.2519705187256092
ACH-000911,-0.26720655551340244
ACH-000912,-0.24026912542297002
ACH-000913,-0.18667989812725214
ACH-000915,-0.2709928932663713
ACH-000916,-0.1605342471118835
ACH-000917,-0.3031941572367388
ACH-000920,0.03115321081811036
ACH-000921,-0.11404147764725933
ACH-000924,-0.21501416059337994
ACH-000926,0.02357188829360044
ACH-000928,-0.35182667612240903
ACH-000929,-0.10815110297276936
ACH-000932,-0.24981684391505954
ACH-000935,-0.29435322426502664
ACH-000936,-0.2946212234605327
ACH-000937,-0.09149521957689824
ACH-000938,-0.24312895157623715
ACH-000939,-0.4236615549647366
ACH-000941,-0.2446130090952636
ACH-000943,-0.21889117665318028
ACH-000946,-0.21336287037113028
ACH-000947,-0.17061407932859884
ACH-000948,-0.2553647918426561
ACH-000950,-0.23352653029760256
ACH-000953,-0.14004710688501534
ACH-000954,-0.3915686468860253
ACH-000957,-0.15260318887290888
ACH-000958,-0.19061004904347872
ACH-000960,-0.2393245192074215
ACH-000963,-0.2850177797944724
ACH-000968,-0.3542826380677556
ACH-000969,-0.2061164488482613
ACH-000972,-0.2842973100597891
ACH-000973,-0.28375430163544113
ACH-000974,-0.1099899133738202
ACH-000978,-0.3014905144805361
ACH-000984,-0.3084630620164164
ACH-000986,-0.15506554649959933
ACH-000988,-0.22119212339230296
ACH-000993,-0.24411128634936344
ACH-000994,-0.08829558457106064
ACH-000996,-0.3734206325867423
ACH-001001,-0.20379921038801485
ACH-001020,-0.3363465499527922
ACH-001028,-0.12423748880765748
ACH-001031,-0.11488406084606242
ACH-001038,-0.2700297453957561
ACH-001048,-0.30316350682766263
ACH-001050,-0.14561887963413048
ACH-001053,-0.2134173312811989
ACH-001054,-0.27800447950183266
ACH-001061,-0.20143929859909834
ACH-001067,-0.2437653080004129
ACH-001075,-0.1430274482952015
ACH-001096,-0.4809277859497285
ACH-001111,-0.19711969090613635
ACH-001119,-0.338449213470314
ACH-001128,-0.17529951632503418
ACH-001134,-0.2033178783671225
ACH-001151,-0.17679759594098238
ACH-001163,-0.11323177708984153
ACH-001164,-0.2683248854345097
ACH-001183,-0.1919527874316934
ACH-001192,-0.24596858370683494
ACH-001193,-0.2241069332313134
ACH-001196,-0.17126185113418338
ACH-001197,-0.2430568850057772
ACH-001205,-0.1791583313008595
ACH-001211,-0.2862146219101049
ACH-001212,-0.1934896899743376
ACH-001228,-0.2483193735872871
ACH-001232,-0.17761295295370835
ACH-001239,-0.1984587849589284
ACH-001270,-0.11169275745529753
ACH-001274,-0.37721728425690176
ACH-001275,-0.1737177601865655
ACH-001277,-0.433706128820752
ACH-001278,-0.2856695274623985
ACH-001280,-0.1212789765457724
ACH-001283,-0.2529798181337439
ACH-001289,-0.258168296622105
ACH-001300,-0.33289535703110584
ACH-001301,-0.2399086590587273
ACH-001302,-0.19802965659965013
ACH-001306,-0.20685983500387056
ACH-001318,-0.10342164160247656
ACH-001322,-0.2965999259847764
ACH-001328,-0.16051064976564994
ACH-001332,-0.24251067420129396
ACH-001336,-0.21057636138136449
ACH-001346,-0.19730660369724776
ACH-001353,-0.32545665768146603
ACH-001354,-0.1877966014361879
ACH-001367,-0.2861914195508006
ACH-001368,-0.16738421157097194
ACH-001374,-0.3784556270482817
ACH-001377,-0.25460073297807595
ACH-001380,-0.24962305507809024
ACH-001391,-0.18249690129354068
ACH-001408,-0.2461880039946451
ACH-001430,0.04757030637889145
ACH-001431,-0.26414121315645755
ACH-001450,-0.2604421958237049
ACH-001496,-0.28281296911012743
ACH-001500,-0.22224132469419206
ACH-001523,-0.3077749420628112
ACH-001532,-0.2987694617698086
ACH-001550,-0.20783048424740025
ACH-001552,-0.19290487193046915
ACH-001554,-0.2560454435715264
ACH-001654,-0.17433626889840767
ACH-001735,-0.19834480468366367
ACH-001736,-0.27462352244663835
ACH-001737,0.0627225153585577
ACH-001740,-0.4201469939543955
ACH-001745,-0.3629111624754878
ACH-001765,-0.2891836731064184
