,PFDN1 (5201)
ACH-000004,-1.0158982823766085
ACH-000005,-1.6237351019278758
ACH-000007,-0.810357774591749
ACH-000009,-0.7047204268951885
ACH-000011,-1.1885259201108376
ACH-000012,-0.7748027019073085
ACH-000013,-0.9018619296188292
ACH-000014,-1.0011612614256953
ACH-000015,-1.1709234685555976
ACH-000017,-0.4961221068602269
ACH-000018,-0.7144191114842721
ACH-000019,-0.5418558910582044
ACH-000021,-0.5050370249886108
ACH-000022,-0.841744429466662
ACH-000025,-0.6347031141460927
ACH-000028,-0.9638316416831236
ACH-000030,-1.1939620587388255
ACH-000035,-0.4560450182796774
ACH-000036,-0.9541341970091308
ACH-000037,-0.6196474649609602
ACH-000039,-0.9301599341253296
ACH-000040,-0.7790547249764318
ACH-000041,-0.6274346943931499
ACH-000042,-0.9999647470162748
ACH-000045,-0.8196013345736427
ACH-000047,-0.7376402577630881
ACH-000052,-0.6906767403090113
ACH-000053,-0.6805221674201766
ACH-000054,-1.0483105568780835
ACH-000055,-0.4673824683649089
ACH-000060,-0.7606238989400521
ACH-000067,-1.0061809224050309
ACH-000070,-0.39039794301738784
ACH-000075,-0.7518995107068178
ACH-000078,-0.4743701199816647
ACH-000082,-0.7746852812214475
ACH-000085,-1.2985897669327031
ACH-000086,-0.6459976826039016
ACH-000087,-0.9315768487068956
ACH-000092,-0.3721652591995113
ACH-000095,-0.503118945207937
ACH-000097,-0.9932046336065252
ACH-000098,-0.5413774502961566
ACH-000099,-0.21816780387971607
ACH-000108,-1.0830306593220695
ACH-000113,-0.6408204840686318
ACH-000116,-1.257510375714982
ACH-000118,-0.9955308379784218
ACH-000120,-0.5395913557306621
ACH-000123,-0.9585917013013276
ACH-000127,-0.7422891329416066
ACH-000128,-1.22314866340481
ACH-000132,-0.7354113424761071
ACH-000133,-0.8413216324627912
ACH-000137,-1.0219607065459764
ACH-000138,-0.7060210932867931
ACH-000142,-0.7100613942329898
ACH-000143,-0.40987826181289855
ACH-000146,-0.6147208643110672
ACH-000148,-0.6464071067495811
ACH-000150,-0.7512120746964848
ACH-000152,-0.5939558501683481
ACH-000153,-0.9915408959638946
ACH-000159,-0.3406141776345417
ACH-000160,-1.0852211599817685
ACH-000163,-0.908172362944158
ACH-000167,-0.7449440882507791
ACH-000168,-0.6449184899520649
ACH-000169,-0.8656916759418428
ACH-000178,-0.8250544381476222
ACH-000183,-0.6315960008499351
ACH-000188,-1.071844306156911
ACH-000189,-0.8546287343291298
ACH-000190,-0.2746022157788709
ACH-000198,-0.6619723148616736
ACH-000203,-0.4123613641161768
ACH-000204,-0.8260390263875997
ACH-000206,-0.29029829829445514
ACH-000207,-1.1751103830476128
ACH-000208,-0.9368574776825062
ACH-000210,-0.1790416886813838
ACH-000211,-1.1006159883090072
ACH-000215,-0.5245429451895623
ACH-000221,-0.7603282174756536
ACH-000222,-0.9043419649292548
ACH-000223,-0.5347120872126213
ACH-000226,-0.5501444573183049
ACH-000227,-0.3728486260398345
ACH-000228,-1.1250734863434655
ACH-000231,-0.7071995425725379
ACH-000232,-0.970253470050506
ACH-000233,-0.39508230079992507
ACH-000234,-0.33241640551603524
ACH-000235,-0.6422496469019721
ACH-000237,-0.7845735636565758
ACH-000238,-1.2025977592460906
ACH-000242,-0.8844764593071544
ACH-000243,-1.0092903439666876
ACH-000244,-1.0171657502788929
ACH-000246,-0.3329924660852261
ACH-000248,-0.6844780840613673
ACH-000250,-0.9053845158094641
ACH-000251,-0.4813805687447533
ACH-000252,-0.27166173998791543
ACH-000253,-0.7018045075658783
ACH-000255,-1.2182300221892923
ACH-000256,-0.3437300735765057
ACH-000257,-0.5364704017703595
ACH-000258,-0.2355386972117199
ACH-000259,-0.5920942270282197
ACH-000260,-1.1976826729894006
ACH-000261,-1.0483288428371562
ACH-000262,-0.8491253449949078
ACH-000263,-0.8767147619259003
ACH-000264,-1.1016587223544665
ACH-000265,-0.9244421337972802
ACH-000266,-1.0867307450226724
ACH-000272,-0.3390593660253127
ACH-000274,-0.6404583343428254
ACH-000277,-0.4820955605889984
ACH-000278,-0.23466388487843345
ACH-000279,-0.8533294147101428
ACH-000280,-1.3229489467630628
ACH-000281,-0.8889761277318634
ACH-000288,-0.8139198131707475
ACH-000291,-0.6507464640355798
ACH-000293,-0.3165001979389587
ACH-000294,-0.871457165362072
ACH-000295,-0.6513066772922521
ACH-000296,-0.5860125925636004
ACH-000302,-0.4919424261440408
ACH-000304,-0.32470502516649696
ACH-000307,-1.109040297448268
ACH-000308,-0.2946063464685953
ACH-000310,-0.3027997685777177
ACH-000311,-1.1574551290821662
ACH-000312,-0.6145907933469371
ACH-000315,-0.8813996037820689
ACH-000316,-1.149025097978103
ACH-000317,-0.8051560636390198
ACH-000318,-0.5877630731402432
ACH-000319,-0.2673488609875399
ACH-000320,-1.2142291246958616
ACH-000322,-0.573212445629369
ACH-000323,-0.6558070217335491
ACH-000324,-0.8843408362315752
ACH-000329,-0.8138541423810133
ACH-000330,-0.5573386293200093
ACH-000331,-1.2150096605361207
ACH-000332,-0.5341975980674936
ACH-000334,-0.4921660613651029
ACH-000335,-0.8937913823399609
ACH-000336,-0.5886077340618836
ACH-000337,-0.4086467769036296
ACH-000338,-0.876107552516087
ACH-000339,-0.4753183422403207
ACH-000341,-0.7953696437958605
ACH-000348,-0.5921753533725556
ACH-000350,-0.7317939114388022
ACH-000352,-1.113080539041186
ACH-000356,-0.57837453378982
ACH-000361,-0.7136015651920907
ACH-000362,-0.3806647618561757
ACH-000363,-0.31966427795626845
ACH-000364,-0.8582626685962705
ACH-000365,-0.31658127760077537
ACH-000366,-0.29735859117449204
ACH-000368,-1.02797188893437
ACH-000374,-0.9959312928590378
ACH-000375,-0.4115220089993333
ACH-000376,-0.6885458441508662
ACH-000381,-0.5865543627326886
ACH-000383,-0.7314620947098153
ACH-000387,-0.4132193103353354
ACH-000389,-0.9381983960568856
ACH-000390,-0.490210097950922
ACH-000393,-1.171571816335211
ACH-000395,-0.8329408520826105
ACH-000396,-0.4162372059981102
ACH-000397,-0.17906802786679551
ACH-000401,-1.00963401846288
ACH-000402,-1.0260334179993522
ACH-000403,-0.4820489261345777
ACH-000404,-0.7823256493886064
ACH-000406,-0.5418951035288617
ACH-000407,-0.9955971056300176
ACH-000408,-0.7656732456191212
ACH-000410,-0.4571210026572046
ACH-000411,-0.7893001382096478
ACH-000414,-1.0108197838842277
ACH-000415,-0.927003593909188
ACH-000416,-0.5563244334032131
ACH-000420,-0.7253363476740509
ACH-000421,-0.4584607125912734
ACH-000424,-0.9939755016117486
ACH-000425,-0.5335518415956056
ACH-000426,-0.4292146707326909
ACH-000427,-0.4199837152731087
ACH-000433,-0.5096440849653241
ACH-000435,-0.03250332266109087
ACH-000436,-1.398849381535645
ACH-000444,-0.8305823281779348
ACH-000445,-0.9789518990029288
ACH-000448,-0.8229006760168341
ACH-000450,-0.2147163456626527
ACH-000452,-0.4882505943394144
ACH-000454,-1.3019070870305955
ACH-000458,-1.0310956268437683
ACH-000459,-0.5105018179884474
ACH-000460,-0.7082306942963607
ACH-000461,-0.5201712758155597
ACH-000463,-0.8595599125465802
ACH-000464,-0.956592853098978
ACH-000466,-1.1408032549928424
ACH-000467,-0.8230795298503422
ACH-000468,-0.6778806694130071
ACH-000469,-0.7248483144754959
ACH-000470,-0.6364019570891231
ACH-000471,-0.6187233725040721
ACH-000472,-0.9354392484542976
ACH-000473,-1.4648396640316137
ACH-000475,-0.7398275723188134
ACH-000476,-1.0917629864368683
ACH-000477,-0.7788777789488611
ACH-000479,-0.3180017631040307
ACH-000480,-0.4661595036026432
ACH-000481,-0.4225144067474109
ACH-000483,-0.4043735491284163
ACH-000484,-0.5771560931739654
ACH-000485,-0.7919496735780388
ACH-000486,-0.7297973710084378
ACH-000487,-0.7901913593629392
ACH-000488,-0.6481916606220098
ACH-000490,-1.0566255852584847
ACH-000491,-0.6686887573855346
ACH-000495,-0.6023717155287831
ACH-000496,-0.5424144550653742
ACH-000499,-0.919133197182152
ACH-000500,-1.024491565820284
ACH-000502,-0.7441172757086528
ACH-000503,-1.0014583924546352
ACH-000505,-0.6710894491051499
ACH-000507,-0.5291881887616036
ACH-000510,-0.5301580009337852
ACH-000511,-0.8206162993683034
ACH-000512,-0.8555072972392412
ACH-000516,-0.7963342542968688
ACH-000517,-0.6198996078743334
ACH-000518,-1.4713108915348283
ACH-000520,-0.5837441596995601
ACH-000521,-0.4850191178084517
ACH-000522,-0.474423768619175
ACH-000524,-0.5153102994002623
ACH-000527,-0.933415942767354
ACH-000528,-0.503899704910848
ACH-000537,-1.0699186505736733
ACH-000541,-0.5278178731431749
ACH-000542,-1.0451525811545959
ACH-000544,-0.18397417427468624
ACH-000545,-0.5590168719486115
ACH-000547,-0.8005324355921174
ACH-000548,-0.9910741778587469
ACH-000549,-1.0492544123060268
ACH-000550,-1.1206349526618955
ACH-000552,-0.9622690940630826
ACH-000556,-0.8816802437693192
ACH-000557,-0.28710953757078184
ACH-000569,-0.6295473030339442
ACH-000570,-0.6905312366389776
ACH-000571,-0.639024642544723
ACH-000573,-0.6723608766361351
ACH-000576,-1.1478062069982051
ACH-000579,-0.9124146955047354
ACH-000580,-0.42300723184946826
ACH-000584,-0.7263421091967142
ACH-000585,-1.504730100025775
ACH-000588,-0.6001559669234791
ACH-000589,-1.24044533390784
ACH-000591,-0.9892587182053048
ACH-000593,-0.9882903247024916
ACH-000600,-0.639999461385843
ACH-000601,-0.7670102858460079
ACH-000605,-0.351524169607955
ACH-000606,-1.405603970687996
ACH-000608,-0.367568512248474
ACH-000614,-0.32635380817538284
ACH-000616,-0.7621342666025863
ACH-000618,-1.0021013255746145
ACH-000619,-0.8828588853441522
ACH-000620,-0.5210479950562616
ACH-000621,-0.4003025482152193
ACH-000622,-1.248765995591638
ACH-000623,-0.8435391260976383
ACH-000624,-0.4913103219100095
ACH-000627,-0.9311799617342152
ACH-000630,-1.0915753847127267
ACH-000631,-1.1654156676170428
ACH-000632,-0.2561105930807462
ACH-000633,-0.26824992631481626
ACH-000637,-0.9467850532442886
ACH-000638,-0.8856697736574046
ACH-000646,-0.4008792601827229
ACH-000647,-0.3480350634408757
ACH-000648,-0.6702952144110756
ACH-000649,-0.9494163486541098
ACH-000651,-0.5670525503788819
ACH-000652,-0.8787296285287676
ACH-000653,-0.4014616420114733
ACH-000657,-1.1111625495792017
ACH-000658,-0.6409626323794532
ACH-000661,-1.177890329306554
ACH-000662,-0.7286022566177437
ACH-000663,-0.9574584275529209
ACH-000665,-0.4072971775721854
ACH-000671,-0.6838532448814353
ACH-000672,-0.27839010494580346
ACH-000673,-0.9699343413293116
ACH-000676,-0.5528916021375416
ACH-000677,-0.3755711910400166
ACH-000681,-1.1019353327823616
ACH-000683,-1.0162901821211172
ACH-000684,-0.5099198200543333
ACH-000688,-0.4431088045390837
ACH-000693,-0.9510553705943112
ACH-000694,-0.9871356140496134
ACH-000695,-0.9148154446780618
ACH-000696,-0.4785266136452887
ACH-000697,-0.8619754811327472
ACH-000699,-0.4136289574192832
ACH-000701,-0.8905139015121717
ACH-000706,-1.131725529979592
ACH-000711,-0.4730298812476931
ACH-000713,-0.6751674841349211
