,TAP1 (6890)
ACH-000366,-0.04364678443510106
ACH-000368,-0.08277806447841532
ACH-000374,-0.5113942269465663
ACH-000375,-0.15129319504673494
ACH-000376,0.00443090974522067
ACH-000381,-0.2485041175989593
ACH-000383,-0.20193666838798927
ACH-000387,-0.18928161889132147
ACH-000389,-0.05262099731836351
ACH-000390,-0.2084663996560594
ACH-000393,-0.10257394639901493
ACH-000395,-0.11990638062821901
ACH-000396,0.16078287413542328
ACH-000397,-0.1553125332552367
ACH-000401,0.027618109936901437
ACH-000402,-0.10568910459529997
ACH-000403,-0.13205898040634606
ACH-000404,-0.40863090723133255
ACH-000406,-0.2361603424512561
ACH-000407,-0.133154771372809
ACH-000408,-0.3042936767983358
ACH-000410,-0.14117003101463266
ACH-000411,-0.18496154959169456
ACH-000414,-0.14809344924879747
ACH-000415,-0.08126964464827327
ACH-000416,-0.09186773090119438
ACH-000420,-0.16195968488623158
ACH-000421,-0.23214615511707465
ACH-000424,-0.23455083911472194
ACH-000425,-0.056435110681546864
ACH-000426,-0.12200898468637812
ACH-000427,-0.09841706837017657
ACH-000433,-0.14874850178728435
ACH-000435,-0.004247230182047344
ACH-000436,-0.1495228870464624
ACH-000444,-0.2280502831636379
ACH-000445,-0.182445620197336
ACH-000448,-0.10508228412366308
ACH-000450,-0.14936182350623642
ACH-000452,-0.25711617990094937
ACH-000454,-0.2413122184566682
ACH-000458,-0.17944910658778934
ACH-000459,-0.12849820461665384
ACH-000460,-0.1076174631354636
ACH-000461,-0.09442173203337474
ACH-000463,-0.011974395783885148
ACH-000464,-0.053796357828225526
ACH-000466,-0.011737361200343244
ACH-000467,-0.1271735261577534
ACH-000468,-0.19315590231530452
ACH-000469,-0.08254875055014106
ACH-000470,-0.174909995643582
ACH-000471,-0.06925263684485215
ACH-000472,-0.17542487522215933
ACH-000473,-0.15753195439434622
ACH-000475,-0.0755270218650555
ACH-000476,-0.09725564981045984
ACH-000477,-0.0548526113165777
ACH-000479,-0.035429439290906126
ACH-000480,-0.053170317490793366
ACH-000481,-0.2856069381402529
ACH-000483,-0.025878487036514332
ACH-000484,-0.05695763434699374
ACH-000485,-0.09051708226403744
ACH-000486,-0.09741809592420468
ACH-000487,-0.009832154988827585
ACH-000488,-0.19627884686303615
ACH-000490,-0.19214349587860005
ACH-000491,-0.28875126229598386
ACH-000495,-0.22418677771571574
ACH-000496,-0.2201609242236067
ACH-000499,-0.06536744229041176
ACH-000500,-0.2116773283820891
ACH-000502,-0.13727832192269113
ACH-000503,-0.02384033010422202
ACH-000505,-0.19595046921057555
ACH-000507,-0.17407300831478684
ACH-000510,-0.19829796316745346
ACH-000511,-0.2939005328401882
ACH-000512,-0.4256051540192791
ACH-000516,-0.13947950696672465
ACH-000517,-0.2578211621160775
ACH-000518,-0.25686365901561736
ACH-000520,-0.3174841227819545
ACH-000521,-0.040929128636629834
ACH-000522,-0.06797170978118104
ACH-000524,-0.2513705322728443
ACH-000527,-0.12139424138360287
ACH-000528,-0.21227635610363246
ACH-000537,-0.2989084322676032
ACH-000541,-0.15072476178140518
ACH-000542,-0.09509956995548846
ACH-000544,-0.04796007169574007
ACH-000545,-0.12015858331236826
ACH-000547,-0.12890244665906891
ACH-000548,-0.15103570421090812
ACH-000549,-0.16016448430468466
ACH-000550,-0.0711479624965207
ACH-000552,-0.19837019658979752
ACH-000556,-0.06091705220334679
ACH-000557,-0.07315372600217852
ACH-000569,-0.05671378925573795
ACH-000570,-0.08018751485750424
ACH-000571,-0.1485338748780169
ACH-000573,-0.08293085337445633
ACH-000576,-0.2634738372244655
ACH-000579,0.05789870700844917
ACH-000580,-0.017457509222606568
ACH-000584,-0.1042540204200579
ACH-000585,-0.19795644096376885
ACH-000588,-0.2844394117305932
ACH-000589,-0.08218868767639934
ACH-000591,-0.1823766546530728
ACH-000593,-0.08765663719696061
ACH-000600,-0.13179652281486642
ACH-000601,-0.09516614884206157
ACH-000605,-0.08475302958413726
ACH-000606,-0.12331057231963667
ACH-000608,-0.21372878556998584
ACH-000614,-0.023046866525563054
ACH-000616,-0.08951522946965135
ACH-000618,-0.1256773138946388
ACH-000619,-0.13468551746352522
ACH-000620,0.0032914788543125352
ACH-000621,-0.11391116822248068
ACH-000622,-0.18270713256202475
ACH-000623,-0.20195242462294152
ACH-000624,-0.153954369777678
ACH-000627,-0.13946676954502393
ACH-000630,-0.20949955022718367
ACH-000631,-0.16707766674914198
ACH-000632,-0.16801281127128356
ACH-000633,0.038750854896635586
ACH-000637,-0.25790209947190945
ACH-000638,-0.13606137380193284
ACH-000646,-0.13449459171232134
ACH-000647,-0.28488471398443643
ACH-000648,-0.1066472560092988
ACH-000649,-0.24743337487711825
ACH-000651,-0.010103626710102443
ACH-000652,-0.04490484287566783
ACH-000653,-0.28416065770521504
ACH-000657,-0.1316521818614671
ACH-000658,-0.2727879991952124
ACH-000661,-0.15675415643788362
ACH-000662,0.07481342539599807
ACH-000663,-0.1495177302594086
ACH-000665,-0.2795996511601671
ACH-000671,-0.1892948395357572
ACH-000672,-0.19214087355129428
ACH-000673,-0.1396680027955039
ACH-000676,-0.2158370905357884
ACH-000677,-0.15279578665924973
ACH-000681,-0.13269212917740802
ACH-000683,-0.1773208492377197
ACH-000684,0.20093346916185592
ACH-000688,-0.2366175948348283
ACH-000693,-0.1705441690720138
ACH-000694,-0.09146339962644316
ACH-000695,-0.1640675873836991
ACH-000696,-0.1926359320028441
ACH-000697,0.060985683502728975
ACH-000699,-0.12194470533920702
ACH-000701,-0.16846538544497813
ACH-000706,-0.3079209202014423
ACH-000711,-0.18648478793651432
ACH-000713,-0.2527300895455909
ACH-000714,-0.16065240138636225
ACH-000718,-0.032867885493887875
ACH-000720,-0.2958483722338774
ACH-000721,-0.16727640078642614
ACH-000724,-0.13548112106455368
ACH-000725,-0.06055549536357119
ACH-000732,-0.11452694921861123
ACH-000734,-0.2598167674277089
ACH-000735,-0.19528206863682573
ACH-000736,-0.278696492140213
ACH-000738,-0.12571844459104706
ACH-000746,-0.103426223182325
ACH-000747,-0.09425878553609067
ACH-000748,-0.13489861792249555
ACH-000753,-0.2360366918668897
ACH-000756,0.01205974367288917
ACH-000757,-0.21027291557894084
ACH-000758,-0.30554646302409505
ACH-000760,-0.16335964385855767
ACH-000762,-0.1861352300689159
ACH-000763,-0.1493799236965183
ACH-000764,-0.3335846756488474
ACH-000765,-0.17462734393410492
ACH-000766,-0.16885177578645896
ACH-000767,-0.1791766741858784
ACH-000768,-0.15506664067631032
ACH-000769,-0.13430531449135882
ACH-000770,-0.1134294097524229
ACH-000771,-0.2668797716181053
ACH-000773,-0.29137121697969764
ACH-000776,-0.0365741677593213
ACH-000777,-0.11403372865676807
ACH-000778,-0.11019696637798752
ACH-000781,-0.17260557485641784
ACH-000782,0.02579099681464897
ACH-000783,-0.22944641770870214
ACH-000784,-0.07194678078110818
ACH-000785,-0.14265404256401876
ACH-000787,-0.16512435855575913
ACH-000788,-0.07971765417592523
ACH-000791,-0.19119662689580952
ACH-000792,-0.1867934517173338
ACH-000794,-0.16381017044319768
ACH-000796,-0.2392501589350593
ACH-000798,-0.008726250544535302
ACH-000799,-0.13906170451304198
ACH-000800,-0.4678928033837638
ACH-000802,-0.02913530194828958
ACH-000804,0.003440150647293333
ACH-000805,0.016969748108808896
ACH-000809,-0.087517118959011
ACH-000810,0.3478014784524159
ACH-000811,-0.14490100760505292
ACH-000817,-0.11687235479087647
ACH-000819,-0.07433916523556129
ACH-000820,0.1373902535374065
ACH-000821,0.0034121727397118163
ACH-000822,-0.23360410160047956
ACH-000823,-0.13346993640496624
ACH-000824,-0.09307091753347148
ACH-000827,-0.2301963104013108
ACH-000829,-0.19464828778803933
ACH-000831,-0.13668830688904182
ACH-000832,-0.17119281662389044
ACH-000833,-0.03222207050246397
ACH-000834,-0.2490807194679733
ACH-000835,-0.14814880231255478
ACH-000836,-0.19707719438313687
ACH-000837,-0.09355141332753382
ACH-000838,-0.20338569868709025
ACH-000839,-0.2166304214335912
ACH-000840,-0.25385548672817565
ACH-000841,-0.26731956250998024
ACH-000843,-0.16216104550310212
ACH-000846,-0.2336576056314543
ACH-000847,-0.2489548803952348
ACH-000848,-0.3175753599886494
ACH-000849,-0.07995060604678468
ACH-000851,-0.16483870302117956
ACH-000855,-0.17679024224977202
ACH-000856,-0.11663854482390555
ACH-000858,-0.2828049149625434
ACH-000859,-0.2391807223185987
ACH-000861,-0.21677812688887935
ACH-000862,-0.08253627262890706
ACH-000865,-0.2930220891898977
ACH-000866,-0.13813719333251867
ACH-000867,-0.12562721607783567
ACH-000869,-0.2342897898823193
ACH-000872,0.07987168594229463
ACH-000873,-0.2605795458920892
ACH-000876,-0.2447098397013625
ACH-000878,-0.07476149304726998
ACH-000880,-0.005732292744764831
ACH-000881,-0.1213920763077318
ACH-000882,-0.03693760048051424
ACH-000884,-0.04036845399806824
ACH-000885,-0.23868849114619514
ACH-000887,-0.11063571745883476
ACH-000889,-0.4627978762923369
ACH-000896,-0.14359257234878567
ACH-000898,-0.2002157239172747
ACH-000900,-0.17634224268927529
ACH-000901,-0.14431546151738892
ACH-000905,-0.16474933126563174
ACH-000906,-0.0962513255254711
ACH-000907,-0.27651769527338305
ACH-000910,-0.12719645146142974
ACH-000911,-0.15862156117464873
ACH-000912,-0.20972898610927915
ACH-000913,-0.1843392870126412
ACH-000915,-0.21248164732366576
ACH-000916,-0.2441718570540211
ACH-000917,-0.10624033298858293
ACH-000920,-0.04784859252777534
ACH-000921,-0.23038435962634735
ACH-000924,-0.09879374529830856
ACH-000926,-0.3310695943584053
ACH-000928,-0.18551148957879385
ACH-000929,0.046192803018886563
ACH-000932,-0.12775304721944386
ACH-000935,0.12448670936778003
ACH-000936,-0.2187499166029064
ACH-000937,-0.19526382712040613
ACH-000938,-0.12378028584486322
ACH-000939,0.07733335980379437
ACH-000941,-0.3097592442983456
ACH-000943,-0.06660008007038301
ACH-000946,-0.1972821004989088
ACH-000947,-0.0895930647230924
ACH-000948,-0.2530033207306806
ACH-000950,-0.4953590718804904
ACH-000953,-0.12541343412920194
ACH-000954,-0.12844097305118035
ACH-000957,0.049840477988969636
ACH-000958,-0.06262618509488642
ACH-000960,-0.12860474687682424
ACH-000963,-0.32350722690691025
ACH-000968,-0.13309743285688588
ACH-000969,-0.25830960109727963
ACH-000972,-0.1813757990439432
ACH-000973,-0.18300648386202614
ACH-000974,-0.10220403272511963
ACH-000978,-0.29335380751282564
ACH-000984,-0.11640089259520472
ACH-000986,-0.06078121256324616
ACH-000988,-0.110781310631449
ACH-000993,-0.2657693239980215
ACH-000994,-0.13363783668184762
ACH-000996,-0.09249814556324948
ACH-001001,-0.18697255355122694
ACH-001020,-0.00012649320550930753
ACH-001028,-0.16932999385865075
ACH-001031,-0.15204141769804938
ACH-001038,-0.1020738074334882
ACH-001048,-0.17609699125184747
ACH-001050,-0.28634426417608555
ACH-001053,-0.34394037135054106
ACH-001054,-0.07655743603630774
ACH-001061,-0.25427092142678914
ACH-001067,-0.09581954846831428
ACH-001075,-0.0920263999837905
ACH-001096,-0.016911241027907826
ACH-001111,-0.20932024047628392
ACH-001119,-0.1834342960061372
ACH-001128,-0.16766512303806486
ACH-001134,-0.09948230113120457
ACH-001151,-0.2059597090561747
ACH-001163,-0.11135935242044187
ACH-001164,0.06999769515447038
ACH-001183,-0.14404023943300645
ACH-001192,-0.16016938888579002
ACH-001193,-0.06670314660847444
ACH-001196,-0.2469361921570485
ACH-001197,-0.108133789549044
ACH-001205,-0.21397604595034508
ACH-001211,-0.12004446642046793
ACH-001212,0.029426022424443938
ACH-001228,-0.014224647973143274
ACH-001232,-0.03895824523114131
ACH-001239,-0.04328390428624484
ACH-001270,-0.0666842563276998
ACH-001274,-0.0676436574036857
ACH-001275,-0.11939723486046158
ACH-001277,-0.18336783261696893
ACH-001278,0.007999793519139797
ACH-001280,-0.16824595253519084
ACH-001283,-0.07970298750741744
ACH-001289,-0.08460122336803537
ACH-001300,-0.0378779362354241
ACH-001301,0.0003828538069196408
ACH-001302,-0.4173120372828136
ACH-001306,-0.11501839783284712
ACH-001318,-0.16186288186236453
ACH-001322,-0.13645117935015647
ACH-001328,-0.154296960875882
ACH-001332,-0.05737693920324294
ACH-001336,-0.2608735332942719
ACH-001346,-0.17236343981997648
ACH-001353,-0.32567764143351224
ACH-001354,-0.16661340453199264
ACH-001367,0.1506903515128239
ACH-001368,-0.12467181908381406
ACH-001374,-0.02754831958962486
ACH-001377,-0.13524592720902304
ACH-001380,-0.06859307358110878
ACH-001391,-0.2364368390465261
ACH-001408,-0.15424546252442092
ACH-001430,-0.4082841447579398
ACH-001431,-0.03700661368537053
ACH-001450,0.051123707056563474
ACH-001496,-0.2719335864109269
ACH-001500,-0.14218230675167318
ACH-001523,-0.21267829374826128
ACH-001532,-0.05894368804365141
ACH-001550,-0.15533553244324666
ACH-001552,-0.24251862385104556
ACH-001554,-0.04444497974153728
ACH-001654,-0.09462845559410672
ACH-001735,-0.12064227913636948
ACH-001736,-0.18576359842850312
ACH-001737,-0.4885008271954901
ACH-001740,-0.1877400044832586
ACH-001745,-0.2586545828967516
ACH-001765,-0.2773420496249854
