,POLD4 (57804)
ACH-000004,0.09717542467214092
ACH-000005,-0.0620918185591676
ACH-000007,0.1030198772317156
ACH-000009,-0.1259421343364072
ACH-000011,-0.10875058405328307
ACH-000012,-0.18359939879441192
ACH-000013,0.005529917610407107
ACH-000014,0.2190057397229076
ACH-000015,-0.048650400493878386
ACH-000017,-0.09164758649101497
ACH-000018,-0.07895829666431534
ACH-000019,-0.16746316928328833
ACH-000021,-0.202030635319174
ACH-000022,-0.14859782380724834
ACH-000025,0.10256413284181773
ACH-000028,-0.19431361503345493
ACH-000030,-0.06943704643817418
ACH-000035,0.0415642594161851
ACH-000036,-0.1032921187926706
ACH-000037,-0.2256054314450047
ACH-000039,-0.12941164156207488
ACH-000040,-0.2607836941628652
ACH-000041,-0.05897947161273352
ACH-000042,-0.07653402589235113
ACH-000045,-0.15803530709724928
ACH-000047,0.02923193637126707
ACH-000052,-0.3768499142345917
ACH-000053,-0.01212813746202618
ACH-000054,-0.10130293194963763
ACH-000055,0.035602016925604524
ACH-000060,-0.053423674472183456
ACH-000067,0.05367654170364975
ACH-000070,-0.08803577087474226
ACH-000075,-0.047202610501562464
ACH-000078,0.032240968804763764
ACH-000082,-0.136175800211986
ACH-000085,-0.012222507051731718
ACH-000086,-0.1890642663054979
ACH-000087,-0.2744440190412877
ACH-000092,-0.1181017543206176
ACH-000095,0.019522409539801812
ACH-000097,-0.2565358652483783
ACH-000098,-0.04224743307305878
ACH-000099,-0.0270626883692614
ACH-000108,-0.19103143980993925
ACH-000113,-0.08618058902707929
ACH-000116,-0.17604529520038414
ACH-000118,-0.05824724809629965
ACH-000120,-0.11935150927078544
ACH-000123,-0.04230883201386276
ACH-000127,-0.17204461157747164
ACH-000128,-0.007000641161095575
ACH-000132,-0.11244937972417658
ACH-000133,-0.09254944397458577
ACH-000137,-0.1266266336908192
ACH-000138,-0.2168463902718797
ACH-000142,-0.02588042462506695
ACH-000143,0.02898519146104985
ACH-000146,-0.03105538718632852
ACH-000148,-0.012458355422338944
ACH-000150,-0.05956293740838834
ACH-000152,-0.06569057269986586
ACH-000153,-0.020649182488678103
ACH-000159,0.04391783162593408
ACH-000160,-0.3453452938796689
ACH-000163,-0.10978842855646248
ACH-000167,-0.29248391053993505
ACH-000168,-0.13743497640833469
ACH-000169,0.08853387680505395
ACH-000178,-0.0898164864213843
ACH-000183,-0.13914569081647124
ACH-000188,-0.2445450213858611
ACH-000189,-0.110078738670469
ACH-000190,0.009992231564607984
ACH-000198,-0.02393774094680828
ACH-000203,-0.03967679189695767
ACH-000204,-0.05527433517196235
ACH-000206,-0.18766294571352035
ACH-000207,-0.3843568376755664
ACH-000208,-0.029900625529496707
ACH-000210,0.24429218106283
ACH-000211,-0.08993079420556
ACH-000215,-0.04853677023633789
ACH-000221,-0.03796085340368517
ACH-000222,-0.2862253842639845
ACH-000223,-0.055046653392411056
ACH-000226,-0.13827348917558832
ACH-000227,-0.10129955577894127
ACH-000228,0.06470223723861175
ACH-000231,-0.0871500539013868
ACH-000232,-0.1016612923585927
ACH-000233,-0.10090435307309216
ACH-000234,-0.13561890477226354
ACH-000235,-0.10414085019979333
ACH-000237,-0.1737541376218642
ACH-000238,-0.12468325736735275
ACH-000242,-0.01966440224887164
ACH-000243,-0.051463727774060136
ACH-000244,-0.12083377095056692
ACH-000246,-0.12888301890713771
ACH-000248,0.042048045994316524
ACH-000250,-0.005797717376475517
ACH-000251,-0.06944162177507468
ACH-000252,-0.10410230756191746
ACH-000253,-0.10199587851344087
ACH-000255,-0.12356303294833032
ACH-000256,-0.101698003005308
ACH-000257,-0.08295262757418348
ACH-000258,-0.16486380890735824
ACH-000259,-0.107963843090839
ACH-000260,-0.10115587375382996
ACH-000261,-0.13207033903751336
ACH-000262,-0.09894947823752366
ACH-000263,-0.15265678791130982
ACH-000264,-0.20014630587723706
ACH-000265,-0.0861167062757354
ACH-000266,-0.07503923262555043
ACH-000272,-0.03537684411288345
ACH-000274,0.04301172692428723
ACH-000277,-0.19270484364140164
ACH-000278,0.0992415572333386
ACH-000279,-0.08667561621357305
ACH-000280,-0.0843374199510478
ACH-000281,0.06730832894332471
ACH-000288,-0.11708813296866576
ACH-000291,0.0770543698784505
ACH-000293,-0.049689481365137865
ACH-000294,0.014861804929530247
ACH-000295,-0.14362158130192754
ACH-000296,0.04490496522248223
ACH-000302,-0.006980193664162916
ACH-000304,0.1264562567206039
ACH-000307,-0.02585135884765337
ACH-000308,-0.10715087682200136
ACH-000310,0.01649708517163038
ACH-000311,-0.07316358375904762
ACH-000312,-0.1075570432836096
ACH-000315,0.015130486431233376
ACH-000316,-0.18136846085870498
ACH-000317,0.16815466805795032
ACH-000318,-0.3633759938267708
ACH-000319,-0.07916632186872045
ACH-000320,-0.1124194292859617
ACH-000322,0.1322193364507951
ACH-000323,-0.07241307212116943
ACH-000324,-0.058882421533771566
ACH-000329,0.035239124605556615
ACH-000330,-0.15675801727872712
ACH-000331,-0.014912402648506426
ACH-000332,-0.15836726779032148
ACH-000334,-0.2051214166329597
ACH-000335,-0.025917445827172186
ACH-000336,-0.06723681210726394
ACH-000337,-0.3131630566577712
ACH-000338,-0.10256824940231564
ACH-000339,-0.039884245330657965
ACH-000341,-0.21901173632165785
ACH-000348,-0.05774095797182556
ACH-000350,0.09103201515832628
ACH-000352,-0.032718450961100314
ACH-000356,-0.3256494851352911
ACH-000361,-0.11904058303716385
ACH-000362,-0.17837438138507195
ACH-000363,-0.13990064341918573
ACH-000364,0.04622300799271326
ACH-000365,-0.16791255964023954
ACH-000366,-0.19741269753321494
ACH-000368,0.013307392417954013
ACH-000374,-0.4154788191121124
ACH-000375,-0.06630819477194211
ACH-000376,-0.15000186026215984
ACH-000381,0.17189330459159555
ACH-000383,-0.1777694817751133
ACH-000387,0.12596559086995074
ACH-000389,0.07703916510755512
ACH-000390,-0.11183377743862548
ACH-000393,-0.09551145277815623
ACH-000395,-0.1042277167087011
ACH-000396,-0.04221736534814754
ACH-000397,-0.12089478977331593
ACH-000401,0.0898207293856673
ACH-000402,-0.2157202446564192
ACH-000403,-0.05382100687717934
ACH-000404,-0.2335251182728869
ACH-000406,-0.02715816091158021
ACH-000407,-0.04498753067697378
ACH-000408,-0.06467668111635885
ACH-000410,-0.1336591960376021
ACH-000411,-0.09869960953797363
ACH-000414,-0.04540207672912986
ACH-000415,-0.2588209275747734
ACH-000416,-0.0330641059286399
ACH-000420,-0.030693285874482824
ACH-000421,0.02679242521630028
ACH-000424,-0.17030213244818498
ACH-000425,-0.047681952919025286
ACH-000426,-0.02533487331624128
ACH-000427,-0.14314879975751116
ACH-000433,0.04925485754039054
ACH-000435,-0.031985376246516393
ACH-000436,0.13438259756992918
ACH-000444,0.0050126306983093215
ACH-000445,-0.1710584471934976
ACH-000448,-0.07830399254001151
ACH-000450,-0.2655945056758473
ACH-000452,-0.09110358025238273
ACH-000454,-0.038429371050780335
ACH-000458,-0.14729318771375985
ACH-000459,0.10211386230620843
ACH-000460,-0.002983716156063226
ACH-000461,-0.2823902895132238
ACH-000463,-0.04665172466116569
ACH-000464,0.07870107645386551
ACH-000466,-0.2605115021079274
ACH-000467,0.027509868967199518
ACH-000468,-0.03125709949002753
ACH-000469,-0.031357854170624165
ACH-000470,-0.21483589871417835
ACH-000471,-0.09148782066308288
ACH-000472,-0.12988224736142595
ACH-000473,-0.054531225135554
ACH-000475,-0.049603885915569385
ACH-000476,0.048043296598017406
ACH-000477,-0.07806135835661734
ACH-000479,0.02884702563494462
ACH-000480,-0.2763282654282207
ACH-000481,-0.017297953237346668
ACH-000483,0.013177403585658323
ACH-000484,-0.17414762912123033
ACH-000485,0.035720443959649545
ACH-000486,-0.31361125842889753
ACH-000487,-0.03029530672043858
ACH-000488,-0.01286522098091568
ACH-000490,-0.04933484485383344
ACH-000491,-0.027244330443820314
ACH-000495,-0.015843845933337843
ACH-000496,-0.2490027636299072
ACH-000499,-0.06065025035056337
ACH-000500,-0.3696874705039557
ACH-000502,0.02818470302910892
ACH-000503,-0.23129601333677344
ACH-000505,-0.016387815869592964
ACH-000507,-0.1980065087305085
ACH-000510,-0.10795996975787064
ACH-000511,-0.13269257558790246
ACH-000512,0.03374840697064445
ACH-000516,-0.0708397072280086
ACH-000517,-0.06638154065464026
ACH-000518,0.011029135277806914
ACH-000520,-0.16672964844131605
ACH-000521,0.12023782089965356
ACH-000522,0.00965514781575834
ACH-000524,-0.020121876276226216
ACH-000527,-0.07381871559800504
ACH-000528,0.015363964292182826
ACH-000537,-0.01568349549587063
ACH-000541,-0.3363687036909309
ACH-000542,0.01803213628256381
ACH-000544,-0.3069704130455041
ACH-000545,-0.2531354797411661
ACH-000547,-0.020703014959122048
ACH-000548,-0.26878691790342923
ACH-000549,-0.09121567664933766
ACH-000550,1.4423840559393713e-05
ACH-000552,0.01785005538820503
ACH-000556,-0.0424748062950441
ACH-000557,-0.10752624599017463
ACH-000569,0.07591694368241962
ACH-000570,-0.1426039747318755
ACH-000571,-0.1250897369931398
ACH-000573,-0.12228959618801735
ACH-000576,-0.045265118889403586
ACH-000579,-0.14737722921948038
ACH-000580,-0.1271786376030099
ACH-000584,-0.15284810004218016
ACH-000585,-0.19226529783401355
ACH-000588,-0.16456471484214968
ACH-000589,-0.2388115496704757
ACH-000591,-0.010233758959447071
ACH-000593,-0.14158402250038188
ACH-000600,-0.0901112181601048
ACH-000601,-0.07848465303970911
ACH-000605,-0.15027204225884208
ACH-000606,-0.2416628635725727
ACH-000608,-0.0915591007898434
ACH-000614,0.0647158758740996
ACH-000616,0.023436358830190275
ACH-000618,-0.18539008026133624
ACH-000619,-0.3061855865340087
ACH-000620,-0.12611306952612295
ACH-000621,-0.009067141204465915
ACH-000622,-0.0655735558048424
ACH-000623,-0.018927290901366398
ACH-000624,-0.12442822537900695
ACH-000627,0.10197595683120302
ACH-000630,-0.1399398215352835
ACH-000631,-0.15144208800081674
ACH-000632,-0.06972307553119418
ACH-000633,-0.2194794684263375
ACH-000637,-0.18430479358168014
ACH-000638,-0.3235511972408325
ACH-000646,0.11241036521297372
ACH-000647,-0.20585462171241128
ACH-000648,-0.06001765210557089
ACH-000649,-0.12371537626235912
ACH-000651,0.010001928293469456
ACH-000652,-0.09834779176633487
ACH-000653,-0.11888112956052806
ACH-000657,-0.06640040005550571
ACH-000658,-0.06908123425823892
ACH-000661,-0.35500457450824363
ACH-000662,-0.187212172905805
ACH-000663,-0.12943974953883267
ACH-000665,-0.3151028791364362
ACH-000671,-0.11559524887954813
ACH-000672,-0.24440743570261475
ACH-000673,-0.07815809055733929
ACH-000676,-0.017319616467187875
ACH-000677,0.016844938816710377
ACH-000681,-0.11213155796161672
ACH-000683,-0.10349143559773448
ACH-000684,0.0419978416896623
ACH-000688,-0.042752012633817484
ACH-000693,-0.2140162590237108
ACH-000694,-0.19892490927937004
ACH-000695,-0.0658818159319257
ACH-000696,-0.04340705649085272
ACH-000697,0.0005911759537636398
ACH-000699,-0.17601808999143587
ACH-000701,-0.0875059282130621
ACH-000706,-0.12141837503882355
ACH-000711,-0.013655571887179285
ACH-000713,-0.1207079430907584
ACH-000714,-0.24789540781270475
ACH-000718,-0.08088818406800412
ACH-000720,-0.12673738355291614
ACH-000721,-0.043254832550955434
ACH-000724,-0.19578560740132414
ACH-000725,-0.20113759249641056
ACH-000732,-0.26306090278159666
ACH-000734,-0.15194429325595474
ACH-000735,-0.049154757446797995
ACH-000736,-0.021190598343856237
ACH-000738,-0.16396205612385364
ACH-000746,-0.3112379418418079
ACH-000747,-0.1072825599776194
ACH-000748,-0.15070738601993508
ACH-000753,-0.08852674842339467
ACH-000756,-0.20836859496412544
ACH-000757,-0.2027675835962558
ACH-000758,-0.18495141645072036
ACH-000760,-0.10905864633057948
ACH-000762,-0.4129415911306306
ACH-000763,-0.18781440895037024
ACH-000764,-0.03891174128665655
ACH-000765,-0.17475908350816935
ACH-000766,-0.10100153867074817
ACH-000767,-0.08216860874152772
ACH-000768,-0.03462675290122751
ACH-000769,-0.1018133198582732
ACH-000770,-0.07775462276840453
ACH-000771,-0.1589384087676993
ACH-000773,-0.12976763884048478
ACH-000776,-0.1785913673695024
ACH-000777,-0.07603192725592378
ACH-000778,-0.4303285976536408
ACH-000781,-0.08124379852233972
ACH-000782,0.07458996749490213
ACH-000783,-0.019085990302691643
