,MIDN (90007)
ACH-000190,0.20451363405146794
ACH-000198,-0.5829933389947203
ACH-000203,-0.3998144266916301
ACH-000204,-0.15064904026638531
ACH-000206,-0.4056012854928153
ACH-000207,-0.5042901316605228
ACH-000208,-0.27071075781718845
ACH-000210,0.005399732854394477
ACH-000211,-0.5826223568450476
ACH-000215,-0.2884954713372422
ACH-000221,-0.2420653802015705
ACH-000222,-0.24553184254622065
ACH-000223,-0.11700951650123435
ACH-000226,-0.2125895841281584
ACH-000227,-0.17411334742476567
ACH-000228,-0.161919949202861
ACH-000231,-0.15750193484462124
ACH-000232,-0.20589513757646227
ACH-000233,-0.06899169809520171
ACH-000234,-0.26878368480153114
ACH-000235,-0.1360967524519533
ACH-000237,-0.2808271893422253
ACH-000238,-0.17988560394776762
ACH-000242,-0.09603367718638596
ACH-000243,-0.05083722092134327
ACH-000244,-0.1458288649844538
ACH-000246,-0.29757515657275585
ACH-000248,-0.2982872876378944
ACH-000250,-0.2440259424403115
ACH-000251,-0.2782797609556344
ACH-000252,0.18923551732960395
ACH-000253,-0.2401109677550197
ACH-000255,-0.07751557452936965
ACH-000256,-0.22776367929423985
ACH-000257,-0.008801621915873466
ACH-000258,-0.7457405659148252
ACH-000259,-0.24613752352292145
ACH-000260,-0.2218859152737616
ACH-000261,-0.29877729770626466
ACH-000262,-0.10025668776119913
ACH-000263,-0.1379840280308025
ACH-000264,-0.31557102043972685
ACH-000265,-0.15160072219193962
ACH-000266,-0.17493604338295168
ACH-000272,-0.10371229057738224
ACH-000274,-0.1058144710708632
ACH-000277,-0.4810144897531162
ACH-000278,-0.19558510277568408
ACH-000279,-0.2389037311193366
ACH-000280,-0.07224535470707563
ACH-000281,-0.011281936488946705
ACH-000288,-0.1924062301943184
ACH-000291,-0.03643173247694649
ACH-000293,-0.1133132440030244
ACH-000294,-0.06007798676437533
ACH-000295,-0.40795135934847454
ACH-000296,0.1279501450491601
ACH-000302,-0.19916139664829666
ACH-000304,-0.5175140264100652
ACH-000307,-0.20051253920831855
ACH-000308,-0.09070544203440813
ACH-000310,-0.3159608023533735
ACH-000311,-0.08024222179717755
ACH-000312,-0.3193103105751401
ACH-000315,-0.15881136691050834
ACH-000316,-0.3272705538119362
ACH-000317,-0.1785739315218737
ACH-000318,-0.21093952219033524
ACH-000319,-0.24828999042542
ACH-000320,-0.3995018676721551
ACH-000322,-0.1877480834844983
ACH-000323,-0.2722690853436693
ACH-000324,-0.11505898524859627
ACH-000329,-0.06133123454711131
ACH-000330,-0.24238978787569976
ACH-000331,-0.1232602943877012
ACH-000332,-0.17425113039913634
ACH-000334,0.10802777804279948
ACH-000335,-0.16074087814135268
ACH-000336,-0.4674764230881387
ACH-000337,-0.5717273690576815
ACH-000338,-0.5936946176202068
ACH-000339,-0.22499315898740627
ACH-000341,-0.4143178919551654
ACH-000348,-0.19457056185759744
ACH-000350,-0.07098764214334423
ACH-000352,-0.40036189171930187
ACH-000356,0.01575997636033279
ACH-000361,-0.2817050676697284
ACH-000362,-0.2323236827702317
ACH-000363,-0.16541258516703647
ACH-000364,-0.28589440935352145
ACH-000365,-0.100324428831693
ACH-000366,-0.4328940714307116
ACH-000368,-0.3841779293857813
ACH-000374,-0.07655553993779153
ACH-000375,-0.3445643805180948
ACH-000376,-0.008950803534840809
ACH-000381,-0.1685590168954273
ACH-000383,-0.17577681857876992
ACH-000387,-0.03980814542390304
ACH-000389,-0.3377687729404363
ACH-000390,-0.2814920794168803
ACH-000393,-0.3284919482774502
ACH-000395,-0.0251658167499606
ACH-000396,-0.3310878492672035
ACH-000397,-0.17082803480835435
ACH-000401,-0.47371288796816496
ACH-000402,-0.15666512863574902
ACH-000403,-0.2255539698537647
ACH-000404,-0.0669760074246355
ACH-000406,-0.15306773211223082
ACH-000407,-0.5060761137192139
ACH-000408,-0.2863676312254822
ACH-000410,-0.09486172226770148
ACH-000411,-0.18431618647550246
ACH-000414,0.07624720397873842
ACH-000415,-0.09914963487968567
ACH-000416,-0.2581097963205931
ACH-000420,-0.4726140836918025
ACH-000421,-0.23436090382895805
ACH-000424,0.028931507278432068
ACH-000425,-0.2987141451877653
ACH-000426,0.07368088047022554
ACH-000427,0.04979239240776693
ACH-000433,-0.2424545129612296
ACH-000435,0.0711987515889689
ACH-000436,-0.06423277964613729
ACH-000444,-0.2319347659325265
ACH-000445,-0.2411113002720084
ACH-000448,-0.05029412912489451
ACH-000450,0.2254388539158713
ACH-000452,-0.1362709042519471
ACH-000454,-0.13028791815741195
ACH-000458,-0.13207706728289556
ACH-000459,-0.04556323388514528
ACH-000460,-0.19147273920787988
ACH-000461,-0.2444203590060985
ACH-000463,-0.2384979531111214
ACH-000464,-0.2397314972271067
ACH-000466,-0.06344705679029068
ACH-000467,-0.009560559505511532
ACH-000468,-0.28101006403861817
ACH-000469,-0.4269412806064912
ACH-000470,-0.1089670630134628
ACH-000471,-0.03217792186386795
ACH-000472,-0.2527276905564726
ACH-000473,-0.07241878012943287
ACH-000475,-0.1807596149511885
ACH-000476,-0.21924719079454266
ACH-000477,-0.31201922785535674
ACH-000479,-0.7142975667307475
ACH-000480,-0.07893837349292884
ACH-000481,-0.21106712957878124
ACH-000483,-0.1064079483384486
ACH-000484,-0.2614273058649499
ACH-000485,-0.4866868623043624
ACH-000486,-0.28376754682620586
ACH-000487,-0.14857682213624426
ACH-000488,-0.3973356329446521
ACH-000490,-0.46611165565711105
ACH-000491,-0.25347053815388343
ACH-000495,-0.14796567827690754
ACH-000496,-0.22408779525972267
ACH-000499,-0.31047572452786865
ACH-000500,0.24063336390300866
ACH-000502,-0.21842712464185354
ACH-000503,-0.4370128979311531
ACH-000505,-0.2067098991748032
ACH-000507,-0.08827499334333644
ACH-000510,-0.24036080108126895
ACH-000511,-0.2920826784975325
ACH-000512,-0.13018737527627827
ACH-000516,-0.2933621644988539
ACH-000517,-0.2861601330524865
ACH-000518,-0.542503172168791
ACH-000520,-0.1814838082003997
ACH-000521,-0.17243428596512253
ACH-000522,-0.2272917418212619
ACH-000524,-0.22609800117361295
ACH-000527,-0.09644325093861716
ACH-000528,-0.3625282675157182
ACH-000537,-0.4879184649116566
ACH-000541,-0.3524825290782169
ACH-000542,-0.11832322176994844
ACH-000544,-0.6948614535015275
ACH-000545,-0.2898570820373418
ACH-000547,0.060767359403527926
ACH-000548,-0.3125733318516681
ACH-000549,-0.08703115432035917
ACH-000550,-0.2403045191011772
ACH-000552,-0.05071275717410237
ACH-000556,-0.11878665885945945
ACH-000557,-0.25509631434219443
ACH-000569,-0.4447895409961269
ACH-000570,-0.35756611144587885
ACH-000571,-0.18723896325132688
ACH-000573,-0.20051194203783054
ACH-000576,0.15245314594082854
ACH-000579,-0.007045263488987911
ACH-000580,-0.2007964090610629
ACH-000584,-0.09089863528536586
ACH-000585,-0.19630246667888435
ACH-000588,0.02351718803932077
ACH-000589,-0.13462141345943568
ACH-000591,-0.08370256748588968
ACH-000593,-0.35455850292680274
ACH-000600,-0.1249910793942719
ACH-000601,-0.24536592219531897
ACH-000605,-0.13187028235632134
ACH-000606,-0.2487570497751073
ACH-000608,-0.1897266237994511
ACH-000614,-0.2243306197821396
ACH-000616,-0.13265052667479205
ACH-000618,-0.13057094823174667
ACH-000619,-0.6281866439474227
ACH-000620,-0.32263830643733354
ACH-000621,-0.1948610970312958
ACH-000622,-0.26847411523574405
ACH-000623,-0.1779427763107544
ACH-000624,-0.20431977900604228
ACH-000627,-0.08321529466474592
ACH-000630,-0.17010531016907776
ACH-000631,-0.4694083095171745
ACH-000632,-0.3735650184129759
ACH-000633,-0.3442124323793617
ACH-000637,0.025500500232138373
ACH-000638,-0.22247576660751472
ACH-000646,0.1598851858337947
ACH-000647,-0.2129193061422813
ACH-000648,-0.29020873876264536
ACH-000649,-0.15375250148152247
ACH-000651,-0.15612461463019364
ACH-000652,-0.17168851500944576
ACH-000653,-0.10498070236342642
ACH-000657,-0.1966614091928829
ACH-000658,-0.07750509457818529
ACH-000661,-0.12295087965709176
ACH-000662,-0.3155734149824685
ACH-000663,-0.1509938099824382
ACH-000665,-0.3845263019227402
ACH-000671,-0.12214256553826655
ACH-000672,-0.19667331847036476
ACH-000673,-0.23990350288891416
ACH-000676,-0.1118136608458385
ACH-000677,-0.13467604115981102
ACH-000681,-0.2257459242005295
ACH-000683,-0.2542703483768988
ACH-000684,-0.38332334324925854
ACH-000688,-0.2525127008804701
ACH-000693,-0.28410812758315
ACH-000694,-0.2818624353654929
ACH-000695,-0.4683140374541892
ACH-000696,-0.25190311686788786
ACH-000697,-0.3427071654792828
ACH-000699,-0.1998739716332764
ACH-000701,-0.14467217026992255
ACH-000706,-0.07873581310829382
ACH-000711,-0.1311104778423638
ACH-000713,-0.06665842748809024
ACH-000714,-0.3105644118753232
ACH-000718,-0.2794215379916229
ACH-000720,-0.15946471198634826
ACH-000721,-0.2779772833490887
ACH-000724,-0.017537611892413672
ACH-000725,0.009666741111358538
ACH-000732,-0.14009559120736162
ACH-000734,-0.4207636262584297
ACH-000735,-0.49680814895571
ACH-000736,-0.21625885588817706
ACH-000738,-0.1809393713142088
ACH-000746,-0.27577078513672565
ACH-000747,-0.1118771098658848
ACH-000748,-0.20484765924743228
ACH-000753,-0.19281907873393894
ACH-000756,-0.2950379389785434
ACH-000757,0.020766166563490725
ACH-000758,-0.09539805761611464
ACH-000760,-0.13603090135075988
ACH-000762,-0.40762986601182605
ACH-000763,-0.03718663529189351
ACH-000764,-0.13608822491308376
ACH-000765,-0.18827676322362166
ACH-000766,-0.22722393629480803
ACH-000767,-0.3182565427242211
ACH-000768,-0.1742461893109255
ACH-000769,0.005126152806159763
ACH-000770,-0.30089383014234017
ACH-000771,-0.6473213729319844
ACH-000773,0.07233914371652314
ACH-000776,-0.06951725794068213
ACH-000777,-0.06776833544334393
ACH-000778,-0.19628059894903047
ACH-000781,-0.15630879450260296
ACH-000782,-0.1311344376065169
ACH-000783,-0.24289677120136946
ACH-000784,-0.06888774809560884
ACH-000785,-0.22918586086035675
ACH-000787,-0.2646245913395178
ACH-000788,-0.22215377871525868
ACH-000791,-0.20082766514261
ACH-000792,-0.3378996252684222
ACH-000794,-0.3146730119120776
ACH-000796,-0.40179506815775545
ACH-000798,-0.031824104738327565
ACH-000799,-0.2194582473757878
ACH-000800,-0.24774161847062814
ACH-000802,-0.3926196568811006
ACH-000804,-0.4913269000987498
ACH-000805,-0.4506610904607685
ACH-000809,-0.2660790033961309
ACH-000810,0.11297791775501488
ACH-000811,-0.15543701644463712
ACH-000817,0.20473141410397694
ACH-000819,-0.1924293037228836
ACH-000820,-0.3542820681968181
ACH-000821,-0.17377236998786358
ACH-000822,-0.17327443282002847
ACH-000823,-0.17204744619651055
ACH-000824,-0.23634433865956495
ACH-000827,-0.2438812617736045
ACH-000829,-0.2844035789186249
ACH-000831,-0.5062409858555974
ACH-000832,-0.516511022437679
ACH-000833,-0.15866613359441184
ACH-000834,-0.16072880698913208
ACH-000835,-0.19161676934823849
ACH-000836,-0.18920942834034069
ACH-000837,-0.04290299560707517
ACH-000838,-0.08940973934020728
ACH-000839,-0.23393058799069436
ACH-000840,-0.21011011314709874
ACH-000841,-0.39216615828727225
ACH-000843,-0.14639287387560487
ACH-000846,-0.09488619409887136
ACH-000847,-0.2539851938993876
ACH-000848,-0.13140759099283186
ACH-000849,-0.10433488750621617
ACH-000851,-0.16450614433658167
ACH-000855,-0.056652014584426015
ACH-000856,-0.07801333118237566
ACH-000858,-0.06979877993544703
ACH-000859,-0.15596259570425744
ACH-000861,-0.2438788501628583
ACH-000862,-0.2837938374847142
ACH-000865,-0.2401026082282029
ACH-000866,-0.14298859398123231
ACH-000867,-0.19534853257657533
ACH-000869,-0.05626131900301208
ACH-000872,-0.3548604643956586
ACH-000873,-0.4191584657156813
ACH-000876,-0.1553974815358466
ACH-000878,-0.18516318036845295
ACH-000880,0.14696938084537595
ACH-000881,-0.2834839472320729
ACH-000882,-0.12681535862261142
ACH-000884,-0.13966774139450153
ACH-000885,-0.16298514531686942
ACH-000887,-0.19875840519904686
ACH-000889,-0.10700104896182656
ACH-000896,-0.4190494118042873
ACH-000898,0.013183949041042605
ACH-000900,-0.37587554617628777
ACH-000901,-0.1929238987344344
ACH-000905,-0.06844343187541066
ACH-000906,-0.07873679517053471
ACH-000907,-0.26109416391393525
ACH-000910,-0.11113648160656026
ACH-000911,-0.11673972130920085
ACH-000912,-0.18119871490940295
ACH-000913,-0.15978583367392218
ACH-000915,-0.14290461703777718
ACH-000916,0.2923723342831006
ACH-000917,-0.2069676095002616
ACH-000920,0.14126542923576668
ACH-000921,-0.08438736080596572
ACH-000924,-0.043766064495122416
ACH-000926,-0.166820337108409
ACH-000928,-0.1320193152492695
ACH-000929,-0.04912250817045842
ACH-000932,-0.20096818907474576
ACH-000935,-0.1513987639839687
ACH-000936,-0.23081594859761426
ACH-000937,-0.2196407341677348
ACH-000938,-0.0948959297731446
ACH-000939,-0.3857705777105882
ACH-000941,-0.1996360522658185
ACH-000943,-0.1980606223450816
ACH-000946,-0.13648412260120285
ACH-000947,-0.21548648835878198
ACH-000948,-0.01408577062272104
ACH-000950,-0.2432462359203201
ACH-000953,-0.14097212637656736
ACH-000954,-0.23014308097364425
ACH-000957,-0.18035664098917312
ACH-000958,-0.20497565279863603
ACH-000960,-0.0396632376363502
ACH-000963,-0.3414816893760026
ACH-000968,0.0848336218796685
ACH-000969,-0.1857782124382848
ACH-000972,0.13509134177265525
ACH-000973,-0.20576031241837905
ACH-000974,-0.04838770346645875
ACH-000978,-0.0507745101658752
ACH-000984,-0.21641802939885804
ACH-000986,-0.08782586812954417
ACH-000988,0.07962314326451382
ACH-000993,-0.2652085068762969
ACH-000994,-0.16481556950505047
ACH-000996,-0.563879867333157
ACH-001001,-0.2426569411901309
ACH-001020,-0.1761178879364942
ACH-001028,-0.12817036987572894
ACH-001031,0.14142477928183525
ACH-001038,-0.1623567690526186
ACH-001048,-0.33997722360483346
ACH-001050,-0.2204121370697479
ACH-001053,-0.3584771045161152
ACH-001054,-0.14336396115781222
ACH-001061,-0.21419055720435728
ACH-001067,-0.2520410744900222
ACH-001075,-0.3652537952428951
ACH-001096,-0.11010775555621864
ACH-001111,-0.4901438662163548
ACH-001119,-0.10201740939788073
ACH-001128,-0.32226614581558355
ACH-001134,-0.17188358415785004
ACH-001151,-0.41277919008534186
ACH-001163,-0.07349812821310588
ACH-001164,-0.08937484178501807
ACH-001183,-0.1241023871222296
ACH-001192,-0.1802525829362004
ACH-001193,-0.3787215566077066
ACH-001196,-0.3096279260542689
ACH-001197,-0.1014470828660323
ACH-001205,-0.027328709286462773
ACH-001211,-0.07518366116959926
ACH-001212,-0.2282174323822726
ACH-001228,-0.2408847490849192
ACH-001232,-0.09030604749455406
ACH-001239,-0.12472937232093025
ACH-001270,-0.2218358649476802
ACH-001274,-0.36592170769539095
ACH-001275,-0.2573747219599833
ACH-001277,-0.5640801988902376
ACH-001278,-0.0681483429402967
ACH-001280,-0.017984465149693058
ACH-001283,0.029309865391184662
ACH-001289,-0.32970069077152137
ACH-001300,-0.21235137058248396
ACH-001301,-0.3327174593405617
ACH-001302,-0.10095065523591376
ACH-001306,-0.23675206332412704
ACH-001318,-0.1879048664288199
ACH-001322,0.04784823332101027
ACH-001328,-0.3828691058879581
ACH-001332,-0.08204905301620542
ACH-001336,0.08952781001928749
ACH-001346,-0.19919452795478476
ACH-001353,-0.2179242922009724
ACH-001354,-0.1586138671177703
ACH-001367,-0.3925583508612187
ACH-001368,-0.2252170344665312
ACH-001374,0.3080826379346402
ACH-001377,-0.2642768654106892
ACH-001380,-0.2528481984458193
ACH-001391,-0.322807150543351
ACH-001408,-0.3474483546486985
ACH-001430,-0.07797967382067232
ACH-001431,-0.21598517690537647
ACH-001450,-0.10406428328460347
ACH-001496,0.0007284775526395301
ACH-001500,-0.06308175539569799
ACH-001523,-0.1418332045213018
ACH-001532,-0.16684342741641187
ACH-001550,-0.1893026129608851
ACH-001552,-0.2715564740519923
ACH-001554,-0.13102648878193246
ACH-001654,-0.1726860012989446
ACH-001735,-0.21673200434843504
ACH-001736,-0.10011504345265773
ACH-001737,-0.23523591924755044
ACH-001740,-0.2918595511688036
ACH-001745,-0.300068739807533
ACH-001765,-0.2932632187660612
