,NTSR1 (4923)
ACH-000004,0.11884587350473436
ACH-000005,-0.1471471024605384
ACH-000007,0.31385975248435416
ACH-000009,0.033075305055308944
ACH-000011,-0.2052870599176288
ACH-000012,0.2889168890718591
ACH-000013,0.06855666791108839
ACH-000014,0.20268482652011546
ACH-000015,0.03847944223677577
ACH-000017,0.03387331437923888
ACH-000018,0.11060806574720636
ACH-000019,-0.044785174126403884
ACH-000021,0.0613894313714811
ACH-000022,0.11262920902707622
ACH-000025,0.21901073771090995
ACH-000028,0.04012849079380336
ACH-000030,0.06535569888385842
ACH-000035,0.060900330431763426
ACH-000036,-0.031315978882603734
ACH-000037,0.16080332644296175
ACH-000039,0.21093436252589656
ACH-000040,0.06510977191982799
ACH-000041,0.08930841362982334
ACH-000042,-0.0553250764015976
ACH-000045,0.09932404886652127
ACH-000047,-0.1876725096189308
ACH-000052,-0.0039975117836541394
ACH-000053,0.07562161860466936
ACH-000054,-0.028444860659569637
ACH-000055,-0.10416321872853727
ACH-000060,0.14058165652930268
ACH-000067,0.11845821786923735
ACH-000070,0.041442706664039465
ACH-000075,0.22398445626941735
ACH-000078,0.15629516705809865
ACH-000082,0.0485678614080986
ACH-000085,0.10000236569076053
ACH-000086,0.08987454609306925
ACH-000087,0.06648471391078732
ACH-000092,0.02319839064286516
ACH-000095,0.03059784540960727
ACH-000097,0.15056772524716516
ACH-000098,0.06343763281981912
ACH-000099,0.14972181423455838
ACH-000108,0.005508853112538583
ACH-000113,0.0989357546701052
ACH-000116,0.12691017549155606
ACH-000118,0.059083364871060536
ACH-000120,-0.013955281315330685
ACH-000123,0.07196145449159999
ACH-000127,0.004665715214358681
ACH-000128,0.0833056441110913
ACH-000132,0.2464251734147423
ACH-000133,0.08255574575748617
ACH-000137,-0.00955498118158501
ACH-000138,0.10077433026420568
ACH-000142,0.04131718274299977
ACH-000143,-0.0944160625280255
ACH-000146,0.1648874262537249
ACH-000148,0.14639444805127996
ACH-000150,0.08355370032732368
ACH-000152,-0.010576749224032627
ACH-000153,-0.08142830557485496
ACH-000159,0.0678388079113242
ACH-000160,-0.004660762911395837
ACH-000163,0.04924361250835176
ACH-000167,0.12665063758479975
ACH-000168,0.06182912470328501
ACH-000169,0.07917795567651556
ACH-000178,-0.048245072226849685
ACH-000183,0.2170520488314701
ACH-000188,0.07468215507676301
ACH-000189,-0.12948744890407746
ACH-000190,0.19694643507528645
ACH-000198,0.1452137042556712
ACH-000203,0.5113472095240369
ACH-000204,0.11948628661795704
ACH-000206,0.14831553734267736
ACH-000207,0.19723290338149885
ACH-000208,0.2440109635413567
ACH-000210,-0.0462369772415378
ACH-000211,-0.017899948922895988
ACH-000215,0.08519385034108466
ACH-000221,-0.04756351216159401
ACH-000222,-0.11637498473988007
ACH-000223,0.07786623220366264
ACH-000226,-0.005528219220965065
ACH-000227,0.09576959290180033
ACH-000228,0.18484551398784968
ACH-000231,0.11301089275308407
ACH-000232,0.12180352867211547
ACH-000233,0.14871396214186394
ACH-000234,0.04572842458575788
ACH-000235,0.13467319542404274
ACH-000237,0.060125732498710685
ACH-000238,0.025543415187027463
ACH-000242,0.055858336915709836
ACH-000243,0.01802943793780764
ACH-000244,-0.0345301327798046
ACH-000246,0.009673077461538934
ACH-000248,0.1494476510924426
ACH-000250,-0.02615287159681023
ACH-000251,0.2837585882176925
ACH-000252,0.02848100836459533
ACH-000253,0.04115062261272707
ACH-000255,-0.0007464169031255173
ACH-000256,-0.0026029756001462604
ACH-000257,0.15373749733312791
ACH-000258,0.07364040445336956
ACH-000259,0.04212534462875935
ACH-000260,0.11771542251421625
ACH-000261,0.021126354717353458
ACH-000262,0.06605113936019286
ACH-000263,0.21973392066186967
ACH-000264,-0.0500787076956931
ACH-000265,0.1589788163573673
ACH-000266,-0.006479440655223629
ACH-000272,0.029768438651129887
ACH-000274,-0.006369436358550789
ACH-000277,-0.033572340911223485
ACH-000278,0.14730243735276385
ACH-000279,0.16520678991379434
ACH-000280,0.040370490085891525
ACH-000281,-0.0328883922818683
ACH-000288,0.08318837434553718
ACH-000291,0.05952897742892685
ACH-000293,-0.0022863529768707785
ACH-000294,0.007431220598198535
ACH-000295,0.34723406958300107
ACH-000296,0.01801757133657581
ACH-000302,0.09961357095721482
ACH-000304,0.15966334127105658
ACH-000307,0.0419884258685532
ACH-000308,0.031784824894622435
ACH-000310,0.06137737181355728
ACH-000311,-0.07467287592725412
ACH-000312,0.056193322649338635
ACH-000315,-0.008668734496249834
ACH-000316,0.07683248540256099
ACH-000317,0.11174866224048928
ACH-000318,0.10201535249409333
ACH-000319,-0.045214387493299785
ACH-000320,-0.246113831422944
ACH-000322,-0.0066980964693969325
ACH-000323,0.15855889825659475
ACH-000324,0.1679842393234497
ACH-000329,0.05739026944570703
ACH-000330,-0.007302009854842372
ACH-000331,0.078447236057852
ACH-000332,0.09274948911500387
ACH-000334,0.4005406216621212
ACH-000335,0.05633743238765417
ACH-000336,0.327886104657102
ACH-000337,0.41458046402485743
ACH-000338,0.10835402423368827
