,FNDC3B (64778)
ACH-000425,0.09963810690450853
ACH-000426,-0.008554258602491715
ACH-000427,-0.14153569303910246
ACH-000433,0.315675078874808
ACH-000435,0.11971329454850485
ACH-000436,0.029213820143704074
ACH-000444,0.04413585342072378
ACH-000445,-0.2944231011639212
ACH-000448,-0.005976340345869057
ACH-000450,-0.10854537212184699
ACH-000452,-0.1687575446873974
ACH-000454,-0.14170412715665828
ACH-000458,-0.0382544299415691
ACH-000459,-0.050423147082717334
ACH-000460,0.05079153329404725
ACH-000461,0.0082738057682971
ACH-000463,0.07306531855294858
ACH-000464,-0.046409045197512405
ACH-000466,-0.4150096213809499
ACH-000467,0.02727653343532754
ACH-000468,-0.3696310021348341
ACH-000469,-0.3448784843680209
ACH-000470,0.0969921515678529
ACH-000471,-0.8016582422948477
ACH-000472,0.09344717520085508
ACH-000473,0.10587661612248138
ACH-000475,-0.05751366668181094
ACH-000476,0.012889830517176504
ACH-000477,0.14190909772245894
ACH-000479,-0.15832102946604404
ACH-000480,-0.4482259912294518
ACH-000481,0.10204502230239194
ACH-000483,-0.17950063224249696
ACH-000484,0.11574932800847773
ACH-000485,0.01100500321081092
ACH-000486,0.03495071203472085
ACH-000487,0.1327454140972327
ACH-000488,0.07890462888170116
ACH-000490,-0.11198935668205036
ACH-000491,0.06778488505362355
ACH-000495,-0.11062940059117536
ACH-000496,-0.08455469496071617
ACH-000499,0.08917563958324637
ACH-000500,-0.01402093266823326
ACH-000502,-0.017676971688383933
ACH-000503,0.20142964239363054
ACH-000505,-0.00796383790322247
ACH-000507,-0.1825233204991576
ACH-000510,-0.06175547689675059
ACH-000511,-0.14173740419531128
ACH-000512,-0.11529004777750265
ACH-000516,-0.032549588238735064
ACH-000517,0.0022614131243574804
ACH-000518,-0.07649638275765523
ACH-000520,-0.018622298526274512
ACH-000521,-0.2535416254916351
ACH-000522,-0.01291454486398988
ACH-000524,-0.13136029684767633
ACH-000527,0.029782246681873962
ACH-000528,-0.3286162730690377
ACH-000537,-0.3116855874550088
ACH-000541,-0.0008375828476254385
ACH-000542,0.060052055052406135
ACH-000544,0.09995223692283124
ACH-000545,-0.21803083602187665
ACH-000547,-0.06440821488307996
ACH-000548,-0.051359016573927004
ACH-000549,-0.10433093379961304
ACH-000550,0.09265967692852012
ACH-000552,-0.06271553896766867
ACH-000556,0.055651039007790934
ACH-000557,0.21967875348395013
ACH-000569,0.10018020388748952
ACH-000570,-0.1206444223564658
ACH-000571,0.0779605156096202
ACH-000573,0.07852330848992739
ACH-000576,0.062396798296876374
ACH-000579,-0.16003038232867986
ACH-000580,0.13903822052215453
ACH-000584,0.01653547898474138
ACH-000585,-0.2253018492259846
ACH-000588,0.08824643748545109
ACH-000589,-0.032810940616433464
ACH-000591,-0.2909993138209778
ACH-000593,-0.25567442101333226
ACH-000600,0.04149602714309273
ACH-000601,-0.016367886341276408
ACH-000605,-0.026809666106365482
ACH-000606,-0.03578338821758645
ACH-000608,0.05194117365298012
ACH-000614,-0.08784689947978416
ACH-000616,-0.1426369775022405
ACH-000618,0.08083772935668407
ACH-000619,-0.059548953194084486
ACH-000620,-0.34861048371641223
ACH-000621,0.09028379152983623
ACH-000622,-0.09320653976084267
ACH-000623,-0.17258500914212588
ACH-000624,0.1922990408127774
ACH-000627,-0.02071523965474905
ACH-000630,-0.18140690360253467
ACH-000631,-0.04642269315822295
ACH-000632,-0.03699450354044116
ACH-000633,-0.2764277935679157
ACH-000637,0.18618167776742872
ACH-000638,-0.15036873328585867
ACH-000646,0.1447217072113601
ACH-000647,0.0943444125997323
ACH-000648,-0.2108700595434856
ACH-000649,-0.06856819007320478
ACH-000651,0.011208433597499252
ACH-000652,-0.10402306400706407
ACH-000653,-0.0662166104051506
ACH-000657,-0.057463152076860424
ACH-000658,-0.014232305032125006
ACH-000661,0.04874985419453132
ACH-000662,-0.10906808881690612
ACH-000663,0.14817964966379726
ACH-000665,0.02583165135778781
ACH-000671,-0.018465704009491324
ACH-000672,0.18596902266852688
ACH-000673,-0.014169485188319429
ACH-000676,0.08696832176468469
ACH-000677,0.006551986843238145
ACH-000681,-0.27835950457374925
ACH-000683,-0.16820355191045208
ACH-000684,-0.06503448193925024
ACH-000688,0.09105596872719852
ACH-000693,0.016081694486388336
ACH-000694,0.05587492451038548
ACH-000695,0.06686918851889992
ACH-000696,-0.12017497587785288
ACH-000697,0.048301969100109435
ACH-000699,-0.10390209113680153
ACH-000701,0.02555646760739888
ACH-000706,0.0016398346709091856
ACH-000711,0.11244804182807903
ACH-000713,0.13768889574196455
ACH-000714,-0.06098158695286712
ACH-000718,0.09421249077420514
ACH-000720,0.05404844509436271
ACH-000721,0.031105972999499125
ACH-000724,0.11896944706660065
ACH-000725,-0.10389864116179576
ACH-000732,-0.0546224489484024
ACH-000734,0.00611677895531566
ACH-000735,-0.2889967829958903
ACH-000736,0.13512013900338213
ACH-000738,0.027070501510310416
ACH-000746,0.017624729899600684
ACH-000747,-0.20425954691461368
ACH-000748,0.0801982080226219
ACH-000753,0.026931631293553655
ACH-000756,-0.07362777320880473
ACH-000757,-0.17720471946824942
ACH-000758,-0.19045561908763706
ACH-000760,-0.1553299500643761
ACH-000762,-0.03449320254302805
ACH-000763,0.11705492326415776
ACH-000764,-0.0017193711369056358
ACH-000765,0.1702771788693
ACH-000766,0.01862895986914008
ACH-000767,0.022030442650609387
ACH-000768,0.09445197700222334
ACH-000769,0.010419529666732324
ACH-000770,0.05539416261753132
ACH-000771,-0.1758065475369329
ACH-000773,0.06775264971648362
ACH-000776,0.1097288100570376
ACH-000777,-0.0021264870206085533
ACH-000778,0.1087604362712982
ACH-000781,0.0312847418793306
ACH-000782,0.1757173718184492
ACH-000783,-0.04748742065944227
ACH-000784,-0.04923483959927148
ACH-000785,0.030146657080293557
ACH-000787,-0.3734709099684034
ACH-000788,-0.06801456268004814
ACH-000791,-0.06419700611713389
ACH-000792,-0.08944418382069656
ACH-000794,-0.4761166254559685
ACH-000796,-0.006368941353902149
ACH-000798,0.3323165032463934
ACH-000799,-0.040527174050208455
ACH-000800,0.2365144892992137
ACH-000802,0.08503637677448388
ACH-000804,0.16099078952725165
ACH-000805,0.17706493449621294
ACH-000809,-0.1746393450783617
ACH-000810,-0.00924427625375228
ACH-000811,-0.0409461173108854
ACH-000817,0.018845160338463545
ACH-000819,-0.2480396548055729
ACH-000820,-0.11665980717131293
ACH-000821,0.29627159956795746
ACH-000822,0.31508303950565125
ACH-000823,-0.031901283330728065
ACH-000824,-0.016508948032182048
ACH-000827,-0.06683642625733907
ACH-000829,0.054957497457390966
ACH-000831,0.18289507626280574
ACH-000832,-0.2179655466641913
ACH-000833,-0.12031338963670925
ACH-000834,0.05567064865215614
ACH-000835,-0.15238310090645193
ACH-000836,-0.2779417937038748
ACH-000837,0.019426514240051637
ACH-000838,0.17142102402914106
ACH-000839,0.0033333106520881217
ACH-000840,-0.1126624282554688
ACH-000841,0.18037758125108572
ACH-000843,0.040214578536341035
ACH-000846,-0.130653858656379
ACH-000847,-0.19753273688192924
ACH-000848,0.0038543235076025453
ACH-000849,-0.1826783084327496
ACH-000851,0.08360412009248222
ACH-000855,0.15673116137531487
ACH-000856,-0.055228832500465834
ACH-000858,0.20048676911212251
ACH-000859,0.022526163209112948
ACH-000861,-0.09818145900540058
ACH-000862,-0.020456895277245646
ACH-000865,-0.042857935576643434
ACH-000866,-0.02636509051923199
ACH-000867,0.046603752596164
ACH-000869,-0.048734324317404674
ACH-000872,-0.07351155014224853
ACH-000873,-0.1825688188928044
ACH-000876,-0.04842743286806922
ACH-000878,0.2519905778604861
ACH-000880,-0.13628145019408536
ACH-000881,0.12756993238560366
ACH-000882,0.029652311764206213
ACH-000884,0.06520484674333145
ACH-000885,-0.16153186312348222
ACH-000887,0.017786168832227042
ACH-000889,0.1025236445722612
ACH-000896,-0.2346888587620611
ACH-000898,-0.09995775732334262
ACH-000900,-0.21649152775537944
ACH-000901,0.1349496584704038
ACH-000905,0.02408371813690377
ACH-000906,0.06478790129708575
ACH-000907,0.1548528090351858
ACH-000910,-0.0691099022836351
ACH-000911,0.0796326665260782
ACH-000912,-0.31931662225217605
ACH-000913,-0.1760489869216678
ACH-000915,-0.03729539011098402
ACH-000916,-0.11767784510343315
ACH-000917,-0.05071417054225103
ACH-000920,-0.18541317317863604
ACH-000921,-0.10664316391411308
ACH-000924,-0.1395051752078736
ACH-000926,0.003296996865324764
ACH-000928,-0.02159380256346246
ACH-000929,-0.06078012964456024
ACH-000932,-0.1585839296403322
ACH-000935,0.1908430018492071
ACH-000936,-0.0824230163286696
ACH-000937,-0.035950436598795016
ACH-000938,-0.006885545148144133
ACH-000939,0.06612214491838392
ACH-000941,0.1373008519992275
ACH-000943,-0.09638682364089622
ACH-000946,-0.0991429576099498
ACH-000947,-0.02234381515648531
ACH-000948,0.13449332150012508
ACH-000950,0.054369007822439135
ACH-000953,0.05435032887676885
ACH-000954,0.0926626530092965
ACH-000957,0.028225818774895318
ACH-000958,0.09717339447243678
ACH-000960,-0.013745605486595432
ACH-000963,-0.059093186897790424
ACH-000968,-0.006265032632976744
ACH-000969,0.059425256396753924
ACH-000972,0.049480515133910566
ACH-000973,-0.16264493644779265
ACH-000974,-0.020231408634694997
ACH-000978,0.0269935627146618
ACH-000984,-0.09981473331053166
ACH-000986,-0.01766547181926136
ACH-000988,-0.3378129416396032
ACH-000993,-0.0006577775165998702
ACH-000994,-0.03028456155322736
ACH-000996,-0.07850635341080724
ACH-001001,0.1128547439167167
ACH-001020,-0.29477853495052353
ACH-001028,0.00014509432078095108
ACH-001031,-0.08968443579565852
ACH-001038,0.041047493553875575
ACH-001048,-0.12378757316167435
ACH-001050,-0.23112223919700697
ACH-001053,-0.2047555191831691
ACH-001054,0.06827146958416742
ACH-001061,-0.0382069652204377
ACH-001067,-0.06151631173227477
ACH-001075,-0.2492906217779173
ACH-001096,-0.14222917524454834
ACH-001111,0.11029450686633756
ACH-001119,0.031939161328882075
ACH-001128,-0.17186944317244748
ACH-001134,-0.025716487437538762
ACH-001151,0.15765796940936247
ACH-001163,0.4007286531012651
ACH-001164,-0.22757830295867296
ACH-001183,0.20753456655430008
ACH-001192,0.0007444901966709486
ACH-001193,0.06134516376736269
ACH-001196,0.06010640184385833
ACH-001197,0.1229850469036296
ACH-001205,0.05023142274374874
ACH-001211,-0.2160006090288773
ACH-001212,-0.059664171861288674
ACH-001228,-0.37513941090924735
ACH-001232,-0.25209219615888584
ACH-001239,0.07218674399828726
ACH-001270,-0.032041720997687685
ACH-001274,0.009681864355386418
ACH-001275,0.05397919186654478
ACH-001277,-0.04420610171777395
ACH-001278,-0.09375800436488
ACH-001280,0.15800088569088375
ACH-001283,0.1121712655621712
ACH-001289,0.1836269187112135
ACH-001300,0.08143051044760763
ACH-001301,0.10235957525641856
ACH-001302,0.046137145437677884
ACH-001306,0.07122974910930875
ACH-001318,-0.04372516435457698
ACH-001322,-0.41347243857818106
ACH-001328,-0.15318384318681824
ACH-001332,-0.19884832419491727
ACH-001336,-0.028693705598529688
ACH-001346,0.04156098515328848
ACH-001353,-0.08791977981511992
ACH-001354,0.140150007806889
ACH-001367,-0.20196577864895326
ACH-001368,0.07025648361329576
ACH-001374,-0.14714881120439274
ACH-001377,0.15455755387857376
ACH-001380,0.006066669740304503
ACH-001391,-0.12663923827330115
ACH-001408,-0.19468594723027174
ACH-001430,0.009152138670773687
ACH-001431,0.017142164878667984
ACH-001450,0.3037345965505108
ACH-001496,-0.049166011134370385
ACH-001500,-0.2551934217753952
ACH-001523,-0.1866331734727117
ACH-001532,-0.06620422228521244
ACH-001550,-0.017217784975930867
ACH-001552,-0.3105029934367671
ACH-001554,0.042555076942940334
ACH-001654,0.2412535576669643
ACH-001735,0.05859332192653139
ACH-001736,0.00759506075736657
ACH-001737,0.02897444862052425
ACH-001740,0.06667773733367349
ACH-001745,0.1321965191407844
ACH-001765,-0.042069610410862254
