,HOXA10 (3206)
ACH-000004,-0.08016421841212626
ACH-000005,0.07815412772431689
ACH-000007,-0.009232731398672858
ACH-000009,-0.06943786618329598
ACH-000011,0.0612186122593589
ACH-000012,-0.04469381093002159
ACH-000013,-0.060258642795699875
ACH-000014,-0.0536203473124682
ACH-000015,-0.051113271422346056
ACH-000017,-0.14124063533534645
ACH-000018,-0.13478952805024544
ACH-000019,-0.1861257343062952
ACH-000021,-0.07240059161138264
ACH-000022,-0.16934161558428776
ACH-000025,-0.20762269884118506
ACH-000028,-0.10379070911832863
ACH-000030,-0.10205174123220542
ACH-000035,-0.07347905479873347
ACH-000036,0.03957130549902264
ACH-000037,-0.10679736976143184
ACH-000039,-0.22504756038199508
ACH-000040,-0.0647774181010663
ACH-000041,-0.036624594624643236
ACH-000042,-0.14400807810897856
ACH-000045,-0.5218840903074999
ACH-000047,-0.06463335606339447
ACH-000052,0.12432075824358925
ACH-000053,-0.1259990922165208
ACH-000054,-0.0700176299403554
ACH-000055,-0.04091663862789879
ACH-000060,-0.09948859040645706
ACH-000067,-0.33996639094499514
ACH-000070,-0.05648033046461949
ACH-000075,-0.1919929888999893
ACH-000078,-0.0056565467781366655
ACH-000082,-0.23435540291590584
ACH-000085,-0.2450130610389512
ACH-000086,-0.14143229774711624
ACH-000087,-0.2283494633381821
ACH-000092,-0.04956068046889559
ACH-000095,-0.05320146570395494
ACH-000097,-0.07157385130430176
ACH-000098,-0.13929076749368685
ACH-000099,-0.12954843309364825
ACH-000108,-0.13890436302172274
ACH-000113,-0.004077978332987639
ACH-000116,-0.15866250835616466
ACH-000118,-0.09470880436208404
ACH-000120,0.1425525385498621
ACH-000123,-0.002750615854430136
ACH-000127,-0.20504174413025344
ACH-000128,-0.2405858272319775
ACH-000132,0.15694596833302812
ACH-000133,-0.16034447175499936
ACH-000137,-0.19837129759863212
ACH-000138,0.018670178650785674
ACH-000142,-0.13559597481661376
ACH-000143,-0.2508350807139265
ACH-000146,-0.0928079133420962
ACH-000148,-0.09793922664200123
ACH-000150,-0.18947584320917274
ACH-000152,-0.1962621992888408
ACH-000153,-0.25120907735425224
ACH-000159,-0.06178130124592369
ACH-000160,-0.14410219579558015
ACH-000163,-0.031704663776232725
ACH-000167,-0.03885656282609163
ACH-000168,0.05033069180071535
ACH-000169,0.08306683564258682
ACH-000178,-0.16841622203502896
ACH-000183,0.017526349323663513
ACH-000188,-0.11441542742282965
ACH-000189,-0.1727032329902681
ACH-000190,-0.1587130847507674
ACH-000198,-0.2888776477054641
ACH-000203,-0.6174698726527446
ACH-000204,0.13857908964208762
ACH-000206,0.14939224200631754
ACH-000207,0.09707550673887347
ACH-000208,-0.4036953440864084
ACH-000210,0.007286830587225754
ACH-000211,-0.07897990578653337
ACH-000215,-0.05377738241067248
ACH-000221,-0.05860924960436406
ACH-000222,-0.2555346871369915
ACH-000223,-0.1666125157582649
ACH-000226,0.027615080374647383
ACH-000227,0.007512416053456121
ACH-000228,-0.031460796338694696
ACH-000231,-0.1361166288324242
ACH-000232,-0.038731426472407564
ACH-000233,0.00233524711081613
ACH-000234,-0.0627974701161035
ACH-000235,-0.09845384045664594
ACH-000237,-0.195621212527855
ACH-000238,-0.06269210389678907
ACH-000242,-0.00646558745495553
ACH-000243,-0.12822196077481124
ACH-000244,-0.03472826908087124
ACH-000246,-0.15299304084240953
ACH-000248,0.0008897402704328461
ACH-000250,-0.12236619434132807
ACH-000251,-0.1111667813893463
ACH-000252,0.12303140275896715
ACH-000253,-0.1224656331386441
ACH-000255,-0.020481335892657847
ACH-000256,-0.08520261836798114
ACH-000257,-0.23845262399055564
ACH-000258,-0.037859438088294214
ACH-000259,-0.01870574512214354
ACH-000260,-0.023621321075107084
ACH-000261,-0.042276765853763866
ACH-000262,-0.21330354289888612
ACH-000263,-0.07067307595412256
ACH-000264,-0.0912297587014778
ACH-000265,0.034665144333344014
ACH-000266,-0.1973277613285344
ACH-000272,-0.09396400877387376
ACH-000274,-0.13486174998088102
ACH-000277,-0.19146473072728648
ACH-000278,-0.1670613264895951
ACH-000279,0.010892525158114069
ACH-000280,-0.056440464541935076
ACH-000281,-0.10015869971917818
ACH-000288,0.027073735087022797
ACH-000291,-0.0847864296887652
ACH-000293,-0.2746948018867373
ACH-000294,-0.16709495346615547
ACH-000295,-0.038336473708048185
ACH-000296,0.11026296345796703
ACH-000302,0.09304083014177067
ACH-000304,-0.07493409374689514
ACH-000307,-0.1890626595243292
ACH-000308,-0.1247562616178676
ACH-000310,-0.040749746652525794
ACH-000311,0.0049488461957224675
ACH-000312,-0.031161616106931564
ACH-000315,-0.05437332102494751
ACH-000316,-0.13339598967668395
ACH-000317,0.0968191800685356
ACH-000318,-0.156458872096624
ACH-000319,-0.19849105322958574
ACH-000320,-0.24352104608068376
ACH-000322,-0.3549135173726069
ACH-000323,-0.14883366103333687
ACH-000324,-0.02514787010689613
ACH-000329,-0.07034073957138846
ACH-000330,-0.11062834252075884
ACH-000331,-0.11291573206963905
ACH-000332,-0.04601106986030043
ACH-000334,0.0801027990062154
ACH-000335,0.06412549551355619
ACH-000336,-0.5206597506830462
ACH-000337,-0.07162478077862526
ACH-000338,-0.4699875141234937
ACH-000339,-0.15630292987157265
ACH-000341,-0.3573911600000546
ACH-000348,-0.04957777060463636
ACH-000350,0.05757630413656997
ACH-000352,0.17289381423881647
ACH-000356,-0.12773902958286404
ACH-000361,0.05245657402828429
ACH-000362,-0.2613907357120188
ACH-000363,-0.08375052689333501
ACH-000364,-0.2843025839944274
ACH-000365,-0.12307905016292338
ACH-000366,-0.04937363751059772
ACH-000368,-0.12999095365475072
ACH-000374,-0.12420480086727698
ACH-000375,-0.020597534764045817
ACH-000376,-0.06256084648606737
ACH-000381,0.0969232756634042
ACH-000383,-0.1527583927933705
ACH-000387,-0.034588454956468284
ACH-000389,-0.01838920793003845
ACH-000390,-0.02662453713667193
ACH-000393,0.009692255833612641
ACH-000395,-0.21700114431151227
ACH-000396,-0.034429506037125766
ACH-000397,-0.10675599445820523
ACH-000401,0.08568907034926719
ACH-000402,0.2818038713401863
ACH-000403,-0.2201192760206705
ACH-000404,-0.13757276112472738
ACH-000406,-0.11501111518636788
ACH-000407,0.0670590896179121
ACH-000408,-0.1411118760313757
ACH-000410,-0.0665908536413575
ACH-000411,-0.1475022797236468
ACH-000414,-0.035399265655100334
ACH-000415,-0.14560431274399546
ACH-000416,-0.1337436423743126
ACH-000420,-0.17950816001543593
ACH-000421,-0.036035983592249285
ACH-000424,0.15870127579229434
ACH-000425,-0.2265079882618183
ACH-000426,0.0025540712858252482
ACH-000427,-0.21823343158636951
ACH-000433,-0.13558227608626025
ACH-000435,-0.02924050615293041
ACH-000436,-0.11929117451343693
ACH-000444,-0.04602635926878383
ACH-000445,0.03777777012806297
ACH-000448,-0.11493739715192733
ACH-000450,-0.03779955347575936
ACH-000452,-0.1607492306967998
ACH-000454,-0.07248166607475215
ACH-000458,-0.17193326341728826
ACH-000459,0.15248317848514634
ACH-000460,-0.04924465478950684
ACH-000461,0.04819446211981319
ACH-000463,-0.04391495562803243
ACH-000464,-0.13350352395107934
