,ZPBP (11055)
ACH-000004,0.11582019401772944
ACH-000005,-0.0264554059421826
ACH-000007,0.104146062417788
ACH-000009,0.03791075855786371
ACH-000011,0.007452831704578014
ACH-000012,-0.0384349553530101
ACH-000013,0.1045927486988295
ACH-000014,0.02899676661867259
ACH-000015,0.12249890796736572
ACH-000017,0.17821516652133848
ACH-000018,0.059702948334541886
ACH-000019,0.010980992313632865
ACH-000021,0.12343888239409755
ACH-000022,0.16223003323767796
ACH-000025,-0.12415767822498976
ACH-000028,0.09744348520851434
ACH-000030,0.0771282263539928
ACH-000035,-0.01878259548999076
ACH-000036,0.155979427643258
ACH-000037,0.09428402398557502
ACH-000039,-0.15688771944153113
ACH-000040,0.09551716842709006
ACH-000041,-0.006367029004283809
ACH-000042,-0.06241462693096773
ACH-000045,0.10183302671479524
ACH-000047,-0.02513777009705773
ACH-000052,0.1517524805145113
ACH-000053,-0.12792030570872548
ACH-000054,0.08510724491894217
ACH-000055,0.2028185600794008
ACH-000060,-0.06758139704005461
ACH-000067,0.08002996382102047
ACH-000070,0.10941609851199822
ACH-000075,0.07172415939060461
ACH-000078,-0.06194198129686795
ACH-000082,0.0013594993492033573
ACH-000085,0.3151984576392345
ACH-000086,0.13835437482120555
ACH-000087,0.08110173361745278
ACH-000092,0.06256395263681401
ACH-000095,0.03433509799469159
ACH-000097,0.02081794585006432
ACH-000098,0.10538658400912564
ACH-000099,0.024001073997779385
ACH-000108,0.059781429719153976
ACH-000113,0.23706019138767034
ACH-000116,0.05054190604760353
ACH-000118,0.06892725927006507
ACH-000120,-0.0183464446716708
ACH-000123,0.06682779144479242
ACH-000127,0.0938609204263426
ACH-000128,0.1004097944481974
ACH-000132,0.2169577002960965
ACH-000133,0.021129439670350785
ACH-000137,0.044228411927336994
ACH-000138,0.2383625387643675
ACH-000142,-0.05249246738532528
ACH-000143,0.14496325738231913
ACH-000146,-0.052372662990951516
ACH-000148,0.06978976231605201
ACH-000150,0.08845424789344022
ACH-000152,0.09338101821532732
ACH-000153,0.1764663518248681
ACH-000159,-0.018098115255178498
ACH-000160,0.08656884815917558
ACH-000163,-0.07373098488905533
ACH-000167,-0.07982035537188034
ACH-000168,0.16365988280740498
ACH-000169,0.06544430401460584
ACH-000178,0.06827825094042764
ACH-000183,0.0807596538214639
ACH-000188,-0.05202147321932494
ACH-000189,-0.14436461312104298
ACH-000190,0.03046035928610093
ACH-000198,-0.029555114062350132
ACH-000203,0.1685588919774142
ACH-000204,0.0067276212336824385
ACH-000206,0.03137427947018035
ACH-000207,0.14831542204058734
ACH-000208,0.2186781008166948
ACH-000210,0.19162768162830834
ACH-000211,0.11489352357102404
ACH-000215,0.10277695579403637
ACH-000221,0.019567731339499773
ACH-000222,0.25011521002952963
ACH-000223,0.05454132137022
ACH-000226,-0.06810608796676185
ACH-000227,0.09666904010073243
ACH-000228,-0.1427659890606636
ACH-000231,0.04591216689228572
ACH-000232,0.16937431866749436
ACH-000233,0.03285201462545726
ACH-000234,0.12178933598699115
ACH-000235,-0.011267920832395023
ACH-000237,0.008826902463874072
ACH-000238,0.05169942542717607
ACH-000242,0.20259018206701954
ACH-000243,0.06928941798823743
ACH-000244,0.1338466540027875
ACH-000246,0.05662787508023143
ACH-000248,0.08133456202240254
ACH-000250,0.047314724552778416
ACH-000251,0.11969334504293055
ACH-000252,0.0588730608173025
ACH-000253,0.05249796007875581
ACH-000255,-0.03971762529921027
ACH-000256,0.13628604605798214
ACH-000257,0.15029414612042544
ACH-000258,0.12093746111246928
ACH-000259,0.0340800497196347
ACH-000260,0.027244546801639624
ACH-000261,0.06420502417822392
ACH-000262,0.051308132512953776
ACH-000263,-0.24708338715890965
ACH-000264,0.060710799190548274
ACH-000265,0.1414794165247333
ACH-000266,-0.014716742860561075
ACH-000272,-0.10130092385247183
ACH-000274,0.1526539079431654
ACH-000277,0.04905838014633301
ACH-000278,0.1196234162167612
ACH-000279,0.1014402660055802
ACH-000280,0.15084873246321745
ACH-000281,0.09813890451516932
ACH-000288,0.030047499176994726
ACH-000291,0.11130941788232863
ACH-000293,0.037612304822357175
ACH-000294,-0.005362913009061345
ACH-000295,0.17667534184400627
ACH-000296,0.12679829954876184
ACH-000302,0.09422953379754796
ACH-000304,-0.14031780680404835
ACH-000307,0.12436232881882126
ACH-000308,0.03268855459320672
ACH-000310,-0.024178359893175228
ACH-000311,0.16673056780297407
ACH-000312,-0.0124115644900419
ACH-000315,0.008897155190604876
ACH-000316,-0.008955103749422377
ACH-000317,0.11882606764540422
ACH-000318,-0.012098583181017544
ACH-000319,-0.11090570990644663
ACH-000320,-0.12589848696985992
ACH-000322,0.19789417134858495
ACH-000323,-0.04780579106171391
ACH-000324,0.04452192267789748
ACH-000329,0.10601666051877708
ACH-000330,0.11337228876202865
ACH-000331,0.0860470405083656
ACH-000332,0.09194802864782717
ACH-000334,-0.003516243646879109
ACH-000335,0.26453581713737195
ACH-000336,0.15074640449598756
ACH-000337,0.07747612114873584
ACH-000338,0.2334995922454252
ACH-000339,-0.042834363310032805
ACH-000341,0.02864906843815678
ACH-000348,0.13327774548889426
ACH-000350,0.031394375101515486
ACH-000352,0.014598211523566912
ACH-000356,-0.03377094280398441
ACH-000361,0.08547689497428555
ACH-000362,-0.14393369077336846
ACH-000363,0.03670952966260043
ACH-000364,0.16035324708247578
ACH-000365,-0.06691152685859543
ACH-000366,0.16952429941730765
ACH-000368,-0.09826189767596498
ACH-000374,-0.0023649945303546678
ACH-000375,-0.17163960431325287
ACH-000376,0.002800054978874871
