,IRS2 (8660)
ACH-000226,-0.19739779048339498
ACH-000227,-0.6702665525468909
ACH-000228,-0.3160005516968559
ACH-000231,-0.30213597419484106
ACH-000232,-0.27777147897538695
ACH-000233,-0.09934456828434114
ACH-000234,-0.5097957175752199
ACH-000235,-0.42913080433779854
ACH-000237,-0.2213646585923156
ACH-000238,-0.39619244580361856
ACH-000242,0.11076325767294833
ACH-000243,-0.37343332871401
ACH-000244,-0.2508721014735205
ACH-000246,-0.2727879197540763
ACH-000248,-0.11218250117481808
ACH-000250,-0.23352543077814095
ACH-000251,-0.1484231028777916
ACH-000252,-1.053516131580293
ACH-000253,-0.7118676178922023
ACH-000255,-0.2812914690285947
ACH-000256,-0.4504649550728542
ACH-000257,-0.18815370429462486
ACH-000258,-0.8055764392579079
ACH-000259,-0.6861829813493935
ACH-000260,-0.7089398921810991
ACH-000261,-0.5282265120755527
ACH-000262,-0.4336579254964822
ACH-000263,-0.043982129895147784
ACH-000264,-0.4002854438388141
ACH-000265,-0.2059178302496449
ACH-000266,-0.4571558117850725
ACH-000272,-0.32143494175584625
ACH-000274,-0.6925823705797399
ACH-000277,-0.2737278243612839
ACH-000278,-0.28244665482089804
ACH-000279,-0.7034607283720743
ACH-000280,-0.16601316267649965
ACH-000281,-0.5327187265348023
ACH-000288,-0.2329918558197548
ACH-000291,-0.5275616601029322
ACH-000293,-0.4627306241271969
ACH-000294,-0.8156829733338842
ACH-000295,-0.4140122844968304
ACH-000296,-0.14491594459497462
ACH-000302,-0.5728190185676838
ACH-000304,-0.4695486866365892
ACH-000307,-0.3657601049813172
ACH-000308,-0.3421357081059128
ACH-000310,-0.6123185844341407
ACH-000311,-0.7747975474089976
ACH-000312,-0.34967664469855875
ACH-000315,-0.2767397722162764
ACH-000316,-0.3560818025176968
ACH-000317,-0.6039591610530487
ACH-000318,-0.47672644793536
ACH-000319,-0.2841932392329305
ACH-000320,-0.10105936182506033
ACH-000322,-0.30700301278046666
ACH-000323,-0.4268074471081787
ACH-000324,-0.20679276597414287
ACH-000329,-0.2889128536012991
ACH-000330,-0.02547833066286283
ACH-000331,-0.3185357188164846
ACH-000332,-0.3771507671428899
ACH-000334,-0.08315615086909316
ACH-000335,-0.6098730672854243
ACH-000336,-0.2623396084660157
ACH-000337,-0.5373332206702406
ACH-000338,0.21821091889168368
ACH-000339,-0.1967536464132156
ACH-000341,-0.8050348991833514
ACH-000348,-0.2382821561912801
ACH-000350,-0.3050801672322231
ACH-000352,-0.22975891730788184
ACH-000356,-0.35624250002630625
ACH-000361,-0.21701981457229225
ACH-000362,-0.4573547269593226
ACH-000363,-1.0408234575149218
ACH-000364,-0.29115940379977634
ACH-000365,-0.18883030216906416
ACH-000366,-0.9403635401379072
ACH-000368,-0.2856634145901874
ACH-000374,-0.3243781307462402
ACH-000375,-0.19813445444939304
ACH-000376,-0.28794422448656737
ACH-000381,-0.4559475313920012
ACH-000383,-0.2818812317081127
ACH-000387,-0.2656316774059908
ACH-000389,-0.478240225874905
ACH-000390,-0.8247083930304445
ACH-000393,-0.406055237581256
ACH-000395,-0.3905851871814394
ACH-000396,-0.17123464951013986
ACH-000397,-0.4648651089944005
ACH-000401,-0.38102087060864737
ACH-000402,-0.21321438601207574
ACH-000403,-0.3219737588343265
ACH-000404,-0.6383860822883621
ACH-000406,-0.5295637927929309
ACH-000407,-0.33276454130446664
ACH-000408,-0.3035971240139064
ACH-000410,-0.4842210343658943
ACH-000411,-0.43684732243054175
ACH-000414,-0.19681307181787475
ACH-000415,-0.2863062634518342
ACH-000416,-0.3977358048782118
ACH-000420,-0.3097810948779096
ACH-000421,-0.4125430223026189
ACH-000424,-1.144081816465588
ACH-000425,-0.15100455929448767
ACH-000426,-0.19674167953381191
ACH-000427,0.07444159851176176
ACH-000433,-0.09068752673729287
ACH-000435,-0.03533168051401825
ACH-000436,-0.29142559119927736
ACH-000444,-0.33570143702537203
ACH-000445,-0.3232122239892359
ACH-000448,-0.7577493211789941
ACH-000450,-0.3637070311172962
ACH-000452,-0.40572437018259794
ACH-000454,-0.27161755001276594
ACH-000458,-0.346676565098306
ACH-000459,-0.31539430292385634
ACH-000460,-0.3881640473995519
ACH-000461,-0.4087938168156442
ACH-000463,-0.23335863925461944
ACH-000464,-0.2777819255055696
ACH-000466,-0.4650345950724426
ACH-000467,-0.9703020438171971
ACH-000468,-0.23540143937885105
ACH-000469,-0.299600502410045
ACH-000470,-0.5038998765064371
ACH-000471,-0.39480051605330174
ACH-000472,-0.3273770205613559
ACH-000473,-0.5355977615549945
ACH-000475,-0.5436659565621846
ACH-000476,-0.2639739488976918
ACH-000477,-0.2802696595990461
ACH-000479,-0.31248991668166803
ACH-000480,-0.25099554880573144
ACH-000481,-0.3222551099395543
ACH-000483,-0.3616914274022826
ACH-000484,-0.2461938623014508
ACH-000485,-0.6227989637625134
ACH-000486,-0.3704403929122564
ACH-000487,-0.7040080419034273
ACH-000488,-0.286874332537243
ACH-000490,-0.2335782475458497
ACH-000491,-0.6048137942142544
ACH-000495,-0.331577597945492
ACH-000496,-0.5212106109349657
ACH-000499,-0.9138283818574634
ACH-000500,-0.21993261826773366
ACH-000502,-0.2821534994710003
ACH-000503,-0.515381813814619
ACH-000505,-0.3059480860277394
ACH-000507,-0.2050525885821428
ACH-000510,-0.3111985546163581
ACH-000511,-0.30887055719172185
ACH-000512,-0.4631494651152426
ACH-000516,-0.2656008529859307
ACH-000517,-0.459503778941829
ACH-000518,-0.2544269626832357
ACH-000520,-0.380079282151519
ACH-000521,-0.2622008079367714
ACH-000522,-0.34265122026092504
ACH-000524,-0.2472450643825511
ACH-000527,-0.34221983530880584
ACH-000528,-0.39553858906856426
ACH-000537,-0.4021151189831998
ACH-000541,-0.5488275905773206
ACH-000542,-0.32231173334392216
ACH-000544,-0.2519715296756084
ACH-000545,-0.26954414060557513
ACH-000547,-0.4751320627961618
ACH-000548,-0.5027491412516377
ACH-000549,-0.4247172954306507
ACH-000550,-0.17098099624112054
ACH-000552,-0.5515088554525738
ACH-000556,-0.2929576698359503
ACH-000557,-1.361061812578923
ACH-000569,-0.02501003652344732
ACH-000570,-0.2271985060580001
ACH-000571,-0.1874630752470316
ACH-000573,-0.2176764906830992
ACH-000576,-0.763856400752634
ACH-000579,-0.4738057559921516
ACH-000580,-0.365499037288012
ACH-000584,-0.29690128516315417
ACH-000585,-1.008724121014072
ACH-000588,-0.5083259773619634
ACH-000589,-0.7945492270418839
ACH-000591,-0.17405837983119368
ACH-000593,-0.3358892035564745
ACH-000600,-0.23294153856222585
ACH-000601,-0.3548951587312336
ACH-000605,-0.0262089125598112
ACH-000606,-0.0941817028795912
ACH-000608,-0.43245836938400817
ACH-000614,-0.16718244186697762
ACH-000616,-0.4255729671972753
ACH-000618,-0.2277675766796136
ACH-000619,-0.4900237973111081
ACH-000620,-0.5109285415994617
ACH-000621,-0.3886363491664148
ACH-000622,-0.9079041193468914
ACH-000623,-0.22896064167587366
ACH-000624,-0.2742926523152224
ACH-000627,-0.3583282505774627
ACH-000630,-0.3171834575645319
ACH-000631,-0.9142392144072498
ACH-000632,-0.3959199424099976
ACH-000633,-0.2009168749038695
ACH-000637,-0.2955971570929347
ACH-000638,-0.15353253011348084
ACH-000646,-0.3982541575139305
ACH-000647,-0.421581634219779
ACH-000648,-0.8870618814056315
ACH-000649,-0.13140449409343696
ACH-000651,-0.5879020484921057
ACH-000652,-0.8000243280870503
ACH-000653,-0.5885677926051254
ACH-000657,-0.08983850088728633
ACH-000658,-1.1036145375608288
ACH-000661,-0.2541806080628467
ACH-000662,-0.495937733294533
ACH-000663,-0.14099058418911106
ACH-000665,-0.4488426732642591
ACH-000671,-1.0211607168492938
ACH-000672,-0.2111881575243104
ACH-000673,-0.2107788154645747
ACH-000676,-0.23828649157142884
ACH-000677,-0.2925426533218892
ACH-000681,-0.3726601191622634
ACH-000683,-0.3217679575424611
ACH-000684,-0.36406068520959134
ACH-000688,-0.24097847695108934
ACH-000693,-0.2938150673105613
ACH-000694,-0.3742964499847773
ACH-000695,-0.5904429688921201
ACH-000696,-0.3341430988379401
ACH-000697,-0.2576802503131077
ACH-000699,-0.25906040907654004
ACH-000701,-0.5092001169783836
ACH-000706,-0.47220840923821294
ACH-000711,-0.2298694870094717
ACH-000713,-0.06713954345715915
ACH-000714,-0.5782215832400232
ACH-000718,-0.2665709544832584
ACH-000720,-0.37596695959750864
ACH-000721,-0.1768556862831306
ACH-000724,-0.8604768381451762
ACH-000725,-0.13442777476537993
ACH-000732,-0.4719726135283056
ACH-000734,-0.434458376994654
ACH-000735,-0.4941131402979653
ACH-000736,-0.3267035981687699
ACH-000738,-0.4887243405574793
ACH-000746,-0.8713316053307864
ACH-000747,-0.17871162709510868
ACH-000748,-0.6649246285032633
ACH-000753,-0.4819121661602125
ACH-000756,-0.3859303959136536
ACH-000757,-0.11399397983345587
ACH-000758,-0.423359918281155
ACH-000760,-0.2605840235290879
ACH-000762,-0.3741001683535613
ACH-000763,-0.6587930435332648
ACH-000764,-0.010631273824171169
ACH-000765,-0.7284153979485168
ACH-000766,-0.442906131561264
ACH-000767,-1.004457799090661
ACH-000768,-0.16497875537935086
ACH-000769,-0.8161557447431022
ACH-000770,-0.2540384489356772
ACH-000771,-0.2561131044097041
ACH-000773,-0.17981492227584076
ACH-000776,-0.2956292425094841
ACH-000777,-0.3704334899951653
ACH-000778,-0.4896629380904636
ACH-000781,-0.6355295665296562
ACH-000782,-0.4203875506980791
ACH-000783,-0.20541453881235985
ACH-000784,-0.15781482994301238
ACH-000785,-1.116689507271236
ACH-000787,-0.4020333747491998
ACH-000788,-0.2780505645970832
ACH-000791,-0.35597404983797426
ACH-000792,-0.16575891234618714
ACH-000794,-0.4498629035103178
ACH-000796,-0.5233811144883139
ACH-000798,-0.8529215735019039
ACH-000799,-0.4846196196488264
ACH-000800,-0.14306286150164405
ACH-000802,-0.591334706690652
ACH-000804,-0.9562043316379196
ACH-000805,-0.41255024743543695
ACH-000809,-0.3002092161480869
ACH-000810,-0.4267339665552146
ACH-000811,-0.27981299392704806
ACH-000817,-0.6879050329576228
ACH-000819,-0.1253299248650869
ACH-000820,-0.5012973545740783
ACH-000821,-0.4785295633555866
ACH-000822,-0.2627713729467449
ACH-000823,-0.21457987441241244
ACH-000824,-0.29290389179869064
ACH-000827,-0.24480150866627004
ACH-000829,-0.19764019603170452
ACH-000831,-0.27745585858591604
ACH-000832,-0.27027535287443355
ACH-000833,-0.26174000979934425
ACH-000834,-0.4602494282547626
ACH-000835,-0.2966301631622436
ACH-000836,-0.4585815564239629
ACH-000837,-0.2403954970524788
ACH-000838,-0.4342094385266311
ACH-000839,-0.4182263105791271
ACH-000840,-0.5980407419050038
ACH-000841,-0.12933033889194448
ACH-000843,-0.20693662489446166
ACH-000846,-0.2039798851412581
ACH-000847,-0.14340519611845862
ACH-000848,-0.5740573793175001
ACH-000849,-0.28802556821913283
ACH-000851,-0.07525465710419227
ACH-000855,-0.30989579616012114
ACH-000856,-0.2642444433741249
ACH-000858,-0.2340498769925142
ACH-000859,-0.17696240535077384
ACH-000861,-0.4034244111181117
ACH-000862,-0.601336743591068
ACH-000865,-0.2564921343090669
ACH-000866,-0.3033197440551432
ACH-000867,-0.4188808653207183
ACH-000869,-0.40955182293206
ACH-000872,-0.3122985644669883
ACH-000873,-0.5426955364823651
ACH-000876,-0.19897205235993132
ACH-000878,-0.3541584025888561
ACH-000880,-0.23213680186979516
ACH-000881,-0.718254469238023
ACH-000882,-0.5281545246371155
ACH-000884,-0.8586941724273209
ACH-000885,-0.31447713388299625
ACH-000887,-0.3892876717379552
ACH-000889,-0.2598366878743589
ACH-000896,-0.3790184540652145
ACH-000898,-0.3296885690708324
ACH-000900,0.057580854949510665
ACH-000901,-0.2795070184058974
ACH-000905,-0.8787980569846988
ACH-000906,-0.2844787793524188
ACH-000907,-0.3066315651797917
ACH-000910,-0.20934433223749147
ACH-000911,-0.2858051909558036
ACH-000912,-0.2800120268954107
ACH-000913,-0.3104991333633303
ACH-000915,-0.6599756402580611
ACH-000916,-0.5986040702917966
ACH-000917,-0.1830000596483209
ACH-000920,-0.07345126196198623
ACH-000921,-0.27722942612109097
ACH-000924,-0.33399570950721635
ACH-000926,-1.2141238822221798
ACH-000928,-0.18620322320805596
ACH-000929,-0.9266385727386012
ACH-000932,-0.2293152659147136
ACH-000935,-0.4752770022394151
ACH-000936,-0.3294016360283249
ACH-000937,-0.2555064062811621
ACH-000938,-0.09740857642512052
ACH-000939,-0.08920789756444161
ACH-000941,-0.19391005244473306
ACH-000943,-0.1554596822094346
ACH-000946,-0.08756425589703007
ACH-000947,-0.2528847483122078
ACH-000948,-0.02411701127561257
ACH-000950,-0.29209482508857515
ACH-000953,-0.4169389392208244
ACH-000954,-0.31477657250670765
ACH-000957,-0.3487344719207984
ACH-000958,-0.4382966353860934
ACH-000960,-0.7124831756123315
ACH-000963,-0.490815078422387
ACH-000968,-0.5812665991880702
ACH-000969,-0.24409445496266294
ACH-000972,0.09365292305667848
ACH-000973,-0.2727887358098199
ACH-000974,-0.2210425126106139
ACH-000978,-0.16570460337606338
ACH-000984,-0.28085631010009376
ACH-000986,-0.28095323204263395
ACH-000988,-0.16256320336393265
ACH-000993,-0.095862563877277
ACH-000994,-0.28063139595534503
ACH-000996,-0.34267206480815193
ACH-001001,-0.3592690171687671
ACH-001020,-0.4820319627180449
ACH-001028,-0.36788461463888
ACH-001031,-0.22506968291466534
ACH-001038,-0.9000541062390711
ACH-001048,-0.27633609823622035
ACH-001050,-0.5079609529779683
ACH-001053,-0.36978438775963135
ACH-001054,-0.6192384370945928
ACH-001061,-0.02497648154652096
ACH-001067,-0.29716043304860384
ACH-001075,-0.5384515846621526
ACH-001096,-1.2764238473221028
ACH-001111,-0.04878678808764328
ACH-001119,-0.3393771677465117
ACH-001128,-0.3413651531279362
ACH-001134,-0.2522342122593248
ACH-001151,-0.4693353359412398
ACH-001163,-0.1465725351356364
ACH-001164,-0.8062361830603314
ACH-001183,-0.4329202581424445
ACH-001192,-0.8169300750116684
ACH-001193,-0.3260035220549284
ACH-001196,-0.31098011444717083
ACH-001197,-0.387983074044154
ACH-001205,-0.8156084449348359
ACH-001211,-0.17880952217577267
ACH-001212,-0.5577741179846895
ACH-001228,-0.2729106171633513
ACH-001232,-0.25821215709101064
ACH-001239,-0.2081223762917312
ACH-001270,-0.19284094142822408
ACH-001274,-0.28459217990932895
ACH-001275,-0.3094016237843724
ACH-001277,-0.16794356897476376
ACH-001278,-0.17282178303255222
ACH-001280,-0.6718604423112373
ACH-001283,-0.8356592155694587
ACH-001289,-0.8701932363137227
ACH-001300,-1.2076746993673302
ACH-001301,-0.9463807893556624
ACH-001302,-1.0372619918116617
ACH-001306,-0.42742943491814295
ACH-001318,-0.2643474591523147
ACH-001322,-0.2291576465454859
ACH-001328,-0.4980871873277421
ACH-001332,-0.055217680243216855
ACH-001336,-0.2747437392931465
ACH-001346,-0.1917108370600536
ACH-001353,-0.5775543697807165
ACH-001354,-0.8103938816849613
ACH-001367,-0.6972579190233943
ACH-001368,-0.4159466708842872
ACH-001374,-0.6773286649504823
ACH-001377,-0.4783716828341845
ACH-001380,-0.8108227139865548
ACH-001391,-0.3719652235583692
ACH-001408,-0.3939246220340778
ACH-001430,-0.4709469365782524
ACH-001431,-0.9165996607116128
ACH-001450,-0.25736425971406945
ACH-001496,-0.21980859301455447
ACH-001500,-0.2394763233676873
ACH-001523,-0.4582805756937845
ACH-001532,-0.1995826091598428
ACH-001550,-0.3135243291981046
ACH-001552,-0.3846356430673436
ACH-001554,-0.3912150023851969
ACH-001654,-0.2327451821110172
ACH-001735,-0.27718409805796085
ACH-001736,-0.6897070095238301
ACH-001737,-0.05356330060204148
ACH-001740,-0.3492609886885387
ACH-001745,-0.3175851198429172
ACH-001765,-0.3773475415648963
