,NFKB1 (4790)
ACH-000004,0.07786617978312375
ACH-000005,0.31226419209482537
ACH-000007,0.22434096883273166
ACH-000009,0.14022633677989574
ACH-000011,0.22613192036610735
ACH-000012,0.1929481048015456
ACH-000013,0.19746019389542102
ACH-000014,-0.1852234473973884
ACH-000015,0.21090493411628616
ACH-000017,0.08356564075892807
ACH-000018,0.07815544763572338
ACH-000019,-0.0578660689486277
ACH-000021,0.07442100192244765
ACH-000022,0.14700688626750832
ACH-000025,0.3752875320803716
ACH-000028,0.09125068606313176
ACH-000030,0.1156731230267033
ACH-000035,-0.026685366261498058
ACH-000036,0.11156056046547257
ACH-000037,0.1257461452100792
ACH-000039,0.15272983010897065
ACH-000040,0.051844544508291616
ACH-000041,-0.031013573997902312
ACH-000042,0.041785865418024704
ACH-000045,0.367202825444881
ACH-000047,0.05674065804059163
ACH-000052,-0.14439367715685844
ACH-000053,0.08630932431256204
ACH-000054,0.06312897993059363
ACH-000055,0.2313888747516451
ACH-000060,0.1388889258995255
ACH-000067,-0.0512096913467451
ACH-000070,0.10331014083629177
ACH-000075,0.15949621967037894
ACH-000078,-0.016264666255484898
ACH-000082,0.11655554254628775
ACH-000085,0.09397252243514274
ACH-000086,0.1677525222513719
ACH-000087,-0.08942113792921325
ACH-000092,-0.06856102412101807
ACH-000095,0.0992807038928745
ACH-000097,0.11599708948966785
ACH-000098,0.00671119646275371
ACH-000099,0.1903096445463794
ACH-000108,0.14817781031512792
ACH-000113,0.22251813535625034
ACH-000116,0.10395755128019606
ACH-000118,0.21422762578417956
ACH-000120,0.1531739229816552
ACH-000123,0.08265802414154501
ACH-000127,0.10813725783285312
ACH-000128,0.15881001099706285
ACH-000132,0.16902745024850058
ACH-000133,0.05011391007838864
ACH-000137,0.06533108175318875
ACH-000138,0.2605714661601227
ACH-000142,0.1601041942822193
ACH-000143,0.27138580985537425
ACH-000146,0.06523275943767783
ACH-000148,0.037828982039825626
ACH-000150,0.16487509337507614
ACH-000152,0.08465599552361931
ACH-000153,-0.17262751217030106
ACH-000159,0.16320776883506202
ACH-000160,0.11682729912073865
ACH-000163,0.0307382651868506
ACH-000167,-0.03167435618995264
ACH-000168,0.18179218433547295
ACH-000169,0.30368242309092863
ACH-000178,0.09207057996868477
ACH-000183,-0.5126593951552549
ACH-000188,0.09482201030534376
ACH-000189,-0.09779767116905563
ACH-000190,0.1584087573511908
ACH-000198,0.15732366987132432
ACH-000203,0.13748376964560816
ACH-000204,-0.14630811661316762
ACH-000206,-0.8133058522912388
ACH-000207,0.014386286823735163
ACH-000208,-0.04701294618299838
ACH-000210,0.004115023870409791
ACH-000211,0.06405597921465918
ACH-000215,-0.01776306736711544
ACH-000221,0.046437172451624036
ACH-000222,0.12163350653455815
ACH-000223,0.06620597380794395
ACH-000226,0.1862840755047353
ACH-000227,0.13635098758624786
ACH-000228,0.15200478269889497
ACH-000231,0.053160001608468434
ACH-000232,0.08276103211240843
ACH-000233,0.28452877479683386
ACH-000234,0.11414820255947908
ACH-000235,0.18098487758328852
ACH-000237,0.1523699322155282
ACH-000238,0.14421230441717156
ACH-000242,0.06669581913714336
ACH-000243,0.19348672605459333
ACH-000244,-0.0692313832387003
ACH-000246,0.16101868298731256
ACH-000248,0.08831213925450697
ACH-000250,0.09986360080839808
ACH-000251,-0.08754838298185849
ACH-000252,-0.06302793912462785
ACH-000253,0.15625110275607973
ACH-000255,0.09713711136109117
ACH-000256,0.3249804107376586
ACH-000257,0.07474011317966868
ACH-000258,0.15787853009719746
ACH-000259,0.09920220939417217
ACH-000260,0.11641898066925815
ACH-000261,0.15070433614715356
ACH-000262,-0.11134440229373913
ACH-000263,0.4180413211215517
ACH-000264,0.12701102211057358
ACH-000265,0.05570576525896001
ACH-000266,0.19942364924639228
ACH-000272,0.08690619901626394
ACH-000274,0.03137729477056455
ACH-000277,0.133286727783542
ACH-000278,0.257918002008936
ACH-000279,0.12322024602879456
ACH-000280,0.13628452700913382
ACH-000281,-0.14065581510751726
ACH-000288,0.2091802969018816
ACH-000291,0.16292744316507146
ACH-000293,0.3486351899810731
ACH-000294,0.19474168478311274
ACH-000295,0.08026597666844479
ACH-000296,0.08902093936240435
ACH-000302,0.021183409774008292
ACH-000304,0.11199459464719258
ACH-000307,0.1103794073956518
ACH-000308,0.1450373747702816
ACH-000310,0.009878059370648012
ACH-000311,0.12051682705650725
ACH-000312,0.15105666774990234
ACH-000315,0.024997837199181337
ACH-000316,-0.0216407886380462
ACH-000317,0.10139025431815156
ACH-000318,0.11658197846945208
ACH-000319,0.2058753058877354
ACH-000320,0.20327856346844456
ACH-000322,0.17171764645195
ACH-000323,0.2511884012998257
ACH-000324,0.21864935055257276
ACH-000329,0.09935061015384464
ACH-000330,-0.08279121282919062
ACH-000331,0.036672105157153835
ACH-000332,0.05607939893044313
ACH-000334,0.2641512557642117
ACH-000335,-0.25677524757060466
ACH-000336,0.09300537199217973
ACH-000337,0.11706976223424972
ACH-000338,0.4035878402534869
ACH-000339,0.005277079313452843
ACH-000341,0.048863638904671235
ACH-000348,-0.0035472268343371026
ACH-000350,0.10352862879529036
ACH-000352,0.12768851883125412
ACH-000356,0.1738566845678301
ACH-000361,0.3288588214739579
ACH-000362,0.1810198561621132
ACH-000363,-0.06281264974797801
ACH-000364,0.0944423168918181
ACH-000365,0.16825437818928365
ACH-000366,0.12704206257135686
ACH-000368,-0.05694108236623716
ACH-000374,0.04927495075787999
ACH-000375,0.4847288519656438
ACH-000376,0.026085046503619487
ACH-000381,0.11756675651936314
ACH-000383,0.10500106329535336
ACH-000387,0.1650162546985392
ACH-000389,0.20634092809684287
ACH-000390,0.13817335995969018
ACH-000393,0.12082124818523295
ACH-000395,0.0777098084097948
ACH-000396,0.17969601434807725
ACH-000397,0.6148939790004275
ACH-000401,0.003374231819796423
ACH-000402,-0.06297246782724042
ACH-000403,0.09661186337784017
ACH-000404,0.18674877766158898
ACH-000406,0.060029850426267975
ACH-000407,0.15093234388642254
ACH-000408,0.03146539520399765
ACH-000410,0.09903071857618594
ACH-000411,0.1649910342279011
ACH-000414,0.12782107625987146
ACH-000415,0.0858328868482592
ACH-000416,0.12106541153984135
ACH-000420,0.16676007066814247
ACH-000421,0.09532358813586553
ACH-000424,0.07521989594810648
ACH-000425,0.12110376664101405
ACH-000426,-0.20292398184363056
ACH-000427,0.13369643537912648
ACH-000433,-0.035974814267515344
ACH-000435,0.12836669479456522
ACH-000436,-0.10898386813300596
ACH-000444,-0.015612587316224825
ACH-000445,0.11068579600213528
ACH-000448,0.07268100271944301
ACH-000450,0.2439477318107001
ACH-000452,0.09983650437743148
ACH-000454,0.06553609852721554
ACH-000458,0.36082376562015295
ACH-000459,0.016562359115641443
ACH-000460,0.30199398328330385
ACH-000461,-0.08647753538124099
ACH-000463,0.25668269773370184
ACH-000464,0.0060613703615142655
ACH-000466,0.15608293812788335
ACH-000467,0.03919105101291102
ACH-000468,-0.05104060276716703
ACH-000469,0.07392308217069786
ACH-000470,0.15105531512878706
ACH-000471,0.03610070221712906
ACH-000472,0.1410914931657193
ACH-000473,0.17187139574274235
ACH-000475,0.08678538454243265
ACH-000476,0.06949290388585708
ACH-000477,0.08475128557422645
ACH-000479,0.12990200042915725
ACH-000480,0.0835210529754951
