,PTPN2 (5771)
ACH-000004,0.23396172777080665
ACH-000005,0.21695900594513898
ACH-000007,0.1938077472700671
ACH-000009,0.17190157318545626
ACH-000011,0.19865730192726366
ACH-000012,0.24354484907131785
ACH-000013,0.26859288401233994
ACH-000014,0.16724759653313487
ACH-000015,0.41910002836204735
ACH-000017,0.17947245828102792
ACH-000018,0.2774351030377932
ACH-000019,0.04691228108998986
ACH-000021,0.20130122273001605
ACH-000022,0.2378925008928061
ACH-000025,0.061897419673140726
ACH-000028,0.27281519147378464
ACH-000030,0.1864431931770859
ACH-000035,0.21778503624738216
ACH-000036,0.08480241673071028
ACH-000037,0.20614270135895002
ACH-000039,0.29798266354644665
ACH-000040,0.2274998272799756
ACH-000041,0.32171660789460943
ACH-000042,0.21665424128481026
ACH-000045,0.3850738990418293
ACH-000047,0.3257172975377807
ACH-000052,0.12172806910715347
ACH-000053,-0.7076591880558719
ACH-000054,0.2287529511593327
ACH-000055,0.1629092421681137
ACH-000060,0.1854843300323956
ACH-000067,0.2199055253960071
ACH-000070,0.3499527742733745
ACH-000075,0.2882260376831826
ACH-000078,0.1856859539104877
ACH-000082,0.256291750769425
ACH-000085,0.32810602100872505
ACH-000086,0.23830439187452865
ACH-000087,0.27679664851932106
ACH-000092,0.2436117809311751
ACH-000095,0.11150971546818657
ACH-000097,0.3173914309935724
ACH-000098,0.2250427382232513
ACH-000099,0.1786495964814624
ACH-000108,0.3102487238831789
ACH-000113,0.1482880085088147
ACH-000116,0.12098759602988525
ACH-000118,0.18072225078414025
ACH-000120,0.20822755072719368
ACH-000123,-0.2092486324191632
ACH-000127,0.20021845699557692
ACH-000128,0.18326447579922292
ACH-000132,0.21767942731808476
ACH-000133,0.3611579324533494
ACH-000137,0.07183640916877218
ACH-000138,0.0853502661089862
ACH-000142,0.14480296310360313
ACH-000143,0.09695242371439343
ACH-000146,0.2406348283705102
ACH-000148,0.25322494842922005
ACH-000150,-0.02543385751089528
ACH-000152,0.3150253269253223
ACH-000153,-0.09998353122141933
ACH-000159,0.2431279644648205
ACH-000160,0.4216712707644383
ACH-000163,0.1664324512330606
ACH-000167,0.8125280863196971
ACH-000168,0.04742853876363176
ACH-000169,0.2004169217724202
ACH-000178,0.21060412819527954
ACH-000183,0.17835805771009608
ACH-000188,0.12297012253971187
ACH-000189,0.15297003917886742
ACH-000190,0.4160701667845161
ACH-000198,-0.7959688291935332
ACH-000203,0.07123758563591696
ACH-000204,0.4036953386712772
ACH-000206,0.2913502198208072
ACH-000207,0.092611263013271
ACH-000208,0.124481916312116
ACH-000210,0.4327249411922409
ACH-000211,0.25338545263747664
ACH-000215,0.10531963025220804
ACH-000221,0.21056298301815535
ACH-000222,0.3976251768423408
ACH-000223,0.1807891657516464
ACH-000226,-0.6096636663267168
ACH-000227,0.15729202827911376
ACH-000228,0.0712598138408953
ACH-000231,0.14711096188993927
ACH-000232,0.12888064212159386
ACH-000233,-0.5908147648260157
ACH-000234,0.2181633484459331
ACH-000235,0.2435825502160303
ACH-000237,0.18653263824718852
ACH-000238,0.19470411371898086
ACH-000242,0.17936676103912275
ACH-000243,0.21026563723256536
ACH-000244,0.18625038006699213
ACH-000246,0.10342381296584224
ACH-000248,0.2664192868230369
ACH-000250,0.21129928861112116
ACH-000251,0.10453981168549677
ACH-000252,0.27270509443801044
ACH-000253,0.2410521776324896
ACH-000255,0.2665023621949401
ACH-000256,0.1439849566540635
ACH-000257,0.16632576677803168
ACH-000258,0.1191131274711516
ACH-000259,0.2749271891689757
ACH-000260,0.22795157870336405
ACH-000261,0.2034599009846076
ACH-000262,0.07328374124624071
ACH-000263,0.22151675831916845
ACH-000264,0.13765770246650144
ACH-000265,0.2902335181654219
ACH-000266,0.28493357976486083
ACH-000272,0.22034960357288005
ACH-000274,0.1946835738918522
ACH-000277,0.2739537284967499
ACH-000278,0.18199441929617494
ACH-000279,0.302753469705318
ACH-000280,0.12627978481126054
ACH-000281,-0.04609966289314454
ACH-000288,0.16589023742514025
ACH-000291,0.3940340570096676
ACH-000293,0.16496437612877884
ACH-000294,0.277624860112504
ACH-000295,0.3333714513274013
ACH-000296,0.2026204990746477
ACH-000302,0.24475385170357936
ACH-000304,0.4032617126936047
ACH-000307,0.20522154216023006
ACH-000308,0.08502429187952952
ACH-000310,0.0711946350691216
ACH-000311,0.3085173232345591
ACH-000312,0.3420973742223963
ACH-000315,0.02574629484443872
ACH-000316,0.14758492724135894
ACH-000317,0.3337956093305068
ACH-000318,0.11969696943636568
ACH-000319,0.26624743229867626
ACH-000320,0.3926576619348537
ACH-000322,0.3675677351440944
ACH-000323,0.1854486302987676
ACH-000324,0.2798985805529312
ACH-000329,0.26357389898822525
ACH-000330,0.05399086528588585
ACH-000331,0.17743707074801626
ACH-000332,0.2044514257271232
ACH-000334,0.02492964436179823
ACH-000335,0.2903542494987288
ACH-000336,0.3058561530991288
ACH-000337,-0.004355931496934887
ACH-000338,-0.3717979987380094
ACH-000339,0.21316147242309968
ACH-000341,0.23012997837116755
ACH-000348,0.23681914500669501
ACH-000350,0.14031955743349456
ACH-000352,0.3522296046225833
ACH-000356,0.11347449248128805
ACH-000361,0.105207956471804
ACH-000362,0.2510352822746306
ACH-000363,0.2623668492325413
ACH-000364,0.39430528945614746
ACH-000365,0.1846111821874241
ACH-000366,0.2422541168730579
ACH-000368,0.304759482373333
ACH-000374,0.28582005576692543
ACH-000375,0.1142825482662167
ACH-000376,0.2567705321535467
ACH-000381,0.14262374238044054
ACH-000383,0.2325972325732565
ACH-000387,0.3125065124448469
ACH-000389,0.3155785356014931
ACH-000390,0.32030158905462863
ACH-000393,0.11052892087416294
ACH-000395,0.14813261824268573
ACH-000396,0.16864061478401945
ACH-000397,0.25156239088647564
ACH-000401,0.13841541029270876
ACH-000402,0.05682892998340725
ACH-000403,0.19792422569935555
ACH-000404,-0.09477980030326733
ACH-000406,0.29154248537347793
ACH-000407,0.02729574589244677
ACH-000408,0.3168326806021886
ACH-000410,0.39016654140864815
ACH-000411,0.13634223840682685
ACH-000414,0.2741984207182885
ACH-000415,0.2260882885414095
ACH-000416,0.2441900120472289
ACH-000420,0.23230462170478655
ACH-000421,0.17969952410004064
ACH-000424,0.4081034194845544
ACH-000425,0.09208623458661924
ACH-000426,0.2655729600055317
ACH-000427,0.2063757501464291
ACH-000433,0.14257617339051135
ACH-000435,0.12816559223030266
ACH-000436,0.6986066709168616
ACH-000444,0.1296835319258789
ACH-000445,0.2771092777115476
ACH-000448,0.3227213368967911
ACH-000450,0.2605296083185613
ACH-000452,0.2254009770118865
ACH-000454,0.271472317691131
ACH-000458,0.24734297478905465
ACH-000459,0.09182119692855448
ACH-000460,0.3562854298753104
ACH-000461,0.2905684187864035
ACH-000463,0.24184835269368596
ACH-000464,0.22706618341982984
ACH-000466,0.24247970139122604
ACH-000467,0.3007510357785441
ACH-000468,0.18308834166633006
ACH-000469,0.013748122495491968
ACH-000470,0.2010476711832215
ACH-000471,0.3435776365669017
ACH-000472,0.10882401553582632
ACH-000473,0.3961646279730513
ACH-000475,0.19893274354716745
ACH-000476,0.2400866380057275
ACH-000477,0.30642808238723024
ACH-000479,0.026333587767647118
ACH-000480,0.18384524677200784
ACH-000481,0.24040509727357506
ACH-000483,0.1774328291900665
ACH-000484,0.3533082822671328
ACH-000485,0.21417669541953546
ACH-000486,0.2036407369142966
ACH-000487,0.23249938175193424
ACH-000488,0.258482580531239
ACH-000490,0.22823387931273856
ACH-000491,0.1917323005893093
ACH-000495,0.43788248152872666
ACH-000496,0.4021982670413442
ACH-000499,0.06456254027913183
ACH-000500,0.3373064855486987
ACH-000502,0.21974837903666986
ACH-000503,0.02949962236763516
ACH-000505,0.1413542904038684
ACH-000507,0.3397870433467669
ACH-000510,0.1765525507501793
ACH-000511,0.16536407041296838
ACH-000512,0.4270644416331104
ACH-000516,0.04509066141293477
ACH-000517,0.23005384183150315
ACH-000518,0.21147586872225846
ACH-000520,0.31280502608981475
ACH-000521,0.2262728094133959
ACH-000522,0.17341709407070455
ACH-000524,0.20352373636168727
ACH-000527,0.2288841687504361
ACH-000528,0.2644120238588745
ACH-000537,0.2382502371094772
ACH-000541,0.4559334803889961
ACH-000542,0.2153114286989321
ACH-000544,0.14142968539685613
ACH-000545,0.13863873308841584
ACH-000547,0.2137381432513691
ACH-000548,0.11022978804808836
ACH-000549,0.147326743273165
ACH-000550,0.18831133495596766
ACH-000552,0.26639358685462583
ACH-000556,0.23343082021319755
ACH-000557,0.2323003854181126
ACH-000569,0.056135796675400314
ACH-000570,0.17612393814923838
ACH-000571,0.1465093303227914
ACH-000573,0.16912570191015178
ACH-000576,0.17575111241936356
ACH-000579,0.4060290117584738
ACH-000580,-0.030519386888618594
ACH-000584,0.1902437844457923
ACH-000585,0.2905953293882008
ACH-000588,0.3496435558381717
ACH-000589,0.3151438965872946
ACH-000591,0.2373548489219594
ACH-000593,0.2355693963719345
ACH-000600,0.32503735277990475
ACH-000601,0.3092279484713938
ACH-000605,0.3431630245637603
ACH-000606,0.3233542752449253
ACH-000608,0.170537620562597
ACH-000614,0.3843476229614876
ACH-000616,0.229610777115025
ACH-000618,0.2876244038915107
ACH-000619,0.03142335807726188
ACH-000620,0.17150304898085852
ACH-000621,0.14515378762055214
ACH-000622,0.14237214201874854
ACH-000623,0.19636566881501627
ACH-000624,0.2527243973199146
ACH-000627,0.1951305189527943
ACH-000630,0.2203268270177252
ACH-000631,0.2824794134229263
ACH-000632,0.14570854634022928
ACH-000633,0.1875738758072673
ACH-000637,0.31615642686440903
ACH-000638,0.3365072014357628
ACH-000646,0.1629601294491506
ACH-000647,0.190183597070236
ACH-000648,0.12633521414020693
ACH-000649,0.2651103526479532
ACH-000651,0.21825759359774494
ACH-000652,0.1595748356074223
ACH-000653,-0.07755762087483149
ACH-000657,-0.03759427911818674
ACH-000658,0.1539972519348861
ACH-000661,0.13072773800890775
ACH-000662,0.3495002483935429
ACH-000663,0.15571208467973655
ACH-000665,0.22850029301861294
ACH-000671,0.2396003560037327
ACH-000672,0.10859427106710028
ACH-000673,0.11056448043158837
ACH-000676,0.23642023181484606
ACH-000677,0.24506727509592702
ACH-000681,0.1479828760722426
ACH-000683,0.2234962223962864
ACH-000684,0.14996362289860365
ACH-000688,0.057504485238779414
ACH-000693,0.4193922110812599
ACH-000694,0.2560225822195137
ACH-000695,0.0953113492699228
ACH-000696,0.23970573919975005
ACH-000697,0.31718611527022755
ACH-000699,0.22718526253838234
ACH-000701,0.20803561333726509
ACH-000706,0.17199265246839035
ACH-000711,0.21351344145900453
ACH-000713,0.054198435635740144
ACH-000714,0.07603913820352344
ACH-000718,0.1931916149148062
ACH-000720,0.2625531009601077
ACH-000721,0.061664263693861215
ACH-000724,0.2529485922848119
ACH-000725,0.11749587068901607
ACH-000732,0.09872344384647293
ACH-000734,0.2691893857189577
ACH-000735,0.19548112833110284
ACH-000736,0.18691522452637716
ACH-000738,0.2177819320907348
ACH-000746,0.12435722969089315
ACH-000747,0.3047141784693644
ACH-000748,0.2892164717015152
ACH-000753,0.3043587951087864
ACH-000756,0.18764379301024325
ACH-000757,0.3584997843148559
ACH-000758,0.2005922125275272
ACH-000760,0.3107718906818296
ACH-000762,0.188365474466748
ACH-000763,0.13574528844742342
ACH-000764,0.27936878717426145
ACH-000765,0.3062765400474392
ACH-000766,0.29966934379801635
ACH-000767,0.16466283588775713
ACH-000768,0.19780088096754392
ACH-000769,0.14296440058606455
ACH-000770,0.18429622330908849
ACH-000771,0.2276653566628911
ACH-000773,-0.6577433671085255
ACH-000776,0.19196841212602292
ACH-000777,0.09555087878592193
ACH-000778,0.19220834797711564
ACH-000781,0.2697135892989822
ACH-000782,0.12824014979660056
