,ELMO2 (63916)
ACH-000614,-0.5370567901523593
ACH-000616,-0.6725817331430339
ACH-000618,-0.24789765842262645
ACH-000619,-0.11578953487241245
ACH-000620,-0.13645315802597524
ACH-000621,-0.5645246255740091
ACH-000622,-0.2374653750233397
ACH-000623,-0.4419182933053444
ACH-000624,-0.2224709395912202
ACH-000627,-0.15619970519558202
ACH-000630,-1.0128175355924471
ACH-000631,-0.7961912074730343
ACH-000632,-0.496728294922349
ACH-000633,-0.3774581797203994
ACH-000637,-0.127130658852224
ACH-000638,-0.1357014635478913
ACH-000646,-0.15080242548223244
ACH-000647,0.02291542500165588
ACH-000648,-0.6756982929354497
ACH-000649,-0.4338267776725069
ACH-000651,-0.4228149716424839
ACH-000652,-0.4675431714097895
ACH-000653,-0.2590435018179708
ACH-000657,-0.654666406062554
ACH-000658,-0.1800782613798578
ACH-000661,-0.3174731791697051
ACH-000662,-0.3916904562872263
ACH-000663,-0.8595465876056275
ACH-000665,-0.1864446194961016
ACH-000671,-0.6597151116520263
ACH-000672,-0.5057762005433986
ACH-000673,-0.4957609199881186
ACH-000676,-0.14105152622282613
ACH-000677,-0.9121806546879117
ACH-000681,-0.4583879110344884
ACH-000683,-0.08213377900663624
ACH-000684,-0.6649584105540902
ACH-000688,-0.8774167441749807
ACH-000693,-0.10348539115940797
ACH-000694,-0.10792811491142744
ACH-000695,-0.11324934041263125
ACH-000696,-0.6498285246063248
ACH-000697,-0.2719716671639831
ACH-000699,-0.3494826760978764
ACH-000701,-0.11786425587485334
ACH-000706,-0.472904815639396
ACH-000711,-0.1308794706517886
ACH-000713,-0.135003233691963
ACH-000714,-0.2946215132611548
ACH-000718,-0.10242989558588753
ACH-000720,-0.6085840506592166
ACH-000721,-0.4779149763166687
ACH-000724,-0.2456277416945528
ACH-000725,-0.018936705259065604
ACH-000732,-0.28492578710148525
ACH-000734,-0.18053048441371727
ACH-000735,-0.1079250784852711
ACH-000736,-0.11807506930539614
ACH-000738,-0.4750175986573519
ACH-000746,-0.1910337325588515
ACH-000747,-0.7164850227872542
ACH-000748,-0.31735201520458906
ACH-000753,-0.2649251432045545
ACH-000756,-0.22606119174409714
ACH-000757,-0.3264664047074357
ACH-000758,-0.24675012872305435
ACH-000760,-0.1959863934487835
ACH-000762,-0.1336616091741944
ACH-000763,-0.2977388459215595
ACH-000764,-0.32359221249642944
ACH-000765,-0.1499608982184517
ACH-000766,-0.4535921633592816
ACH-000767,-0.2007314223564908
ACH-000768,-1.0813028335570685
ACH-000769,-0.23078630523317994
ACH-000770,-0.28000865134121355
ACH-000771,-0.2144352489406988
ACH-000773,-0.17362347257931607
ACH-000776,-0.4616699052237485
ACH-000777,-0.11721796767416215
ACH-000778,-0.17018830434980642
ACH-000781,-0.2452287948973429
ACH-000782,-0.3211474334944222
ACH-000783,-0.2228753989833757
ACH-000784,-0.41364596182829066
ACH-000785,-0.1266536631931559
ACH-000787,-0.3922650720207023
ACH-000788,-0.5308946617390091
ACH-000791,-0.11949923974147153
ACH-000792,-0.06445904683422768
ACH-000794,-0.08966105017731049
ACH-000796,-0.18850528358998228
ACH-000798,-0.501925958100969
ACH-000799,-0.1365738815480764
ACH-000800,-0.12946228580854915
ACH-000802,-0.14913736895491847
ACH-000804,-0.4257007292354244
ACH-000805,-0.2823058381003903
ACH-000809,-0.2916544755304614
ACH-000810,-0.6183107418935794
ACH-000811,-0.4052623716201645
ACH-000817,-0.07006263802369267
ACH-000819,-0.2703101905563049
ACH-000820,-0.7150916998464115
ACH-000821,-0.14811006929370804
ACH-000822,-0.2492015176145121
ACH-000823,-0.25735140312486576
ACH-000824,-0.12219000617806762
ACH-000827,-0.6026336436254687
ACH-000829,-0.4120461174608043
ACH-000831,-0.4232725888874331
ACH-000832,-0.15812647482321548
ACH-000833,-0.3267995901339102
ACH-000834,-0.3889131826435048
ACH-000835,-0.19826588566204167
ACH-000836,-0.08090340009492153
ACH-000837,-0.21196158419246536
ACH-000838,-0.15442484099124135
ACH-000839,-0.3376269182710467
ACH-000840,-0.5477305958656898
ACH-000841,-0.11803235544134195
ACH-000843,-0.1640460013678786
ACH-000846,-0.3078033824473043
ACH-000847,-0.37433171690663175
ACH-000848,-0.16539549847701018
ACH-000849,-0.08652261426532339
ACH-000851,-0.661239481985912
ACH-000855,-0.1339213622707911
ACH-000856,-0.8789612634084338
ACH-000858,-0.22156122694030952
ACH-000859,-0.6078126029020288
ACH-000861,-0.8821919709156969
ACH-000862,-0.1021259037592146
ACH-000865,-0.14049869006155552
ACH-000866,-0.25335404789092264
ACH-000867,-0.17430890914057662
ACH-000869,-0.2744185734374647
ACH-000872,-0.5007751581823803
ACH-000873,-0.06710874754624364
ACH-000876,0.0004454986522905414
ACH-000878,-0.3569886681340179
ACH-000880,-0.013763921593246254
ACH-000881,-0.40414869721414737
ACH-000882,-0.28920173099128377
ACH-000884,-0.17288784015483166
ACH-000885,-0.9246530892584046
ACH-000887,-0.07050527243069359
ACH-000889,-0.04745530388471895
ACH-000896,-0.1978097365423546
ACH-000898,-0.006798967965076594
ACH-000900,-0.11860601631106678
ACH-000901,-0.34447114400736784
ACH-000905,-0.5810798774690686
ACH-000906,-0.2637812772444554
ACH-000907,-0.5472724245220038
ACH-000910,-0.03359193726969659
ACH-000911,-0.2429972329089545
ACH-000912,-0.9273679135346528
ACH-000913,-0.6701257850738155
ACH-000915,-0.6027792610472525
ACH-000916,-0.07214883523152436
ACH-000917,-0.16434894440316467
ACH-000920,0.060481065218351615
ACH-000921,-0.5264950992155101
ACH-000924,-0.19983407171531545
ACH-000926,-0.2268658437600199
ACH-000928,-0.4500205473802216
ACH-000929,-0.06258952707531287
ACH-000932,-0.2026164180916451
ACH-000935,-0.7858284558338937
ACH-000936,-0.7312564174179231
ACH-000937,-0.232992570544352
ACH-000938,-0.1737198732349915
ACH-000939,-0.8694693581896792
ACH-000941,-0.5620515935669564
ACH-000943,-0.31298334529820543
ACH-000946,-0.4423320613155746
ACH-000947,-0.3030134828674173
ACH-000948,-0.04888537953017192
ACH-000950,-0.4886070005411749
ACH-000953,-0.1749215974394181
ACH-000954,-0.4948374563427924
ACH-000957,-0.12167673629508817
ACH-000958,-0.4062150234323542
ACH-000960,-0.2254409390197921
ACH-000963,-0.2391661079139105
ACH-000968,-0.3132650438761462
ACH-000969,-0.17768101989351742
ACH-000972,-0.23839856208089194
ACH-000973,-0.6194750151922866
ACH-000974,-0.5540574881791671
ACH-000978,-0.26468647483481605
ACH-000984,-0.1835612327509378
ACH-000986,-0.21097155692249134
ACH-000988,-0.6943279209923708
ACH-000993,-0.29667093957777696
ACH-000994,-0.5990382840166988
ACH-000996,-0.3005925155108525
ACH-001001,-0.2427460826591103
ACH-001020,-0.4405017739219053
ACH-001028,-0.2565540655390524
ACH-001031,-0.41206712119848665
ACH-001038,-0.13158909317566114
ACH-001048,-0.7518613853797468
ACH-001050,-0.7784668264135536
ACH-001053,-0.19368099898494145
ACH-001054,-0.25355940299227697
ACH-001061,-0.27280914203940915
ACH-001067,-0.9589366579232471
ACH-001075,-0.19286790684681146
ACH-001096,-0.2258636236994359
ACH-001111,-0.5450824246155248
ACH-001119,-0.3351050224128559
ACH-001128,-0.7446107376314456
ACH-001134,-0.10116939730102936
ACH-001151,-0.5172231401499374
ACH-001163,-0.3384966420933881
ACH-001164,-0.4190240004806359
ACH-001183,-0.17881047386114154
ACH-001192,-0.11275184082597473
ACH-001193,-0.0147494855756564
ACH-001196,-0.2209674406916466
ACH-001197,-0.35353901804275484
ACH-001205,-0.4279248932476513
ACH-001211,-0.4920152087029718
ACH-001212,-0.291202208793212
ACH-001228,-0.121495333969335
ACH-001232,-0.4699371765200078
ACH-001239,-0.5085141554808901
ACH-001270,-0.5923264975401834
ACH-001274,-0.8168123753798939
ACH-001275,-0.4623010778050379
ACH-001277,-0.19879104689420124
ACH-001278,-0.4681101081688444
ACH-001280,-0.15744532327467434
ACH-001283,-0.4359224056893916
ACH-001289,-0.3955277189363745
ACH-001300,-0.23281165301796736
ACH-001301,-0.3014659004351504
ACH-001302,-0.24905703173004096
ACH-001306,-0.5120486131715906
ACH-001318,-0.2185323638118115
ACH-001322,-1.0149708860342943
ACH-001328,-0.1555595764678373
ACH-001332,-0.19784534226640413
ACH-001336,0.014441197250269794
ACH-001346,-0.1436291684181964
ACH-001353,-0.11536858158283765
ACH-001354,-0.19296521185553805
ACH-001367,-0.4227217901833421
ACH-001368,-0.2471660973238801
ACH-001374,0.09338501503016444
ACH-001377,-0.3015305565865279
ACH-001380,-0.8257067847553161
ACH-001391,-0.2389019101341296
ACH-001408,-0.07238728968566302
ACH-001430,-0.3814942824867788
ACH-001431,-0.3938866637207366
ACH-001450,-0.11133842925865972
ACH-001496,-0.24532408366350664
ACH-001500,-0.7425582397253161
ACH-001523,-0.034948637136828435
ACH-001532,-0.34799742910243153
ACH-001550,-0.09237079323290946
ACH-001552,-0.5182328001080628
ACH-001554,-0.2797169136323461
ACH-001654,-0.3127735710946585
ACH-001735,-0.09361050940556624
ACH-001736,-0.18403960251044207
ACH-001737,-0.7079344066659553
ACH-001740,-0.0005778031325550553
ACH-001745,-0.06991452158247136
ACH-001765,-0.17427493386045342
