,SLC9C2 (284525)
ACH-000004,0.17115396878017086
ACH-000005,0.05905886716634017
ACH-000007,0.10922390204133768
ACH-000009,0.01522780000307611
ACH-000011,0.03245791477365065
ACH-000012,-0.018746680469761686
ACH-000013,0.030724883114230963
ACH-000014,0.04358388218759618
ACH-000015,-0.041924745136156266
ACH-000017,0.1028151515348091
ACH-000018,0.11889340852187495
ACH-000019,0.11231351530904156
ACH-000021,0.06266161082871123
ACH-000022,0.03361778609825862
ACH-000025,0.051785873746304514
ACH-000028,0.03933183347176177
ACH-000030,0.10622274699268597
ACH-000035,0.016178515869647747
ACH-000036,0.10085514809597793
ACH-000037,0.16816450939155114
ACH-000039,0.040412951644658114
ACH-000040,-0.025058869931733303
ACH-000041,0.029357203257729083
ACH-000042,0.09070254200142958
ACH-000045,0.10494410765542588
ACH-000047,0.036924692774917965
ACH-000052,-0.02662572266163302
ACH-000053,0.12689348619786697
ACH-000054,0.07672207769854406
ACH-000055,0.06675821821292324
ACH-000060,0.08449739032504364
ACH-000067,0.2017825734390286
ACH-000070,-0.0773201360850348
ACH-000075,0.15832584001128105
ACH-000078,0.17943727312003555
ACH-000082,0.021357588816364133
ACH-000085,0.02293612536600413
ACH-000086,-0.08943916037047132
ACH-000087,0.03167399230651012
ACH-000092,-0.013468253956577251
ACH-000095,0.04799187368093037
ACH-000097,0.0813368074898273
ACH-000098,0.008037823139973756
ACH-000099,0.06579915397982915
ACH-000108,0.03962832943512358
ACH-000113,0.12176177945451835
ACH-000116,0.08266409409029807
ACH-000118,0.10814244887254454
ACH-000120,0.037058893974277536
ACH-000123,0.12293723910934805
ACH-000127,0.04542908090394286
ACH-000128,0.07433858356961154
ACH-000132,0.07167864568277413
ACH-000133,0.019148459684150937
ACH-000137,0.15628321399212786
ACH-000138,0.1152547495668284
ACH-000142,0.0638862952970046
ACH-000143,0.009833334248845707
ACH-000146,0.06255787370032083
ACH-000148,0.008489500804378209
ACH-000150,0.1454276187361265
ACH-000152,0.1562463693180236
ACH-000153,0.13539057292590398
ACH-000159,0.0298223643520327
ACH-000160,0.07839003772020993
ACH-000163,0.048203554386087935
ACH-000167,0.045390187091345534
ACH-000168,0.2836261217061675
ACH-000169,0.06408276290945704
ACH-000178,0.027235552061304555
ACH-000183,-0.09008706800341176
ACH-000188,0.13125329567007293
ACH-000189,0.14220039265353338
ACH-000190,0.04700890982357472
ACH-000198,0.12680216483609838
ACH-000203,-0.3085580474037459
ACH-000204,-0.007404028166514009
ACH-000206,0.007280482988598409
ACH-000207,0.15712642790219367
ACH-000208,0.016013981939685732
ACH-000210,0.1906231253660141
ACH-000211,0.07017916165407287
ACH-000215,0.018474310749170875
ACH-000221,0.07961671765926809
ACH-000222,0.040352508780065056
ACH-000223,0.03251591726732652
ACH-000226,0.08929574753628618
ACH-000227,0.07771877748342503
ACH-000228,0.057185561175112386
ACH-000231,0.07251753252006568
ACH-000232,0.030950554119238888
ACH-000233,0.0928501465199861
ACH-000234,0.12679912544680502
ACH-000235,0.05666160475474434
ACH-000237,0.09338978258111263
ACH-000238,0.043619511054923385
ACH-000242,0.06911710686180593
ACH-000243,0.08198281422593134
ACH-000244,0.04295615444394133
ACH-000246,0.028510813309848095
ACH-000248,0.13399609536507368
ACH-000250,0.011528956635440995
ACH-000251,-0.034818031938320865
ACH-000252,0.09748456873151104
ACH-000253,0.02472624726423736
ACH-000255,0.039251732275972964
ACH-000256,0.11447171343726673
ACH-000257,0.11922830308494314
ACH-000258,0.038730296983667575
ACH-000259,0.09095572048007376
ACH-000260,0.02583001348693599
ACH-000261,0.04917267479153911
ACH-000262,0.007146010394823884
ACH-000263,0.17994055258370265
ACH-000264,0.012570716281311898
ACH-000265,0.0742006390442951
ACH-000266,0.08390347080384025
ACH-000272,-0.008725130156345455
ACH-000274,0.1024511992918839
ACH-000277,0.08613405673712353
ACH-000278,0.12841976441104855
ACH-000279,0.10645037972713604
ACH-000280,0.08419211959885324
ACH-000281,-0.07818887394292849
ACH-000288,0.04476165689207075
ACH-000291,0.060417391752518576
ACH-000293,0.02930417199328996
ACH-000294,0.1996296256575988
ACH-000295,0.1745598642702123
ACH-000296,0.07028983275881617
ACH-000302,0.08183856314867101
ACH-000304,0.12029309679394225
ACH-000307,0.12099997004881725
ACH-000308,-0.013416607956402062
ACH-000310,0.06023014116602087
ACH-000311,0.0910347533679746
ACH-000312,0.06470638220758944
ACH-000315,0.0789693467376734
ACH-000316,0.08213821972824811
ACH-000317,-0.07434675804746962
ACH-000318,0.08451100693978769
ACH-000319,0.0919815554275675
ACH-000320,0.0236162222125938
ACH-000322,0.16601366231363612
ACH-000323,0.1134152134472858
ACH-000324,0.1320484403931767
ACH-000329,0.1247449724825277
ACH-000330,0.21313559752726385
ACH-000331,0.04696529148759174
ACH-000332,-0.01297908438551908
ACH-000334,0.0727159669109685
ACH-000335,0.12936488029061388
ACH-000336,0.11687936815237115
ACH-000337,-0.00982014556689222
ACH-000338,0.2237860343626262
ACH-000339,0.11752311783911867
ACH-000341,0.05192804942903717
ACH-000348,0.06361581521190983
ACH-000350,-0.07608877427662425
ACH-000352,0.0730265830752409
ACH-000356,0.04277123027093424
ACH-000361,-0.1236067336811828
ACH-000362,0.12954535764666195
ACH-000363,0.07922869299422126
ACH-000364,0.12939716044538627
ACH-000365,0.07539370170791791
ACH-000366,0.03390589219082368
ACH-000368,0.10006378454249837
ACH-000374,0.08724180101890258
ACH-000375,0.16355252080751748
ACH-000376,0.02814407037659524
ACH-000381,0.1605175660728386
ACH-000383,0.02742540664195335
ACH-000387,0.08482943876999427
ACH-000389,0.0747892138752793
ACH-000390,0.06518227082936008
ACH-000393,0.0530684780493735
ACH-000395,0.027916627093637045
ACH-000396,0.3824622972370724
ACH-000397,0.10365738102887392
ACH-000401,0.09846443191692317
ACH-000402,0.2768319616784917
ACH-000403,0.039308321728814516
ACH-000404,0.030713911443647445
ACH-000406,0.039602708885155546
ACH-000407,0.0623143130763122
ACH-000408,0.036451096156581216
ACH-000410,-0.06508656476025212
ACH-000411,0.045624427069422435
ACH-000414,0.08520750485712257
ACH-000415,0.0950782879362322
ACH-000416,0.046314675919124734
ACH-000420,0.05235246886948272
ACH-000421,0.017319340015784945
ACH-000424,0.0009959223810330324
ACH-000425,0.05519506688905165
ACH-000426,0.09986639296637488
ACH-000427,0.08972617780861923
ACH-000433,0.03966855980328152
ACH-000435,-0.06845111971890985
ACH-000436,0.09817019146618992
ACH-000444,0.0629377819522404
ACH-000445,0.09839838236361853
ACH-000448,0.023326849958671687
ACH-000450,0.0685772729664565
ACH-000452,0.03809568047069463
ACH-000454,0.040076816219748485
ACH-000458,-0.01362037670184315
ACH-000459,0.015832487936446482
ACH-000460,0.061820665637965434
ACH-000461,0.1155716866753124
ACH-000463,0.03391769978281962
ACH-000464,0.010300097017565651
ACH-000466,0.07523175150221628
ACH-000467,-0.018190716701616174
ACH-000468,0.11145290284658524
ACH-000469,0.15988101501818358
ACH-000470,0.0984942120021456
ACH-000471,0.041130552689557766
ACH-000472,0.036153410433167686
ACH-000473,0.04946342940352556
ACH-000475,0.13925162562185606
ACH-000476,0.012613271047922557
ACH-000477,0.02823185789233432
ACH-000479,0.12421347010820352
ACH-000480,0.028761013620554637
ACH-000481,0.10543984535610107
ACH-000483,-0.07299613157762035
ACH-000484,0.010375649693113685
ACH-000485,0.014342045215783819
ACH-000486,0.06786494046588655
ACH-000487,0.029793236390267507
ACH-000488,0.058560533646266275
ACH-000490,0.04452490520849263
ACH-000491,0.023784570985669752
ACH-000495,0.07673802210416286
ACH-000496,0.07251026108984851
ACH-000499,0.11892359415078113
ACH-000500,-0.20359402064086152
ACH-000502,0.07707991329109387
ACH-000503,0.20786489099107253
ACH-000505,0.040196090672228686
ACH-000507,-0.010546495069283278
ACH-000510,-0.0018298140681191786
ACH-000511,0.11930680321101575
ACH-000512,0.1925096184415965
ACH-000516,0.0616328217196153
ACH-000517,0.05773359070474748
ACH-000518,0.13131282954548334
ACH-000520,0.1168629963323273
ACH-000521,0.2620056872191787
ACH-000522,0.05381545826981925
ACH-000524,0.061130843182504474
ACH-000527,0.05003707749766178
ACH-000528,0.13656526191005
ACH-000537,0.1337442260900801
ACH-000541,0.00912412520014497
ACH-000542,0.04866591137556348
ACH-000544,0.19152764001838252
ACH-000545,-0.024233257796444942
ACH-000547,0.04119920842071114
ACH-000548,0.0020390191013706853
ACH-000549,3.5477300128904686e-05
ACH-000550,0.007603969913472988
ACH-000552,0.09100758886489396
ACH-000556,-0.0014193144048933381
ACH-000557,0.057033182966812285
ACH-000569,0.06538271586897428
ACH-000570,0.09073800078145867
ACH-000571,0.07001009074521489
ACH-000573,0.04556912958163623
ACH-000576,0.03025250316256128
ACH-000579,0.15481883117254785
ACH-000580,0.0980942625459824
ACH-000584,0.11953033532562585
ACH-000585,0.0030903013524008122
ACH-000588,0.0381151994863645
ACH-000589,0.08801871294108693
ACH-000591,0.2380378576521796
ACH-000593,0.05837600942718878
ACH-000600,0.02451850697614324
ACH-000601,0.03844718579541502
ACH-000605,0.06965110792422337
ACH-000606,0.041425546056634455
ACH-000608,0.1111955619741882
ACH-000614,-0.011700267831263829
ACH-000616,0.10521234599474627
ACH-000618,-0.026314885765063804
ACH-000619,0.04306448583614657
ACH-000620,0.06522281847918808
ACH-000621,0.08931064181467271
ACH-000622,0.03665835901566878
ACH-000623,0.11090227649712556
ACH-000624,0.0699841523440928
ACH-000627,0.04685934690012433
ACH-000630,0.09058292016718833
ACH-000631,-0.011150499993137022
ACH-000632,0.09135398090302296
ACH-000633,0.1285136526278119
ACH-000637,0.13941514389291776
ACH-000638,0.013708981663599405
ACH-000646,-0.0015054283065719534
ACH-000647,-0.01248696224631195
ACH-000648,0.11520037485865647
ACH-000649,0.045357566818087836
ACH-000651,-0.019947939628743725
ACH-000652,0.1755932615153899
ACH-000653,-0.05731388144041949
ACH-000657,0.029651207209321736
ACH-000658,0.05309842263663786
ACH-000661,0.1683554370435917
ACH-000662,0.04076464847006575
ACH-000663,0.15544695120630614
ACH-000665,0.11140522742342683
ACH-000671,0.037939286787127165
ACH-000672,-0.08104337057770135
ACH-000673,0.04912466271223274
ACH-000676,0.0016719617125486373
ACH-000677,0.03544376462139175
ACH-000681,0.008971223911072877
ACH-000683,-0.1516985857911356
ACH-000684,0.07207296026427748
ACH-000688,0.11360384868448765
ACH-000693,0.06518491796672361
ACH-000694,0.09630236237580962
ACH-000695,0.1822662132515168
ACH-000696,0.07444565080604172
ACH-000697,0.07624615342989187
ACH-000699,0.010512052497563408
ACH-000701,0.18554700928167947
ACH-000706,0.04700630636434405
ACH-000711,0.17089692463678965
ACH-000713,0.07313408609560244
ACH-000714,0.08648607927921732
ACH-000718,0.2454601583195881
ACH-000720,0.029292696381433007
ACH-000721,-0.023886112333568976
ACH-000724,0.04350021025715852
ACH-000725,-0.041183768372618335
ACH-000732,0.035193750819210286
ACH-000734,0.11698961849730168
ACH-000735,0.029363303974696463
ACH-000736,0.008943703468827363
ACH-000738,0.12589081962213858
ACH-000746,0.018882879549151698
ACH-000747,-0.03316099226783386
ACH-000748,0.07244280811144907
ACH-000753,0.021896011970417833
ACH-000756,0.013648052494472795
ACH-000757,-0.10846817466519668
ACH-000758,0.013638029552605109
ACH-000760,-0.06811295368668309
ACH-000762,0.05537517508801385
ACH-000763,-0.004875181353213319
ACH-000764,0.1768877250929492
ACH-000765,0.061561210416546774
ACH-000766,0.057969255238928076
ACH-000767,-0.15490322419466465
ACH-000768,0.05405920469039458
ACH-000769,0.07338804478093502
ACH-000770,0.03793870526877385
ACH-000771,0.038040190122427084
ACH-000773,0.05294052141861474
ACH-000776,0.04918328892547957
ACH-000777,0.03380929582989764
ACH-000778,-0.009997222531018457
ACH-000781,0.03318609785441345
ACH-000782,0.2115502725387848
ACH-000783,0.0972844967333552
ACH-000784,0.05279704240584653
ACH-000785,-0.01587733725097111
ACH-000787,0.03807206139088443
ACH-000788,0.08160678975925732
ACH-000791,-0.015059428697872412
ACH-000792,0.0004797276736135669
ACH-000794,0.06963229245655829
ACH-000796,0.08044583850116703
ACH-000798,0.017142845531024343
ACH-000799,0.08239652643924679
ACH-000800,-0.017241596724941133
ACH-000802,0.12321262697719235
ACH-000804,0.08683681066785842
ACH-000805,0.05373384849777528
ACH-000809,0.06597316609256029
ACH-000810,0.2474923638732171
ACH-000811,0.05003865244235927
ACH-000817,0.2043754264794951
ACH-000819,0.08690815689098065
ACH-000820,-0.001067688956703936
ACH-000821,0.15300280233827718
ACH-000822,0.029319484080619088
ACH-000823,0.0441785776221706
ACH-000824,0.08061790068341182
ACH-000827,0.11407926687125422
ACH-000829,0.118083634581164
ACH-000831,0.1900275660144857
ACH-000832,0.05943427261554012
ACH-000833,0.01910987181302271
ACH-000834,0.11929016599456095
ACH-000835,0.062255380765414016
ACH-000836,0.030810347027839108
ACH-000837,0.1098429057620786
ACH-000838,-0.0369702898212378
ACH-000839,0.23111166892575416
ACH-000840,0.16526352146056858
ACH-000841,-0.0200846359750318
ACH-000843,-0.023149496510424014
ACH-000846,-0.025116504820162668
ACH-000847,0.15339695507515566
ACH-000848,-0.0047185916963835535
ACH-000849,-0.008953235346927825
ACH-000851,0.12024251902992687
ACH-000855,0.014729105796545018
ACH-000856,0.08268767334151958
ACH-000858,0.02248732616712713
ACH-000859,0.1266755784465976
ACH-000861,0.04195341973212152
ACH-000862,-0.0212489094999876
ACH-000865,0.003339613690724493
ACH-000866,0.06985751080459365
ACH-000867,0.00843695743075135
ACH-000869,0.13861609596517555
ACH-000872,0.09705640044901297
ACH-000873,0.07254178981571167
ACH-000876,0.03971937087747345
ACH-000878,0.14082606885105053
ACH-000880,0.06593289589612934
ACH-000881,-0.009130622680388795
ACH-000882,0.13875228775338186
ACH-000884,-0.019873132298683524
ACH-000885,0.055158179063935116
ACH-000887,0.022393815353416238
ACH-000889,0.04261453721623576
ACH-000896,0.09023422721023604
ACH-000898,0.06606742724533904
ACH-000900,0.03507868888172571
ACH-000901,0.08162022828292542
ACH-000905,-0.003924706922940977
ACH-000906,0.13619940073047695
ACH-000907,0.08150641319544961
ACH-000910,0.08248148273941107
ACH-000911,0.1177048432805326
ACH-000912,0.007209204358133656
ACH-000913,-0.00884723196019343
ACH-000915,0.07340946362029373
ACH-000916,0.06959918035972759
ACH-000917,0.08076250218171575
ACH-000920,-0.4062882820348299
ACH-000921,-0.04415583395045576
ACH-000924,0.0075552954128042344
ACH-000926,0.03001544752997304
ACH-000928,-0.04158134600905395
ACH-000929,0.21383556859486547
ACH-000932,0.11847889353934715
ACH-000935,0.16135479753249754
ACH-000936,0.047955095048089015
ACH-000937,0.06872211620122373
ACH-000938,0.052296269806943935
ACH-000939,0.08120528758997714
ACH-000941,0.14518118010465994
ACH-000943,0.08118975878213605
ACH-000946,0.08663473085542465
ACH-000947,0.10774606005328456
ACH-000948,0.062314190273209766
ACH-000950,0.1047728582734382
ACH-000953,0.11673449930917515
ACH-000954,0.07339259202733019
ACH-000957,0.14995882011906905
ACH-000958,0.06875862598851523
ACH-000960,0.1381198536899778
ACH-000963,-0.008947397732659556
ACH-000968,0.05693526395982144
ACH-000969,0.05107440471864965
ACH-000972,0.10980000428034001
ACH-000973,0.018764324134431232
ACH-000974,0.06454496905948444
ACH-000978,0.0756251116175788
ACH-000984,-0.024395757164344514
ACH-000986,0.14787648282096064
ACH-000988,-0.05787537438934232
ACH-000993,0.05284785122014942
ACH-000994,0.07303140656589731
ACH-000996,0.09098305528117392
ACH-001001,0.016013687401210154
ACH-001020,-0.004401498945909279
ACH-001028,0.007001114253574472
ACH-001031,0.005207155367949762
ACH-001038,0.046496051043089535
ACH-001048,0.06816936798581225
ACH-001050,0.03787864500513632
ACH-001053,-0.014262220239842131
ACH-001054,0.1464837577639485
ACH-001061,0.013163752034883626
ACH-001067,0.11363000699460445
ACH-001075,-0.035812604684906935
ACH-001096,-0.036392152680356935
ACH-001111,0.0705061092990037
ACH-001119,0.19677370557891027
ACH-001128,-0.03867435784669311
ACH-001134,0.07844522860575044
ACH-001151,0.002796156679925716
ACH-001163,-0.03421301938447799
ACH-001164,0.033278157744787915
ACH-001183,0.19895040703696332
ACH-001192,-0.026499586917101223
ACH-001193,-0.09477060354327674
ACH-001196,0.12289952330417055
ACH-001197,0.04545439244407596
ACH-001205,-0.1208894616913148
ACH-001211,-0.14949745047946852
ACH-001212,0.18142444668545735
ACH-001228,0.0553338796163353
ACH-001232,0.016236715860209833
ACH-001239,0.06328180413615576
ACH-001270,0.3110045398621223
ACH-001274,0.110924457307859
ACH-001275,0.15048891067266726
ACH-001277,0.10109672237131544
ACH-001278,0.2371385391623441
ACH-001280,0.12894818351885695
ACH-001283,0.06876283059625397
ACH-001289,0.11228114177356624
ACH-001300,0.05012985849580346
ACH-001301,-0.01194143263768393
ACH-001302,0.13597366507819267
ACH-001306,0.039703448097512535
ACH-001318,0.021431148967231917
ACH-001322,0.07531306235546077
ACH-001328,0.010116226069554084
ACH-001332,0.024771529379197424
ACH-001336,0.08686910522276768
ACH-001346,0.017169629570581484
ACH-001353,0.0810446591984986
ACH-001354,0.10502339575073244
ACH-001367,0.3046582084941064
ACH-001368,-0.0003276802899314315
ACH-001374,0.3967579069063524
ACH-001377,0.04883048300215767
ACH-001380,0.06394179209844107
ACH-001391,0.0889767784241939
ACH-001408,0.009005387104524509
ACH-001430,-0.07563093068306041
ACH-001431,0.12703325140205587
ACH-001450,-0.03522677984653068
ACH-001496,0.07119039764454267
ACH-001500,0.05883190173016997
ACH-001523,0.10768676444652706
ACH-001532,0.03835773459296519
ACH-001550,0.04516339600857234
ACH-001552,0.1643628227911388
ACH-001554,0.06207736250660852
ACH-001654,0.05862681644714698
ACH-001735,0.10377715633384793
ACH-001736,0.03280143261359384
ACH-001737,-0.05383419462369792
ACH-001740,0.06325923588203837
ACH-001745,-0.03170367555830393
ACH-001765,-0.02180386859531284
