,VWCE (220001)
ACH-000257,-0.06365255784802773
ACH-000258,0.0724891835686446
ACH-000259,-0.1084742714370896
ACH-000260,0.02150041631956232
ACH-000261,-0.08719261647668458
ACH-000262,-0.2322374936299159
ACH-000263,0.22165201796083334
ACH-000264,-0.04936712475774134
ACH-000265,-0.05888008108966281
ACH-000266,-0.09409716403914478
ACH-000272,-0.1708202566061297
ACH-000274,0.05724411839895585
ACH-000277,-0.07521440185384401
ACH-000278,0.0986453477606564
ACH-000279,-0.037536675946623715
ACH-000280,-0.02696912629124569
ACH-000281,0.11932493341642808
ACH-000288,-0.024560448569283883
ACH-000291,0.0409455131736209
ACH-000293,0.0027138264818239305
ACH-000294,-0.030987275148332032
ACH-000295,-0.06319314468254962
ACH-000296,0.10233835894142244
ACH-000302,-0.09609657949425404
ACH-000304,-0.16599351046580554
ACH-000307,-0.11041998222219808
ACH-000308,-0.07013169007629255
ACH-000310,-0.048617041710710115
ACH-000311,-0.03377875529224452
ACH-000312,0.02588736699686144
ACH-000315,-0.11837240645588602
ACH-000316,-0.07118165664983395
ACH-000317,-0.134914905018972
ACH-000318,-0.30761286871594606
ACH-000319,-0.055163945309224006
ACH-000320,0.009067707603787115
ACH-000322,-0.08865806688972103
ACH-000323,0.07784873440751845
ACH-000324,-0.04463046104789595
ACH-000329,-0.06941879085080012
ACH-000330,-0.22275791184494154
ACH-000331,-0.009558170123483284
ACH-000332,-0.048406025035568234
ACH-000334,-0.15026405309493804
ACH-000335,-0.021203173907237985
ACH-000336,-0.2692978443938314
ACH-000337,0.039689742540288085
ACH-000338,-0.23986339607827195
ACH-000339,-0.057005860828737175
ACH-000341,-0.18172204689314125
ACH-000348,-0.013452917369583879
ACH-000350,-0.08792785612803544
ACH-000352,-0.05797479322914347
ACH-000356,-0.08015450049105766
ACH-000361,0.1222439476654022
ACH-000362,-0.22222005827802666
ACH-000363,-0.12603649951735169
ACH-000364,-0.1782353226814021
ACH-000365,-0.11413063966057395
ACH-000366,-0.13418048642593902
ACH-000368,0.3871158727134073
ACH-000374,-0.27253231441311143
ACH-000375,-0.15835940080575495
ACH-000376,-0.06702229433001064
ACH-000381,-0.04471900758775943
ACH-000383,-0.06502293776964893
ACH-000387,0.08825329889707327
ACH-000389,0.007618662516220889
ACH-000390,-0.0033919637257267808
ACH-000393,-0.03866071260187541
ACH-000395,-0.09489663180339812
ACH-000396,-0.3161591533862922
ACH-000397,-0.16725219248507422
ACH-000401,0.13805645227365745
ACH-000402,-0.07091070942818922
ACH-000403,-0.0343649935253484
ACH-000404,-0.3144690693569864
ACH-000406,-0.05617621308516535
ACH-000407,-0.08617921736678873
ACH-000408,-0.20691176174386136
ACH-000410,-0.0971124889184363
ACH-000411,0.0003407617730390612
ACH-000414,-0.08771041455498861
ACH-000415,-0.04611478292085043
ACH-000416,-0.03744232590603581
ACH-000420,-0.00859322888511583
ACH-000421,-0.10221938479314012
ACH-000424,0.04891711211980098
ACH-000425,0.03206711301255684
ACH-000426,-0.17363534085769314
ACH-000427,-0.2487368813330527
ACH-000433,-0.24181256087861766
ACH-000435,-0.10383513141735083
ACH-000436,0.046096477152834665
ACH-000444,-0.06149536867117528
ACH-000445,-0.12779871797469308
ACH-000448,-0.057173846880037835
ACH-000450,0.12308658469267145
ACH-000452,-0.01321391816586578
ACH-000454,-0.023400684696120132
ACH-000458,-0.12597574311963808
ACH-000459,0.13022348887271404
ACH-000460,-0.11171117902367582
ACH-000461,-0.4101624968688452
ACH-000463,0.06169335796863212
ACH-000464,-0.15323729763480204
ACH-000466,-0.16695250516416302
ACH-000467,-0.2094329717912242
ACH-000468,-0.05102436969479878
ACH-000469,-0.07540684378058657
ACH-000470,-0.08343027409041735
ACH-000471,-0.031723838145405955
ACH-000472,-0.0014029931630436235
ACH-000473,0.00985529436471204
ACH-000475,-0.05444472719510075
ACH-000476,-0.12757884079008627
ACH-000477,0.0890462213696261
ACH-000479,0.03209539673718964
ACH-000480,-0.2816976029191641
ACH-000481,-0.15389527742709416
ACH-000483,-0.2303945208931496
ACH-000484,-0.3478022734389563
ACH-000485,-0.14270700850831108
ACH-000486,-0.08155748499414114
ACH-000487,-0.031921866616818034
ACH-000488,0.002104407080425073
ACH-000490,0.008970964205960124
ACH-000491,0.03078208300031741
ACH-000495,-0.03769451283358116
ACH-000496,-0.10863641267126237
ACH-000499,-0.14321925804603028
ACH-000500,0.17723286080427705
ACH-000502,-0.08121948148591536
ACH-000503,-0.2258665425312056
ACH-000505,0.03765573387845393
ACH-000507,-0.33391910993806145
ACH-000510,-0.08273881185196348
ACH-000511,-0.1111804812847424
ACH-000512,-0.3244448762276828
ACH-000516,0.08474131871106039
ACH-000517,-0.10273823528399398
ACH-000518,0.07064010953172238
ACH-000520,-0.005655388760733178
ACH-000521,0.17114345520106616
ACH-000522,-0.035825040718179366
ACH-000524,0.01882865279375875
ACH-000527,-0.04228350776767061
ACH-000528,-0.06998180129877916
ACH-000537,-0.20636182003802248
ACH-000541,-0.5264385566608721
ACH-000542,-0.058617370308317825
ACH-000544,-0.0453123413964116
ACH-000545,-0.2532586740002917
ACH-000547,0.21692594650140815
ACH-000548,-0.15634609443889375
ACH-000549,-0.07645271624105944
ACH-000550,0.011415211546736406
ACH-000552,-0.03293083444461322
ACH-000556,0.0007888400902043432
ACH-000557,-0.1426369972837168
ACH-000569,0.09514884390948984
ACH-000570,-0.0708335708950401
ACH-000571,-0.15349364522800954
ACH-000573,0.05216060139263215
ACH-000576,-0.02629470985832932
ACH-000579,0.0417662283453982
ACH-000580,-0.0880182320418604
ACH-000584,-0.02358746008609889
ACH-000585,-0.07255095708497855
ACH-000588,-0.097805542931556
ACH-000589,-0.0011315082333163726
ACH-000591,-0.3099001340027482
ACH-000593,-0.03884149804825585
ACH-000600,-0.03455578692235765
ACH-000601,-0.1445828647622354
ACH-000605,-0.21730041067353126
ACH-000606,-0.1840355921461088
ACH-000608,-0.1260974751437405
ACH-000614,-0.17278272108010748
ACH-000616,-0.05703549174441365
ACH-000618,-0.2593218363194649
ACH-000619,-0.2332371180811023
ACH-000620,-0.009558275045443274
ACH-000621,-0.15357778265120214
ACH-000622,-0.16145799750526774
ACH-000623,-0.11776732929775567
ACH-000624,-0.005083603202283
ACH-000627,0.047777531366849466
ACH-000630,0.02387703871839929
ACH-000631,-0.019525133812087737
ACH-000632,-0.09981365501298534
ACH-000633,-0.03491530285344356
ACH-000637,-0.12613677504991902
ACH-000638,0.012885516309363621
ACH-000646,-0.06428163101771428
ACH-000647,-0.043559614608629116
ACH-000648,-0.1815729548673726
ACH-000649,-0.044576204048321265
ACH-000651,-0.1250245532215113
ACH-000652,-0.03486525456137513
ACH-000653,-0.03776595549456041
ACH-000657,-0.05537411566937557
ACH-000658,-0.1044281560437013
ACH-000661,-0.2602321829818425
ACH-000662,0.2189630719490354
ACH-000663,-0.0658883904592236
ACH-000665,-0.09812132610644662
ACH-000671,-0.02333799789973509
ACH-000672,-0.005874189184065471
ACH-000673,-0.02375551143213606
ACH-000676,0.047101968520231255
ACH-000677,-0.04690287244309502
ACH-000681,0.061404816520073076
ACH-000683,-0.08886230720396676
ACH-000684,0.031975348743285566
ACH-000688,0.2553358537608948
ACH-000693,-0.10934534952093826
ACH-000694,-0.07243028521621449
ACH-000695,-0.06056245545937716
ACH-000696,-0.0699934120266543
ACH-000697,0.10570346491884623
ACH-000699,-0.014617424849704068
ACH-000701,0.09282124350982948
ACH-000706,0.010250508184984096
ACH-000711,0.051576416318953947
ACH-000713,-0.18196484650237568
ACH-000714,-0.10856183184080563
ACH-000718,-0.20274913252683716
ACH-000720,-0.21097814468711812
ACH-000721,-0.047182775294691975
ACH-000724,-0.2994672277986178
ACH-000725,-0.17936570938590893
ACH-000732,-0.048948717488339635
ACH-000734,-0.1404981060252046
ACH-000735,-0.1157804561365071
ACH-000736,-0.03153335679520446
ACH-000738,-0.007211416066706123
ACH-000746,-0.16161862468861746
ACH-000747,-0.08171811791449478
ACH-000748,-0.2215779097861605
ACH-000753,-0.040611996835323655
ACH-000756,-0.12149867294310783
ACH-000757,-0.03346262199979465
ACH-000758,-0.16666669155706385
ACH-000760,-0.005940664697792968
ACH-000762,0.0427245127838683
ACH-000763,-0.06061204876459673
ACH-000764,-0.1515746714968655
ACH-000765,-0.1855595142224299
ACH-000766,-0.16267549626671074
ACH-000767,0.0003754454022680729
ACH-000768,-0.14496514777415226
ACH-000769,-0.04892520285609134
ACH-000770,-0.17132049384936607
ACH-000771,-0.01277469292152623
ACH-000773,-0.12883224983664818
ACH-000776,-0.1485482058340978
ACH-000777,-0.01549286601570097
ACH-000778,0.07130413219504719
ACH-000781,-0.06656343611251256
ACH-000782,-0.04967865625330745
ACH-000783,-0.15488878717570492
ACH-000784,-0.010549407985112516
ACH-000785,0.0015543311788332056
ACH-000787,-0.08776695769694229
ACH-000788,-0.039644242198462916
ACH-000791,-0.17349545455792714
ACH-000792,-0.194369045651244
ACH-000794,-0.15310249044020696
ACH-000796,-0.046353791256801516
ACH-000798,-0.0022100289520221566
ACH-000799,-0.21978552360025516
ACH-000800,0.1521085002689075
ACH-000802,-0.142423551335849
ACH-000804,-0.1260858653544868
ACH-000805,0.05223061117856132
ACH-000809,-0.04301066004778393
ACH-000810,-0.22634113019600124
ACH-000811,-0.0630873731171582
ACH-000817,-0.18028436072143286
ACH-000819,-0.12015298610346488
ACH-000820,-0.08293456050198518
ACH-000821,-0.08863044162708775
ACH-000822,-0.10068150189068333
ACH-000823,0.03037585301881295
ACH-000824,-0.09679566965061333
ACH-000827,-0.05262985108404481
ACH-000829,-0.040609404585656386
ACH-000831,-0.1431935859430045
ACH-000832,-0.17214956543773288
ACH-000833,-0.05153041615682465
ACH-000834,-0.14317309174993562
ACH-000835,0.049798231628369
ACH-000836,-0.019447868207329792
ACH-000837,-0.05878766052347841
ACH-000838,-0.2536484489887937
ACH-000839,-0.06455981273403515
ACH-000840,-0.05503621493547727
ACH-000841,-0.06063013172191206
ACH-000843,0.019779030424658985
ACH-000846,-0.2046313037839277
ACH-000847,-0.07975990643020674
ACH-000848,-0.1294414422084175
ACH-000849,-0.07425593636442403
ACH-000851,0.033832584687025116
ACH-000855,-0.02797059183160014
ACH-000856,-0.0867112514545717
ACH-000858,-0.04044829262115243
ACH-000859,-0.1292053051810941
ACH-000861,-0.18988084409806824
ACH-000862,0.016349286455600926
ACH-000865,-0.05038498142708447
ACH-000866,0.038798984616870286
ACH-000867,0.042426110117079134
ACH-000869,0.039741384473983926
ACH-000872,-0.011835804549928282
ACH-000873,-0.11217515624564248
ACH-000876,-0.2063551854286136
ACH-000878,-0.15727805596471345
ACH-000880,-0.08498989004864373
ACH-000881,0.04709218469982645
ACH-000882,-0.020951282784326626
ACH-000884,-0.12570863250152647
ACH-000885,-0.03537314508546912
ACH-000887,-0.08753844286538445
ACH-000889,0.020259997193949747
ACH-000896,-0.016048042705869646
ACH-000898,-0.03422349773507938
ACH-000900,-0.07217919138499783
ACH-000901,-0.2228112257576583
ACH-000905,-0.003176039031204548
ACH-000906,-0.08718147186239199
ACH-000907,0.04483433872111273
ACH-000910,-0.05800161691461615
ACH-000911,-0.06814134827760587
ACH-000912,-0.07911440749208729
ACH-000913,-0.20007772311917552
ACH-000915,-0.1834733706108589
ACH-000916,0.4407531815703849
ACH-000917,-0.1779264412197638
ACH-000920,0.3568451687397796
ACH-000921,-0.189973052868448
ACH-000924,-0.03981524422748298
ACH-000926,-0.034592363040431465
ACH-000928,0.03937743832289
ACH-000929,-0.2942526209417311
ACH-000932,-0.09869099882063537
ACH-000935,-0.035255710539670734
ACH-000936,-0.02129591320283637
ACH-000937,-0.02079105051665773
ACH-000938,-0.02879570869378637
ACH-000939,-0.21458298566270445
ACH-000941,-0.18627685788393672
ACH-000943,-0.10316948409833032
ACH-000946,-0.02157779455249846
ACH-000947,-0.030769635699652936
ACH-000948,-0.08764695457421874
ACH-000950,-0.08739843503453518
ACH-000953,-0.2454183956635438
ACH-000954,0.017796635963619425
ACH-000957,-0.17509542570688522
ACH-000958,-0.31450785373813
ACH-000960,-0.03201360012820162
ACH-000963,-0.20069602249607968
ACH-000968,-0.15919764594687968
ACH-000969,0.0023634957817382373
ACH-000972,-0.0642218571005153
ACH-000973,-0.1041402291470159
ACH-000974,-0.05589781401795993
ACH-000978,-0.26781672658797856
ACH-000984,-0.06575473931942234
ACH-000986,-0.09365512047790622
ACH-000988,0.16846044925078127
ACH-000993,0.15549246839077396
ACH-000994,0.01792157538911799
ACH-000996,-0.050500842662977184
ACH-001001,-0.06630236703925703
ACH-001020,0.04931450136918878
ACH-001028,-0.07075875669732946
ACH-001031,0.023344735917929783
ACH-001038,0.1299253976993306
ACH-001048,-0.03760915958370637
ACH-001050,-0.092410244200149
ACH-001053,-0.12921472831783726
ACH-001054,0.02812268283365531
ACH-001061,-0.1131536622016348
ACH-001067,-0.13159235399664831
ACH-001075,-0.21944722987825385
ACH-001096,-0.06157490142914654
ACH-001111,-0.16239291113214285
ACH-001119,-0.1892379387248126
ACH-001128,0.18775475641607411
ACH-001134,-0.08273141160051062
ACH-001151,-0.08797248842372518
ACH-001163,-0.15002273997872306
ACH-001164,-0.24199694142323885
ACH-001183,-0.1372353538482678
ACH-001192,0.004344985657235248
ACH-001193,-0.06310479254011224
ACH-001196,-0.08907986303603184
ACH-001197,-0.011174897576035205
ACH-001205,-0.14700162900008795
ACH-001211,-0.07778986168855143
ACH-001212,0.2941106297027493
ACH-001228,0.0578017672908194
ACH-001232,-0.06620046066723496
ACH-001239,0.015416881692868124
ACH-001270,-0.14419302569490852
ACH-001274,-0.10146215815365836
ACH-001275,0.07681129832962733
ACH-001277,0.17268588860720965
ACH-001278,-0.1539281184702479
ACH-001280,-0.09336590291425044
ACH-001283,-0.10402228387447347
ACH-001289,-0.058862951243990276
ACH-001300,-0.16110684578508816
ACH-001301,-0.2545173845800597
ACH-001302,-0.14963626458006446
ACH-001306,-0.13523274847011912
ACH-001318,-0.08979065952218171
ACH-001322,-0.10348696316417776
ACH-001328,-0.1598292546082845
ACH-001332,-0.040053976608743005
ACH-001336,-0.0894526931208385
ACH-001346,-0.15851739782268642
ACH-001353,-0.09179677376522673
ACH-001354,-0.09929522724902523
ACH-001367,-0.12367848532114747
ACH-001368,-0.047783664806209464
ACH-001374,-0.20895376335508475
ACH-001377,-0.012818394636576858
ACH-001380,0.02936011409340005
ACH-001391,-0.08955888040392869
ACH-001408,-0.04313308260924492
ACH-001430,-0.037509814139543206
ACH-001431,-0.020484327503132255
ACH-001450,-0.0031019013709166075
ACH-001496,-0.11922015487299095
ACH-001500,-0.05177521080990418
ACH-001523,-0.059732452297419476
ACH-001532,-0.1104280934979313
ACH-001550,-0.03983186185573777
ACH-001552,0.09418674766005193
ACH-001554,-0.02464321258665436
ACH-001654,-0.14537828991474885
ACH-001735,-0.1392623318648445
ACH-001736,0.005061714034782392
ACH-001737,-0.08880766374188605
ACH-001740,-0.05949427499669741
ACH-001745,-0.12176961919886672
ACH-001765,-0.05399626145863072
