,ELF1 (1997)
ACH-000004,-0.1087463431820794
ACH-000005,0.1574879233899597
ACH-000007,-0.20355837100334745
ACH-000009,0.13145561629685348
ACH-000011,-0.08438254197498145
ACH-000012,0.0762848118130953
ACH-000013,-0.04166543402387104
ACH-000014,-0.019282622312143533
ACH-000015,0.006934436667086407
ACH-000017,-0.09978751561580368
ACH-000018,-0.11521958137614001
ACH-000019,-0.05479185093512052
ACH-000021,-0.01880144599404647
ACH-000022,-0.05165659088380144
ACH-000025,-0.0774997148417688
ACH-000028,0.1099624388099595
ACH-000030,0.03382102443930806
ACH-000035,0.02564968177973761
ACH-000036,-0.081038372544166
ACH-000037,-0.08362550763527345
ACH-000039,-0.06543514376982197
ACH-000040,-0.05982411964376619
ACH-000041,-0.005808992788240805
ACH-000042,-0.12317662240703538
ACH-000045,-0.2809727988320313
ACH-000047,0.05104272360914545
ACH-000052,-0.1081571203717258
ACH-000053,-0.0397751268549502
ACH-000054,0.0067528272417215355
ACH-000055,-0.05519843884116461
ACH-000060,0.04651113617068303
ACH-000067,-0.1889448404663222
ACH-000070,-0.15589896082820084
ACH-000075,0.0199935317830543
ACH-000078,-0.08897635647645487
ACH-000082,-0.006982036987691462
ACH-000085,-0.144819679917707
ACH-000086,-0.03933433372745857
ACH-000087,0.057542703525446076
ACH-000092,0.010571672820640692
ACH-000095,0.06600519598822391
ACH-000097,0.01934380104377675
ACH-000098,-0.08227398403490695
ACH-000099,0.014291710698952954
ACH-000108,0.00967091838384448
ACH-000113,0.3474829606699557
ACH-000116,-0.01575714710440842
ACH-000118,-0.06499945190583849
ACH-000120,-0.009611934624162473
ACH-000123,0.04908694776757682
ACH-000127,0.014118182106749784
ACH-000128,-0.08157786982826838
ACH-000132,-0.1426923526456466
ACH-000133,-0.058136544700839364
ACH-000137,-0.113062843853816
ACH-000138,0.050405798273587786
ACH-000142,-0.15661696308387174
ACH-000143,0.031918866881910014
ACH-000146,-0.2316431274121716
ACH-000148,-0.093504083936905
ACH-000150,-0.1723319850102973
ACH-000152,-0.008707005963009903
ACH-000153,0.04078813480575694
ACH-000159,-0.08297271725208502
ACH-000160,-0.07322186090794087
ACH-000163,-0.10419680617291817
ACH-000167,-0.2480407566470155
ACH-000168,0.0008225891351953912
ACH-000169,0.1051957209993092
ACH-000178,0.03745362160797056
ACH-000183,-0.0769403948866108
ACH-000188,-0.2253496141434989
ACH-000189,-0.11679398975400013
ACH-000190,0.12651570316051095
ACH-000198,-0.025281429569288902
ACH-000203,-0.03289295619184957
ACH-000204,-0.013480415524412256
ACH-000206,-0.21322509517468932
ACH-000207,0.0636780641241081
ACH-000208,0.08757523122244926
ACH-000210,0.029059941877550056
ACH-000211,0.09591780578611717
ACH-000215,0.0041698807002811655
ACH-000221,0.008599831566435224
ACH-000222,-0.023034155364362863
ACH-000223,-0.031061707839258577
ACH-000226,0.038471525045081945
ACH-000227,-0.1514700750410256
ACH-000228,-0.03661946620377063
ACH-000231,0.02597728936071733
ACH-000232,-0.05091714242557351
ACH-000233,-0.07300243433993113
ACH-000234,-0.12739325967151685
ACH-000235,-0.11116917466911913
ACH-000237,-0.12766513419212375
ACH-000238,-0.03603296203348594
ACH-000242,0.06278810860876159
ACH-000243,-0.01681725318885673
ACH-000244,-0.08368911330707139
ACH-000246,-0.144411213494134
ACH-000248,0.11201554504050064
ACH-000250,-0.11349927102150315
ACH-000251,-0.09205416266651363
ACH-000252,-0.11354326474269268
ACH-000253,-0.10169445120500464
ACH-000255,-0.010612037950699841
ACH-000256,0.07221946615689805
ACH-000257,-0.07018697731251218
ACH-000258,-0.11799047022482805
ACH-000259,-0.10378010885384104
ACH-000260,-0.012898565195769143
ACH-000261,-0.06135333520615253
ACH-000262,-0.0249205847826894
ACH-000263,-0.11457950885015468
ACH-000264,-0.132663029471416
ACH-000265,-0.07293123646742579
ACH-000266,-0.05266462986443349
ACH-000272,-0.011066111632494078
ACH-000274,-0.05034575681174256
ACH-000277,0.12694812064040575
ACH-000278,-0.06399594643222338
ACH-000279,0.10664954570905637
ACH-000280,-0.018609973907296486
ACH-000281,0.0009299824168637973
ACH-000288,-0.11717782332680225
ACH-000291,-0.11377741852731398
ACH-000293,-0.09746482273755996
ACH-000294,0.034945309242381574
ACH-000295,-0.17873790668093956
ACH-000296,-0.10000926134903038
ACH-000302,-0.04948013946520638
ACH-000304,0.08218859641513443
ACH-000307,0.04952827303073536
ACH-000308,0.005018214070672749
ACH-000310,0.046270363685698486
ACH-000311,-0.14569966150490346
ACH-000312,-0.012197117738903262
ACH-000315,-0.00256565516816659
ACH-000316,0.005370693041725678
ACH-000317,-0.0783805189933624
ACH-000318,-0.09891424857987656
ACH-000319,0.05839581659492545
ACH-000320,-0.0657262246853107
ACH-000322,0.01419809588191345
ACH-000323,-0.012053420594388407
ACH-000324,-0.07025646193403609
ACH-000329,0.02140511337114839
ACH-000330,0.01388373257236119
ACH-000331,-0.008436821675373069
ACH-000332,-0.009484440706834327
ACH-000334,-0.2526806771206022
ACH-000335,0.23108444514462356
ACH-000336,0.12784337185261496
ACH-000337,-0.2720704641566635
ACH-000338,0.048919739415774585
ACH-000339,0.034429950677013044
ACH-000341,-0.04893298653671438
ACH-000348,0.009182486696743956
ACH-000350,0.07655281743988031
ACH-000352,-0.01385499367517534
ACH-000356,0.1519855137863077
ACH-000361,-0.09678599524636933
ACH-000362,-0.030431329294110843
ACH-000363,0.02591043997326377
ACH-000364,0.17928764258700594
ACH-000365,-0.1603082258926125
ACH-000366,0.019813577097914332
ACH-000368,0.006760885757232849
ACH-000374,-0.01884098473102795
ACH-000375,-0.03240252805838805
ACH-000376,-0.17189947340208805
ACH-000381,-0.060015539164533664
ACH-000383,-0.12491070945100688
ACH-000387,-0.031534638758599534
ACH-000389,-0.013038522021148469
ACH-000390,-0.32855210867046075
ACH-000393,0.04126338730831424
ACH-000395,-0.07910460572324586
ACH-000396,0.00689774381439863
ACH-000397,-0.07027660904526874
ACH-000401,-0.07749719646740356
ACH-000402,-0.37086605666820704
ACH-000403,-0.10811817487350524
ACH-000404,-0.28970784264294835
ACH-000406,0.015811826367064047
ACH-000407,0.044893659344615734
ACH-000408,-0.10094003652786858
ACH-000410,0.037423866337720636
ACH-000411,-0.03323813329925576
ACH-000414,-0.16494172143073993
ACH-000415,-0.13837105824415785
ACH-000416,-0.08287802662105755
ACH-000420,-0.037184211531654215
ACH-000421,-0.03284127442785306
ACH-000424,-0.049164442756016884
ACH-000425,-0.13896600371119075
ACH-000426,-0.2853324372623226
ACH-000427,0.028626350321807888
ACH-000433,0.0253599462738687
ACH-000435,-0.013018298012451955
ACH-000436,-0.026371545336208085
ACH-000444,-0.013107891415076529
ACH-000445,-0.08619898949039657
ACH-000448,-0.06149085260703529
ACH-000450,-0.0721581502352763
ACH-000452,-0.08234698689157409
ACH-000454,0.004261568861670236
ACH-000458,0.0807302881354681
ACH-000459,-0.020683764977293625
ACH-000460,-0.07892755630296433
ACH-000461,-0.06301813360911153
ACH-000463,-0.0809400662476045
ACH-000464,0.02054892396592053
ACH-000466,-0.07188064243480474
ACH-000467,-0.0800822321616669
ACH-000468,-0.09830953871514277
ACH-000469,0.06154299856473554
ACH-000470,0.13390180997555032
ACH-000471,-0.07690755591368426
ACH-000472,-0.0327517970409377
ACH-000473,0.01482334791220331
ACH-000475,-0.03365194097773031
ACH-000476,0.12487029974530467
ACH-000477,-0.10102447712966027
ACH-000479,0.14707819206738476
ACH-000480,0.017589068729552192
ACH-000481,-0.19899253825102808
ACH-000483,-0.033301754702923916
ACH-000484,-0.08137834562187098
ACH-000485,-0.14544134505510106
ACH-000486,0.005952522197946925
ACH-000487,0.015667882384712947
ACH-000488,0.08129384513696766
ACH-000490,0.08466206401653807
ACH-000491,0.043889100524023617
ACH-000495,0.05911248897505505
ACH-000496,-0.2015977207992726
ACH-000499,-0.0685840090864664
ACH-000500,0.04183220719948953
ACH-000502,-0.21308179853066048
ACH-000503,-0.10059378500332927
ACH-000505,-0.12978931809347205
ACH-000507,-0.010040357322887905
ACH-000510,-0.02390881906543411
ACH-000511,-0.02562967082528047
ACH-000512,-0.1431919039241691
ACH-000516,-0.058017934194841414
ACH-000517,-0.031984435751853516
ACH-000518,-0.05191815298123152
ACH-000520,-0.0680108756910227
ACH-000521,-0.14728343269713493
ACH-000522,-0.13791782650095996
ACH-000524,-0.05860012744354464
ACH-000527,-0.10890078252684952
ACH-000528,-0.005768153248160932
ACH-000537,0.11927571812646225
ACH-000541,0.07091962723767876
ACH-000542,-0.11343750721417405
ACH-000544,-0.1024692620082618
ACH-000545,-0.10924965027180336
ACH-000547,-0.012783603826930905
ACH-000548,-0.004187890364279245
ACH-000549,-0.2140480680406704
ACH-000550,-0.11449052955547402
ACH-000552,-0.08723075508382754
ACH-000556,-0.057256747837749165
ACH-000557,-0.14737178306395246
ACH-000569,-0.3132258569994547
ACH-000570,0.009846487886548813
ACH-000571,-0.04136471328984514
ACH-000573,-0.06284459151215374
ACH-000576,-0.1832096608466296
ACH-000579,-0.08728234361930927
ACH-000580,-0.13427292375055833
ACH-000584,-0.016228199177588498
ACH-000585,-0.018291403159228774
ACH-000588,-0.019118315301005256
ACH-000589,-0.03333862928306041
ACH-000591,-0.1744323361901471
ACH-000593,0.08365725166951248
ACH-000600,-0.1632552960634047
ACH-000601,0.05028313140349952
ACH-000605,-0.00563824655078181
ACH-000606,-0.07126383356083772
ACH-000608,-0.06138260517677211
ACH-000614,-0.02850634410950222
ACH-000616,-0.1041605356602614
ACH-000618,-0.0457666958189506
ACH-000619,0.10054615343406327
ACH-000620,0.02291804213158651
ACH-000621,-0.008485743993962788
ACH-000622,-0.07418663006522086
ACH-000623,-0.08465216401372341
ACH-000624,-0.0002600556310147744
ACH-000627,-0.030302650344589583
ACH-000630,-0.06798207896688913
ACH-000631,0.0613929298521358
ACH-000632,-0.029862728420021217
ACH-000633,0.06914485956966825
ACH-000637,-0.06301458467065484
ACH-000638,-0.0869812372863353
ACH-000646,-0.027839473430059096
ACH-000647,0.01605912673356232
ACH-000648,-0.14701542046532884
ACH-000649,-0.06306557060117014
ACH-000651,-0.005168946473702778
ACH-000652,-0.043836588069009266
ACH-000653,-0.08271218551247247
ACH-000657,0.027012777135602267
ACH-000658,-0.18028461570755688
ACH-000661,-0.10172675959902064
ACH-000662,0.14284058157422871
ACH-000663,-0.01017532859513598
ACH-000665,-0.10322942568423273
ACH-000671,-0.0523870451755413
