,BMP6 (654)
ACH-000004,0.10915709391326796
ACH-000005,0.2570768301175769
ACH-000007,0.07411310653214105
ACH-000009,-0.05130066829474145
ACH-000011,0.12618645962171096
ACH-000012,0.02399894425961711
ACH-000013,-0.15623465712226162
ACH-000014,-0.07381055956255872
ACH-000015,0.10070366231210193
ACH-000017,0.0679358096876674
ACH-000018,0.11097606580008314
ACH-000019,0.22133180284933013
ACH-000021,-0.028217059468773918
ACH-000022,0.0650006025516867
ACH-000025,0.0248183503004621
ACH-000028,-0.19676017694745915
ACH-000030,-0.05195213972543858
ACH-000035,0.06905774135655475
ACH-000036,-0.00902678351623507
ACH-000037,0.042320380804859566
ACH-000039,-0.21198767745380145
ACH-000040,0.0011675720746523706
ACH-000041,-0.022471092081941136
ACH-000042,-0.1321749508839591
ACH-000045,-0.06947617588427903
ACH-000047,-0.04284994951100129
ACH-000052,-0.13857399892262726
ACH-000053,-0.055777144735464086
ACH-000054,-0.1650304901532884
ACH-000055,0.02564723235837928
ACH-000060,-0.054844379910794334
ACH-000067,-0.0100940578590144
ACH-000070,0.13925637344752992
ACH-000075,-0.004252646739794908
ACH-000078,-0.07503219235230912
ACH-000082,-0.1459916778424333
ACH-000085,0.07350274660648852
ACH-000086,0.044175462832988205
ACH-000087,-0.15248691974470666
ACH-000092,0.03313215461114976
ACH-000095,-0.11942133561945252
ACH-000097,-0.058659211751732436
ACH-000098,-0.007244602571313559
ACH-000099,-0.06769812766531957
ACH-000108,-0.13139954436124246
ACH-000113,-0.06975948584706106
ACH-000116,-0.08566123800917856
ACH-000118,-0.1321516011893557
ACH-000120,-0.13519034026215315
ACH-000123,-0.06386161640967933
ACH-000127,-0.08741150892252306
ACH-000128,-0.04872409887913322
ACH-000132,-0.09010349224449647
ACH-000133,-0.06447005689774997
ACH-000137,-0.10102638866517463
ACH-000138,-0.047160955958733916
ACH-000142,-0.13942588940913053
ACH-000143,0.1046864758827638
ACH-000146,-0.04041766227358296
ACH-000148,0.03450886362472265
ACH-000150,-0.03958338294295445
ACH-000152,-0.02199902648823708
ACH-000153,-0.36798121445456855
ACH-000159,0.0003241434459968952
ACH-000160,-0.027024045785292033
ACH-000163,-0.19743914508343946
ACH-000167,-0.08976928472953695
ACH-000168,-0.10978418424575416
ACH-000169,0.05015658756099108
ACH-000178,-0.08702062619982331
ACH-000183,-0.04723601793538762
ACH-000188,-0.038707032992600206
ACH-000189,-0.024219662691363168
ACH-000190,-0.0009469016899364328
ACH-000198,0.06265080603597717
ACH-000203,-0.07056160120103368
ACH-000204,0.023423019799785918
ACH-000206,0.040620470604816016
ACH-000207,-0.19508580642746226
ACH-000208,-0.012469247445162536
ACH-000210,-0.14135734139838935
ACH-000211,-0.13847199764003265
ACH-000215,-0.018992007341896933
ACH-000221,-0.039867865285560786
ACH-000222,-0.04373578087829448
ACH-000223,-0.1886374104872647
ACH-000226,-0.10652150453058874
ACH-000227,0.18079799003699712
ACH-000228,0.004588154902657593
ACH-000231,-0.028708412630321287
ACH-000232,0.015328748322113001
ACH-000233,-0.13892538062268645
ACH-000234,-0.17705429733016295
ACH-000235,-0.03595603634567509
ACH-000237,-0.07235502606932583
ACH-000238,-0.06533801830168089
ACH-000242,-0.24409532995192204
ACH-000243,-0.0764426930344172
ACH-000244,0.049639745312571405
ACH-000246,-0.020101932348314228
ACH-000248,0.09549754162206464
ACH-000250,-0.031555842343541904
ACH-000251,-0.036054120544564125
ACH-000252,-0.12486664935885912
ACH-000253,-0.08813551974421607
ACH-000255,0.03757795680934197
ACH-000256,0.07410978483054166
ACH-000257,-0.09362350193763153
ACH-000258,0.08161309807744417
ACH-000259,-0.061685411853039475
ACH-000260,0.07034354815875851
ACH-000261,-0.052509236084511086
ACH-000262,0.09750203787639353
ACH-000263,-0.11301298386740262
ACH-000264,0.00973024815559763
ACH-000265,0.04903599104761591
ACH-000266,-0.05162585061527975
ACH-000272,-0.0854378321358607
ACH-000274,-0.08855264213453917
ACH-000277,-0.14485674962821096
ACH-000278,-0.0948522898735179
ACH-000279,-0.030341096541178787
ACH-000280,-0.11603346913104864
ACH-000281,0.02242969942996708
ACH-000288,0.07931698898141731
ACH-000291,-0.04974366708420465
ACH-000293,-0.05882280397302121
ACH-000294,-0.07246266049852516
ACH-000295,-0.10939872569339584
ACH-000296,-0.10690650456976597
ACH-000302,0.0009505015604688953
ACH-000304,-0.014016416722573016
ACH-000307,-0.09263752021742323
ACH-000308,-0.13921522333850508
ACH-000310,-0.0963252454190908
ACH-000311,-0.12580895556847266
ACH-000312,0.02915647143690753
ACH-000315,-0.1702241549665623
ACH-000316,0.03978957702790376
ACH-000317,-0.06511867677274298
ACH-000318,0.0443494090367498
ACH-000319,-0.06101662972073413
ACH-000320,-0.15313071691456073
ACH-000322,-0.09400284102780007
ACH-000323,-0.15073673861472855
ACH-000324,-0.011159653255500113
ACH-000329,0.03441350030936873
ACH-000330,-0.051262174572052885
ACH-000331,-0.09486685933366563
ACH-000332,-0.032361592065027485
ACH-000334,-0.08130321551208156
ACH-000335,-0.024008081409028287
ACH-000336,0.03567641954581918
ACH-000337,0.13034709814581882
ACH-000338,-0.6918474021624119
ACH-000339,-0.16556840334223785
ACH-000341,0.06670359914686275
ACH-000348,0.02386571855025129
ACH-000350,-0.00552370860144954
ACH-000352,0.039591789556620405
ACH-000356,0.013822033122472871
ACH-000361,-0.03487025243748449
ACH-000362,-0.02603089917163228
ACH-000363,-0.03756987355712637
ACH-000364,-0.09345501547615197
ACH-000365,-0.09247435130936513
ACH-000366,-0.03277968357003383
ACH-000368,-0.05463701250570758
ACH-000374,-0.1831317772131492
ACH-000375,0.0307334457712174
ACH-000376,-0.1162170881830968
ACH-000381,-0.004273203444768532
ACH-000383,-0.111210555561489
ACH-000387,0.03628250870965767
ACH-000389,-0.06926989851533577
ACH-000390,0.03833752932608737
ACH-000393,6.269029074950646e-05
ACH-000395,-0.0011948448248296846
ACH-000396,-0.046992559491401284
ACH-000397,-0.1005363759783538
ACH-000401,0.0866095770403072
ACH-000402,0.2611082348916745
ACH-000403,-0.0007147486845367539
ACH-000404,-0.2258676268728245
ACH-000406,-0.0270865693414852
ACH-000407,-0.10967761198162802
ACH-000408,-0.18105285581820127
ACH-000410,-0.0024243369764115263
ACH-000411,-0.007898002830019324
ACH-000414,0.017095775657725642
ACH-000415,-0.07832273669846282
ACH-000416,0.03716907403208688
ACH-000420,0.014039033516125293
ACH-000421,-0.07019108137279556
ACH-000424,0.16321943526978952
ACH-000425,-0.007924123446382367
ACH-000426,-0.08929317378870373
ACH-000427,0.09292799092958832
ACH-000433,0.026436122226011143
ACH-000435,0.07326908356969086
ACH-000436,-0.017620676268685794
ACH-000444,-0.03120472304489952
ACH-000445,-0.13528518128941722
ACH-000448,-0.08562358935554427
ACH-000450,-0.1990334862400431
ACH-000452,-0.013532544643468234
ACH-000454,-0.12308125947973678
ACH-000458,0.016969255943179738
ACH-000459,0.1881033555583869
ACH-000460,0.05553358169696436
ACH-000461,0.02733388038849101
ACH-000463,-0.045890623179891114
ACH-000464,-0.054849816143728566
ACH-000466,0.007546656033670134
ACH-000467,0.06097714525520075
ACH-000468,0.03868459314757024
ACH-000469,-0.08252826183802506
ACH-000470,0.0016814080770892995
ACH-000471,-0.05566238891855239
