,CNTN2 (6900)
ACH-000004,-0.04650603932297271
ACH-000005,-0.13956452243870762
ACH-000007,-0.2552727284138666
ACH-000009,-0.2581538562718694
ACH-000011,-0.1748616263264689
ACH-000012,-0.09809769238462678
ACH-000013,-0.1391818668323287
ACH-000014,-0.180742516678164
ACH-000015,-0.10731985479444298
ACH-000017,-0.2319685755779497
ACH-000018,-0.07366032982092934
ACH-000019,-0.1601888725126513
ACH-000021,-0.008439793604958737
ACH-000022,-0.18891523895258389
ACH-000025,-0.3384960074142138
ACH-000028,-0.1555272036326627
ACH-000030,-0.04715308333151376
ACH-000035,-0.15518721586013098
ACH-000036,0.0184673121663577
ACH-000037,-0.2973178704046041
ACH-000039,-0.08286929692825536
ACH-000040,-0.054479526749734164
ACH-000041,-0.12472696455546806
ACH-000042,-0.16151830422606325
ACH-000045,-0.10172825601614637
ACH-000047,-0.2347305616049418
ACH-000052,-0.045869551065051285
ACH-000053,-0.13149504271888013
ACH-000054,-0.221295436790728
ACH-000055,-0.19632406710831324
ACH-000060,-0.1674253629429364
ACH-000067,-0.07237592011347742
ACH-000070,-0.4231585327321316
ACH-000075,-0.032800235283784236
ACH-000078,-0.11223196760713873
ACH-000082,-0.2156243496286504
ACH-000085,-0.2833704926609094
ACH-000086,-0.3446962678624518
ACH-000087,-0.10761988758942956
ACH-000092,-0.12049062369978175
ACH-000095,-0.27018568770190626
ACH-000097,-0.1879232479649322
ACH-000098,-0.08897843461369732
ACH-000099,-0.18816313751969432
ACH-000108,-0.012199264692843824
ACH-000113,-0.29542922564590945
ACH-000116,-0.07009848003058787
ACH-000118,-0.10056685844855548
ACH-000120,-0.18578324877634492
ACH-000123,-0.16897986716039762
ACH-000127,-0.13004884877815912
ACH-000128,-0.07668106548632603
ACH-000132,-0.15832466827275388
ACH-000133,-0.13021045884331692
ACH-000137,-0.05862143933037856
ACH-000138,-0.16245284407796393
ACH-000142,-0.049527384073411285
ACH-000143,-0.13516266686939565
ACH-000146,-0.11562122504531196
ACH-000148,-0.17720542168270567
ACH-000150,-0.15531399393835527
ACH-000152,-0.053585427359730216
ACH-000153,-0.17465542859782202
ACH-000159,-0.179046730948745
ACH-000160,-0.23989576105539964
ACH-000163,-0.06886632604217402
ACH-000167,0.004966647265388264
ACH-000168,-0.06696669638548322
ACH-000169,-0.14620493973908796
ACH-000178,-0.13772786507581486
ACH-000183,0.13199448068746314
ACH-000188,-0.003882922171302353
ACH-000189,0.05288546138884734
ACH-000190,-0.088079862361779
ACH-000198,-0.18683688645952665
ACH-000203,-0.21705464084640247
ACH-000204,-0.3274524907900837
ACH-000206,-0.16877993713052322
ACH-000207,-0.07433781516544448
ACH-000208,-0.5045977744440668
ACH-000210,-0.011533416969424792
ACH-000211,-0.18332043992163685
ACH-000215,-0.11138023036126228
ACH-000221,-0.10996282075327836
ACH-000222,-0.2079653447620685
ACH-000223,-0.17859807629681956
ACH-000226,-0.1521707020859028
ACH-000227,-0.17629600878603605
ACH-000228,-0.1507721438407566
ACH-000231,-0.07174513678847208
ACH-000232,-0.110195946404087
ACH-000233,-0.28717542491462994
ACH-000234,-0.12537337079757396
ACH-000235,-0.20949288084748371
ACH-000237,-0.15842407348847004
ACH-000238,-0.07840058028527151
ACH-000242,-0.14704567805656574
ACH-000243,-0.054809516090591766
ACH-000244,-0.013236131512728892
ACH-000246,-0.19056308852957168
ACH-000248,0.006704772261086293
ACH-000250,-0.0939586003473511
ACH-000251,-0.028472122454060375
ACH-000252,-0.2269315063173518
ACH-000253,-0.10919023292551536
ACH-000255,-0.16607993957767378
ACH-000256,-0.1745778607433327
ACH-000257,-0.1616981012609081
ACH-000258,-0.4110456788021648
ACH-000259,-0.10211764268498062
ACH-000260,-0.18845537792463835
ACH-000261,-0.1320288722843478
ACH-000262,-0.042441069115068925
ACH-000263,-0.4097432892459217
ACH-000264,-0.09793816793836306
ACH-000265,-0.06835733286157998
ACH-000266,-0.12480279428230008
ACH-000272,-0.2408322867992471
ACH-000274,-0.15116345420772684
ACH-000277,-0.029406397583071217
ACH-000278,-0.07680547421554572
ACH-000279,-0.008801941511488401
ACH-000280,-0.1292523976583689
ACH-000281,-0.23421385675329315
ACH-000288,-0.18645057666376927
ACH-000291,-0.0401876043656706
ACH-000293,-0.12062614321163401
ACH-000294,-0.17120891758542672
ACH-000295,-0.09892544582789944
ACH-000296,-0.027091389689029813
ACH-000302,-0.14858881545027766
ACH-000304,-0.0802702907192352
ACH-000307,-0.2753983243504383
ACH-000308,-0.06937883125326175
ACH-000310,-0.2500449103505222
ACH-000311,-0.21963743538807945
ACH-000312,-0.15706540492383264
ACH-000315,-0.06972202770095234
ACH-000316,-0.13080746262062445
ACH-000317,-0.3267797100066882
ACH-000318,-0.2536331920740685
ACH-000319,-0.1738788883177064
ACH-000320,-0.183548875207235
ACH-000322,-0.23031256893131696
ACH-000323,0.0917818635450199
ACH-000324,-0.07294462749478356
ACH-000329,-0.028917753246627632
ACH-000330,-0.14667771098655655
ACH-000331,-0.09246451926929804
ACH-000332,-0.11602914091927485
ACH-000334,-0.022010630621942053
ACH-000335,-0.2679881471650316
ACH-000336,-0.4357655799384002
ACH-000337,-0.17683790552854478
ACH-000338,0.054876803203295486
ACH-000339,-0.07322843518442898
ACH-000341,0.006214449856492883
ACH-000348,-0.1292841720798894
ACH-000350,-0.2793325899014685
ACH-000352,-0.15148484996025854
ACH-000356,-0.2889603875461044
ACH-000361,-0.27938340955643504
ACH-000362,-0.21620551961430876
ACH-000363,-0.18201173297058332
ACH-000364,-0.12769894796022285
ACH-000365,-0.1066786577435412
ACH-000366,-0.14101375471825708
ACH-000368,-0.0444347791157126
ACH-000374,-0.2731221380127662
ACH-000375,-0.13922584386518375
ACH-000376,-0.1515129016501552
ACH-000381,-0.10394774107892507
ACH-000383,-0.13948814452867891
ACH-000387,-0.17725895747595358
ACH-000389,-0.1888204043615986
ACH-000390,-0.17690933791704103
ACH-000393,-0.1913427968887768
ACH-000395,-0.04699635040415542
ACH-000396,-0.07537640429184128
ACH-000397,-0.06975481292259006
ACH-000401,-0.029683771893361906
ACH-000402,-0.017267475762719992
ACH-000403,-0.0995528958205818
ACH-000404,-0.4117652277182489
ACH-000406,-0.18061683134849302
ACH-000407,-0.07280933517655032
ACH-000408,-0.14820823153289292
ACH-000410,-0.258357678710271
ACH-000411,-0.05935552719138405
ACH-000414,-0.07454519165711299
ACH-000415,-0.2446365692266287
ACH-000416,-0.17071409306974067
ACH-000420,-0.021197138582001743
ACH-000421,-0.2052965855371631
ACH-000424,0.08682430644018713
ACH-000425,-0.0994141518523676
ACH-000426,-0.06836319935396754
ACH-000427,-0.12036710299948278
ACH-000433,-0.2322387835233089
ACH-000435,-0.06330887886631789
ACH-000436,-0.1197117587135578
ACH-000444,-0.18470039558605894
ACH-000445,0.008263701264435921
ACH-000448,-0.2967095444937488
ACH-000450,0.025956588313316088
ACH-000452,-0.20478353250635428
ACH-000454,-0.1270684671347183
ACH-000458,-0.16785646744450144
ACH-000459,-0.20842229177248253
ACH-000460,-0.14269475711221266
ACH-000461,-0.11126218625685756
ACH-000463,-0.09158515094809958
ACH-000464,-0.3045306809895831
ACH-000466,-0.1156495680340898
ACH-000467,-0.13445960433914506
ACH-000468,0.033924235371541406
ACH-000469,-0.07177367303696837
ACH-000470,-0.048098153411880167
ACH-000471,-0.11818348391639825
ACH-000472,-0.16077298437990292
ACH-000473,-0.09722939757067353
ACH-000475,-0.11319263552295525
ACH-000476,-0.152025529967075
ACH-000477,-0.1812154433854738
ACH-000479,-0.0919865347791509
ACH-000480,-0.17965189590485806
ACH-000481,-0.12993823552108735
ACH-000483,-0.13977318053446486
ACH-000484,-0.3388937705616536
ACH-000485,-0.1422018468881155
ACH-000486,-0.04260291398379035
ACH-000487,-0.11829808189085107
ACH-000488,-0.1825125271484382
ACH-000490,-0.18254910014078135
ACH-000491,-0.14897975836500735
ACH-000495,-0.09921454538008023
ACH-000496,-0.1315769301185903
ACH-000499,-0.19293247275239445
ACH-000500,-0.2854113512730397
ACH-000502,0.01810556319276129
ACH-000503,-0.5591192751908389
ACH-000505,-0.2459241022889047
ACH-000507,-0.0915071303517188
ACH-000510,-0.14320931943688608
ACH-000511,0.0008387441295079946
ACH-000512,-0.018470966744629645
ACH-000516,-0.21038144997063404
ACH-000517,-0.1397377272107005
ACH-000518,-0.20589430576464893
ACH-000520,0.1124620142483054
ACH-000521,0.055781613704680114
ACH-000522,-0.12690913792217567
ACH-000524,-0.16096606949963993
ACH-000527,-0.06733310173866247
ACH-000528,-0.14250863130602973
ACH-000537,-0.07138038828185059
ACH-000541,-0.06427538776522974
ACH-000542,-0.09381077173754808
ACH-000544,-0.10082484376373016
ACH-000545,-0.13876877109416932
ACH-000547,-0.22667993140713455
ACH-000548,-0.1399897814063092
ACH-000549,-0.2882095761619048
ACH-000550,-0.1251983173773266
ACH-000552,-0.16192317237026388
ACH-000556,-0.17363889328478158
ACH-000557,-0.2266066710670109
ACH-000569,-0.15740519931724334
ACH-000570,-0.10848897419643734
ACH-000571,-0.15535817840578028
ACH-000573,-0.21675461235604607
ACH-000576,-0.4167693428393423
ACH-000579,-0.11562982297062802
ACH-000580,-0.2659948395885485
ACH-000584,-0.1834940477082773
ACH-000585,-0.2534445493518281
ACH-000588,-0.10614377707595636
ACH-000589,-0.006922726508451437
ACH-000591,0.050575680813597854
ACH-000593,-0.15264843131757605
ACH-000600,-0.3491898826119729
ACH-000601,-0.12222443264268015
ACH-000605,-0.3182899649094314
ACH-000606,-0.2043476303160291
ACH-000608,-0.08744299432878719
ACH-000614,-0.11074176985544082
ACH-000616,-0.030257518776192326
ACH-000618,-0.1317287249826153
ACH-000619,-0.12357251075894822
ACH-000620,-0.08017369858836162
ACH-000621,-0.0626604250309889
ACH-000622,-0.34418456285401605
ACH-000623,-0.109236189306702
ACH-000624,-0.10159228485802033
ACH-000627,-0.19517351025171756
ACH-000630,-0.09855267495585664
ACH-000631,-0.07192245041684715
ACH-000632,-0.07009135756286193
ACH-000633,-0.13733339594387145
ACH-000637,-0.02173188832946384
ACH-000638,-0.11331319384875235
ACH-000646,-0.16309447123963147
ACH-000647,-0.19170925258539587
ACH-000648,0.01066551585479563
ACH-000649,-0.120015236423804
ACH-000651,-0.07894990307326137
ACH-000652,-0.15775266890186784
ACH-000653,-0.1735449246095745
ACH-000657,-0.2470053579648333
ACH-000658,-0.3184108369069006
ACH-000661,-0.09580112396013307
ACH-000662,0.000908746363736976
ACH-000663,-0.15940295825839554
ACH-000665,-0.09614278583312304
ACH-000671,-0.16186814523154114
ACH-000672,-0.2278840456802087
ACH-000673,-0.11213295546758192
ACH-000676,-0.15861452481528304
ACH-000677,-0.09333506699041244
ACH-000681,-0.08097880363269078
ACH-000683,-0.25015250099277
ACH-000684,-0.2125164617483504
ACH-000688,-0.07904725664997912
ACH-000693,-0.11084458996772728
ACH-000694,-0.2777498816519952
ACH-000695,-0.07110359983677694
ACH-000696,-0.2484560881598069
ACH-000697,-0.035658926466791016
ACH-000699,-0.07730143866294797
ACH-000701,-0.28602680477049697
ACH-000706,-0.14403712575623434
ACH-000711,-0.15074630574890424
ACH-000713,-0.21222649875155933
ACH-000714,-0.30580369719566736
ACH-000718,-0.08745956190713837
ACH-000720,-0.11063258895184587
ACH-000721,-0.13918777842008415
ACH-000724,-0.19891414573775096
ACH-000725,-0.07466550375399109
ACH-000732,-0.030512851510612712
ACH-000734,-0.11795303600402005
ACH-000735,-0.1244334979609755
ACH-000736,-0.08672770859706896
ACH-000738,-0.09240118007120687
ACH-000746,-0.17342925820882135
ACH-000747,-0.16270659520412747
ACH-000748,-0.10358991061466537
ACH-000753,-0.08112204726144147
ACH-000756,-0.13650840927744132
ACH-000757,-0.03578179885108232
ACH-000758,0.003976768505134297
ACH-000760,-0.07756692792253292
ACH-000762,-0.11134137192282473
ACH-000763,-0.1932464089562564
ACH-000764,-0.2420455618547349
ACH-000765,-0.1816991068125356
ACH-000766,-0.0383809653364232
ACH-000767,-0.16010126426782373
ACH-000768,-0.1296618487186301
ACH-000769,-0.18083659543051372
ACH-000770,-0.11812439943580233
ACH-000771,-0.13454090200792282
ACH-000773,-0.1896458972263576
ACH-000776,-0.046113151811922284
ACH-000777,-0.16805308115045148
ACH-000778,-0.12818933660280676
ACH-000781,-0.1469159659279298
ACH-000782,-0.28422644991818385
ACH-000783,-0.10116129983679467
ACH-000784,-0.230037655821396
ACH-000785,-0.1325010523334377
ACH-000787,-0.08510965803713055
ACH-000788,-0.18115772455402165
ACH-000791,-0.11706404607909082
ACH-000792,-0.21239445740601334
ACH-000794,-0.08730518751173105
ACH-000796,-0.06501268391040985
ACH-000798,-0.10517738813692187
ACH-000799,-0.1256498233977552
ACH-000800,-0.2863660551910788
ACH-000802,-0.18634692257588734
ACH-000804,-0.2777032876220188
ACH-000805,-0.12768923501974008
ACH-000809,-0.18504409048844786
ACH-000810,-0.047082794302872204
ACH-000811,-0.08685415536334266
ACH-000817,-0.10049728790195392
ACH-000819,-0.118844098094236
ACH-000820,-0.2618203773333614
ACH-000821,-0.12819588718852884
ACH-000822,-0.11789207857987752
ACH-000823,-0.2763959634530252
ACH-000824,-0.2783974125285015
ACH-000827,-0.167039158673357
ACH-000829,-0.16809665238450874
ACH-000831,-0.15334590953253546
ACH-000832,-0.13767129722196042
ACH-000833,-0.15346708269875994
ACH-000834,-0.15656756924205362
ACH-000835,-0.04047229204702021
ACH-000836,-0.12121858711940915
ACH-000837,-0.06566786439545144
ACH-000838,-0.26292862236012365
ACH-000839,-0.1652608902838375
ACH-000840,0.15945143848777446
ACH-000841,-0.1724913275788191
ACH-000843,-0.12828569808959456
ACH-000846,-0.0672634440104438
ACH-000847,-0.12620555229173916
ACH-000848,-0.2069095341595016
ACH-000849,-0.16456454140427726
ACH-000851,-0.2536250744151949
ACH-000855,-0.07037441191139608
ACH-000856,-0.08913832820748349
ACH-000858,-0.11503430992788627
ACH-000859,-0.13963645519797846
ACH-000861,-0.21437135448808609
ACH-000862,-0.0936586937913996
ACH-000865,-0.18051942398312695
ACH-000866,-0.07638848234828309
ACH-000867,-0.18542174360646535
ACH-000869,-0.14491591828270314
ACH-000872,-0.11727757749839372
ACH-000873,-0.15476810692192255
ACH-000876,-0.32226160021933825
ACH-000878,-0.09786708471688488
ACH-000880,-0.0772709627395218
ACH-000881,-0.04921396933066551
ACH-000882,-0.10273544205620412
ACH-000884,-0.08948136515327006
ACH-000885,0.040822587349220896
ACH-000887,-0.1922822855255225
ACH-000889,-0.2070464439774593
ACH-000896,-0.2658599741371564
ACH-000898,-0.0986764651127428
ACH-000900,-0.014018284051320004
ACH-000901,-0.1250711014076908
ACH-000905,-0.2846996028162663
ACH-000906,-0.11012361285160653
ACH-000907,-0.004664673707385857
ACH-000910,-0.2964555177096388
ACH-000911,-0.10626666197436213
ACH-000912,-0.16625083915109826
ACH-000913,-0.3341982700214667
ACH-000915,-0.20797378853552326
ACH-000916,0.02237812217724907
ACH-000917,-0.11214912814696204
ACH-000920,0.05675887017326345
ACH-000921,-0.07738394195498248
ACH-000924,-0.24245216452518545
ACH-000926,-0.1827110579131856
ACH-000928,-0.2302644419076849
ACH-000929,-0.12893124530447592
ACH-000932,-0.11100334268645848
ACH-000935,-0.19142760701294956
ACH-000936,-0.14033788659464752
ACH-000937,-0.16834205771598595
ACH-000938,-0.11146319640913567
ACH-000939,-0.03223281042228561
ACH-000941,-0.10448954489314324
ACH-000943,-0.04860229765352445
ACH-000946,-0.15406258318938762
ACH-000947,-0.22895645354592395
ACH-000948,-0.10701764685930076
ACH-000950,0.017010561950044988
ACH-000953,-0.20119605160012924
ACH-000954,-0.04177784535548238
ACH-000957,0.11272254992240865
ACH-000958,-0.06404217782570612
ACH-000960,-0.18417196296809987
ACH-000963,-0.15644309403027418
ACH-000968,-0.07764232893776453
ACH-000969,-0.1204991509913978
ACH-000972,0.14626635128377044
ACH-000973,-0.18542191392486984
ACH-000974,-0.1894356829020099
ACH-000978,-0.20622373348314016
ACH-000984,-0.3004433645931463
ACH-000986,-0.2533521142646665
ACH-000988,-0.106288140940766
ACH-000993,-0.19692834518597888
ACH-000994,-0.2077058275411994
ACH-000996,-0.18404146839302768
ACH-001001,-0.22259960048742086
ACH-001020,-0.06832822317640372
ACH-001028,-0.16829735112801553
ACH-001031,-0.10244021149157168
ACH-001038,-0.20036245785958276
ACH-001048,-0.18462259196362735
ACH-001050,-0.14820827487250507
ACH-001053,-0.03772618480701655
ACH-001054,-0.1283518983521375
ACH-001061,-0.09278252780004764
ACH-001067,-0.13873891331198426
ACH-001075,-0.20523550449645325
ACH-001096,-0.30647059412194105
ACH-001111,-0.3428272823083225
ACH-001119,-0.054052441814812745
ACH-001128,-0.10460863987923752
ACH-001134,-0.12912292307785644
ACH-001151,-0.13895581870542875
ACH-001163,-0.2283494876996592
ACH-001164,0.1924453024183399
ACH-001183,-0.2617426997995065
ACH-001192,-0.14193230319892922
ACH-001193,-0.3015600587154713
ACH-001196,-0.13228673644755531
ACH-001197,-0.4129855076036715
ACH-001205,-0.3659067411492088
ACH-001211,-0.2468099834223575
ACH-001212,-0.060333411748523275
ACH-001228,-0.2014009579890395
ACH-001232,-0.2085507461122164
ACH-001239,-0.04324687973696119
ACH-001270,-0.007773936443897841
ACH-001274,-0.043109792195819716
ACH-001275,-0.2927211654105677
ACH-001277,-0.29182190965726257
ACH-001278,-0.08829480817316444
ACH-001280,-0.09146122488551184
ACH-001283,-0.11544662069450992
ACH-001289,0.025872528537661144
ACH-001300,-0.1816352350642008
ACH-001301,-0.013835110744891988
ACH-001302,0.11549232536623295
ACH-001306,-0.08495690201356007
ACH-001318,-0.22370030803626967
ACH-001322,-0.07730293692075782
ACH-001328,-0.2159361172642156
ACH-001332,-0.17492800862848612
