,TNNT2 (7139)
ACH-000969,-0.7594692118665974
ACH-000972,-0.6761880230318666
ACH-000973,-0.5392308395394719
ACH-000974,-0.5451346069628181
ACH-000978,-0.6912971548270459
ACH-000984,-0.6231082023811232
ACH-000986,-0.6456036098438007
ACH-000988,-0.5339999201227856
ACH-000993,-0.5098476168311035
ACH-000994,-0.4265657676135685
ACH-000996,-0.6931449143723432
ACH-001001,-0.6381025592551948
ACH-001020,-0.4328473099287892
ACH-001028,-0.506746227277028
ACH-001031,-0.5193228844328975
ACH-001038,-0.6523496293441888
ACH-001048,-0.4505910032249829
ACH-001050,-0.4392422188501253
ACH-001053,-0.5685105959111377
ACH-001054,-0.2837506045378712
ACH-001061,-0.4542234755367388
ACH-001067,-0.6325365693213207
ACH-001075,-0.5112162765178476
ACH-001096,-0.5571015886527799
ACH-001111,-0.7131368844423042
ACH-001119,-0.6114520628861225
ACH-001128,-0.25844048947353393
ACH-001134,-0.5317757381085582
ACH-001151,-0.5618169660633106
ACH-001163,-0.5702428409538952
ACH-001164,-0.6044966159411469
ACH-001183,-0.5093400408134634
ACH-001192,-0.4978029370596188
ACH-001193,-0.32650358937056395
ACH-001196,-0.4576878905852859
ACH-001197,-0.58916206812123
ACH-001205,-0.7645554477801717
ACH-001211,-0.7571670355834991
ACH-001212,-0.0925070292518222
ACH-001228,-0.690831902613163
ACH-001232,-0.7305698871778582
ACH-001239,-0.7701568576403517
ACH-001270,-0.6215117789659186
ACH-001274,-0.5733708852963537
ACH-001275,-0.4534666145393766
ACH-001277,-0.5916484069486727
ACH-001278,-0.5157594587868387
ACH-001280,-0.6002779185646947
ACH-001283,-0.41998775733781335
ACH-001289,-0.4257811813040938
ACH-001300,-0.5943305674579291
ACH-001301,-0.3441112975934641
ACH-001302,-0.4013293671817583
ACH-001306,-0.5552714017647772
ACH-001318,-0.558954381692046
ACH-001322,-0.4906967623300419
ACH-001328,-0.5970873777501547
ACH-001332,-0.5670539496523166
ACH-001336,-0.5681079228768872
ACH-001346,-0.6370672308707017
ACH-001353,-0.5987300231396225
ACH-001354,-0.4496052170807627
ACH-001367,-0.4234601774837618
ACH-001368,-0.5672762012532644
ACH-001374,-0.5221193721504953
ACH-001377,-0.5441747627808934
ACH-001380,-0.5102859760976782
ACH-001391,-0.4728952367169339
ACH-001408,-0.6120646859924129
ACH-001430,-0.9905141213591196
ACH-001431,-0.4339390960578325
ACH-001450,-0.5515871648403479
ACH-001496,-0.373031149707113
ACH-001500,-0.31965716846311554
ACH-001523,-0.5935674456139287
ACH-001532,-0.7776688854422121
ACH-001550,-0.4511140970312283
ACH-001552,-0.6537451548712356
ACH-001554,-0.6432926159441005
ACH-001654,-0.6214909115403577
ACH-001735,-0.4975065089684901
ACH-001736,-0.5603956997102266
ACH-001737,-0.6281569429200348
ACH-001740,-0.5150813649820961
ACH-001745,-0.5387828699098935
ACH-001765,-0.5911148178114111
