,SAMD9L (219285)
ACH-000004,-0.14897720221772495
ACH-000005,0.17478428646288288
ACH-000007,-0.1185507701058726
ACH-000009,-0.1406568838194588
ACH-000011,-0.239859130098088
ACH-000012,0.062697288890672
ACH-000013,-0.0804299047775906
ACH-000014,-0.07437914832686783
ACH-000015,-0.015803045597132942
ACH-000017,-0.07286369626422069
ACH-000018,0.02479251055969092
ACH-000019,0.033985568710622915
ACH-000021,-0.11083824806799802
ACH-000022,-0.04110430853589929
ACH-000025,0.014041233756359307
ACH-000028,-0.023264908188069297
ACH-000030,0.01839113952342661
ACH-000035,-0.12635438738135354
ACH-000036,-0.12463889493540553
ACH-000037,0.07688021498091004
ACH-000039,-0.16730059664988484
ACH-000040,0.11156337592595902
ACH-000041,-0.03525383906492354
ACH-000042,-0.07070093325544168
ACH-000045,0.05478056793956602
ACH-000047,-0.045578423425200486
ACH-000052,-0.02522507930076689
ACH-000053,-0.08759221953169004
ACH-000054,-0.09980975009941076
ACH-000055,0.09288763426696227
ACH-000060,-0.16037076729885838
ACH-000067,-0.060388697467885714
ACH-000070,-0.023353202688213875
ACH-000075,-0.11244081817673124
ACH-000078,0.12629049273923693
ACH-000082,-0.06325721831971069
ACH-000085,0.1011053419926266
ACH-000086,0.07405128874747369
ACH-000087,-0.13540501315636574
ACH-000092,-0.03761943012522105
ACH-000095,-0.15733043168362654
ACH-000097,-0.06527640408197924
ACH-000098,-0.06364001214247562
ACH-000099,-0.015218267789003525
ACH-000108,-0.04735854136544999
ACH-000113,0.0035460777886197866
ACH-000116,-0.11424304484129423
ACH-000118,-0.011753739453206546
ACH-000120,0.10478510145868723
ACH-000123,-0.05385743644243877
ACH-000127,-0.08171586209363099
ACH-000128,-0.11139206731872488
ACH-000132,-0.18901508645680307
ACH-000133,-0.014667857983478954
ACH-000137,-0.18397285806691335
ACH-000138,-0.02214995161686591
ACH-000142,-0.06558479302611728
ACH-000143,-0.05230984732959585
ACH-000146,-0.031686620838625085
ACH-000148,-0.17323747582000934
ACH-000150,0.016722494871387994
ACH-000152,-0.03836886979130345
ACH-000153,-0.11874320975388525
ACH-000159,-0.0503384675578244
ACH-000160,-0.17976398285757902
ACH-000163,-0.039872267979693
ACH-000167,-0.15754929288910613
ACH-000168,-0.2696509485498573
ACH-000169,-0.3043259315245424
ACH-000178,-0.14210520152168468
ACH-000183,-0.028757995815030062
ACH-000188,-0.13613495914818918
ACH-000189,0.05655338344166552
ACH-000190,-0.20793994794838874
ACH-000198,-0.09382180328036067
ACH-000203,-0.07020674524908196
ACH-000204,-0.08887751443579232
ACH-000206,-0.1299558854064553
ACH-000207,0.015498508613168469
ACH-000208,-0.010485298211690345
ACH-000210,-0.13993889161882664
ACH-000211,-0.10604716647982997
ACH-000215,0.03280836529414185
ACH-000221,-0.1353401420543185
ACH-000222,0.03739628845167131
ACH-000223,0.02451965802174941
ACH-000226,-0.01492251060509035
ACH-000227,-0.2214796885488177
ACH-000228,-0.11566481359766155
ACH-000231,-0.07169410443657317
ACH-000232,-0.048759195922114085
ACH-000233,-0.024262207948830945
ACH-000234,-0.08509044340051168
ACH-000235,-0.0599396704471583
ACH-000237,-0.09101946471653193
ACH-000238,-0.1697538188469793
ACH-000242,0.19684480792072334
ACH-000243,-0.08049470052761916
ACH-000244,-0.2812346174695323
ACH-000246,-0.10062134316796666
ACH-000248,-0.09870929294957917
ACH-000250,-0.14106746651463614
ACH-000251,0.06386832504391515
ACH-000252,-0.029240655134339263
ACH-000253,-0.010413833733934421
ACH-000255,-0.11812024169799253
ACH-000256,-0.06668634055588679
ACH-000257,-0.03069327419167916
ACH-000258,0.13261619274395778
ACH-000259,-0.03628045900402331
ACH-000260,0.019368518193664776
ACH-000261,-0.12005144244087428
ACH-000262,0.14859812899097105
ACH-000263,0.7819446414979467
ACH-000264,-0.0615991407001807
ACH-000265,0.09626180895083253
ACH-000266,-0.04619024601960213
ACH-000272,-0.025355751915406774
ACH-000274,-0.09950969924737213
ACH-000277,0.04931376721098462
ACH-000278,-0.07953043936811015
ACH-000279,-0.08137707938618902
ACH-000280,-0.0022731987102468016
ACH-000281,-0.15758686867406768
ACH-000288,-0.06918595373073504
ACH-000291,0.0039215894272151145
ACH-000293,-0.2360997189865381
ACH-000294,0.02550257800566529
ACH-000295,-0.13628908181385752
ACH-000296,-0.006472370475790803
ACH-000302,-0.08806334624767878
ACH-000304,0.028955734997351507
ACH-000307,-0.02312317303545066
ACH-000308,-0.03752384505927256
ACH-000310,-0.04470377021842537
ACH-000311,-0.056639703536924185
ACH-000312,0.017122516177570647
ACH-000315,-0.001571735033642564
ACH-000316,-0.08668222522321548
ACH-000317,-0.009435240703344259
ACH-000318,-0.0938297306662907
ACH-000319,-0.04042188990459582
ACH-000320,0.08929967900655618
ACH-000322,0.04911739952165792
ACH-000323,-0.027907308677857828
ACH-000324,-0.0765438898884246
ACH-000329,0.00020347508777932892
ACH-000330,-0.06501295644618556
ACH-000331,-0.25139716765383185
ACH-000332,0.00488659225922681
ACH-000334,-0.17179006625753515
ACH-000335,0.03797949445617105
ACH-000336,0.06101879543829341
ACH-000337,-0.052054930718498635
ACH-000338,0.3458322941964261
ACH-000339,-0.09652994426035603
ACH-000341,0.019540523898414302
ACH-000348,-0.028623270140995926
ACH-000350,0.03852081554835578
ACH-000352,-0.02644514089111866
ACH-000356,-0.023197380794105937
ACH-000361,-0.002533447666303499
ACH-000362,0.00981074703501843
ACH-000363,-0.009331848176825305
ACH-000364,-0.03307221469341738
ACH-000365,-0.06514049385726392
ACH-000366,-0.09878455198205792
ACH-000368,-0.24500406483947065
ACH-000374,-0.08890179306762253
ACH-000375,-0.09133634874807556
ACH-000376,-0.18555191393829806
ACH-000381,0.05560257280130165
ACH-000383,-0.10495717561428418
ACH-000387,-0.15550158815773307
ACH-000389,0.18091106889084232
ACH-000390,-0.018692276401134248
ACH-000393,0.009147852314224134
ACH-000395,-0.012628915907035396
ACH-000396,-0.03671351243613039
ACH-000397,-0.08050360142661084
ACH-000401,0.021834919641880945
ACH-000402,0.033934866792169636
ACH-000403,-0.13576967644857327
ACH-000404,-0.222139268838902
ACH-000406,-0.09401956335949796
ACH-000407,-0.13197385538888726
ACH-000408,-0.1457423268654009
ACH-000410,0.020006157034608563
ACH-000411,-0.04717931300954223
ACH-000414,-0.10205653933275566
ACH-000415,-0.15907593279690774
ACH-000416,-0.01416121694218799
ACH-000420,0.06971240780867985
ACH-000421,0.04612276050396838
ACH-000424,-0.024880406660673263
ACH-000425,-0.0239297149733284
ACH-000426,0.13860973856041528
ACH-000427,-0.2563618357129337
ACH-000433,-0.1658285400682633
ACH-000435,-0.2133542859605159
ACH-000436,-0.08255033908824504
ACH-000444,-0.08634238816861291
ACH-000445,-0.15811338933513344
ACH-000448,-0.03174921663829286
ACH-000450,-0.16600874725140094
ACH-000452,-0.1215382687182678
ACH-000454,0.13395492357911018
ACH-000458,-0.19842922599500692
ACH-000459,0.16377822724043484
ACH-000460,-0.007326224036834136
ACH-000461,-0.07387330555304585
ACH-000463,-0.12357770443702468
ACH-000464,-0.0971553736153897
ACH-000466,-0.14286138692046635
ACH-000467,-0.0036978148602854048
ACH-000468,0.01356672024266847
ACH-000469,-0.028278953402525325
ACH-000470,-0.03879564266036117
ACH-000471,0.03157768591579059
ACH-000472,-0.08385350424246288
ACH-000473,0.3105401130541827
ACH-000475,-0.020015675385651757
ACH-000476,-0.21856677507181133
ACH-000477,-0.08203989533539545
ACH-000479,-0.20497552865661045
ACH-000480,0.002836825793551013
ACH-000481,0.03591654221577337
ACH-000483,-0.2308547191337869
ACH-000484,-0.014706903702945076
ACH-000485,0.10564879280155567
ACH-000486,-0.09692256774993653
ACH-000487,-0.01525193873797211
ACH-000488,-0.08367754647650766
ACH-000490,-0.094841630530554
ACH-000491,-0.12099613884069413
ACH-000495,-0.10628637653008448
ACH-000496,-0.09951367374047028
ACH-000499,0.08032881364372235
ACH-000500,0.15842021478283327
ACH-000502,-0.08484630812055602
ACH-000503,0.03961229560426193
ACH-000505,-0.03707933405630135
ACH-000507,-0.07313887089255125
ACH-000510,-0.05845951663510721
ACH-000511,0.019222963937568567
ACH-000512,-0.26394505600893914
ACH-000516,-0.1593618894643238
ACH-000517,-0.04195350671860995
ACH-000518,0.05750491743413357
ACH-000520,-0.21459568484394306
ACH-000521,0.0987345445666889
ACH-000522,-0.055657817994706975
ACH-000524,-0.1301796771517477
ACH-000527,-0.102463541630111
ACH-000528,-0.10479678015960177
ACH-000537,-0.14255264041632407
ACH-000541,-0.021902593484749232
ACH-000542,-0.099442257463151
ACH-000544,-0.034085182866561856
ACH-000545,-0.2122538269597911
ACH-000547,-0.053906715359644586
ACH-000548,-0.02574114976831741
ACH-000549,0.009652069954539115
ACH-000550,-0.07156025396391763
ACH-000552,-0.0558535662815827
ACH-000556,-0.16360851059577955
ACH-000557,-0.08035952383097507
ACH-000569,-0.3441646707051821
ACH-000570,-0.08615496181697108
ACH-000571,-0.01372888786908162
ACH-000573,0.00024298328712656176
ACH-000576,0.06424082166323207
ACH-000579,-0.08476866676359858
ACH-000580,-0.10919874757253016
ACH-000584,-0.007110860006011924
ACH-000585,-0.20493687068708755
ACH-000588,0.02933993760998557
ACH-000589,0.054921316654804576
ACH-000591,0.10174954361449927
ACH-000593,-0.07260894214493308
ACH-000600,-0.061017144672679074
ACH-000601,0.008105205525003337
ACH-000605,-0.17056318282947328
ACH-000606,-0.024293983564065844
ACH-000608,-0.14904421927051795
ACH-000614,-0.17392500921410622
ACH-000616,-0.10138502046263242
ACH-000618,-0.06096704737161654
ACH-000619,-0.06767355580424632
ACH-000620,0.005874035137162568
ACH-000621,-0.16406669301013202
ACH-000622,0.007375619011941603
ACH-000623,0.08819518871541418
ACH-000624,-0.14111077595079796
ACH-000627,-0.08001479258385093
ACH-000630,-0.12084516434459265
ACH-000631,-0.13936234429935998
ACH-000632,-0.016661717310990767
ACH-000633,-0.045317337867168975
ACH-000637,-0.19320319693369548
ACH-000638,0.04958946711052925
ACH-000646,-0.13891174803797002
ACH-000647,-0.006573204869765668
ACH-000648,-0.04128972589279314
ACH-000649,-0.038794187355986734
ACH-000651,0.01690246125637738
ACH-000652,0.1432996665945096
ACH-000653,0.08858402325174626
ACH-000657,-0.10709969579220116
ACH-000658,-0.028082081864021568
ACH-000661,-0.06980972685558046
ACH-000662,0.06003056363740662
ACH-000663,-0.02656911466137719
ACH-000665,-0.06800257641524925
ACH-000671,-0.06815715543946606
ACH-000672,-0.26489521453374976
ACH-000673,-0.24865686001455925
ACH-000676,-0.2022603527986436
ACH-000677,-0.044335933815523663
ACH-000681,0.025445007916179218
ACH-000683,-0.047367104899746125
ACH-000684,-0.09586352707392376
ACH-000688,-0.08568491574579899
ACH-000693,0.042493725741014815
ACH-000694,-0.1926550239865326
ACH-000695,0.02515741209524893
ACH-000696,-0.10994929577802197
ACH-000697,-0.07138460922652476
ACH-000699,0.011470340413565464
ACH-000701,-0.11370218985394608
ACH-000706,0.04514315671454201
ACH-000711,-0.050164986776761185
ACH-000713,0.003958056574335904
ACH-000714,0.06332532044515994
ACH-000718,-0.005068459073883405
ACH-000720,0.017561412603039353
ACH-000721,-0.023979897398395098
ACH-000724,-0.16899099016056568
ACH-000725,-0.33133761276140783
ACH-000732,0.017079418099268613
ACH-000734,-0.088582119140266
ACH-000735,-0.09865372596639607
ACH-000736,-0.07798984871096261
ACH-000738,-0.0010787477516159712
ACH-000746,-0.08891358672752428
ACH-000747,-0.1500080102098584
ACH-000748,0.008586050563335359
ACH-000753,-0.07413998375493874
ACH-000756,0.14397544973883794
ACH-000757,0.01982322931401841
ACH-000758,-0.22778834534855186
ACH-000760,-0.08132434483115636
ACH-000762,0.08424239243723006
ACH-000763,-0.010323453231858671
ACH-000764,0.20913439268207606
ACH-000765,0.00022018713596394567
ACH-000766,-0.0390078901902761
ACH-000767,-0.05686769234058444
ACH-000768,-0.04233631439811039
ACH-000769,-0.18861748667427936
ACH-000770,-0.14754607568999906
ACH-000771,0.09858509068384208
ACH-000773,0.1470289760965811
ACH-000776,-0.09451469095111537
ACH-000777,-0.12675661883241598
ACH-000778,-0.07789290454965749
ACH-000781,-0.032558328152786975
ACH-000782,-0.11920401033905904
ACH-000783,-0.0613264516756641
ACH-000784,-0.05628063965523425
ACH-000785,0.15141581064155474
ACH-000787,0.04620880236677273
ACH-000788,-0.03266226556607667
ACH-000791,0.050382147308030784
ACH-000792,0.017160350744824717
ACH-000794,-0.03870171707239396
ACH-000796,-0.12771132030243382
ACH-000798,0.02611989508051149
ACH-000799,-0.1775105558300283
ACH-000800,0.1551484634022512
ACH-000802,-0.07003515525746698
ACH-000804,-0.02927490068245661
ACH-000805,-0.06757833655095692
ACH-000809,-0.09939974355987452
ACH-000810,-0.4072688886648582
ACH-000811,-0.10601051928828163
ACH-000817,0.15887564748477526
ACH-000819,-0.03438128158693655
ACH-000820,-0.4408856523954245
ACH-000821,0.18360048819038208
ACH-000822,0.0010397865673297704
ACH-000823,-0.07655188723378335
ACH-000824,-0.06437440179580686
ACH-000827,-0.07817214963289969
ACH-000829,-0.058059774385862524
ACH-000831,-0.2303964610724076
ACH-000832,-0.05455603161338348
ACH-000833,0.028179306498942267
ACH-000834,0.02541584184618234
ACH-000835,-0.0976723112551184
ACH-000836,0.0012298381435738395
ACH-000837,-0.11569342448231658
ACH-000838,-0.019502985314189918
ACH-000839,0.02160947635473317
ACH-000840,-0.20135511018761285
ACH-000841,-0.03953644665944051
ACH-000843,-0.17400840923336247
ACH-000846,-0.2146105606612597
ACH-000847,-0.22932006546818426
ACH-000848,-0.09905649819484492
ACH-000849,-0.039740718400723934
ACH-000851,-0.11334093001158944
ACH-000855,-0.10656484648077462
ACH-000856,-0.1371421339288638
ACH-000858,0.04362887935497213
ACH-000859,0.10555571698699752
ACH-000861,-0.07234450037143288
ACH-000862,0.11472932534475035
ACH-000865,0.03001199012726093
ACH-000866,-0.10999636760494223
ACH-000867,-0.10035059509865964
ACH-000869,-0.12540589135694769
ACH-000872,-0.042921067584547834
ACH-000873,-0.030213152288745243
ACH-000876,-0.08533747082288036
ACH-000878,0.0011061073301682123
ACH-000880,-0.14029890028707145
ACH-000881,-0.015341928710957662
ACH-000882,0.08165718014090911
ACH-000884,-0.11662801329194132
ACH-000885,-0.12483084120923812
ACH-000887,-0.07913017580426265
ACH-000889,-0.012341484512218831
ACH-000896,-0.14265877256246548
ACH-000898,0.014171762740623888
ACH-000900,0.10882839528646894
ACH-000901,-0.1792218253635888
ACH-000905,-0.12467129638266125
ACH-000906,-0.05174030103061785
ACH-000907,-0.11190605784082007
ACH-000910,-0.031170932542153564
ACH-000911,-0.2333618649642215
ACH-000912,-0.1023447413007412
ACH-000913,-0.005769625039185538
ACH-000915,-0.04411774005457915
ACH-000916,-0.2685440918254628
ACH-000917,0.00348936864576868
ACH-000920,-0.4235870660491473
ACH-000921,-0.10966271393840228
ACH-000924,-0.1153562091942767
ACH-000926,0.009623697736004005
ACH-000928,-0.05168176456168479
ACH-000929,-0.12035016121365436
ACH-000932,0.002373465930034893
