,CDH24 (64403)
ACH-000004,-0.1016182229284084
ACH-000005,-0.4170009875677694
ACH-000007,-0.26593590491627583
ACH-000009,-0.15943868029297367
ACH-000011,-0.1305378116334029
ACH-000012,-0.2465965097105121
ACH-000013,-0.18459951429044205
ACH-000014,-0.2380653922820532
ACH-000015,0.011002343513890069
ACH-000017,-0.26494989725428564
ACH-000018,-0.3049599864988254
ACH-000019,-0.19821428809636174
ACH-000021,-0.10665338036993736
ACH-000022,-0.18467938977095372
ACH-000025,-0.24963412924507666
ACH-000028,-0.07501456222768853
ACH-000030,-0.19053391453627466
ACH-000035,-0.09089668451176476
ACH-000036,-0.20086807088206668
ACH-000037,-0.20383245146404708
ACH-000039,-0.2368182779663238
ACH-000040,-0.18692867382263625
ACH-000041,-0.2106573272649173
ACH-000042,-0.09926631021083944
ACH-000045,-0.2885397053678982
ACH-000047,-0.13431995007203346
ACH-000052,-0.2962075576675325
ACH-000053,-0.14805137564605486
ACH-000054,-0.17171481938263838
ACH-000055,-0.04581259480779752
ACH-000060,-0.3184713552005717
ACH-000067,-0.09662777664415946
ACH-000070,-0.12293887662741815
ACH-000075,-0.07771535022985847
ACH-000078,-0.11195864868919517
ACH-000082,-0.17616686328791553
ACH-000085,-0.2009471073693402
ACH-000086,-0.26825040678142226
ACH-000087,-0.20778883217592206
ACH-000092,-0.21506786884648516
ACH-000095,-0.16922339346422047
ACH-000097,-0.269954979761288
ACH-000098,-0.31811312762779714
ACH-000099,-0.04284746515292566
ACH-000108,-0.1190349210374927
ACH-000113,-0.147132192720583
ACH-000116,-0.18707667687594615
ACH-000118,-0.22336774850684696
ACH-000120,-0.20831778845137866
ACH-000123,-0.1638188622451587
ACH-000127,-0.1305358385720874
ACH-000128,-0.135201648262107
ACH-000132,-0.14147339597697262
ACH-000133,-0.29197423949566514
ACH-000137,-0.25133196820564124
ACH-000138,-0.09458157303051758
ACH-000142,-0.2726975213758594
ACH-000143,-0.1668840628691577
ACH-000146,-0.19168771548662228
ACH-000148,-0.16703827681663835
ACH-000150,0.037766044330517834
ACH-000152,-0.10469901770572666
ACH-000153,-0.4480085663994641
ACH-000159,-0.10474177783527708
ACH-000160,-0.4774308492350796
ACH-000163,-0.2941328428682323
ACH-000167,-0.16838944202940473
ACH-000168,-0.2875628755007725
ACH-000169,-0.2523519473012115
ACH-000178,-0.17475067828974564
ACH-000183,-0.28204439632112904
ACH-000188,-0.18702518093875786
ACH-000189,-0.2288522798540004
ACH-000190,-0.3536130848450837
ACH-000198,-0.276220367375414
ACH-000203,0.0278922761343152
ACH-000204,-0.10209355557009264
ACH-000206,-0.10179732969069667
ACH-000207,-0.17764022895081386
ACH-000208,-0.4312517718161889
ACH-000210,0.08426145109534854
ACH-000211,-0.16442100095029585
ACH-000215,-0.22608120869515705
ACH-000221,-0.1495977317761688
ACH-000222,-0.4626099078287778
ACH-000223,-0.08151066511603278
ACH-000226,-0.3284490189915457
ACH-000227,-0.12629303830872293
ACH-000228,-0.3218878653476215
ACH-000231,-0.3088606765378182
ACH-000232,-0.10271428785831406
ACH-000233,-0.059977203957561426
ACH-000234,-0.21595712013758794
ACH-000235,-0.16189036489665945
ACH-000237,-0.030465422874705907
ACH-000238,-0.26736893778184834
ACH-000242,-0.22151128003927356
ACH-000243,-0.33184491897269425
ACH-000244,-0.19255861569641225
