,TARBP2 (6895)
ACH-000280,-0.15003028106454036
ACH-000281,-0.2201191300440615
ACH-000288,-0.0625289951466311
ACH-000291,-0.13929358130220842
ACH-000293,0.0015624812273106652
ACH-000294,0.05332115720188263
ACH-000295,-0.33082067344394145
ACH-000296,-0.02003155213335209
ACH-000302,-0.0754717153474453
ACH-000304,-0.4947081035023292
ACH-000307,-0.1112234941118584
ACH-000308,-0.15389422810756306
ACH-000310,-0.06692426687757544
ACH-000311,-0.1955665522044344
ACH-000312,0.03785527362917397
ACH-000315,-0.04325069157986522
ACH-000316,-0.1414455562651782
ACH-000317,-0.2725651650877602
ACH-000318,-0.17685482293863386
ACH-000319,-0.15359624849227946
ACH-000320,0.12967198142857025
ACH-000322,-0.26090628094470536
ACH-000323,-0.01643176477633931
ACH-000324,-0.22446406883442416
ACH-000329,-0.19468722815495584
ACH-000330,0.053004959852105536
ACH-000331,-0.09690808531728984
ACH-000332,-0.11818008454599994
ACH-000334,-0.21372838939709146
ACH-000335,-0.26269573171972216
ACH-000336,0.0011170601616571725
ACH-000337,0.03048603373842817
ACH-000338,-0.2438651701697577
ACH-000339,-0.1446909546842763
ACH-000341,-0.29307548713373305
ACH-000348,-0.11046797362916053
ACH-000350,-0.14304362901146914
ACH-000352,-0.2342489769267496
ACH-000356,-0.2962984053166073
ACH-000361,-0.0496294378419609
ACH-000362,-0.3126044940706331
ACH-000363,-0.21533792506765764
ACH-000364,-0.10879116273548688
ACH-000365,-0.33328668454152005
ACH-000366,-0.07832035868857397
ACH-000368,-0.34512937501776103
ACH-000374,-0.3012175196222131
ACH-000375,-0.0941627571509068
ACH-000376,-0.21876995108319344
ACH-000381,-0.1120270782477363
ACH-000383,-0.1349010707447804
ACH-000387,-0.09473324372632408
ACH-000389,0.03191227731752447
ACH-000390,-0.09555454629793847
ACH-000393,-0.07350357401282821
ACH-000395,-0.4106876144283171
ACH-000396,-0.09282936904361888
ACH-000397,-0.22183162790445554
ACH-000401,-0.1391699834593446
ACH-000402,-0.4387963748046049
ACH-000403,-0.1792933053428195
ACH-000404,-0.4223712399004754
ACH-000406,-0.19263866499801746
ACH-000407,-0.09040020069099394
ACH-000408,-0.3592645497398244
ACH-000410,0.01969146133884075
ACH-000411,-0.13761072703817515
ACH-000414,-0.2486125544148825
ACH-000415,-0.02540803680230617
ACH-000416,-0.17131209501143402
ACH-000420,-0.2367858417600369
ACH-000421,-0.1968392194860578
ACH-000424,-0.14534932099063014
ACH-000425,-0.09077822355495113
ACH-000426,-0.1430044186359062
ACH-000427,-0.1187116728624092
ACH-000433,-0.23400713655374855
ACH-000435,-0.14327335449044254
ACH-000436,-0.0968312294909588
ACH-000444,-0.0638975893116882
ACH-000445,-0.24577011407750501
ACH-000448,-0.18076114497469048
ACH-000450,0.02961626137792448
ACH-000452,-0.25989435003542183
ACH-000454,-0.18614406646087991
ACH-000458,-0.2717465238965689
ACH-000459,0.1290374054659753
ACH-000460,-0.2642435540725553
ACH-000461,-0.22004802615721095
ACH-000463,-0.17138046854021038
ACH-000464,-0.3983619097747158
ACH-000466,-0.26731637664841623
ACH-000467,-0.2222279769935962
ACH-000468,-0.4344095406842036
ACH-000469,-0.06550226997687361
ACH-000470,-0.15094952999745248
ACH-000471,-0.04086270810994865
ACH-000472,-0.30271064618787824
ACH-000473,-0.12977016383758033
ACH-000475,-0.12600818895100144
ACH-000476,-0.3323665702674172
ACH-000477,0.010920536916710421
ACH-000479,-0.253045453929316
ACH-000480,0.01642683541435463
ACH-000481,-0.10993043931874097
ACH-000483,-0.14238382509377442
ACH-000484,-0.08811875493806301
ACH-000485,-0.18209967455695392
ACH-000486,-0.1990633453505967
ACH-000487,-0.08309712298439709
ACH-000488,-0.11601555365023493
ACH-000490,-0.17834136757824026
ACH-000491,-0.09827577997752728
ACH-000495,0.011145676470915328
ACH-000496,-0.3303635363071307
ACH-000499,-0.3254964746711638
ACH-000500,-0.32887335974560994
ACH-000502,-0.2292385000974704
ACH-000503,-0.19909663922462667
ACH-000505,-0.1806667952995704
ACH-000507,-0.16897474389341227
ACH-000510,-0.0786568222159534
ACH-000511,-0.18645770023623404
ACH-000512,-0.4584330709209074
ACH-000516,-0.2400009365643017
ACH-000517,-0.08519985408724821
ACH-000518,-0.1514657573740774
ACH-000520,-0.26847978049861243
ACH-000521,-0.09509109117757736
ACH-000522,-0.06515822555820151
ACH-000524,-0.08707120318693179
ACH-000527,-0.0922878528917688
ACH-000528,-0.17808701730095622
ACH-000537,-0.008686127881650704
ACH-000541,-0.136833027544607
ACH-000542,-0.1996456834903946
ACH-000544,-0.35645409015293306
ACH-000545,-0.27775284545542184
ACH-000547,-0.08909972631890087
ACH-000548,-0.19202993298721052
ACH-000549,-0.2179328857485231
ACH-000550,-0.2839434022749284
ACH-000552,-0.2797581737057384
ACH-000556,-0.23936665708208815
ACH-000557,-0.13352068716483062
ACH-000569,-0.0541493905333502
ACH-000570,-0.2741670425781172
ACH-000571,-0.057912226786316086
ACH-000573,-0.16706952482825382
ACH-000576,-0.061688536124757484
ACH-000579,-0.2309358770284954
ACH-000580,-0.2357290800378823
ACH-000584,-0.04335955141377036
ACH-000585,-0.25343681440256804
ACH-000588,-0.4235005903645075
ACH-000589,-0.18448563036360774
ACH-000591,-0.1719969571598887
ACH-000593,-0.1574401150314245
ACH-000600,-0.1272974510887648
ACH-000601,-0.141317683674022
ACH-000605,-0.19988940722915952
ACH-000606,-0.1494689621348914
ACH-000608,-0.20169642691130465
ACH-000614,-0.3581035827451931
ACH-000616,-0.18527037957902576
ACH-000618,-0.1015335430018934
ACH-000619,-0.08612337741547417
ACH-000620,-0.10886687969351833
ACH-000621,-0.16330825807547988
ACH-000622,-0.20493845842595432
ACH-000623,-0.06319748519567082
ACH-000624,-0.09138910362761876
ACH-000627,-0.10034507638960356
ACH-000630,-0.2337156784553247
ACH-000631,-0.3464121638625342
ACH-000632,-0.18215368582591815
ACH-000633,-0.11383380187977275
ACH-000637,0.02889306337458168
ACH-000638,-0.1689737216030373
ACH-000646,-0.12803161202685945
ACH-000647,-0.06527064169863572
ACH-000648,-0.0405784278786445
ACH-000649,-0.09746196227753796
ACH-000651,-0.27642173455909025
ACH-000652,-0.21744963327781727
ACH-000653,-0.3567535605246885
ACH-000657,-0.06184367791659219
ACH-000658,-0.23688222814004675
ACH-000661,-0.2579790492057847
ACH-000662,-0.13120501350753233
ACH-000663,-0.1249903992885061
ACH-000665,-0.19545200152849485
ACH-000671,-0.09488503058285903
ACH-000672,-0.03179445530746018
ACH-000673,-0.14105682442979903
ACH-000676,-0.16391554471359596
ACH-000677,-0.15098610897635356
ACH-000681,0.0070140509100182005
ACH-000683,-0.0461280982980407
ACH-000684,-0.05183820888715816
ACH-000688,-0.07557126531924607
ACH-000693,-0.02445482067024469
ACH-000694,-0.12493002947256568
ACH-000695,-0.1013643840092442
ACH-000696,-0.15238228244169455
ACH-000697,-0.08902427029114765
ACH-000699,-0.2429497633257795
ACH-000701,-0.056025406081532086
ACH-000706,-0.1587539445380684
ACH-000711,-0.09647688949523964
ACH-000713,-0.2151407892735562
ACH-000714,-0.22100627679651266
ACH-000718,-0.07836807951358804
ACH-000720,-0.13372890820172087
ACH-000721,-0.04815550293479153
ACH-000724,-0.21359552360495068
ACH-000725,-0.2158449996881506
ACH-000732,0.1099975928973109
ACH-000734,-0.15474601882566225
ACH-000735,-0.3014291118005151
ACH-000736,-0.16460391206815508
ACH-000738,-0.14774403197540864
ACH-000746,-0.23859830484076155
ACH-000747,-0.17591213644628692
ACH-000748,-0.2190384492350501
ACH-000753,-0.2311099529687212
ACH-000756,-0.12492558688826498
ACH-000757,-0.39499265381911147
ACH-000758,-0.048667739401650735
ACH-000760,-0.15129413003880884
ACH-000762,-0.10924245629831486
ACH-000763,-0.0579649759364893
ACH-000764,-0.3140446463237332
ACH-000765,-0.16615540677670249
ACH-000766,-0.07135174699695948
ACH-000767,-0.06494648667977951
ACH-000768,-0.3208554421218604
ACH-000769,-0.15634498407842268
ACH-000770,-0.13776221045560216
ACH-000771,-0.06751421793160685
ACH-000773,-0.28111306634573424
ACH-000776,-0.23510307445181344
ACH-000777,-0.15376811348131444
ACH-000778,-0.19396936472136755
ACH-000781,-0.14704440975443886
ACH-000782,-0.005782467064719231
ACH-000783,-0.14899579880229924
ACH-000784,-0.14039213464834574
ACH-000785,-0.23706972766817164
ACH-000787,-0.06580901416054154
ACH-000788,-0.198209214922994
ACH-000791,-0.07712633133531961
ACH-000792,-0.033848339948462036
ACH-000794,-0.17728788708814705
ACH-000796,-0.2384436290440728
ACH-000798,-0.2517691446246067
ACH-000799,-0.05723027308409812
ACH-000800,-0.16950368283514505
ACH-000802,-0.18441016901475293
ACH-000804,-0.1422238462102542
ACH-000805,-0.4288391900670416
ACH-000809,-0.13378051828482673
ACH-000810,-0.22433962465473653
ACH-000811,-0.06252488378559819
ACH-000817,-0.2935036460290952
ACH-000819,-0.1626855155516526
ACH-000820,-0.3729308349990472
ACH-000821,-0.27415314661483403
ACH-000822,-0.15966706508145334
ACH-000823,-0.22509204388369494
ACH-000824,-0.1386562947984919
ACH-000827,-0.09614918692160218
ACH-000829,-0.32606313562543376
ACH-000831,-0.16365441316076745
ACH-000832,-0.11932287007384547
ACH-000833,-0.25117596109501505
ACH-000834,-0.4059705725063528
ACH-000835,-0.12394479013456206
ACH-000836,-0.06526266044645346
ACH-000837,-0.08631210922413024
ACH-000838,-0.14731646897232406
ACH-000839,0.03872177684302705
ACH-000840,-0.2730436021351971
ACH-000841,-0.18071743838985416
ACH-000843,0.08128893573102812
ACH-000846,-0.13095855747602445
ACH-000847,-0.2895757070030409
ACH-000848,-0.105339834214239
ACH-000849,-0.15999644949683373
ACH-000851,-0.17953262137821355
ACH-000855,-0.10135198036331566
ACH-000856,-0.03593341750376438
ACH-000858,-0.06115181950450135
ACH-000859,-0.2250098721626832
ACH-000861,-0.12803950999751196
ACH-000862,-0.12296972564934418
ACH-000865,-0.1050242648415911
ACH-000866,-0.09953619235463312
ACH-000867,-0.10285227870397752
ACH-000869,-0.08925150595326077
ACH-000872,-0.13322553525953146
ACH-000873,-0.221805919372703
ACH-000876,-0.1089644573963879
ACH-000878,-0.2713487575501246
ACH-000880,-0.2838753906656249
ACH-000881,-0.03868484714889827
ACH-000882,-0.21410497978552548
ACH-000884,-0.1870623917574963
ACH-000885,-0.15841481692010922
ACH-000887,-0.0792689186594001
ACH-000889,-0.2098568771214168
ACH-000896,-0.14454344754399345
ACH-000898,0.08265526905023897
ACH-000900,-0.28785284743378897
ACH-000901,-0.0949096362169409
ACH-000905,-0.17395025262870958
ACH-000906,-0.2019201683885332
ACH-000907,-0.08774760721831129
ACH-000910,-0.1802017053590668
ACH-000911,-0.2138021818325016
ACH-000912,-0.15632387925937888
ACH-000913,-0.1856828897093568
ACH-000915,-0.050156439878324695
ACH-000916,0.06795181153145538
ACH-000917,-0.1917245843873152
ACH-000920,0.0532557118087188
ACH-000921,-0.10992958248628837
ACH-000924,-0.11084165609655414
ACH-000926,-0.1462938285102947
ACH-000928,-0.2819495733506977
ACH-000929,-0.03650553259213008
ACH-000932,0.04477520278040813
ACH-000935,-0.25305564512476525
ACH-000936,-0.0506337590654067
ACH-000937,-0.177098502771394
ACH-000938,-0.1070381256512095
ACH-000939,-0.17151081657450198
ACH-000941,-0.09527049394056747
ACH-000943,-0.17306457787627075
ACH-000946,-0.1138327766024955
ACH-000947,-0.03207929938629324
ACH-000948,-0.1202748397086678
ACH-000950,0.08371525047495118
ACH-000953,-0.09273902159714237
ACH-000954,-0.5206075346761508
ACH-000957,-0.2113198714400956
ACH-000958,-0.14327896640558913
ACH-000960,-0.13805708778292947
ACH-000963,-0.1861875663002143
ACH-000968,-0.015210503670830731
ACH-000969,-0.08237023627733678
ACH-000972,-0.2718489440693078
ACH-000973,-0.1959535260180996
ACH-000974,-0.0583623994839177
ACH-000978,0.04217413010833099
ACH-000984,-0.08937467230172826
ACH-000986,-0.12838701486575094
ACH-000988,-0.24007793202089725
ACH-000993,-0.17168819780219707
ACH-000994,-0.02616105381900429
ACH-000996,-0.02867979282090627
ACH-001001,-0.10605616216507403
ACH-001020,-0.07401790464117751
ACH-001028,-0.23856303452755034
ACH-001031,-0.02640235461773292
ACH-001038,-0.07617329779015287
ACH-001048,-0.17311481858878955
ACH-001050,-0.06849183671525427
ACH-001053,-0.12473846546448696
ACH-001054,-0.17214956403394227
ACH-001061,-0.06300570129838412
ACH-001067,-0.030220874463975433
ACH-001075,-0.16371423934862722
ACH-001096,-0.03296349438420143
ACH-001111,-0.2930974663683403
ACH-001119,-0.2533025319592687
ACH-001128,0.2532294758274108
ACH-001134,-0.0520278255028511
ACH-001151,-0.1351400748385714
ACH-001163,-0.16623117067486154
ACH-001164,-0.10516739564129404
ACH-001183,-0.21926716965641765
ACH-001192,-0.24661674490049154
ACH-001193,-0.2328747400788789
ACH-001196,-0.08076993706374654
ACH-001197,-0.4445663472338376
ACH-001205,-0.09511209740391256
ACH-001211,-0.23203965244810654
ACH-001212,-0.14241278674927113
ACH-001228,0.033973026687788094
ACH-001232,-0.3019400582062568
ACH-001239,-0.04683343703026915
ACH-001270,-0.09873219964931156
ACH-001274,-0.13546116315173326
ACH-001275,-0.140174180624719
ACH-001277,-0.11925489488011415
ACH-001278,-0.05019241195550918
ACH-001280,-0.06706687796573524
ACH-001283,-0.058082015940547474
ACH-001289,0.13243463639899458
ACH-001300,0.10035983582586183
ACH-001301,0.07090186933527985
ACH-001302,-0.07221334876000304
ACH-001306,-0.07737466919451186
ACH-001318,-0.14895692929656826
ACH-001322,-0.18649343664028994
ACH-001328,-0.07998976351456301
ACH-001332,-0.10838740608430432
ACH-001336,-0.2550910304165186
ACH-001346,-0.29588994837875315
ACH-001353,-0.18806092270136165
ACH-001354,-0.16267218549410284
ACH-001367,0.01547565283682613
ACH-001368,-0.08042701153624543
ACH-001374,-0.16582467803390305
ACH-001377,-0.2354834523235179
ACH-001380,-0.07565666979449441
ACH-001391,-0.1714550857515963
ACH-001408,-0.16834947241154227
ACH-001430,-0.06739970311568301
ACH-001431,0.009553029475288398
ACH-001450,-0.10999115236589628
ACH-001496,-0.17537334997519394
ACH-001500,-0.14766243879391855
ACH-001523,-0.2378827500418846
ACH-001532,-0.030881445756083183
ACH-001550,-0.08511156737384838
ACH-001552,0.08104011505720833
ACH-001554,-0.03582067284275827
ACH-001654,-0.1871912257627948
ACH-001735,-0.09579826672559154
ACH-001736,-0.19776023787724856
ACH-001737,-0.13000142229669184
ACH-001740,-0.2623026174434059
ACH-001745,-0.2789071339514896
ACH-001765,-0.14709917661803928
